Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,54.50037,3.338286,0.0,1215.199097,1226.575195,-11.376095,475.770142,34.319408,43.751484,0.0,1826.878784,,125.622742,1322.518646,459.672882,862.845764,0.0,1448.141479,172.258209,18.664427,42.396805,3.450463,1684.911383,0.0,0.0,97.114128,44.853607,141.967735,1826.879119,
06/30/1990,,73.793892,72.104988,0.0,1240.828857,1252.843018,-12.014088,425.620667,35.333527,43.500954,0.0,1891.182861,,136.211243,1337.948883,487.34671,850.602173,0.0,1474.160156,209.305984,19.163267,42.37339,2.0875,1747.090298,0.0,0.0,96.819862,47.272846,144.092709,1891.183007,
09/30/1990,,60.555687,53.174572,0.0,1194.337158,1210.887451,-16.55028,367.077759,35.949036,48.409622,0.0,1759.503906,,135.708755,1252.471649,487.276276,765.195374,0.0,1388.18042,165.720139,18.471512,40.302319,4.00173,1616.676119,0.0,0.0,96.410858,46.417038,142.827896,1759.504015,
12/31/1990,,62.36504,1.534521,0.0,1165.530195,1194.031006,-28.500811,321.255005,35.931782,70.562599,0.0,1657.178955,,147.193405,1188.185364,498.407593,689.777771,0.0,1335.379028,132.716003,15.82496,40.18745,1.685773,1525.793214,0.0,0.0,95.573677,35.812481,131.386158,1657.179372,
03/31/1991,,50.12389,5.195546,0.0,1157.894653,1189.427246,-31.532598,307.837372,35.1992,70.140869,0.0,1626.391479,,125.827866,1168.297211,491.287872,677.009338,0.0,1294.125122,139.617126,15.698138,40.195789,3.880014,1493.51619,0.0,0.0,94.604141,38.270832,132.874973,1626.391163,
06/30/1991,,76.981041,227.332336,0.0,1321.406128,1367.968994,-46.56282,317.940674,40.185169,83.087296,0.0,2066.932617,,155.427322,1541.210022,770.592407,770.617615,0.0,1696.637329,103.313622,18.310282,40.19302,63.41486,1921.869112,0.0,0.0,104.535255,40.528332,145.063587,2066.932699,
09/30/1991,,66.146614,83.311859,14.015,1266.394287,1317.836548,-51.442299,317.98172,37.88921,92.736435,0.0,1878.475098,,160.694321,1517.661804,823.317078,694.344727,0.0,1678.356201,4.553644,11.567487,40.190147,3.763211,1738.430691,0.0,0.0,104.134239,35.910587,140.044827,1878.475517,
12/31/1991,,78.523048,54.166302,0.0,1164.66521,1218.828979,-54.163769,316.657501,38.793381,125.376602,0.0,1778.182007,,181.636505,1430.71521,853.603882,577.111328,0.0,1612.352051,20.378929,9.245664,20.17416,6.240645,1668.391449,0.0,0.0,103.514198,6.27652,109.790718,1778.182167,
03/31/1992,,68.049004,11.382,391.480988,1121.630005,1180.405029,-58.775002,25.806999,38.377998,126.289001,0.0,1783.015991,,152.307007,1407.574005,913.903992,493.670013,0.0,1559.880981,66.824997,9.551,40.183998,2.521,1678.961976,0.0,0.0,103.245003,0.809,104.054003,1783.015979,
06/30/1992,,97.865997,10.22,340.790009,1086.233032,1146.63501,-60.402,85.875,37.425999,117.150002,0.0,1775.560059,,172.371002,1377.711029,926.288025,451.423004,0.0,1550.082031,66.824997,10.61,40.181,2.383,1670.081028,0.0,0.0,103.306999,2.172,105.478999,1775.560027,
09/30/1992,,66.001793,33.160995,299.883423,1033.685913,1094.209351,-60.523388,236.891342,36.588737,115.677612,0.0,1821.889893,,170.342911,1347.926331,919.947144,427.979187,0.0,1518.269165,116.187508,8.306191,40.177521,27.071184,1710.011569,0.0,0.0,103.458588,8.419652,111.87824,1821.889809,
12/31/1992,,71.928001,64.224998,122.641998,986.685981,1045.182983,-58.497002,319.285004,35.569,100.522003,0.0,1700.857056,,179.735001,1320.200012,913.874023,406.325989,0.0,1499.935059,48.215,8.419,20.159,4.306,1581.034059,0.0,0.0,110.509003,9.314,119.823003,1700.857062,
03/31/1993,,60.664001,20.417,183.953003,950.84198,1007.737,-56.895,446.764008,34.874001,91.332001,0.0,1788.845947,,207.209,1231.156982,873.789978,357.367004,0.0,1438.365967,71.550003,5.984,20.171,110.866997,1646.937966,0.0,0.0,128.875,13.033,141.908,1788.845966,
06/30/1993,,75.355003,27.438999,172.679001,937.742981,993.281006,-55.537998,501.126007,34.304001,86.523003,0.0,1835.168945,,238.337997,1218.820984,878.271973,340.549011,0.0,1457.159058,173.440002,7.016,20.167,31.58,1689.36206,0.0,0.0,129.167999,16.639,145.806999,1835.169059,
09/30/1993,,62.658001,34.34,205.041,949.609985,998.650024,-49.040001,578.481995,33.348,75.037003,0.0,1938.515991,,239.253998,1189.645996,867.984985,321.661011,0.0,1428.900024,325.778992,7.003,20.062,6.707,1788.451016,0.0,0.0,129.520996,20.544001,150.064997,1938.516013,
12/31/1993,,88.456001,29.465,200.218994,1669.333038,1725.889038,-56.556,771.64801,40.657001,84.597,0.0,2884.375,,276.963013,2071.582032,1389.515015,682.067017,0.0,2348.544922,258.643005,14.824,30.0,6.053,2658.064927,0.0,0.0,147.587006,78.723,226.310006,2884.374933,
03/31/1994,,74.897003,54.091999,398.102997,1700.719971,1756.589966,-55.869999,616.669983,40.32,73.939003,0.0,2958.740967,,275.984009,2076.559998,1399.723022,676.836975,0.0,2352.543945,319.769012,14.316,30.360001,5.04,2722.028958,0.0,0.0,147.802002,88.910004,236.712006,2958.740964,
06/30/1994,,88.513,93.211998,352.428986,1725.015015,1780.043945,-55.028999,649.280029,39.644001,76.810997,0.0,3024.904053,,284.006989,2051.641052,1392.909058,658.731995,0.0,2335.647949,325.582001,35.028,65.307999,20.211,2781.776949,0.0,0.0,148.988998,94.138,243.126999,3024.903948,
09/30/1994,,75.501999,8.86,333.057007,1741.561035,1792.203979,-50.643002,639.812012,39.083,74.149002,0.0,2912.023926,,312.152008,2035.020935,1361.907959,673.112976,0.0,2347.173096,201.613998,16.374001,85.257004,9.646,2660.064098,0.0,0.0,150.037003,101.922997,251.959999,2912.024097,
12/31/1994,,67.167999,0.748,141.804993,1755.775971,1805.844971,-50.069,631.492004,39.167999,81.619003,0.0,2717.775879,,331.244995,2011.642029,1325.628052,686.013977,0.0,2342.886963,20.0,19.77,75.0,5.196,2462.852963,0.0,0.0,152.149002,102.774002,254.923004,2717.775967,
03/31/1995,,92.82,9.454,141.951996,1791.802002,1842.439941,-50.638,588.539978,39.242001,75.543999,0.0,2739.354004,,369.94101,2003.080994,1155.359985,847.721008,0.0,2373.021973,31.795,19.895,35.0,6.955,2466.666973,0.0,0.0,158.970993,113.716003,272.686996,2739.35397,
06/30/1995,,86.334,19.969,271.977997,1818.364014,1870.366943,-52.002998,547.315979,39.771999,75.099998,0.0,2858.833008,,407.097992,2017.791992,1124.776001,893.015991,0.0,2424.889893,47.625,57.209,35.0,8.244,2572.967893,0.0,0.0,161.878998,123.986,285.864998,2858.832891,
09/30/1995,,100.625,9.153,463.080994,1868.786011,1920.008057,-51.222,546.35498,42.699001,74.335999,0.0,3105.034912,,404.002014,2100.116943,1149.824951,950.291992,0.0,2504.118896,175.938004,82.219002,35.0,8.567,2805.842902,0.0,0.0,163.822006,135.369995,299.192001,3105.034904,
12/31/1995,,118.005997,30.802999,1150.51001,2343.654983,2400.281982,-56.626999,1084.828979,60.384998,102.678001,0.0,4890.866211,,488.156006,3251.563965,1813.381958,1438.182007,0.0,3739.719971,428.368988,0.0,249.0,47.647999,4464.736958,0.0,0.0,256.479004,169.649994,426.128998,4890.865956,
03/31/1996,,142.050003,182.910004,1524.238037,2559.23999,2616.952881,-57.713001,1003.434998,67.630997,169.552994,0.0,5649.057129,,647.820984,3988.130859,2108.556885,1879.573975,0.0,4635.952148,454.515991,0.0,35.0,93.202003,5218.670143,0.0,0.0,258.886993,171.5,430.386993,5649.057137,
06/30/1996,,188.425995,5.112,1485.322998,2807.457031,2863.445068,-55.987999,1054.030029,68.515999,181.350998,0.0,5790.214844,,696.913025,3788.360962,2023.844971,1764.515991,0.0,4485.273926,783.739014,12.035,35.0,50.948002,5366.995941,0.0,0.0,260.061005,163.158005,423.219009,5790.214951,
09/30/1996,,136.867004,2.211,1396.685059,2915.709961,2970.407959,-54.698002,1028.646973,67.945,161.811996,0.0,5709.876953,,685.38501,3765.384033,1969.180054,1796.203979,0.0,4450.769043,734.166992,0.0,35.0,59.030998,5278.967033,0.0,0.0,252.102005,178.807999,430.910004,5709.877037,
12/31/1996,,150.365005,117.297997,857.390991,3117.631104,3171.524902,-53.894001,1300.11499,65.529999,142.197006,0.0,5750.526855,,734.906982,3734.602905,1974.569946,1760.032959,0.0,4469.509766,201.289001,0.0,455.5,67.059998,5193.358765,0.0,99.637001,262.308014,195.223007,557.168022,5750.526787,
03/31/1997,,125.403,2.619,2190.593994,5131.796875,5205.820801,-74.024002,1799.442017,77.347,208.089005,0.0,9535.291016,,785.163025,5342.227051,2911.675049,2430.552002,0.0,6127.390137,415.394989,0.0,1789.545044,476.902008,8809.232178,0.0,99.639999,337.579987,288.838989,726.058975,9535.291153,
06/30/1997,,143.173004,5.004,2263.97998,5316.416992,5392.021973,-75.605003,1779.510986,77.116997,203.548996,0.0,9788.750977,,832.47699,5313.463135,2855.7771,2457.686035,0.0,6145.939941,965.211975,0.0,1770.784058,141.964005,9023.899979,0.0,99.642998,340.502991,324.704987,764.850975,9788.750954,
09/30/1997,,133.026001,37.146999,2219.049072,5459.623047,5533.847168,-74.223999,1769.764038,76.202003,204.462006,0.0,9899.273438,,879.098999,5279.88501,2809.760986,2470.124023,0.0,6158.983887,656.570007,0.0,2106.684082,172.235992,9094.473969,0.0,99.646004,341.548004,363.605011,804.799019,9899.272987,
12/31/1997,,179.268005,11.787,2156.624023,5664.737793,5739.130859,-74.392998,1763.307983,77.224998,220.682007,0.0,10073.629883,,948.458008,5389.481201,3008.839111,2380.64209,0.0,6337.938965,999.156006,0.0,1554.47998,211.902298,9103.477249,0.0,199.264008,384.643005,386.246002,970.153015,10073.630264,
03/31/1998,,152.011002,23.621,3055.666992,5685.704102,5760.807129,-75.102997,709.599976,71.166,226.738998,0.0,9924.507812,,1011.504028,5359.604004,3001.145996,2358.458008,0.0,6371.10791,747.593994,0.0,1640.095947,160.960938,8919.758789,0.0,199.270004,361.343994,444.132996,1004.746994,9924.505783,
06/30/1998,,158.882996,18.523001,2907.897949,5677.839844,5752.170898,-74.331001,859.273987,72.920998,221.707001,0.0,9917.045898,,1103.18396,5383.228027,3010.656006,2372.572021,0.0,6486.412109,700.0,0.0,1550.095947,135.893997,8872.402054,0.0,199.276001,392.020996,453.346985,1044.643982,9917.046036,
