Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,31.24427,,31.24427,20.531621,-140.381518,-140.381518,,34.286762,25.027902,,
06/30/1990,,,,,,34.294059,,34.294059,16.942632,16.942633,16.942633,,50.596015,19.647203,,
09/30/1990,,,,,,34.54403,,34.54403,22.386214,22.386214,22.386214,,35.19513,17.845304,,
12/31/1990,,,,,,30.935869,,28.743901,17.004881,17.004881,17.004881,,40.840036,26.158107,,
03/31/1991,,12.768991,0.825597,5.261605,,28.423804,21.783116,28.423804,28.423804,28.423804,28.423804,,,,,
06/30/1991,,16.413609,0.915264,5.16796,,47.433375,,47.433375,47.433375,47.433375,47.433375,,,,,
09/30/1991,,18.789042,0.98331,6.766664,,45.178606,65.905988,45.178606,29.43789,29.437891,29.437891,,34.841084,10.264717,16.8604,
12/31/1991,,21.846963,1.085395,8.490039,,33.839025,43.137243,33.839025,33.839025,33.839025,33.839025,,,,,
03/31/1992,,23.692289,1.272295,9.233523,,37.40913,55.025606,37.40913,23.986152,23.986153,23.986153,,35.881557,12.422291,20.749164,
06/30/1992,,21.63806,1.208395,8.354593,,41.393216,29.778545,41.393216,26.362058,26.362059,26.362059,,36.313096,12.43747,18.946833,
09/30/1992,,19.713576,1.028884,8.523682,,44.274148,38.773817,41.796143,27.683919,27.683921,27.683921,,33.764418,10.709154,17.602419,
12/31/1992,,18.642533,1.004717,8.65876,,43.371752,67.463747,43.371752,28.691651,28.69165,28.69165,,33.847148,12.277985,16.353605,
03/31/1993,,20.737351,1.264213,10.351418,,41.52673,57.325307,41.52673,27.011384,41.839343,41.839343,,34.954223,13.9193,17.850857,
06/30/1993,,22.045448,1.394625,10.038448,,48.67653,73.499632,48.67653,32.187125,32.187127,32.187127,,33.875474,14.881988,18.764647,
09/30/1993,,21.563989,1.366832,8.689863,,49.12977,77.084772,49.12977,32.223532,32.223532,32.223532,,34.411393,14.836355,18.364679,
12/31/1993,,22.002485,1.444635,8.94031,,50.55354,100.275135,50.55354,33.467465,33.467465,33.467465,,33.79798,16.472383,18.378151,
03/31/1994,,18.259739,1.218612,6.250254,,48.838977,294.883399,48.838977,32.617438,32.617438,32.617438,,33.214331,17.00522,15.154631,
06/30/1994,,18.539923,1.210738,5.861545,,49.836675,83.594773,49.836675,33.249576,33.249574,33.249574,,33.282916,20.234842,14.788399,
09/30/1994,,18.648209,1.215075,5.471614,,49.186221,50.349052,49.186221,32.946724,32.946724,32.946724,,33.016354,20.106187,14.898765,
12/31/1994,,11.331933,0.685119,1.652899,,48.639796,26.112027,48.639796,32.345577,32.345577,32.345577,,33.499768,21.285141,8.919915,
03/31/1995,,21.067438,1.360268,4.990359,,49.407493,50.08145,49.407493,32.612684,32.612684,32.612684,,33.992434,26.540431,15.476049,
06/30/1995,,24.437329,1.560952,5.709491,,52.250217,55.495815,52.250217,34.412629,34.412626,34.412626,,34.138784,28.114025,17.567012,
09/30/1995,,27.976148,1.793285,6.525573,,52.411481,56.662734,52.411481,34.712146,34.712144,34.712144,,33.769958,28.685333,19.951097,
12/31/1995,,4.080406,0.242212,0.50368,,,-134.822927,,2245.571616,,,,,,,
