Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1997,,,,,,,58.23812,44.032778,,0.349854,0.151288,0.151288,,0.0,0.0,,
06/30/1997,,,,,,,69.848968,54.074215,,28.510163,168.879364,168.879364,,0.0,0.0,,
09/30/1997,,,,,,,69.135883,54.42379,,31.056217,21.784757,21.784757,,0.0,123.555869,,
12/31/1997,,,,,,,66.767157,51.750595,,23.008747,16.00766,16.00766,,0.0,127.796637,,
03/31/1998,,11.368556,3.188377,4.365792,7.672285,,67.2071,53.50983,72.216017,27.434287,20.533876,20.533876,,0.0,127.278281,-3.101147,
06/30/1998,,14.297717,4.036772,5.605202,10.142528,,69.268147,53.909163,53.900543,31.867532,27.694116,27.694116,,0.0,97.598363,0.343379,
09/30/1998,,14.882432,3.670475,5.080371,9.407195,,64.770255,49.416095,45.329583,25.743882,18.077858,18.077858,,0.0,106.542753,-0.973721,
12/31/1998,,16.576163,2.696129,4.018068,7.89474,,65.267076,51.030431,50.430244,25.778999,10.719537,10.719537,,0.0,99.002606,0.16533,
03/31/1999,,11.009868,2.664175,4.256175,8.549924,,65.913451,51.101044,48.598928,24.323171,13.735345,13.288212,,0.0,108.305935,-0.914472,
06/30/1999,,9.910092,2.566245,4.359013,9.33069,,64.695264,49.33156,43.415595,23.768003,15.082969,14.205281,,0.0,105.994927,-0.594103,
09/30/1999,,9.629576,2.313927,3.988473,8.719628,,63.379739,48.010188,44.832982,22.510324,14.377488,13.559507,,0.0,105.252019,-0.505747,
12/31/1999,,11.360363,2.245128,3.646025,6.355065,,64.376169,48.897255,38.550201,-6.029872,17.56689,16.760371,,,,,
03/31/2000,,11.789582,2.377456,3.74578,6.552951,,65.47747,50.147917,42.239333,23.955787,15.514568,14.733132,,0.0,98.699028,0.153379,
06/30/2000,,11.978329,2.542953,4.007271,6.980652,,66.572616,51.661842,69.09324,26.215715,16.81081,16.05457,,0.0,103.31135,-0.396644,
09/30/2000,,12.721205,2.614324,4.096305,7.017067,,65.06025,50.535345,74.725189,25.992664,17.093944,16.358205,,0.0,99.750892,0.031689,
12/31/2000,,10.765718,2.610254,4.069728,7.916989,,66.250815,50.459246,64.120593,28.414148,19.637942,18.91899,,0.0,97.906771,0.225351,
03/31/2001,,11.321485,2.774297,4.228281,8.005234,,65.948607,50.990329,59.044192,31.559639,20.344807,19.637367,,0.0,89.74873,1.160596,
06/30/2001,,12.396015,2.865453,4.208687,7.979813,,66.458106,52.080489,54.485115,26.78098,19.870318,19.224256,,0.0,106.435834,-0.797787,
09/30/2001,,13.312238,3.06111,4.386866,8.471135,,93.231577,53.394719,65.5238,26.014104,19.266699,18.667695,,0.0,101.914002,-0.254796,
12/31/2001,,11.843142,3.086533,4.325695,8.35729,,65.322783,50.204065,48.651753,28.451977,21.393944,20.774614,,0.0,95.160997,0.57309,
03/31/2002,,12.075068,3.200095,4.409507,8.390048,,64.197064,48.17671,29.930485,24.400973,21.266961,20.654036,,0.0,113.619418,-1.644554,
06/30/2002,,12.303824,3.093309,4.235462,7.962182,,64.482939,49.024963,21.424269,25.188918,19.912961,19.333058,,0.0,108.067029,-0.992553,
09/30/2002,,12.789184,3.088019,4.13541,7.300791,,61.155472,46.03759,,24.594197,23.794378,23.752545,,0.0,102.282729,-0.291942,
12/31/2002,,22.578694,5.678811,6.820772,10.004071,,62.057836,45.811222,28.426316,79.827859,78.044347,78.044347,,0.0,23.530626,17.265786,
03/31/2003,,27.987247,7.298162,8.488382,10.913656,,62.038826,46.301172,36.111374,39.848392,58.300617,58.300617,,0.0,53.776146,12.936784,
06/30/2003,,28.150274,7.420511,8.62823,,,39.798502,23.995702,,25.212787,19.69386,19.69386,,,,,
09/30/2003,,26.127324,6.695062,7.803747,,,60.512361,44.219575,23.861421,22.34326,17.364138,17.364138,,0.0,109.450226,-2.469091,
12/31/2003,,16.046615,4.309536,5.345345,,,62.418052,45.548284,,23.284766,18.146479,18.146479,,0.0,103.805333,-0.610627,
03/31/2004,,9.764018,2.862681,3.817628,,,62.537838,45.516313,30.191948,23.790813,19.795357,19.795357,,,,,
06/30/2004,,10.432692,3.137333,4.079026,,,63.02382,45.392066,331.200599,24.37611,25.241863,25.241863,,,,,
09/30/2004,,10.724677,3.240904,4.175264,,,62.581132,44.047815,42.232732,22.944169,19.085196,19.085196,,,,,
12/31/2004,,10.642783,3.224216,4.114412,,,61.938517,42.809115,6.815957,20.902493,17.325697,17.325697,,0.0,,,
03/31/2005,,9.831363,3.11297,3.961579,,,62.249452,43.009487,2.444347,21.328185,17.286669,17.286669,,0.0,116.391566,-1.611514,
06/30/2005,,,,,,,62.839901,44.060234,8.154976,47.354408,46.234652,46.234652,,0.0,48.166268,,
