Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
12/31/2008,,9.5,,9.5,,52.1,,52.1,,0.464593,,0.464593,,0.154771,,0.154771,
03/28/2009,,6.0,,,,,,39.0,,0.31859,,,,0.102845,,,
06/27/2009,,2.1,,,,2.4,,42.1,,0.106388,,,,0.036145,,,
09/26/2009,,1.8,,,,2.7,,44.6,,0.085421,,,,0.031186,,,
12/31/2009,,2.2,,2.2,,39.8,,39.8,,0.116928,,0.116928,,0.038428,,0.038428,
04/03/2010,,3.8,,,,3.4,,44.2,,0.204631,,,,0.067111,,,
07/03/2010,,7.7,,7.7,,4.3,,50.2,,0.417276,,0.417276,,0.138542,,0.138542,
10/02/2010,,4.3,,4.3,,34.5,,34.5,,0.211437,,0.211437,,0.072732,,0.072732,
12/31/2010,12.8,4.1,,16.9,,39.3,,39.3,0.608365,0.194867,,0.803232,0.213572,0.06841,,0.281982,
04/02/2011,10.4,5.0,8.2,,,7.4,,26.5,0.467857,0.224931,0.368887,,0.170394,0.08192,0.134349,,
07/02/2011,7.6,5.5,7.8,,,5.3,,29.3,0.331342,0.239787,0.340062,,0.121643,0.088031,0.124844,,
10/01/2011,5.1,1.9,7.2,14.2,,50.3,,50.3,0.225285,0.08393,0.318049,0.627264,0.082447,0.030716,0.116396,0.229558,
12/31/2011,5.2,1.2,7.8,14.2,,16.7,,16.7,0.232423,0.053636,0.348635,0.634694,0.070348,0.016234,0.105522,0.192105,
03/31/2012,8.0,19.3,8.2,35.5,,,,,0.349284,0.842648,0.358016,1.549948,0.107207,0.258637,0.109887,0.475731,
06/30/2012,6.6,1.9,8.0,16.5,,18.1,,18.1,0.303406,0.087344,0.367765,0.758516,0.089871,0.025872,0.108934,0.224676,
09/29/2012,3.7,2.6,7.6,13.9,,17.7,,17.7,0.160028,0.112452,0.328706,0.601185,0.049537,0.03481,0.101753,0.1861,
12/31/2012,3.6,0.7,7.5,11.8,,11.1,,11.1,0.161038,0.031313,0.335495,0.527846,0.05049,0.009818,0.105188,0.165496,
03/30/2013,3.1,16.4,7.3,26.8,,,,,0.149419,0.790476,0.351858,1.291753,0.045555,0.241003,0.107276,0.393834,
06/29/2013,2.9,1.0,4.8,8.7,,6.3,,6.3,0.144164,0.049712,0.238616,0.432492,0.045313,0.015625,0.075001,0.13594,
09/28/2013,2.1,8.6,1.7,12.4,,0.6,,0.6,0.098062,0.401588,0.079384,0.579033,0.032066,0.13132,0.025959,0.189345,
12/31/2013,3.0,2.0,1.4,6.4,0.0,8.9,0.0,8.9,0.138122,0.092081,0.064457,0.294659,0.043756,0.029171,0.020419,0.093346,
03/29/2014,5.3,11.5,3.0,19.8,,,,,0.224282,0.486649,0.126952,0.837882,0.080716,0.175139,0.045689,0.301544,
06/28/2014,0.0,1.3,3.6,4.9,,8.8,,8.8,0.0,0.057614,0.159546,0.21716,0.0,0.020185,0.055896,0.076081,
09/27/2014,0.0,2.7,5.4,8.1,,9.3,,9.3,0.0,0.131374,0.262748,0.394122,0.0,0.042615,0.08523,0.127845,
12/31/2014,0.0,6.3,7.4,13.7,0.0,11.6,0.0,11.6,0.0,0.347701,0.408411,0.756112,0.0,0.106883,0.125545,0.232428,
03/28/2015,0.0,20.0,10.3,30.3,,,0.0,0.0,0.0,1.185045,0.610298,1.795343,0.0,0.346033,0.178207,0.52424,
06/27/2015,0.0,13.1,10.3,23.4,,10.5,,10.5,0.0,0.744699,0.585527,1.330226,0.0,0.222441,0.174896,0.397337,
09/26/2015,0.0,11.2,0.0,11.2,0.0,7.4,0.0,7.4,0.0,3.509872,0.0,3.509872,0.0,0.491487,0.0,0.491487,
12/31/2015,,11.1,,11.1,,7.9,,7.9,0.0,3.600389,0.0,3.600389,0.0,0.509338,0.0,0.509338,
