Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
10/27/1984,,,,,,,,,,,,,,,
01/27/1985,,,,,,,,,,,,,,,
04/27/1985,,,,,,,,,,,,,,,
07/27/1985,,,,,,,,,,,,,0.625,,
10/27/1985,,,,,,,,,,,,,0.929688,,
01/27/1986,,,,,,,,,,,,,1.125,,
04/27/1986,,,,,,,,,,,,,1.109375,,
07/27/1986,,,,,,,,,,,,,1.140625,,
10/27/1986,,,,,,,,,,,,,1.3125,,
01/27/1987,,,,,,,,,,,,,2.171875,,
04/27/1987,,,,,,,,,,,,,2.875,,
07/27/1987,,,,,,,,,,,,,2.375,,
10/27/1987,,,,,,,,,,,,,1.625,,
01/27/1988,,,,,,,,,,,,,2.84375,,
04/27/1988,,,,,,,,,,,,,2.5,,
07/27/1988,,,,,,,,,,,,,2.96875,,
10/27/1988,,,,,,,,,,,,,3.59375,,
01/27/1989,,,,,,,,,,,,,3.90625,,
04/27/1989,,,,,,,,,,,,,4.03125,,
07/27/1989,,,,,,,,,,,,,3.40625,,
10/27/1989,,,,,,,,,,,,,3.40625,,
01/27/1990,,716.154009,716.154009,716.154009,3.927948,,,,,,,,3.75,894.564024,
04/28/1990,,1134.095918,1384.367285,688.894009,4.209194,,,,,,,,4.421875,1062.308226,
07/28/1990,,1511.346863,1811.736464,1072.910021,5.210033,,,,,,,,6.0625,1485.391979,
10/27/1990,17.399267,1463.27388,1670.829977,1114.515984,4.198676,,3.298896,10.651675,,2.857761,9.11251,10.592835,5.9375,1421.77032,
01/26/1991,25.0,1863.566345,2362.498968,1300.444981,6.315558,,5.221713,17.64445,,4.717575,14.047,16.134478,9.75,2482.708991,
04/27/1991,30.337079,3262.780672,3786.066111,2447.395968,7.918591,,6.972367,24.22884,,6.404905,17.866877,20.309809,13.5,3564.066861,
07/27/1991,28.282829,3464.75642,3795.915353,2975.528383,7.427416,,6.912782,24.552448,,6.299968,16.529716,18.632061,14.0,3737.814999,
10/26/1991,38.636364,4803.856382,6358.971249,3729.077354,10.223117,,9.83487,36.939875,,9.035192,23.091014,25.573927,21.25,5783.236661,
02/01/1992,47.560976,7508.079085,8891.738251,6162.863251,12.885808,,12.357794,44.067288,,11.623242,28.867247,31.739913,29.25,8257.360469,
05/02/1992,39.416058,8108.909276,8922.176967,7001.595973,10.623264,,10.424981,39.564456,,9.68946,23.521015,25.68053,27.0,7608.319104,
08/01/1992,36.423841,7488.524066,7942.342858,6978.59898,9.812761,,9.774039,33.405198,,8.974764,21.545974,23.529986,27.5,7722.658963,
10/31/1992,37.423313,7657.014466,8915.002958,6325.380845,9.777473,,10.069781,37.964929,,9.251455,22.142011,24.197113,30.5,8635.030377,
01/30/1993,33.879781,8473.846059,9302.494942,7253.153702,8.980847,,8.724944,34.835045,,7.556198,19.657851,21.323342,31.0,8770.546724,
05/01/1993,30.456852,8688.617032,9984.782686,7251.891832,7.927451,,7.376181,28.376839,,6.053946,17.052416,18.452348,30.0,8419.289615,
07/31/1993,259.374923,7514.173969,9211.806942,4874.036766,5.530963,,4.670143,20.87708,,3.667058,47.939407,70.528691,20.75,5798.799096,
