Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
06/30/2008,182.6,134.5,128.3,-7.8,24.5,,-32.3,-72.4,-44.5,-51.2,9.8,13.5,,-173.1,-85.9,0.8,,,-86.7,,,-24.5,0.0,-24.5,,,,,-62.7,-49.2,0.0,-78.1,23.5,23.5,0.0,5.4,,-39.7,27.7,62.4,
09/30/2008,328.6,216.3,192.3,92.0,33.2,,58.8,-172.0,-75.8,-107.6,7.3,4.1,,-222.4,-126.1,0.8,,,-126.9,,,-24.5,0.0,-24.5,,,,,-71.8,-61.9,0.0,-83.6,28.4,28.4,0.0,-6.7,,46.3,8.6,96.6,
12/31/2008,255.5,104.6,59.6,30.2,8.8,,21.4,61.1,20.4,-10.3,42.2,8.8,,-42.5,-37.4,0.0,,,-37.4,,,0.0,0.0,0.0,,,,,-5.1,-16.6,0.0,-7.3,0.4,0.4,0.0,-9.7,,196.4,6.3,24.2,
03/31/2009,89.3,165.5,55.9,-118.0,13.1,-89.4,-41.7,-14.1,20.0,-11.5,-14.2,-8.4,0.0,-43.9,-36.8,0.0,0.0,0.0,-36.8,-33.8,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.1,6.9,0.0,-5.7,12.6,12.6,0.0,0.0,-6.7,45.6,9.9,33.1,
06/30/2009,146.7,25.5,58.0,93.9,9.6,-8.9,93.2,-30.7,-22.8,5.2,-18.6,5.5,0.0,-51.3,-44.2,0.0,0.0,0.0,-44.2,-44.0,-0.2,0.0,0.0,0.0,-14.2,0.0,-14.2,0.0,7.1,-30.0,0.0,-53.0,23.0,23.0,0.0,0.0,13.7,79.1,8.8,21.7,
09/30/2009,305.2,116.2,58.4,145.3,8.8,14.0,122.5,-14.7,13.7,-11.4,-1.4,-15.6,0.0,-23.0,-16.5,30.5,30.5,0.0,-47.0,-40.9,-6.1,0.0,0.0,0.0,-6.5,0.0,-6.5,0.0,0.0,26.5,0.0,2.0,24.5,24.5,0.0,0.0,3.4,312.1,7.0,32.3,
12/31/2009,403.7,96.7,57.8,56.3,9.0,18.0,29.3,192.9,86.3,72.1,30.0,4.5,0.0,-92.9,-27.0,18.7,18.7,0.0,-45.7,-40.7,-5.0,0.0,0.0,0.0,-65.9,0.0,-65.9,0.0,0.0,-312.0,0.0,-375.2,63.2,63.2,0.0,0.0,26.6,25.4,2.7,21.6,
03/31/2010,-5.7,141.7,60.6,-66.9,17.3,22.3,-106.5,-141.1,-141.2,-11.2,18.1,-6.8,0.0,-367.7,13.3,62.6,62.6,0.0,-49.3,-40.6,-8.7,0.0,0.0,0.0,-381.0,0.0,-381.0,0.0,0.0,75.3,0.0,0.1,75.2,75.2,0.0,0.0,-1.6,-299.7,21.0,30.5,
06/30/2010,149.5,83.5,59.5,-6.2,10.5,-10.2,-6.5,12.7,14.5,-30.7,15.9,13.0,0.0,-58.0,-41.3,0.0,0.0,0.0,-41.3,-38.8,-2.5,0.0,0.0,0.0,-16.7,0.0,-16.7,0.0,0.0,49.9,0.0,-3.6,53.5,53.5,0.0,0.0,-4.4,137.0,49.9,19.8,
09/30/2010,90.7,71.4,58.3,68.0,9.9,-19.7,77.8,-107.0,-39.5,-106.0,45.0,-6.5,0.0,-207.2,-63.1,0.0,0.0,0.0,-63.1,-62.4,-0.7,0.0,0.0,0.0,-144.1,0.0,-144.1,0.0,0.0,470.0,0.0,495.7,-25.7,24.3,-50.0,0.0,12.7,366.2,-7.2,30.5,
12/31/2010,80.4,60.6,67.5,-11.2,9.8,-6.4,-14.6,-36.5,71.7,-53.9,5.6,-59.9,0.0,-72.5,-73.5,0.0,0.0,0.0,-73.5,-66.7,-6.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-560.1,0.0,-494.9,-28.4,21.6,-50.0,-36.8,7.0,-545.2,15.1,21.0,
03/31/2011,6.1,149.9,63.0,32.2,13.7,-15.1,33.6,-239.0,-100.8,-115.1,-27.5,4.4,0.0,-51.4,-51.4,13.3,13.3,0.0,-64.7,-62.2,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,0.0,0.4,31.4,31.4,0.0,0.0,6.3,-7.2,-21.0,31.0,
06/30/2011,246.9,143.6,63.8,-8.2,9.3,-9.5,-8.0,47.7,129.9,-58.5,-17.4,-6.3,0.0,-78.1,-64.8,13.3,13.3,0.0,-78.1,-76.4,-1.7,0.0,0.0,0.0,-13.3,-13.3,0.0,0.0,0.0,-174.3,0.0,6.3,-180.6,19.4,-200.0,0.0,9.8,4.3,52.2,19.8,
09/30/2011,24.0,-88.9,63.9,167.7,9.1,-7.3,165.9,-118.7,-36.9,12.2,-39.9,-54.1,0.0,-73.7,-73.7,0.0,0.0,0.0,-73.7,-72.7,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,1.8,4.1,4.1,0.0,0.0,-30.2,-74.0,2.8,31.6,
12/31/2011,157.4,-214.0,65.4,254.9,9.1,-15.2,261.0,51.1,-35.8,100.1,,-13.2,0.0,-79.1,-79.1,1.8,1.8,0.0,-80.9,-79.2,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.4,0.0,-10.7,0.3,0.3,0.0,0.0,2.2,70.1,8.7,19.8,
03/31/2012,87.0,40.2,62.1,11.4,10.4,-6.4,7.4,-26.7,22.2,-35.3,-3.8,-9.8,0.0,-67.8,-67.8,3.1,3.1,0.0,-70.9,-67.3,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,0.0,27.5,5.1,5.1,0.0,0.0,6.6,58.4,-8.4,31.1,
06/30/2012,129.0,-2.5,62.0,85.1,9.7,-18.9,94.3,-15.6,-19.2,40.9,-4.7,-32.6,0.0,-69.1,-69.1,5.2,5.2,0.0,-74.3,-70.1,-4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,0.0,14.8,1.5,1.5,0.0,0.0,-11.9,64.3,9.1,20.2,
09/30/2012,188.4,1.2,60.7,27.4,9.8,-21.7,39.3,99.1,52.4,3.9,39.6,3.2,0.0,-79.9,-64.9,1.3,1.3,0.0,-66.2,-64.4,-1.8,0.0,0.0,0.0,-15.0,0.0,-15.0,0.0,0.0,5.9,0.0,3.5,2.4,2.4,0.0,0.0,6.6,121.0,-0.2,14.5,
12/31/2012,73.6,5.3,62.8,40.7,10.1,-43.3,73.9,-35.2,-59.5,18.0,-4.6,10.9,0.0,-87.2,-87.2,3.1,3.1,0.0,-90.3,-88.3,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.4,0.0,-56.5,1.1,1.1,0.0,0.0,-0.1,-69.1,10.2,36.4,
03/31/2013,20.8,-76.6,63.6,93.4,11.5,-43.9,125.8,-59.6,20.5,-51.5,-12.5,-16.1,0.0,-75.1,-75.1,1.4,1.4,0.0,-76.5,-68.6,-7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,11.2,2.9,2.9,0.0,0.0,-5.1,-45.3,6.1,14.4,
06/30/2013,29.8,32.9,64.6,54.6,9.2,-15.3,60.7,-122.3,-55.1,-58.5,15.9,-24.6,0.0,-86.1,-86.1,0.0,0.0,0.0,-86.1,-84.1,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,0.0,21.2,3.7,3.7,0.0,0.0,-12.2,-43.6,13.3,37.0,
09/30/2013,61.5,1.9,192.7,50.7,31.1,-119.7,139.3,-183.8,11.2,-144.3,-11.3,-39.4,0.0,-259.3,-259.3,1.4,1.4,0.0,-260.7,-248.5,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1,0.0,97.8,14.1,14.1,0.0,-39.8,-14.6,-140.3,55.7,93.7,
12/31/2013,255.9,33.5,64.8,29.5,10.5,1.8,17.2,128.1,55.1,6.1,52.6,14.3,0.0,-111.0,-111.0,0.0,0.0,0.0,-111.0,-105.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,18.6,3.6,3.6,0.0,0.0,-0.8,166.3,10.8,0.7,
03/31/2014,18.3,67.9,65.7,-58.2,11.0,12.9,-82.1,-57.1,20.4,-70.4,20.2,-27.3,0.0,-104.3,-95.3,2.9,2.9,0.0,-98.2,-95.1,-3.1,0.0,0.0,0.0,-9.0,0.0,-9.0,0.0,0.0,-36.3,0.0,-62.2,25.9,25.9,0.0,0.0,1.3,-121.0,4.9,50.5,
06/30/2014,157.2,70.9,65.3,117.6,17.7,19.8,80.1,-96.6,-92.3,-25.7,6.9,14.5,0.0,-76.9,-76.9,14.0,14.0,0.0,-90.9,-89.7,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7,0.0,-15.0,54.7,54.7,0.0,0.0,-0.6,119.4,3.9,0.6,
09/30/2014,158.8,158.6,64.5,-85.4,11.6,-19.9,-77.1,21.1,14.5,-4.3,6.3,4.6,0.0,-425.7,-11.3,113.8,113.8,0.0,-125.1,-94.2,-30.9,-200.0,0.0,-200.0,-214.4,0.0,-214.4,0.0,0.0,22.1,0.0,-7.6,29.7,29.7,0.0,0.0,-10.3,-255.1,31.8,50.6,
12/31/2014,327.1,35.8,62.6,113.9,11.7,36.4,65.8,114.8,-4.0,27.5,54.1,37.2,0.0,-102.5,-102.5,10.7,10.7,0.0,-113.2,-113.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,-6.3,52.3,52.3,0.0,0.0,-9.6,261.0,9.2,0.6,
03/31/2015,-100.3,75.6,61.1,-113.4,14.1,6.7,-134.2,-123.6,-16.9,-76.0,-48.0,17.3,0.0,-121.8,-121.8,0.0,0.0,0.0,-121.8,-103.4,-18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.2,0.0,-1.2,76.4,76.4,0.0,0.0,-11.8,-158.7,4.4,50.8,
06/30/2015,286.5,145.1,57.8,72.9,15.0,16.0,41.9,10.7,15.1,-22.8,19.7,-1.3,0.0,-119.7,-119.7,0.0,0.0,0.0,-119.7,-118.0,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,-4.2,11.2,11.2,0.0,0.0,2.4,176.2,6.7,0.7,
