Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Provision for Doubtful Accounts,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Property Additions,Property Improvements,Change in Investments,Change in Notes,Change in Mortgages,Change in Real Estate Interest,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Preferred Dividends Other Distributions,Proceeds from Repayments of Borrowings,Change in Unsecured Debt,Change in Secured Debt,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/1994,9.883,5.599,3.502,0.0,2.559,-1.777,,,,,,,,,,,,,,,,,,,,,
06/30/1994,15.896,5.821,3.6,0.0,2.102,4.373,,,,,,,,,,,,,,,,,,,,,
09/30/1994,0.193,7.685,3.854,0.0,0.032,-11.378,,,,,,,,,,,,,,,,,,,,,
12/31/1994,25.900999,7.111,4.112,0.0,2.358,12.32,,,,,,,,,,,,,,,,,,,,,
03/31/1995,15.892,7.416,4.641,0.0,1.915,1.92,,,,,,,,,,,,,,,,,,,,,
06/30/1995,24.905001,8.29,4.696,0.0,2.391,9.528,,,,,,,,,,,,,,,,,,,,,
09/30/1995,21.391001,9.306,5.289,0.0,2.809,3.987,,,,,,,,,,,,,,,,,,,,,
12/31/1995,16.431999,10.007,5.79,0.0,0.766,-0.131,,,,,,,,,,,,,,,,,,,,,
03/31/1996,14.469,9.648,5.936,0.0,2.265,-3.38,,2.926,-84.197998,-1.794,0.0,0.0,0.0,,3.201,-79.864998,71.759003,-11.835,,-27.532,,,113.834999,0.0,-2.709,6.363,
06/30/1996,24.632999,12.299,7.903,0.0,0.807,3.624,,32.556,-48.512001,-1.517,0.0,0.0,0.0,,3.754,-13.719,-22.718,-14.356,,-18.497999,,,12.248,0.0,-2.112,-11.804,
09/30/1996,30.000999,14.35,5.793,0.0,2.926,6.932,,1.175,-106.085999,-1.427,0.0,0.0,0.0,,-2.585,-108.922997,90.558998,-14.956,,32.620001,,,75.364998,0.0,-2.47,11.637,
12/31/1996,26.032,17.134001,7.936,0.0,-0.893,1.855,,14.187,-89.650002,-2.09,0.0,0.0,0.0,,3.312,-74.240997,41.619999,-17.007,,59.932999,,,1.639,0.0,-2.945,-6.589,
03/31/1997,28.973,16.691999,8.386,0.0,3.895,0.0,,1.28,-34.801998,-2.284,0.0,0.0,0.0,-1.369,-3.988,-41.162998,19.853001,-15.807,-3.927,-19.759001,,,59.389999,0.0,-0.044,7.663,
06/30/1997,42.488998,16.402,8.855,0.0,17.232,0.0,,21.745001,-118.508003,-2.312,0.0,0.0,0.0,-29.312,-5.857,-134.244003,81.864998,-16.104,-3.385,97.301003,,,4.294,0.0,-0.241,-9.89,
09/30/1997,38.675999,21.281,9.466,0.0,7.929,0.0,,8.716,-119.227997,-143.813004,0.0,0.0,0.0,60.044998,-10.849,-205.128998,337.477997,-18.683001,-7.018,-18.618,,,382.838013,0.0,-1.041,171.024994,
12/31/1997,49.056999,24.108999,13.064,0.0,11.884,0.0,,0.819,-152.884995,-55.875,0.0,0.0,0.0,-1.59,-7.257,-216.787994,3.952,-22.589001,-8.339,17.076996,,,20.767,0.0,-2.964,-163.779007,
03/31/1998,39.050999,26.965,12.65,0.0,-0.564,0.0,,1.177,-44.882999,-51.32,0.0,0.0,0.0,-6.87,-7.153,-109.049004,88.814003,-22.879,-8.193,75.978996,,,42.560001,0.0,1.347,18.816,
06/30/1998,61.259998,26.561001,14.735,0.0,19.964001,0.0,,2.803,-169.197006,-56.254002,0.0,0.0,0.0,-8.598,-11.193,-242.438995,174.389008,-24.214001,-7.954,148.291,,,60.352001,0.0,-2.086,-6.79,
09/30/1998,48.798,28.150999,15.654,0.0,4.993,0.0,,5.872,-42.396999,-65.291,0.0,0.0,0.0,1.373,-18.870001,-119.313004,70.168999,-27.554001,-8.871,73.460999,,,33.749001,0.0,-0.616,-0.346,
12/31/1998,72.079002,29.027,18.375,0.0,24.677,0.0,,0.0,-98.410004,-119.484001,0.0,0.0,0.0,-14.639,0.301,-233.013,145.850998,-28.576,-9.833,-19.731,,,200.992004,0.0,2.999,-15.083,
03/31/1999,32.326,36.236,18.26,0.0,-22.17,0.0,,8.003,-102.663002,-70.57,0.0,0.0,0.0,16.802,-19.191999,-167.619995,163.339996,-29.349001,-12.822,97.126999,,,110.375999,0.0,-1.992,28.046,
06/30/1999,50.16,38.849998,18.789,0.0,-7.479,0.0,,16.691999,-46.137001,-91.273003,0.0,0.0,0.0,-13.017,-17.007,-150.742004,238.328995,-30.163,-12.92,259.926001,,,24.052,0.0,-2.566,137.746994,
09/30/1999,175.233002,62.360001,29.944,0.0,91.572998,0.0,,10.829,-59.162998,-159.755005,0.0,0.0,0.0,-17.031,-26.701,-251.820999,-50.873001,-45.715,-22.267,-147.763992,,,164.955994,0.0,-0.083,-127.460999,
12/31/1999,84.960999,53.438,33.07,0.0,-1.547,0.0,,40.876999,-371.601013,0.0,0.0,0.0,0.0,-2.995,12.128,-197.130997,85.653,-48.841999,-22.256001,147.819992,,,11.913,0.0,-2.982,-26.517,
03/31/2000,77.535004,61.111,35.714001,0.0,-19.290001,0.0,,163.783005,-168.410995,-35.230999,0.0,0.0,0.0,-9.12,-111.681999,-160.660995,102.274002,-49.092999,-21.938999,163.358002,,,10.432,-0.115,-0.369,19.148001,
06/30/2000,96.607002,57.773998,35.664001,0.0,3.169,0.0,,50.515999,-99.976997,-33.150002,0.0,0.0,0.0,-7.532,-7.178,-97.320999,4.518,-49.374001,-22.49,73.639,,,3.434,-0.162,-0.529,3.804,
09/30/2000,127.253998,57.391998,35.717999,0.0,34.144001,0.0,,130.764999,-146.972,-47.997002,0.0,0.0,0.0,-8.239,86.606003,14.163,-141.764008,-77.764,0.03,-48.938999,,,0.277,0.0,-1.502,-0.347,
12/31/2000,147.733994,76.764,34.893002,0.0,54.596001,0.0,,68.688004,-82.168999,0.0,0.0,0.0,0.0,134.472,-35.013,146.067001,-295.980011,-31.677999,-46.219002,-249.089005,,,17.224001,-1.124,1.04,-2.179,
03/31/2001,93.341003,72.042,35.860001,0.0,-14.561,0.0,,93.517998,-31.465,-100.960999,0.0,0.0,0.0,9.058,2.349,-43.449001,-50.192001,-55.159,-23.806999,-53.125,,,86.149002,0.0,-4.25,-0.3,
06/30/2001,126.273003,63.490002,33.362999,0.0,29.42,0.0,,94.086998,-100.987999,-28.552,0.0,0.0,0.0,48.297001,10.959,23.802999,-85.940002,-55.474998,-24.790001,-22.141001,,,16.764,0.0,-0.298,64.136002,
09/30/2001,147.957993,90.348999,33.721001,0.0,23.888,0.0,,216.177994,-124.600998,0.0,0.0,0.0,0.0,-14.083,-25.712999,55.145,-296.626007,-58.566002,-26.166,-139.539001,,,3.26,-75.014,-0.601,-93.523003,
12/31/2001,66.084001,56.527999,35.778999,0.0,-20.379,-5.844,,183.254007,-75.888,-235.169001,0.0,0.0,0.0,-5.090001,29.056997,-27.947998,-38.15699,-58.839,-22.876,41.160002,,,2.519998,-0.004,-0.11799,-0.020999,
03/31/2002,208.401993,57.386002,37.186001,0.0,113.830002,0.0,,25.395,-13.056,-49.358002,0.0,0.0,0.0,-8.794,0.458,-45.355,-159.020004,-59.298,-22.006001,-84.584999,,,7.023,0.0,-0.154,4.027,
06/30/2002,165.792999,60.634998,38.397999,0.0,66.760002,0.0,,9.628,-36.557999,-51.522999,0.0,0.0,0.0,-9.43,-16.634001,-104.516998,-72.280998,-60.441002,-21.354,-1.641,,,11.178,0.0,-0.023,-11.005,
09/30/2002,103.623001,50.924999,38.985001,0.0,13.713,0.0,,15.44,-2.905,-52.959,0.0,0.0,0.0,8.294,-26.129999,-58.259998,-4.831,-61.348,-20.532,129.158997,,,3.706,-52.952999,-2.863,40.532001,
12/31/2002,91.778,37.379002,64.777,0.0,-10.378,0.0,,96.204002,-231.141006,0.0,0.0,0.0,0.0,-1.2,6.297,-129.839996,12.439,-61.388,-19.296,242.419006,,,0.927,-150.0,-0.223,-25.622999,
03/31/2003,58.882,46.229,47.672001,0.0,-35.019001,0.0,,51.368,-53.764,-44.778999,0.0,0.0,0.0,-1.313,-12.838,-61.326,-2.461,-61.501999,-17.607,76.539001,,,2.83,-0.02,-2.701,-4.905,
06/30/2003,103.155998,43.290001,41.144001,0.0,18.722,0.0,,11.887,-16.316,-57.812,0.0,0.0,0.0,-0.053,-13.096,-75.389999,-28.604,-61.596001,-17.184,52.387001,,,3.872,-4.692,-1.391,-0.838,
09/30/2003,72.735001,49.599998,42.276001,0.0,-19.141001,0.0,,22.454,-66.060997,-39.033001,0.0,0.0,0.0,-11.928,-31.816,-126.384003,42.909,-62.408001,-17.191,22.837,,,99.883003,0.0,-0.212,-10.74,
12/31/2003,133.854992,60.112996,37.866997,0.0,35.875002,0.0,,147.093009,-227.821009,,0.0,0.0,0.0,7.813,15.319,-57.596012,-64.558001,-62.594005,-83.682001,79.140006,,,4.140995,0.0,-1.563,11.701,
03/31/2004,68.915001,44.099998,52.396999,0.0,-27.582001,0.0,,29.405001,-9.606,-47.564999,0.0,0.0,-65.0,-0.701,-11.207,-104.674004,35.026001,-63.258999,-13.052,67.293,,,153.509003,-105.501999,-3.963,-0.733,
06/30/2004,95.598999,43.147999,35.237,0.0,17.214001,0.0,,7.75,-75.195999,-52.769001,0.0,0.0,0.0,-1.217,-22.118999,-143.550995,46.844002,-65.357002,-15.473,127.164,,,0.728,-0.03,-0.188,-1.108,
09/30/2004,109.612999,50.847,51.238998,0.0,7.527,0.0,,110.197998,-218.843002,-54.130001,0.0,0.0,65.0,-0.41,-12.45,-110.635002,-9.769,-66.132004,-14.954,95.778999,,,1.046,0.0,-25.507999,-10.791,
12/31/2004,101.412,50.606,50.246,0.0,4.866,-4.306,,30.948,-85.19,0.0,0.0,0.0,0.0,-0.705,-13.442,-68.389,-27.434,-66.313,-15.29,-140.666,,,195.336,-0.001,-0.5,5.589,
06/30/2005,129.467,51.919,52.45,0.0,8.392,16.706,,57.008,-306.678,-19.856,0.0,0.0,0.0,-1.661,-11.842,-283.029,156.37,-66.719,-17.902,240.289,,,0.709,0.0,-0.007,2.808,
09/30/2005,129.584,224.967,53.247,0.0,-178.526,29.896,,1024.8,-138.569,-18.444,0.0,0.0,0.0,-1.104,-40.744,825.939,-837.143,-67.42,-17.966,-655.873,,,1.472,-97.296,-0.06,118.38,
12/31/2005,80.357,41.675,47.117,0.0,-6.763,-1.672,,39.251,-121.706,-21.387,0.0,0.0,0.0,-22.393,-0.966,-127.201,-51.291,-208.221,-33.201,381.606,,,1.131,-192.536,-0.07,-98.135,
03/31/2006,28.8,26.793,51.271,0.0,-38.319,-10.945,,10.402,-918.772,-15.295,0.0,0.0,0.0,11.427,-25.983,-938.221,882.689,-63.683,-19.078,888.621,,,182.501,-86.893,-18.779,-26.732,
06/30/2006,55.523,34.972,52.387,0.0,-55.356,23.52,,19.284,-209.306,-13.123,0.0,0.0,0.0,15.132,-23.717,-211.73,163.246,-63.392,-19.587,144.359,,,107.1,0.0,-5.234,7.039,
09/30/2006,24.155,76.96,51.498,0.0,-85.216,-19.087,,110.587,-249.405,-13.372,0.0,0.0,0.0,-0.456,7.162,-145.484,139.29,-64.181,-19.766,225.693,,,0.729,0.0,-3.185,17.961,
12/31/2006,275.723,204.147,206.999,0.0,-156.852,21.429,,180.825,-1556.727,-50.017,0.0,0.0,0.0,246.391,-57.366,-1236.894,1002.922,-255.502,-80.626,1292.569,1013.497,279.072,290.666,-176.292,-67.893,41.751,
03/31/2007,12.135,83.789,52.143,0.0,-123.797,0.0,,176.726,-164.954,-11.307,0.0,0.0,0.0,20.36,-12.449,8.376,-79.502,-65.004,-19.888,6.805,,,,-0.012,-1.403,-58.991,
06/30/2007,69.348,52.302,52.971,0.0,-35.925,0.0,,92.708,-227.555,-14.007,0.0,0.0,0.0,105.717,-15.674,-58.811,25.427,-65.046,-19.87,110.215,,,0.148,0.0,-0.02,35.964,
09/30/2007,53.831,68.614,55.873,0.0,-73.579,2.923,,135.66,-168.318,-12.567,0.0,0.0,0.0,-22.993,-26.511,-94.729,13.866,-65.749,-17.558,87.011,,,2.889,0.0,7.273,-27.032,
12/31/2007,188.617,74.762,53.49,0.0,63.288,-2.923,,75.849,-323.68,-15.817,0.0,0.0,0.0,-9.66,-16.347,-289.655,130.626,-69.899,-20.552,116.759,,,237.765,-132.26,-1.187,29.588,
03/31/2008,2.223,17.839,60.85,0.0,-76.466,0.0,,26.684,-175.314,-17.868,0.0,0.0,0.0,18.457,-6.237,-154.278,119.572,-70.211,-15.306,-72.531,-35.999,-36.532,296.358,0.0,-18.738,-32.483,
06/30/2008,115.634,35.123,59.634,0.0,16.03,4.847,,42.588,-122.237,-14.136,0.0,0.0,0.0,5.981,-13.43,-101.234,-12.225,-70.422,-25.603,80.3,,,2.643,0.0,0.857,2.175,
09/30/2008,211.407,30.356,59.215,0.0,120.263,1.573,,16.445,-123.917,-20.392,0.0,0.0,0.0,-37.645,-7.655,-173.164,-52.477,-71.265,-22.61,36.77,,,5.033,0.0,-0.405,-14.234,
12/31/2008,313.583,24.47,66.742,0.0,210.214,12.157,,30.846,-75.804,-22.418,0.0,0.0,0.0,-23.645,-2.895,-93.916,-200.605,-71.477,-20.757,-99.026,,,3.08,-12.405,-0.02,19.062,
