Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1995,116.806999,,-71.910004,,44.896996,,-24.528,,,20.368999,-3.843,,4.061,,0.0,-0.218,16.526,-5.845,10.681,0.0,,,10.681,0.0,10.681,0.0,,10.681,10.681,,66.963374,0.16,0.16,0.16,66.963374,0.16,0.16,0.16,
12/31/1995,126.746002,,-77.867996,,48.878006,,-26.629999,,,22.247999,-3.795,,4.28,,0.0,-0.485,18.452999,-6.89,11.563,0.0,,,11.562999,0.0,11.563,0.0,,11.563,11.563,,66.936376,0.171852,0.171852,0.171852,66.936376,0.171852,0.171852,0.171852,
03/31/1996,109.445,,-65.591003,,43.853996,,-23.35,,,20.504,-9.806,,4.369,,0.0,5.437,10.698,,10.698,-1.516,,,,0.0,12.214,0.0,,12.214,12.214,,64.594125,0.191111,0.164444,0.164444,66.882373,0.182222,0.16,0.16,
06/30/1996,109.927002,,-65.754997,,44.172005,,-22.379999,,,21.792,-10.09,,4.369,,0.0,5.721,11.702,,11.702,-0.96,,,,0.0,12.662,0.0,,12.662,12.662,,64.712249,0.195556,0.182222,0.182222,66.902625,0.191111,0.173333,0.173333,
09/30/1996,121.065002,,-73.448997,,47.616005,,-26.334,,,21.282,-10.82,,4.369,,0.0,6.451,10.461999,,10.462,-1.366,,,,0.0,11.828,0.0,,11.828,11.828,,65.029499,0.182222,0.16,0.16,66.902625,0.177778,0.155556,0.155556,
12/31/1996,134.261993,,-82.830002,,51.431992,,-27.393999,,,24.038,-12.476,,4.369,,0.0,8.107,11.562,,11.562,-1.932,,,,0.0,13.494,0.0,,13.494,13.494,,65.06325,0.208889,0.177778,0.177778,66.848622,0.2,0.173333,0.173333,
03/31/1997,131.375,,-79.265999,,52.109001,,-28.143,,,23.966,-4.925,,4.83,,0.0,0.095,19.041,-6.94,12.101,-1.294,,,13.395,0.0,13.395,0.0,,13.395,13.395,,65.650499,0.204444,0.182222,0.182222,67.07025,0.2,0.182222,0.182222,
06/30/1997,141.975998,,-84.685997,,57.290001,,-31.323999,,,25.966,-4.753,,4.754,,0.0,-0.001,21.212999,-7.929,13.284,-1.711,,,14.994999,0.0,14.995,0.0,,14.995,14.995,,65.655001,0.226667,0.204444,0.204444,67.563,0.222222,0.195556,0.195556,
09/30/1997,141.798996,,-84.810997,,56.987999,,-30.42,,,26.568001,-4.784,,4.421,,0.0,0.363,21.784001,-8.06,13.724,-0.76,,,14.484001,0.0,14.484,0.0,,14.484,14.484,,65.7585,0.222222,0.208889,0.208889,68.24925,0.213333,0.2,0.2,
12/31/1997,137.013,,-81.042999,,55.970001,,-28.875,,,27.094999,-4.629,,4.393,,0.0,0.236,22.465999,-8.1,14.366,-1.386,,,15.751999,0.0,15.752,0.0,,15.752,15.752,,65.805749,0.24,0.217778,0.217778,67.972498,0.231111,0.213333,0.213333,
03/31/1998,159.084,,-94.686996,,64.397003,,-36.005001,,,28.392,-5.991,,6.073,,0.0,-0.082,22.401,-8.512,13.889,1.696,,,12.193,0.0,12.193,0.0,,12.193,12.193,,65.85075,0.186667,0.208889,0.208889,67.965752,0.177778,0.204444,0.204444,
06/30/1998,169.460999,,-102.125999,,67.334999,,-36.891998,,,30.443001,-6.011,,5.961,,0.0,0.05,24.432001,-9.288,15.144,-8.77,,,23.914001,0.0,23.914,0.0,,23.914,23.914,,65.943001,0.364444,0.231111,0.231111,68.199752,0.351111,0.222222,0.222222,
09/30/1998,159.406006,,-96.962997,,62.443009,,-34.925999,,,27.517,-5.493,,5.481,,0.0,0.012,22.024,-8.362,13.662,-0.594,,,14.256,0.0,14.256,0.0,,14.256,14.256,,66.012752,0.217778,0.208889,0.208889,67.455,0.213333,0.204444,0.204444,
12/31/1998,152.179993,,-93.509003,,58.67099,,-35.48,,,23.191,-4.385,,4.844,,0.0,-0.459,18.806,-7.105,11.701,0.0,,,11.701,0.0,11.701,0.0,,11.701,11.701,,66.17925,0.177778,0.177778,0.191111,67.342501,0.173333,0.173333,0.186667,
03/31/1999,156.488007,,-95.167999,,61.320007,,-37.695,,,23.625,-4.398,,4.518,,0.0,-0.12,19.227,-7.306,11.921,0.0,,,11.921,0.0,11.921,0.0,0.0,11.921,11.921,,66.294002,0.177778,0.177778,0.177778,67.229998,0.177778,0.177778,0.177778,
06/30/1999,161.483994,,-96.753998,,64.729996,,-37.722,,,27.007999,-4.231,,4.345,,0.0,-0.114,22.776999,-8.656,14.121,0.0,,,14.120999,0.0,14.121,0.0,0.0,14.121,14.121,,66.338998,0.213333,0.213333,0.213333,67.745248,0.208889,0.208889,0.208889,
09/30/1999,169.891998,,-104.065002,,65.826996,,-38.321999,,,27.504999,-4.616,,4.716,,0.0,-0.1,22.888999,-8.438,14.451,0.0,,,14.450999,0.0,14.451,0.0,0.0,14.451,14.451,,66.5865,0.217778,0.217778,0.217778,68.177251,0.213333,0.213333,0.213333,
12/31/1999,167.177002,,-102.57,,64.607002,,-38.068001,,,26.539,-4.207,,4.441,,0.0,-0.234,22.332,-8.397,13.935,0.0,,,13.934999,0.0,13.935,0.0,0.0,13.935,13.935,,66.674249,0.208889,0.208889,0.208889,67.896001,0.204444,0.204444,0.204444,
03/31/2000,176.662003,,-106.107002,,70.555,,-40.591999,,,29.962999,-4.663,,4.164,,0.0,0.499,25.299999,-9.487,15.813,0.0,,,15.812999,0.0,15.813,0.0,0.0,15.813,15.813,,66.74175,0.235556,0.235556,0.235556,67.922999,0.231111,0.231111,0.231111,
06/30/2000,185.257996,,-112.327003,,72.930992,,-41.174999,,,31.756001,-3.704,,4.06,,0.0,-0.356,28.052001,-10.52,17.532,0.0,,,17.532,0.0,17.532,0.0,0.0,17.532,17.532,,67.475251,0.257778,0.257778,0.257778,69.318001,0.253333,0.253333,0.253333,
09/30/2000,176.218002,,-106.041,,70.177002,,-39.598999,,,30.577999,-4.456,,4.284,,0.0,0.172,26.121999,-9.557,16.565001,0.0,,,16.564999,0.0,16.565001,0.0,0.0,16.565001,16.565001,,66.914999,0.248889,0.248889,0.248889,69.52275,0.24,0.24,0.24,
12/31/2000,166.138,,-101.848999,,64.289001,,-40.07,,,24.219,-2.667,,4.013,0.0,0.0,-1.346,21.552,-8.017,13.535,0.0,,,13.535,0.0,13.535,0.0,0.0,13.535,13.535,,67.056748,0.2,0.2,0.2,69.46875,0.195556,0.195556,0.195556,
03/31/2001,187.395004,,-118.617996,,68.777008,,-46.279999,,,22.497,-10.838,,5.403,,0.0,5.435,11.659,-4.43,7.229,0.0,,,7.229,0.0,7.229,0.0,0.0,7.229,7.229,,67.493249,0.106667,0.106667,0.16,69.720749,0.102222,0.102222,0.155556,
06/30/2001,192.621994,,-121.914001,,70.707993,,-44.466999,,,26.240999,-5.019,,5.198,,0.0,-0.179,21.221999,-8.229,12.993,0.0,,,12.992999,0.0,12.993,0.0,0.0,12.993,12.993,,67.808248,0.191111,0.191111,0.191111,69.91425,0.186667,0.186667,0.186667,
09/30/2001,178.136993,,-113.480003,,64.65699,,-45.873001,,,18.784,-5.182,,5.206,,0.0,-0.024,13.602001,-5.418,8.184,0.0,,,8.184,0.0,8.184,0.0,0.0,8.184,8.184,,68.244749,0.12,0.12,0.12,70.256251,0.115556,0.115556,0.115556,
12/31/2001,168.792999,,-109.212997,,59.580002,,-42.438,,,17.142,-10.194,,4.931,0.0,0.0,5.263,6.948,-2.644,4.304,0.0,,,4.304,0.0,4.304,0.0,0.0,4.304,4.304,,68.454,0.062222,0.062222,0.111111,72.506246,0.062222,0.062222,0.111111,
03/31/2002,174.936,,-109.511,,65.425,0.0,-42.919,42.919,0.0,22.506,-4.467,,4.7,,,-0.233,18.039,-6.494,11.545,,,,11.545,,11.545,0.0,0.0,11.545,11.545,,68.65425,0.168889,0.168889,0.168889,70.974,0.164444,0.164444,0.164444,
06/30/2002,190.43,,-116.292,,74.138,0.0,-45.978,45.871,0.107,28.16,-3.77,,3.9,,,-0.13,24.39,-8.78,15.61,,,,15.61,,15.61,0.0,0.0,15.61,15.61,,71.253,0.217778,0.217778,0.217778,73.46925,0.213333,0.213333,0.213333,
09/30/2002,189.105,,-117.491,,71.614,0.0,-44.669,44.669,0.0,26.945,-4.349,,4.0,,,0.349,22.596,-7.81,14.786,,,,14.786,,14.786,,0.0,14.786,14.786,,72.55125,0.204444,0.204444,0.204444,73.98675,0.2,0.2,0.2,
12/31/2002,187.542999,,-117.281998,,70.261001,,-47.810001,,,22.451,-3.581,,3.829,0.0,,-0.248,18.87,-6.699,12.171,,,,12.171,0.0,12.171,0.0,,12.171,12.171,,72.566998,0.168889,0.168889,0.168889,74.009255,0.164444,0.164444,0.164444,
03/31/2003,195.498001,,-121.195,,74.303001,,-50.902,,,23.400999,-3.719,,3.739,,0.0,-0.02,19.681999,-6.987,12.695,0.0,,,12.694999,0.0,12.695,0.0,0.0,12.695,12.695,,72.65475,0.173333,0.173333,0.173333,73.81125,0.173333,0.173333,0.173333,
06/30/2003,207.147003,,-125.024002,,82.123001,,-52.566002,,,29.556999,-3.289,,3.63,,0.0,-0.341,26.267999,-9.325,16.943001,0.0,,,16.942999,0.0,16.943001,0.0,0.0,16.943001,16.943001,,72.863998,0.231111,0.231111,0.231111,74.544752,0.226667,0.226667,0.226667,
09/30/2003,197.313995,,-121.136002,,76.177993,,-47.235001,,,28.943001,-3.347,,3.352,,0.0,-0.005,25.596001,-9.087,16.509001,0.0,,,16.509001,0.0,16.509001,0.0,0.0,16.509001,16.509001,,73.487248,0.226667,0.226667,0.226667,75.689998,0.217778,0.217778,0.217778,
12/31/2003,197.960999,,-121.245003,,76.715996,,-48.755001,,,27.961,-2.837,,3.37,,0.0,-0.533,25.124,-8.919,16.205,0.0,,,16.205,0.0,16.205,0.0,0.0,16.205,16.205,,73.76625,0.217778,0.217778,0.217778,76.1085,0.213333,0.213333,0.213333,
03/31/2004,214.600006,,-128.869995,,85.730011,,-54.444,,,31.285999,-3.425,,3.436,,0.0,-0.011,27.860999,-10.169,17.691999,0.0,,,17.691999,0.0,17.691999,0.0,0.0,17.691999,17.691999,,74.211754,0.24,0.24,0.24,76.918502,0.231111,0.231111,0.231111,
06/30/2004,233.589996,,-139.667007,,93.922989,,-54.109001,,,39.813999,-3.854,,3.619,,0.0,0.235,35.959999,-13.126,22.834,0.0,,,22.833999,0.0,22.834,0.0,0.0,22.834,22.834,,75.090001,0.306667,0.306667,0.306667,78.055498,0.293333,0.293333,0.293333,
09/30/2004,237.557007,,-142.567993,,94.989014,,-55.028,,,39.960999,-4.24,,3.856,,0.0,0.384,35.720999,-12.502,23.219,0.0,,,23.218999,0.0,23.219,0.0,0.0,23.219,23.219,,75.439498,0.306667,0.306667,0.306667,78.600003,0.293333,0.293333,0.293333,
12/31/2004,242.550003,,-146.397003,,96.153,,-57.830002,,,38.323002,-3.988,,3.853,0.0,0.0,0.135,34.335002,-11.674,22.660999,0.0,,,22.661002,0.0,22.660999,0.0,0.0,22.660999,22.660999,,75.693003,0.3,0.3,0.3,78.148499,0.286667,0.286667,0.286667,
03/31/2005,252.058,,-150.101,,101.957,,-61.262,,,40.695,-3.749,3.879,3.879,,0.0,-0.13,36.946,-13.301,23.645,0.0,,,23.645,0.0,23.645,0.0,0.0,23.645,23.645,,76.0185,0.313333,0.313333,0.313333,78.5745,0.3,0.3,0.3,
06/30/2005,264.949005,,-155.369995,,109.57901,,-61.988998,,,47.59,-3.561,3.806,3.806,,0.0,-0.245,44.029,-15.42,28.608999,-0.324,,,28.933,0.0,28.933001,0.0,0.0,28.933001,28.933001,,76.444502,0.38,0.373333,0.373333,78.961498,0.366667,0.36,0.36,
09/30/2005,249.576004,,-148.272003,,101.304001,,-55.433998,,,45.869999,-3.4,3.534,3.534,,0.0,-0.134,42.469999,-14.478,27.992001,-0.523,,,28.514999,0.0,28.514999,0.0,0.0,28.514999,28.514999,,77.427,0.366667,0.36,0.36,79.606499,0.36,0.353333,0.353333,
12/31/2005,261.529,,-155.335,,106.194,,-58.883,,,47.311,-3.142,,3.19,,0.0,-0.048,44.169,-15.459,28.71,0.0,,,28.71,0.0,28.71,0.0,0.0,28.71,28.71,,78.459,0.366667,0.366667,0.366667,80.238,0.36,0.36,0.36,
03/31/2006,275.071014,,-161.960999,,113.110016,,-64.649002,,,48.460999,-2.888,2.954,2.954,,0.0,-0.066,45.572999,-15.495,30.077999,0.0,,,30.077999,0.0,30.077999,0.0,0.0,30.077999,30.077999,,78.955502,0.38,0.38,0.38,80.785498,0.373333,0.373333,0.373333,
06/30/2006,296.572998,,-173.651993,,122.921005,,-66.936996,,,55.984001,-3.803,4.061,4.061,,0.0,-0.258,52.181001,-17.562,34.618999,-0.337,,,34.956001,0.0,34.956001,0.0,0.0,34.956001,34.956001,,79.521,0.44,0.44,0.44,81.043499,0.43,0.43,0.43,
09/30/2006,289.847992,,-171.082993,,118.764999,,-64.351997,,,54.412998,-2.865,3.366,3.366,,0.0,-0.501,51.547998,-18.215,33.333,-12.663,,,45.995998,0.0,45.995998,0.0,0.0,45.995998,45.995998,,79.688999,0.58,0.42,0.42,80.956501,0.566667,0.413333,0.413333,
12/31/2006,302.131,,-176.543,,125.588,,-66.557,,,59.031,-5.715,,5.985,,0.0,-0.27,53.316,-17.127,36.189,0.548,,,35.641,0.0,35.641,0.0,0.0,35.641,35.641,,79.9395,0.446667,0.453333,0.453333,81.279,0.44,0.446667,0.446667,
03/31/2007,333.268005,,-193.604004,,139.664001,,-78.112,,,61.551998,-5.806,6.379,6.379,,0.0,-0.573,55.745998,-18.915001,36.831001,0.164,,,36.666997,0.0,36.667,0.0,0.0,36.667,36.667,,80.263498,0.46,0.46,0.46,81.6765,0.446667,0.453333,0.453333,
06/30/2007,344.481995,,-196.947998,,147.533997,,-78.668999,,,68.864998,-5.537,6.058,6.058,,0.0,-0.521,63.327998,-21.493,41.834999,0.205,,,41.629998,0.0,41.630001,0.0,0.0,41.630001,41.630001,,80.595001,0.52,0.52,0.52,82.045998,0.51,0.51,0.51,
09/30/2007,334.884,,-197.219,,137.665,,-74.517,,,63.148,-5.1,5.537,5.537,,0.0,-0.437,58.048,-19.231,38.817,0.405,,,38.412,0.0,38.412,0.0,0.0,38.412,38.412,,80.832,0.48,0.48,0.48,82.311,0.47,0.47,0.47,
12/31/2007,345.997,,-202.411,,143.586,,-82.068,,,61.518,-3.258,5.379,5.379,,0.0,-2.121,58.26,-19.661,38.599,-0.055,,,38.654,0.0,38.654,0.0,0.0,38.654,38.654,2.6,80.975,0.48,0.48,0.51,82.363,0.47,0.47,0.5,
03/31/2008,371.662,,-219.182,,152.48,,-87.068,87.068,0.0,65.412,-5.491,5.666,5.666,0.0,,-0.175,59.921,-20.318,39.603,0.0,,,39.603,0.0,39.603,0.0,0.0,39.603,39.603,,81.067,0.49,0.49,0.49,82.288,0.48,0.48,0.48,
06/30/2008,397.31,,-235.8,,161.51,,-89.4,89.4,0.0,72.11,-3.105,4.092,4.092,0.0,,-0.987,69.005,-23.945,45.06,,,,45.06,,45.06,0.0,0.0,45.06,45.06,0.0,81.322,0.55,0.55,0.55,82.746,0.54,0.54,0.54,
09/30/2008,365.193,,-217.409,,147.784,,-81.614,81.614,0.0,66.17,-36.504,3.861,3.861,0.0,,32.643,29.666,-9.783,19.883,0.0,,,19.883,0.0,19.883,0.0,0.0,19.883,19.883,,81.572,0.24,0.23,0.52,82.957,0.24,0.23,0.52,
12/31/2008,355.306,,-219.647,,135.659,0.0,-85.31,85.31,0.0,50.349,-16.714,5.233,5.233,0.0,0.0,11.481,33.635,-11.155,22.48,0.0,,,22.48,0.0,22.48,0.0,0.0,22.48,22.48,,80.529,0.28,0.28,0.38,81.289,0.27,0.27,0.37,
03/31/2009,326.613,326.613,-203.419,203.419,123.194,0.0,-84.033,81.782,2.251,39.161,-5.012,4.821,4.821,0.0,,0.191,34.149,-11.544,22.605,0.0,0.0,0.0,22.605,0.0,22.605,0.0,0.0,22.605,24.06815,1.46315,79.513,0.28,0.28,0.302695,80.219,0.28,0.28,0.298239,
06/30/2009,336.455,336.455,-205.354,205.354,131.101,0.0,-84.366,81.116,3.25,46.735,-4.825,4.44,4.44,0.0,,0.385,41.91,-13.988,27.922,0.0,0.0,0.0,27.922,0.0,27.922,0.0,0.0,27.922,30.33721,2.41521,79.675,0.35,0.35,0.380762,80.507,0.34,0.34,0.37,
09/30/2009,323.249,323.249,-194.191,194.191,129.058,0.0,-82.541,79.789,2.752,46.517,-2.569,3.951,3.951,0.0,,-1.382,43.948,-14.171,29.777,0.0,0.0,0.0,29.777,0.0,29.777,0.0,0.0,29.777,31.5658,1.7888,79.74,0.37,0.37,0.395859,80.879,0.37,0.37,0.392117,
12/31/2009,343.344,343.344,-204.311,204.311,139.033,0.0,-86.592,82.766,3.826,52.441,-3.621,3.966,3.966,0.0,,-0.345,48.82,-15.733,33.087,0.0,0.0,0.0,33.087,0.0,33.087,0.0,0.0,33.087,35.52609,2.43909,79.937,0.41,0.41,0.444426,81.303,0.4,0.4,0.43,
03/31/2010,355.598,355.598,-208.057,208.057,147.541,0.0,-89.648,87.781,1.867,57.893,-3.18,3.434,3.434,0.0,,-0.254,54.713,-18.088,36.625,0.0,0.0,0.0,36.625,0.0,36.625,0.0,0.0,36.625,37.83855,1.21355,80.08,0.45,0.45,0.472509,81.509,0.45,0.45,0.464889,
06/30/2010,378.526,378.526,-223.705,223.705,154.821,0.0,-92.041,91.01,1.031,62.78,-3.36,3.599,3.599,0.0,,-0.239,59.42,-19.022,40.398,0.0,0.0,0.0,40.398,0.0,40.398,0.0,0.0,40.398,41.06815,0.67015,80.369,0.5,0.5,0.510995,81.8,0.49,0.49,0.498193,
09/30/2010,373.731,373.731,-219.598,219.598,154.133,0.0,-91.694,88.17,3.524,62.439,-5.263,4.162,4.162,0.0,,1.101,57.176,-18.612,38.564,0.0,0.0,0.0,38.564,0.0,38.564,0.0,0.0,38.564,40.8546,2.2906,80.517,0.47,0.47,0.507403,81.938,0.47,0.47,0.497955,
12/31/2010,405.218,405.218,-243.23,243.23,161.988,0.0,-95.984,91.311,4.673,66.004,-5.439,4.955,4.955,0.0,,0.484,60.565,-19.052,41.513,0.0,0.0,0.0,41.513,0.0,41.513,0.0,0.0,41.513,45.85045,4.33745,80.899,0.51,0.51,0.566762,82.686,0.5,0.5,0.552457,
03/31/2011,427.089,427.089,-248.389,248.389,178.7,0.0,-100.979,100.979,0.0,77.721,-7.361,6.454,6.454,0.0,,0.907,70.36,-22.409,47.951,0.0,0.0,0.0,47.951,0.0,47.951,0.0,0.0,47.951,48.991,1.04,81.43,0.58,0.58,0.601633,83.248,0.57,0.57,0.582493,
06/30/2011,453.798,453.798,-268.959,268.959,184.839,0.0,-105.21,105.21,0.0,79.629,-6.373,6.72,6.72,0.0,,-0.347,73.256,-23.074,50.182,0.0,0.0,0.0,50.182,0.0,50.182,0.0,0.0,50.182,50.767,0.585,82.151,0.61,0.61,0.617972,83.778,0.6,0.6,0.606983,
09/30/2011,476.881,476.881,-295.349,295.349,181.532,0.0,-110.227,107.296,2.931,71.305,-8.204,7.763,7.763,0.0,,0.441,63.101,-14.765,48.336,0.0,0.0,0.0,48.336,0.0,48.336,0.0,0.0,48.336,50.50115,2.16515,82.402,0.58,0.58,0.612863,83.586,0.58,0.58,0.605903,
12/31/2011,480.683,480.683,-287.081,287.081,193.602,0.0,-117.601,108.218,9.383,76.001,-8.837,8.395,8.395,0.0,,0.442,67.164,-19.776,47.388,0.0,0.0,0.0,47.388,0.0,47.388,0.0,0.0,47.388,53.55195,6.16395,82.596,0.57,0.57,0.64836,83.573,0.57,0.57,0.643755,
