Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,53172.7,63253.0,9296.3,125722.0,,,4.0,4.0,-456.8,777.140059,924.467634,135.869105,1837.476798,34.981763,41.613487,6.115939,82.711189,
06/30/2008,50407.2,66415.7,9031.4,125854.3,,,2.4,2.4,-311.6,761.449569,1003.273463,136.428043,1901.151075,33.266173,43.830963,5.960262,83.057398,
09/30/2008,39264.3,67709.7,8300.1,115274.1,,,7.0,7.0,-167.5,699.574172,1206.387414,147.883334,2053.84492,27.37911,47.21417,5.787684,80.380964,
12/31/2008,31727.3,59233.1,7166.0,98126.4,,5.5,164.0,169.5,,1283.051601,2395.385797,289.792947,3968.230346,24.751682,46.21001,5.590471,76.552163,
03/31/2009,28759.3,59648.1,6695.7,95103.1,,1619.8,367.4,1987.2,-732.8,1061.659714,2201.930673,247.17413,3510.764517,23.336996,48.401994,5.433287,77.172276,
09/30/2009,42827.7,63626.4,5765.1,112219.2,,1210.2,248.6,1458.8,-151.3,563.026017,836.452075,75.789764,1475.267856,31.174739,46.314334,4.196478,81.68555,
03/31/2010,47485.9,63813.0,5713.9,117012.8,,1081.6,361.1,1442.7,7.9,546.556249,734.478948,65.766212,1346.801409,33.716993,45.309923,4.05711,83.084026,
06/30/2010,39891.2,67988.9,5352.5,113232.6,,1318.5,459.9,1778.4,189.4,439.732354,749.461512,59.002172,1248.196038,29.203677,49.77353,3.918475,82.895682,
09/30/2010,48052.9,66587.0,5285.0,119924.9,,1456.0,438.9,1894.9,217.8,478.88642,663.593873,52.669344,1195.149637,33.496472,46.416129,3.684041,83.596642,
03/31/2011,54078.7,64936.4,5067.2,124082.3,,1111.3,348.1,1459.4,79.2,521.351033,626.02576,48.850841,1196.227634,36.651176,44.009849,3.434233,84.095257,
06/30/2011,51125.3,70018.1,5032.6,126176.0,,1168.7,406.8,1575.5,100.7,479.257752,656.362256,47.176497,1182.796505,34.24829,46.904375,3.371285,84.52395,
09/30/2011,43952.8,71255.5,4859.7,120068.0,,1454.2,526.3,1980.5,-35.6,427.165821,692.513655,47.230159,1166.909635,30.671385,49.723905,3.391223,83.786513,
12/31/2011,50864.7,68959.8,5044.4,124868.9,,1551.3,397.1,1948.4,189.0,541.465206,734.091272,53.698677,1329.255155,34.516906,46.796284,3.423142,84.736332,
03/31/2012,55814.1,69687.3,4972.6,130474.0,,1454.1,312.0,1766.1,151.9,572.340775,714.602283,50.991089,1337.934146,36.30464,45.328552,3.23446,84.867652,
06/30/2012,50432.1,73554.0,5107.6,129093.7,0.0,1470.9,360.1,1831.0,76.4,531.121385,774.627714,53.790256,1359.539356,33.16795,48.374654,3.359143,84.901747,
09/30/2012,53678.1,76751.1,5241.9,135671.1,,1421.1,389.7,1810.8,98.3,541.825394,774.723677,52.911607,1369.460679,33.718819,48.212519,3.292789,85.224127,
12/31/2012,55088.6,76281.8,5300.1,136670.5,,1300.3,312.7,1613.0,493.5,564.212704,781.271636,54.283168,1399.767509,34.040989,47.136937,3.275099,84.453025,
03/31/2013,58606.1,111455.5,5323.9,175385.5,0.0,1340.1,247.6,1587.7,222.8,592.849122,1127.464468,53.855647,1774.169238,29.191698,55.515984,2.651835,87.359517,
06/30/2013,58731.9,106504.3,5476.3,170712.5,0.0,1270.9,203.8,1474.7,209.8,620.680581,1125.540819,57.873712,1804.095112,29.887076,54.197159,2.786741,86.870976,
09/30/2013,63186.9,106860.2,5627.3,175674.4,0.0,1198.1,166.4,1364.5,167.0,657.655679,1112.211826,58.569511,1828.437015,31.329126,52.983082,2.79011,87.102318,
03/31/2014,70408.0,109405.0,6035.6,185848.6,0.0,1122.6,136.1,1258.7,74.2,681.053579,1058.269895,58.382101,1797.705575,33.338084,51.803106,2.857848,87.999038,
06/30/2014,73048.9,113467.7,6241.2,192757.8,0.0,1102.4,142.2,1244.6,80.0,680.049713,1056.329073,58.102535,1794.48132,33.459202,51.972565,2.858709,88.290477,
09/30/2014,72066.6,112357.9,6494.0,190918.5,0.0,1003.6,192.9,-1353.6,87.8,691.2797,1077.763283,62.291968,1831.334951,33.298987,51.915926,3.000608,88.215521,
12/31/2014,74297.6,112567.9,6628.3,193493.8,0.0,1000.1,278.2,1278.3,454.8,722.036929,1093.954325,64.414966,1880.40622,33.912373,51.380456,3.025419,88.318248,
03/31/2015,76817.5,113408.1,6660.2,196885.8,0.0,1095.8,344.8,1440.6,158.7,727.638272,1074.235349,63.087401,1864.961021,34.52551,50.971101,2.993417,88.490028,
