Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,2725.0,32559.599609,30509.900391,4629.0,5386.700195,75810.203125,2415.399902,5380.899902,,,4264.5,12060.799805,87871.0,,6820.200195,20932.699219,14646.5,42399.398438,10093.5,22334.900391,32428.400391,74827.798828,,,2425.199951,10618.0,13043.199951,87870.998779,
06/30/1990,,2696.199951,34194.5,31044.199219,4423.299805,4304.299805,76662.5,2450.600098,5555.200195,,,4510.200195,12516.000488,89178.5,,6841.700195,21274.199219,14090.200195,42206.101562,10634.200195,23390.400391,34024.600586,76230.702148,,,2427.0,10520.799805,12947.799805,89178.501953,
09/30/1990,,3618.600098,34862.101562,32172.699219,4626.899902,4058.399902,79338.703125,2593.5,5655.600098,,,4906.399902,13155.5,92494.203125,,6997.600098,22437.300781,13899.599609,43334.5,12086.900391,24563.300781,36650.201172,79984.701172,,,2427.300049,10082.200195,12509.500244,92494.201416,
12/31/1990,,3967.300049,37068.898438,33816.0,4074.0,3519.600098,82445.796875,2787.199951,5850.399902,,,5169.399902,13806.999755,96252.796875,,7882.299805,23196.900391,25345.5,56424.699219,12636.400391,14367.900391,27004.300782,83429.000001,,,2427.0,10396.799805,12823.799805,96252.799806,
03/31/1991,,4327.899902,38549.5,32012.699219,4277.899902,4357.399902,83525.398438,2735.199951,5852.799805,,,5348.899902,13936.899658,97462.296875,,6996.0,22595.199219,14790.5,44381.699219,12820.700195,27204.199219,40024.899414,84406.598633,,,2423.100098,10632.599609,13055.699707,97462.29834,
06/30/1991,,4486.399902,40697.800781,31233.800781,4347.5,4128.399902,84893.898438,2750.199951,5958.899902,,,5430.100098,14139.199951,99033.101562,,7507.299805,22436.099609,14107.5,44050.898438,13514.900391,28364.199219,41879.099609,85929.998047,,,2432.699951,10670.400391,13103.100342,99033.098389,
09/30/1991,,5018.0,42672.699219,31313.0,4786.299805,4497.799805,88287.796875,2820.300049,6066.799805,,,5625.899902,14512.999756,102800.796875,,8290.099609,21051.599609,14222.400391,43564.101562,16573.199219,29483.599609,46056.798828,89620.900391,,,2435.899902,10744.0,13179.899902,102800.800293,
12/31/1991,,3942.600098,37168.699219,16813.699219,4459.399902,2416.199951,64800.601562,2654.800049,5841.600098,,,4654.700195,13151.100342,77951.703125,,7371.5,2215.0,18797.800781,28384.300781,17585.0,17794.199219,35379.199219,63763.5,325.0,,2442.899902,11420.299805,14188.199707,77951.699707,
03/31/1992,,5591.0,37734.699219,16079.700195,4417.799805,2711.699951,66534.898438,2638.699951,5863.299805,,,7721.799805,16223.799561,82758.703125,,7142.899902,3407.699951,6455.399902,17006.0,16492.800781,35714.601562,52207.402344,69213.402344,1561.300049,,2430.300049,9553.700195,13545.300293,82758.702637,
07/01/1992,,3692.5,38763.898438,12969.5,4226.399902,3289.5,62941.800781,2752.199951,5835.100098,,,10811.799805,19399.099854,82340.898438,,6702.899902,2367.699951,6563.700195,15634.299805,16030.900391,36711.898438,52742.798828,68377.098633,1561.300049,281.200012,2440.699951,9680.599609,13963.799622,82340.898254,
