Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
07/02/2005,12.0,,12.0,14.01,11.62,240.332532,20.0277,,
10/01/2005,13.16,9.666667,11.66,14.5,11.15,263.684578,20.0277,5.4296,
12/31/2005,28.48,116.413374,13.35,29.76,13.21,656.191988,22.636801,18.7246,
04/01/2006,52.85,85.56882,28.7,53.1,26.35,1460.95295,26.377399,22.4628,
06/30/2006,39.49,-25.279092,53.76,56.0,31.56,1095.349097,27.6798,23.7652,
09/30/2006,27.37,-30.691314,39.35,40.42,18.64,767.171904,27.746799,23.7441,
12/31/2006,30.97,13.153087,27.09,37.8,25.75,874.307411,28.0882,24.0886,
03/31/2007,16.97,-45.205037,31.37,32.48,15.96,485.278583,28.562799,25.2373,
06/30/2007,12.36,-27.165586,16.97,17.24,11.25,363.021012,28.6224,23.5958,
09/29/2007,12.97,4.935275,12.5,14.49,11.25,382.122425,29.369801,25.047,
12/29/2007,9.72,-25.057826,12.96,14.66,9.475,286.988453,29.4865,25.1502,
03/29/2008,8.98,-7.613169,9.72,10.17,7.76,266.115017,29.6353,24.8666,
06/28/2008,13.46,49.888641,9.02,14.48,9.02,400.271596,29.634199,24.837,
09/27/2008,10.2,-24.219911,13.5,13.8,9.81,304.879044,29.7379,24.9152,
01/03/2009,4.11,-59.705882,10.07,10.33,3.61,123.11505,29.8901,25.0499,
04/04/2009,4.11,0.0,4.17,5.24,3.42,123.77676,29.8901,25.6186,
06/26/2009,4.58,11.435523,4.09,5.85,3.88,138.18318,29.8717,25.6659,
09/25/2009,6.78,48.034934,4.63,7.16,4.16,204.55938,30.170601,25.9264,
12/25/2009,7.23,6.637168,6.81,7.28,5.77,219.61125,30.337,26.0804,
03/26/2010,10.69,47.856155,7.14,12.74,6.8,327.90506,30.396999,23.9711,
06/25/2010,8.11,-24.134705,10.7,11.34,6.82,249.04999,30.674101,22.5951,
09/24/2010,7.85,-3.205919,8.16,8.2,5.84,243.2244,30.696699,22.5929,
12/24/2010,8.985,14.458599,7.88,9.72,6.83,279.03816,30.564501,22.4381,
03/25/2011,19.49,116.917084,8.94,19.92,8.77,618.43719,30.307301,23.9371,
06/24/2011,15.39,-21.036429,19.61,22.95,14.56,490.1715,30.9876,24.6149,
09/30/2011,11.92,-22.547109,15.42,17.71,11.29,376.36208,31.3825,30.8878,
12/30/2011,11.46,-3.85906,11.79,16.1,10.24,362.56002,31.582899,31.0698,
03/30/2012,9.68,-15.532286,11.83,14.93,8.36,309.1308,31.641899,31.1084,
06/29/2012,6.42,-33.677686,9.61,10.11,5.02,205.27308,31.935499,31.3957,
09/28/2012,9.1,41.744548,6.47,9.8,5.93,294.6307,32.326199,31.7994,
12/28/2012,10.05,10.43956,9.16,10.779875,7.31,326.223,33.128799,32.5974,
03/29/2013,13.75,36.81592,10.04,15.99,9.77,465.17625,32.575699,31.9871,
06/28/2013,13.38,-2.690909,13.75,15.789875,11.59,452.89962,33.821838,33.28915,
09/27/2013,16.29,21.748879,13.45,20.975,13.327875,559.51263,34.273785,33.73086,
12/27/2013,13.17,-19.152855,16.05,16.6,11.565,449.2287,34.258373,33.96472,
03/28/2014,12.07,-8.352316,13.15,14.43,11.46,417.03057,34.166153,33.90434,
06/27/2014,9.46,-21.623861,12.15,13.4,8.16,324.75234,34.556934,34.28289,
09/26/2014,9.48,0.211416,9.47,10.23,8.51,327.61932,34.609203,34.2954,
12/26/2014,11.14,17.510549,9.34,11.53,7.9,383.216,34.590454,34.18419,
03/27/2015,8.75,-21.454219,11.17,12.1,8.51,304.465,34.422306,33.98783,
06/26/2015,6.59,-24.685714,8.77,9.765,6.35,230.0569,34.811672,34.33994,
09/25/2015,4.08,-38.088012,6.57,6.61,3.94,144.636,35.429504,34.93992,
12/25/2015,5.66,38.72549,4.07,6.66,3.88,201.94314,35.465534,33.00917,
03/25/2016,6.77,19.611307,5.61,7.79,4.6,245.50051,35.722797,35.07464,
06/24/2016,5.03,-25.701625,6.78,7.43,4.33,183.03667,36.277435,35.59399,
