Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Net Utility Plant,Source: Bloomberg
03/31/1990,383.764008,376.261993,376.261993,,2.493847,0.731942,0.547326,0.5,0.5,0.5,0.5,0.5,0.5,0.37,-0.084508,-0.084508,0.0526,16.755055,,43.086645,
06/30/1990,387.119995,387.078003,387.078003,,2.696862,0.835325,0.65454,0.57,0.57,0.57,0.57,0.57,0.57,0.37,0.468647,0.468647,0.036872,16.953526,,43.486557,
09/30/1990,390.40799,390.403992,390.403992,,3.61795,1.515932,1.27054,0.885,0.885,0.885,0.885,0.885,0.885,0.37,0.805996,0.805996,0.036055,17.470429,,43.794695,
12/31/1990,393.940002,392.174011,392.174011,,2.927081,0.919617,0.617336,0.245,0.245,0.245,0.245,0.245,0.245,0.37,0.737953,0.737953,0.056275,17.332101,,43.864141,
03/31/1991,410.895996,405.06601,405.06601,,2.701972,0.952235,0.656965,0.305,0.305,0.305,0.305,0.305,0.305,0.375,0.02486,0.02486,0.68476,17.276518,,42.403289,
06/30/1991,414.358002,414.355988,414.355988,,2.889853,1.011483,0.727379,0.365,0.365,0.365,0.365,0.365,0.365,0.375,0.716855,0.716855,1.120012,17.270828,,42.506825,
09/30/1991,418.062012,418.059998,418.059998,,3.467725,1.402181,1.119638,-1.83,-1.83,-1.83,-1.83,-1.83,-1.83,0.375,1.068729,1.068729,1.941121,15.062397,,39.557286,
12/31/1991,421.399994,419.730011,419.730011,,2.743552,0.785252,0.524623,0.195,0.195,0.195,0.195,0.195,0.195,0.375,0.700629,0.700629,1.539388,14.911427,,39.791173,
03/31/1992,424.615997,424.614014,424.614014,,2.489697,0.83193,0.561105,0.39,0.2,0.2,0.39,0.2,0.2,0.38,0.279678,0.279678,0.51206,14.966395,,39.902938,
06/30/1992,428.100006,428.041992,428.041992,,2.79427,1.055742,0.783946,0.365,0.365,0.365,0.365,0.365,0.365,0.38,0.523131,0.523131,0.056512,14.98259,,40.020142,
09/30/1992,431.515991,431.514008,431.514008,,3.426246,1.500116,1.226482,0.685,0.685,0.685,0.685,0.685,0.685,0.38,1.103241,1.103241,0.097062,15.315755,,40.116606,
12/31/1992,434.631988,434.630004,434.630004,,2.706159,0.794227,0.532287,0.19,0.19,0.19,0.19,0.19,0.19,0.38,0.498224,0.498224,0.225188,15.163488,,40.227873,
03/31/1993,437.697998,437.622009,437.622009,,2.610685,0.907991,0.629977,0.35,0.35,0.35,0.35,0.35,0.35,0.385,-0.067723,-0.067723,0.013859,15.173574,,40.765671,
06/30/1993,440.424011,440.373993,440.373993,,2.852012,1.036821,0.751877,0.37,0.37,0.37,0.37,0.37,0.37,0.385,0.586277,0.586277,0.027721,15.189806,,40.770215,
09/30/1993,445.855988,445.81601,445.81601,,4.006772,1.808152,1.464914,0.115,0.115,0.115,0.115,0.115,0.115,0.385,1.000507,1.000507,0.454274,14.981577,,39.748151,
12/31/1993,448.690002,448.62799,448.62799,,2.785792,0.874747,0.555389,0.0025,0.005,0.005,0.0025,0.005,0.005,0.385,1.158962,1.158962,0.473788,14.644839,,39.710867,
03/31/1994,451.682007,451.623993,451.623993,,2.881552,1.08864,0.693369,0.15,0.15,0.15,0.15,0.15,0.15,0.385,0.461313,0.461313,0.030933,14.456412,,39.321743,
