Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,27.712,30.747999,8.674,1573.313965,1580.147949,-6.834,389.217987,31.834,66.352997,0,2127.853027,,,,,,,1799.406006,0.0,10.964,130.412003,13.903,1954.685008,0.0,0,56.280998,116.887001,173.167999,2127.853007,
06/30/1990,,59.282001,100.671997,12.644,2296.613037,2308.968018,-12.355,567.830017,33.366001,73.167,0,3143.573975,,,,,,,2509.051025,0.0,17.684,408.575012,30.937,2966.247038,0.0,0,56.305,121.022003,177.327003,3143.574041,
09/30/1990,,39.729,80.850998,55.959,2062.778076,2075.273926,-12.496,749.151978,34.356998,77.096001,0,3099.922119,,,,,,,2503.187012,0.0,20.298,368.751007,25.735001,2917.97102,0.0,0,56.305,125.646004,181.951004,3099.922024,
12/31/1990,,46.783001,29.858,141.516006,2032.592053,2045.598053,-13.006,719.80603,35.931,62.693001,0,3069.178955,,,2505.386048,633.91803,1871.468018,16.716999,2522.103047,153.529999,17.339001,196.276993,22.886,2912.13504,0.0,0,56.326,100.718002,157.044002,3069.179042,
03/31/1991,,37.382,47.208,120.838997,2029.688965,2043.046997,-13.358,724.653992,36.408001,60.820999,0,3057.000977,,0.0,2501.482971,644.393005,1857.089966,9.192,2510.675049,,14.692,347.90799,21.66,2894.935039,0.0,0,56.418999,105.647003,162.066002,3057.00104,
06/30/1991,,38.222,52.976002,159.251007,2000.848022,2015.543945,-14.696,743.697021,37.145,60.521,0,3092.659912,,37.125,2488.292969,622.437012,1865.855957,18.705,2544.123047,,12.646,348.135986,17.334,2922.239033,0.0,0,56.458,113.962997,170.420998,3092.66003,
09/30/1991,,41.936001,276.338989,515.340027,2139.037109,2159.939941,-20.903,720.484985,41.194,63.472,0,3797.802979,,41.355,3250.897095,818.05603,2432.841064,10.282,3302.533936,,15.175,272.617004,28.441,3618.76694,0.0,0,56.458,122.578003,179.036003,3797.802943,
12/31/1991,,58.042999,194.625,330.166992,2522.57501,2546.424011,-23.849001,1124.357056,50.68,78.636002,0,4359.083008,,61.477001,3770.781982,1043.105957,2727.676025,0.0,3832.258983,93.449997,15.661,137.348007,45.491001,4124.208988,0.0,0,69.560997,142.444,212.004997,4336.213985,
03/31/1992,,43.122002,99.078003,240.147003,2143.366943,2167.459961,-24.093,958.841003,42.361,57.937,0,3584.853027,,75.266998,3060.325012,929.335022,2130.98999,8.002,3143.593994,,12.32,210.606003,23.726,3390.245996,0.0,0,56.986,137.621002,194.607002,3584.852999,
06/30/1992,,45.266998,100.538002,204.016006,2227.996094,2253.040039,-25.044001,921.445984,39.292,51.866001,0,3590.420898,,60.974998,3032.048035,993.122009,2038.926025,16.968,3109.990967,,7.987,245.272003,24.370001,3387.619971,0.0,0,57.313999,145.487,202.800999,3590.420969,
