Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1994,,,,,,,52.352722,30.372856,,12.733035,12.733035,12.733035,,0.0,238.125917,,
06/30/1994,,,,,,,54.967439,33.25096,,13.581566,13.284355,13.284355,,0.0,239.636108,,
09/30/1994,,,,,,,54.912931,34.210327,,15.057584,15.057584,15.057584,,0.0,163.882845,,
12/31/1994,,,,,,,56.438279,36.043988,,13.027866,13.027867,13.027867,,0.0,171.069523,,
03/31/1995,,6.993367,2.983076,3.087852,7.934928,,56.649224,36.220904,44.5429,13.467055,13.467055,13.467055,,0.0,189.284553,-6.243997,
06/30/1995,,7.65829,3.507581,3.648468,8.414645,,55.897146,35.603225,39.481361,24.047975,24.047975,20.345888,,0.0,119.145887,-1.466248,
09/30/1995,,6.908524,3.17292,3.286534,7.621955,,54.753861,34.314036,34.700192,14.907226,14.907227,10.083833,,0.0,248.463375,-10.256629,
12/31/1995,,6.848379,3.325121,3.438444,7.833781,,56.990856,36.806831,40.763746,14.964312,14.964312,10.026694,,0.0,239.709221,-9.567817,
03/31/1996,,7.030329,3.561343,3.685308,7.976026,,53.996269,34.86202,28.344881,17.32048,17.320481,12.921053,,0.0,190.983042,-6.396407,
06/30/1996,,6.057833,3.055911,3.178305,7.364373,,53.603277,33.88675,25.225515,14.168488,14.166754,9.954548,,0.0,237.347534,-8.320285,
09/30/1996,,6.09866,2.884935,2.990094,6.968345,,54.716861,34.70741,36.213584,15.504449,15.46507,11.640545,,0.0,190.784851,-5.536659,
12/31/1996,,4.889139,2.49324,2.584876,6.040481,,56.061214,35.201399,29.426591,15.559309,15.477831,11.879472,,0.0,176.025869,-3.717011,
03/31/1997,,5.924182,2.835005,2.941085,6.767446,,56.281929,37.872222,42.612565,18.99928,18.964926,16.274174,,0.0,148.443988,-2.86991,
06/30/1997,,,,,,,,34.793356,36.174542,15.401454,15.372128,11.590105,,,,,
09/30/1997,,8.387879,3.612936,3.759412,,,54.013799,33.636136,31.736952,23.527872,23.474496,17.781359,,0.0,126.081779,-2.187708,
12/31/1997,,6.81898,3.277509,3.413386,,,56.866446,35.061218,34.792721,14.857999,14.647772,9.145855,,0.0,238.064992,-9.414625,
03/31/1998,,,,,,,,38.318837,40.969476,16.424661,16.296627,10.938078,,,,,
06/30/1998,,,,,,,77.951443,34.463599,33.143218,30.260722,29.336341,24.59878,,,,,
09/30/1998,,6.614297,3.129494,3.308523,,,34.939178,33.12938,31.096477,11.193338,11.130459,6.575734,,,,,
