Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1999,37.599998,-5.708,31.891998,-26.697001,5.195,,0.0,1.153,6.348,-1.398,4.95,0.0,0.0,4.95,0.0,,4.95,,,4.95,0.07,0.07,0.07,74.433998,0.06,0.06,0.06,83.309998,
06/30/1999,42.5,-6.311,36.189,-29.042999,7.146,,0.0,1.406,8.552,-1.84,6.712,0.0,0.0,6.712,0.0,,6.712,,,6.712,0.09,0.09,0.09,75.393997,0.08,0.08,0.08,83.804001,
09/30/1999,47.5,-6.988,40.512,-31.611,8.901,,0.0,1.542,10.443,-2.297,8.146,0.0,0.0,8.146,0.0,,8.146,,,8.146,0.11,0.11,0.11,76.795998,0.09,0.09,0.09,85.919998,
12/31/1999,60.1,-6.726,53.374,-36.629,16.745,,0.0,-0.075,16.67,-3.334,13.336,0.0,0.0,13.336,0.0,0.0,13.336,2.0,-0.7,14.636,0.095,0.085,0.085,155.648,0.085,0.075,0.075,175.948,
03/31/2000,60.400002,-8.374,52.026002,-42.395,9.631,,0.0,2.608,12.239,-2.448,9.791,0.0,0.0,9.791,0.0,0.0,9.791,0.0,0.0,9.791,0.12,0.12,0.12,78.943001,0.11,0.11,0.11,91.208,
06/30/2000,69.599998,-10.32,59.279999,-46.973999,12.306,,0.0,3.228,15.534,-3.107,12.427,0.0,0.0,12.427,0.0,0.0,12.427,0.0,0.0,12.427,0.16,0.16,0.16,79.507004,0.14,0.14,0.14,91.281998,
09/30/2000,79.5,-12.094,67.406,-51.893002,15.513,-5.938,0.0,5.332,14.906999,-4.169,16.676001,0.0,0.0,16.676001,0.0,0.0,16.676001,,,10.737999,0.21,0.21,0.21,80.263,0.18,0.18,0.18,92.532997,
12/31/2000,97.5,-12.549,84.951,-58.988,25.963,,0.0,6.294,32.257,-6.451,25.806,0.0,0.0,25.806,0.0,0.0,25.806,0.0,0.0,25.806,0.32,0.32,0.32,80.996,0.28,0.28,0.28,92.728,
03/31/2001,90.699997,-13.756,76.943997,-62.042,14.902,,0.0,5.284,20.186,-4.037,16.149,0.0,0.0,16.149,0.0,0.0,16.149,,,16.149,0.2,0.2,0.2,81.407997,0.18,0.18,0.18,90.941002,
06/30/2001,96.0,-13.987,82.013,-70.589996,11.423,,0.0,1.949,13.372,-4.041,9.331,0.0,0.0,9.331,0.0,0.0,9.331,6.832,0.0,16.163,0.2,0.11,0.11,82.808998,0.18,0.1,0.1,91.222,
09/30/2001,84.0,-13.148,70.852,-73.389999,-2.538,,0.0,-2.997,-5.535,-1.57,-7.105,0.0,0.0,-7.105,0.0,0.0,-7.105,17.801001,-0.883,9.813,0.12,-0.09,-0.09,83.265999,0.11,-0.09,-0.09,88.426003,
12/31/2001,90.3,-12.498,77.802,-63.608,14.194,,,8.519,22.713,-6.934,15.779,,,15.779,,,15.779,,,15.779,0.19,0.19,0.19,82.765,0.18,0.18,0.18,86.793,
03/31/2002,90.5,-13.264,77.236,-64.702,12.534,,,5.066,17.6,-2.44,15.16,,,15.16,,,15.16,-3.509,1.228,12.879,0.12,0.15,0.18,83.223,0.11,0.14,0.17,89.409,
06/30/2002,94.0,-14.742,79.258,-65.955,13.303,,,9.457,22.76,-4.74,18.02,,,18.02,,,18.02,,,18.02,0.21,0.21,0.21,83.817,0.2,0.2,0.2,89.126,
09/30/2002,97.851997,-15.485,82.366998,-67.138,15.229,-6.242,0.0,7.824,16.811,-3.54,13.271,0.0,0.0,13.271,0.0,0.0,13.271,0.89,0.0,14.161,0.17,0.16,0.16,84.186996,0.16,0.15,0.15,87.742996,
12/31/2002,117.77,-16.351,101.419,-74.671,26.748,,,-3.131,23.617,-4.864,18.753,,,18.753,,,18.753,,,18.753,0.22,0.22,0.22,84.545,0.21,0.21,0.21,87.707,
03/31/2003,110.385002,-15.849,94.536002,-74.021004,20.514999,-5.0,0.0,7.327,22.842,-4.698,18.143999,0.0,0.0,18.143999,0.0,0.0,18.143999,0.647,0.0,18.791,0.22,0.21,0.21,85.031998,0.21,0.2,0.2,89.348999,
06/30/2003,118.056,-17.046,101.01,-79.542,21.468,-4.921,0.0,5.165,21.712,-4.777,16.934999,0.0,0.0,16.934999,0.0,0.0,16.934999,3.091,-0.183,19.843001,0.23,0.2,0.2,85.610001,0.22,0.19,0.19,90.505997,
09/30/2003,126.056,-20.695,105.361,-84.374001,20.987,-4.805,0.0,-21.190001,-5.008001,-1.656,-6.664,0.0,0.0,-6.664,0.0,0.0,-6.664,31.615999,-3.666,21.285998,0.23,-0.08,-0.08,87.705002,0.23,-0.08,-0.08,94.042,
12/31/2003,151.975998,-24.235001,127.740997,-103.347,24.393999,-9.825,0.0,3.58,18.148999,-5.051,13.098,0.0,0.0,13.098,0.0,0.0,13.098,14.058,-0.952,26.203999,0.29,0.15,0.15,90.077003,0.27,0.14,0.14,97.029999,
03/31/2004,156.806,-26.954,129.851999,-107.642998,22.209,-4.811,0.0,7.076,24.474,-5.566,18.908001,0.0,0.0,18.908001,0.0,0.0,18.908001,5.251,-0.379,23.78,0.26,0.21,0.21,91.449997,0.24,0.19,0.19,97.780998,
06/30/2004,159.046997,-28.690001,130.356997,-109.961998,20.395,-4.811,0.0,-2.146,13.438001,-1.827,11.611,0.0,0.0,11.611,0.0,0.0,11.611,13.84,-3.492,21.959001,0.24,0.13,0.13,92.447998,0.22,0.12,0.12,98.237,
09/30/2004,165.410995,-29.681999,135.728996,-112.633003,23.096001,-5.175,0.0,5.965,23.886001,-4.843,19.042999,0.0,0.0,19.042999,0.0,0.0,19.042999,6.515,-1.199,24.359001,0.28,0.22,0.22,87.907997,0.27,0.21,0.21,91.541,
12/31/2004,204.283,-35.833,168.45,-127.315,41.135,-5.495,0.0,9.707,45.347,-10.309,35.038,0.0,0.0,35.038,0.0,0.0,35.038,4.009,1.495,40.542,0.48,0.41,0.41,84.496,0.42,0.36,0.36,98.179,
03/31/2005,198.762,-38.689,160.073,-124.557,35.516,-5.863,0.0,9.109,38.762,-7.323,31.439,0.0,0.0,31.439,0.0,0.0,31.439,2.928,-0.534,33.833,0.39,0.37,0.37,85.722,0.34,0.32,0.32,99.428,
06/30/2005,207.061996,-41.754002,165.307995,-146.684998,18.622999,-6.289,0.0,11.178,23.512,-4.883,18.629,0.0,0.0,18.629,0.0,0.0,18.629,20.834999,-2.746,36.717999,0.42,0.21,0.21,86.766998,0.37,0.19,0.19,99.778999,
09/30/2005,228.6,,,,45.9,,,,41.175,,,,,,,,,,,,0.325,0.365,0.365,,0.325,0.365,0.365,,
12/31/2005,253.4,,,,55.35,,,,47.55,,,,,,,,,,,,0.376,0.43,0.43,,0.376,0.43,0.43,,
