Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Provision for Doubtful Accounts,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Property Additions,Property Improvements,Change in Investments,Change in Notes,Change in Mortgages,Change in Real Estate Interest,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Preferred Dividends Other Distributions,Proceeds from Repayments of Borrowings,Change in Unsecured Debt,Change in Secured Debt,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
09/30/1996,64.029999,40.366001,21.211,0.0,2.453,0.0,,0.0,-19.878,-5.728,0.0,0.0,0.569,,-51.047001,-76.084,52.455002,-34.000999,,-8.423,,,98.461998,0.0,-3.583,40.401001,
12/31/1996,66.799004,43.103001,21.601,0.0,2.095,0.0,,0.0,-111.949997,-6.901,0.0,0.0,0.42,,-26.25,-144.681,44.509998,-37.069,,-4.204,,,97.690002,0.0,-11.907,-33.372002,
03/31/1997,68.164001,42.318001,23.399,0.0,2.447,0.0,,0.0,-14.289,-6.292,0.0,0.0,0.288,-5.697,-14.045,-40.035,70.450996,-19.457001,-37.354,-0.534,,,127.134003,0.0,0.662,98.580002,
06/30/1997,70.619003,44.250999,23.813999,0.0,2.554,0.0,,0.0,-20.298,-8.748,0.0,0.0,-0.288,-3.382,-75.793999,-108.510002,-3.12,-20.964001,-21.983999,-3.793,,,0.148,0.0,43.473,-41.011002,
09/30/1997,75.524002,46.548,26.268999,0.0,2.707,0.0,,0.0,-68.669998,-9.269,0.0,0.0,0.0,-34.178001,-66.610001,-178.727005,109.541,-22.655001,-21.912001,-3.767,,,145.192993,0.0,12.682,6.338,
12/31/1997,78.856003,45.532001,29.348,0.0,3.976,0.0,,0.0,-37.830002,-10.808,0.0,0.0,0.409,-2.894,-29.917999,-81.041,-47.123001,-23.105,-28.072001,3.209,,,54.973,0.0,-54.127998,-49.307999,
03/31/1998,84.800003,48.363998,30.084,0.0,6.352,0.0,,0.0,-51.43,-4.091,0.0,0.0,3.982,-8.361,-5.942,-65.842003,182.779007,-24.58,-30.697001,-10.06,,,191.266006,0.0,56.849998,201.737,
06/30/1998,91.382004,57.199001,29.966,0.0,4.217,0.0,,10.275,-17.768,-6.245,0.0,0.0,-32.606998,-48.334999,-25.341999,-120.022003,-31.844999,-25.226,-27.167999,-7.242,,,46.167999,-12.991,-5.386,-60.485001,
09/30/1998,97.337997,62.285999,29.48,0.0,5.572,0.0,,0.0,-24.065001,-8.921,0.0,0.0,23.080999,-25.917,-79.212997,-115.035004,-110.059998,-25.464001,-27.021999,-0.638,,,0.013,-58.383999,1.435,-127.757004,
12/31/1998,95.154999,59.169998,31.836,0.0,4.149,0.0,,0.0,-31.933001,-12.457,0.0,0.0,19.441,-42.737,22.811001,-44.875,-54.005001,-25.455999,-25.799999,-4.191,,,0.413,-0.881,1.91,-3.725,
03/31/1999,98.297997,61.841999,33.103001,0.0,3.353,0.0,,0.0,-36.563999,-2.935,0.0,0.0,-27.336,-25.871,-103.646004,-196.352005,149.404007,-28.332001,-26.641001,-0.581,,,222.867996,-17.577999,-0.332,51.349998,
06/30/1999,116.918999,73.651001,38.964001,0.0,4.304,0.0,,8.417,-13.917,-7.221,0.0,0.0,24.653999,-39.238998,-68.25,-95.556,-56.002998,-28.434999,-31.184999,-8.294,,,7.77,0.0,4.141,-34.639999,
09/30/1999,125.147003,76.751999,29.497999,0.0,18.896999,0.0,,0.135,-87.216003,-8.002,0.0,0.0,0.28,37.882,-9.138,-66.058998,-79.580002,-98.095001,0.0,-5.474,,,54.477001,-28.968,-1.52,-20.492001,
12/31/1999,118.813004,75.639999,36.153999,0.0,7.019,0.0,,4.104,-75.646004,-10.865,0.0,-30.594,31.239,27.228001,-36.028,-90.561996,-53.095001,-53.228001,0.0,0.261,,,1.817,-62.019001,60.074001,-24.844,
03/31/2000,118.015999,72.560997,36.034,0.0,9.421,0.0,,8.638,-37.537998,-48.444,0.0,0.0,-11.047,-26.613001,0.0,-115.003998,216.544006,-94.456001,-7.446,-0.597,,,353.57901,-30.737,-3.799,219.556,
06/30/2000,125.610001,74.303001,35.743999,0.0,15.563,0.0,,20.290001,-26.771999,-53.740002,0.0,0.0,1.627,-1.528,0.0,-60.123001,-100.217003,-56.514999,-0.89,-5.355,,,1.738,-32.849998,-6.345,-34.73,
09/30/2000,130.485992,75.652,37.730999,0.0,17.103001,0.0,,1.653,-36.826,-73.823997,0.0,0.0,0.593,-68.334999,0.0,-176.738998,-89.098999,-134.860001,0.767,-0.663,,,50.137001,-1.417,-3.063,-135.352005,
12/31/2000,128.337997,74.571999,39.458,0.0,14.308,0.0,,27.738001,-36.948002,-89.932999,0.0,-11.4,16.476999,96.475998,-98.046997,-95.637001,-47.833,-57.556999,-37.924999,-4.72,,,28.722,-12.795,36.442001,-15.132,
03/31/2001,129.662003,74.635002,39.622002,0.0,15.405,0.0,,9.102,0.0,-58.423,0.0,0.0,-2.885,-6.68,-10.263,-69.149002,-109.502998,-59.445,-13.456,191.225998,,,0.296,-205.057007,-23.066999,-48.990002,
06/30/2001,140.707001,81.773003,41.323002,0.0,17.611,0.0,,0.0,-21.909,-104.851997,0.0,0.0,4.884,65.102997,-0.79,-57.563999,-72.859001,-60.504002,-13.482,-197.432999,,,241.962997,-70.426003,27.023001,10.284,
09/30/2001,144.817993,83.603996,42.701,0.0,18.513,0.0,,4.313,-14.835,-54.839001,0.0,0.0,0.087,-11.212,11.053,-65.432999,158.246994,-130.057007,-14.166,-0.738,,,496.899994,-203.311996,9.62,237.632004,
12/31/2001,123.347,84.195999,44.415001,0.0,-5.264,0.0,,6.521,-22.226999,-60.077,0.0,-43.889,0.113,11.212,-5.565,-113.912003,-248.481003,-92.024002,-12.758,19.493999,,,150.591003,-319.390991,5.607,-239.046005,
03/31/2002,152.149002,87.455002,43.997002,0.0,20.697001,0.0,,0.0,0.0,-31.816,0.0,0.0,35.021,-159.188004,-0.834,-156.817001,147.602005,-96.260002,-13.597,-40.476002,,,297.243988,-0.381,1.072,142.934006,
06/30/2002,143.218002,80.718002,46.051998,0.0,16.448,0.0,,5.322,-7.936,-29.822001,-1.054,0.0,0.172,-8.053,-12.221,-53.591999,-109.742996,-98.389999,-12.896,-5.677,,,8.324,0.0,-1.104,-20.117001,
09/30/2002,164.738007,83.350998,45.007999,0.0,36.379002,0.0,,0.0,-21.962999,-31.811001,-10.398,0.0,0.017,2.011,-13.464,-75.608002,14.961,-98.866997,-12.701,-0.817,,,172.957001,-45.643002,0.032,104.091003,
12/31/2002,128.856003,67.213997,44.577,0.0,17.065001,0.0,,9.887,-34.174,-34.653999,11.452,0.0,0.303,165.229996,-155.490997,-37.446999,-264.540009,-98.209,-12.98,-5.715,,,1.824,-150.018005,0.558,-173.130997,
03/31/2003,146.914993,76.639,45.367001,0.0,24.909,0.0,,7.713,0.0,-26.517,0.0,0.0,0.043,-10.302,0.0,-29.063,-165.959,-98.391998,-12.314,-1.756,,,3.472,-57.516998,0.548,-48.106998,
06/30/2003,146.964007,84.296997,59.964999,0.0,2.702,0.0,,4.147,0.0,-30.888,-5.786,0.0,23.358,-6.711,-9.867,-25.747,-134.871,-97.217,-12.357,-7.171,,,17.763,-36.019,0.13,-13.654,
09/30/2003,161.307007,89.747002,45.463001,0.0,26.097,0.0,,1.646,0.0,-60.368999,-2.035,0.0,0.009,17.013,0.0,-43.736,-113.640999,-97.211998,-12.651,-24.908001,,,21.615,0.0,-0.485,3.93,
12/31/2003,139.244003,85.970001,48.118,0.0,5.156,0.0,,21.377001,-35.118,-14.829,7.821,-100.0,0.404,9.867,-19.152,-129.630005,149.925995,-100.739998,-12.709,-6.002,,,269.914001,0.0,-0.537,159.539993,
03/31/2004,146.628998,69.067001,46.77,0.0,30.792,0.0,,0.0,-19.118999,-2.705,-0.701,0.0,100.022,-8.261,0.298,69.533997,-101.361,-100.764999,-20.132,-26.716999,,,280.274994,-233.988007,-0.034,114.802002,
06/30/2004,179.306,92.360001,45.044998,0.0,41.901001,0.0,,0.0,0.0,-19.591999,-0.565,0.0,0.001,-31.872999,0.0,-52.028999,-25.464001,-101.563004,-11.476,-14.016,,,113.959999,-14.267,1.898,101.813004,
09/30/2004,151.364,97.515,43.632,0.0,10.217,0.0,,7.437,-47.618,0.0,1.266,100.0,-100.023,40.134,-22.467,-21.271,-76.261,-103.565,-10.285,-0.037,,,125.78,-86.29,-1.864,53.832,
12/31/2004,148.587,107.271,81.353,0.0,-40.037,0.0,,45.42,-203.103,0.0,9.118,100.018,-100.023,-7.838,-6.686,-163.094,-94.518,-104.367,-9.879,-0.434,,,6.148,-2.081,16.095,-109.025,
03/31/2005,148.975,96.411,46.862,0.0,9.219,-3.517,,0.0,-33.005,-6.806,0.0,0.0,-2.168,-4.366,-0.184,-46.529,-114.268,-103.86,-9.391,-12.024,,-12.024,134.441,-142.863,19.429,-11.822,
06/30/2005,186.885,108.266,49.316,0.0,9.344,19.959,,2.214,-75.671,-2.564,-7.96,0.0,2.168,-32.432,-0.486,-114.731,-36.156,-105.096,-8.772,-0.919,,,138.15,-59.519,0.0,35.998,
09/30/2005,172.48,128.344,48.108,0.0,12.47,-16.442,,8.65,-75.402,0.0,7.09,0.0,0.0,36.798,-82.775,-105.639,74.502,-113.239,-6.198,-13.685,,-13.685,194.681,0.0,0.0,141.343,
12/31/2005,183.708,123.372,51.946,0.0,-2.983,11.373,,3.891,-70.471,-102.768,0.87,0.0,1.091,-92.815,83.445,-176.757,-45.224,-116.465,-9.963,-65.371,,,146.824,-0.017,-0.232,-38.273,
03/31/2006,162.833,114.216,50.07,0.0,9.276,-10.729,,1.97,-67.677,-8.379,0.0,0.0,2.359,0.0,2.865,-68.862,-205.143,-116.269,-7.303,-12.104,,-12.104,103.033,-172.5,0.0,-111.172,
06/30/2006,204.408,128.862,48.538,0.0,9.496,17.512,,3.466,-69.213,-15.07,0.0,0.0,5.384,0.0,-3.199,-78.632,472.167,-122.029,-8.294,-0.909,,,603.399,0.0,0.0,597.943,
09/30/2006,214.911,81.181,113.449,0.0,16.575,3.706,,5.845,-93.766,-20.917,0.0,0.0,0.336,0.0,-161.284,-269.786,-804.636,-150.307,-9.092,-665.951,,,521.412,-510.0,9.302,-859.511,
12/31/2006,193.248,-10.233,225.511,0.0,-11.324,-10.706,,3.264,0.0,-34.96,0.0,0.0,4.995,-62.3,10.391,-78.61,311.791,-145.256,5.634,-322.666,360.0,-682.666,230.093,-143.75,8.772,426.429,
03/31/2007,195.443,59.778,176.366,0.0,-4.886,-35.815,,0.322,-41.673,-8.307,0.0,0.0,4.777,0.0,-0.211,-45.092,-615.446,-149.125,-5.403,-649.452,-213.0,-436.452,490.12,-302.15,0.564,-465.095,
06/30/2007,273.322,77.104,167.716,0.0,-4.557,33.059,,6.829,-34.5,-20.5,0.0,0.0,0.989,0.0,-0.16,-47.342,-249.826,-147.696,-5.403,-95.643,,,1.772,0.0,-2.856,-23.846,
09/30/2007,283.924,152.766,147.948,0.0,-19.546,2.756,,,-77.748,-20.646,0.0,0.0,0.253,0.0,-17.798,-115.939,-46.142,-150.693,-5.403,-64.961,,,168.052,0.0,6.863,121.843,
12/31/2007,274.916,167.887,130.864,0.0,-23.835,0.0,,6.466,-41.186,-19.649,0.0,0.0,-6.019,0.0,6.885,-53.503,-144.555,-150.669,-5.403,10.195,,,0.405,0.0,0.917,76.858,
03/31/2008,239.666,512.342,122.491,0.0,-395.167,0.0,,0.0,-24.111,-6.874,0.0,0.0,0.0,0.0,537.773,506.788,-264.966,-158.472,-9.924,10.286,,10.286,2.503,-111.903,2.544,481.488,
06/30/2008,-60.732,133.813,95.386,0.0,-292.736,2.805,,0.493,-36.962,-24.697,0.0,0.0,0.067,0.0,5.314,-55.785,-163.384,-158.508,-20.283,-1.832,,-1.832,2.587,0.0,14.652,-279.901,
09/30/2008,299.51,137.331,92.034,0.0,72.95,-2.805,,0.64,-28.507,-41.058,-11.961,0.0,0.114,-45.799,-0.543,-127.114,-222.419,-158.589,-14.938,-38.498,,-38.498,4.778,0.0,-15.172,-50.023,
12/31/2008,598.527,151.69,104.29,0.0,303.851,0.0,,,-31.433,-1.982,11.961,0.0,-0.181,45.799,-8.035,16.129,-330.963,-258.107,0.0,-5.429,0.0,-5.429,6.839,-74.586,0.32,283.693,
03/31/2009,259.865,217.002,85.2,,-42.337,,,10.261,-2.328,-8.499,0.0,0.0,0.0,0.0,-0.825,-1.391,-445.775,-156.162,-161.415,-111.512,,-111.512,0.555,-17.535,0.294,-187.301,
06/30/2009,282.383,199.172,84.284,,-1.073,,,0.0,-3.605,-24.076,0.0,0.0,0.0,0.0,0.002,-27.679,-163.244,-156.166,-5.662,-1.856,,-1.856,0.214,0.0,0.226,91.46,
09/30/2009,295.281,237.309,86.624,,-28.652,,,0.203,-5.096,-19.874,0.0,0.0,0.0,0.0,-21.323,-46.09,-163.123,-156.179,-6.203,-1.855,,-1.855,1.13,0.0,-0.016,86.068,
12/31/2009,275.328,181.138,86.019,,8.171,,,1.132,-3.136,-9.903,-17.825,0.0,0.0,0.0,13.483,-16.249,-166.218,-156.158,-7.987,-1.903,0.0,-1.903,0.293,0.0,-0.463,92.861,
03/31/2010,233.122,123.961,84.886,,24.275,,,0.932,-4.854,-4.812,-95.248,0.0,0.0,0.0,-2.221,-106.203,-170.726,-173.135,-6.583,-1.965,,-1.965,11.822,0.0,-0.865,-43.807,
06/30/2010,292.49,125.038,85.205,,82.247,,,9.821,-69.895,-32.19,0.0,0.0,0.0,0.0,12.032,-78.7,-459.436,-194.43,-5.678,-53.216,,-53.216,154.609,-360.366,-0.355,-245.646,
09/30/2010,296.102,239.354,92.648,,-35.9,,,4.689,-30.77,-31.626,-9.58,-1.532,18.919,0.0,-5.239,-55.139,-201.82,-193.178,-6.393,-2.394,,-2.394,10.387,-9.2,-1.042,39.143,
12/31/2010,271.507,183.685,91.647,,-3.825,,,0.0,-19.417,-8.872,0.0,0.0,-18.919,0.0,20.645,-26.563,-302.171,-194.027,-5.888,-19.517,,-19.517,125.593,-108.75,-99.582,-57.227,
03/31/2011,264.819,206.108,88.553,,-29.842,,,0.451,-30.283,-11.874,102.279,-345.447,0.0,0.0,0.347,-284.527,-291.439,-193.505,-3.857,-105.535,0.0,-105.535,11.373,0.0,0.085,-311.147,
06/30/2011,317.645,206.444,89.186,,22.015,,,0.0,-14.66,-32.418,0.0,135.176,0.0,0.0,2.171,90.269,-408.532,-220.108,-3.291,-21.278,0.0,-21.278,365.264,-517.5,-11.619,-0.618,
09/30/2011,326.329,191.139,90.956,,44.234,,,4.353,-32.739,-12.734,0.049,136.374,0.0,0.0,-3.304,91.999,-402.082,-218.635,-5.089,-27.598,,-27.598,474.718,-524.756,-100.722,16.246,
12/31/2011,294.659,220.151,89.83,,-15.322,,,8.682,-18.761,-12.751,0.0,195.214,0.0,0.0,-151.48,20.904,-337.288,-213.998,-2.077,-19.944,0.0,-19.944,10.688,-105.0,-6.957,-21.725,
03/31/2012,279.49,205.852,86.938,,-13.3,,,0.0,-42.967,-14.278,0.0,0.0,0.0,0.0,2.95,-54.295,255.876,-243.243,-1.739,-24.884,0.0,-24.884,902.892,-356.687,-20.463,481.071,
06/30/2012,326.287,198.143,88.588,,39.556,,,0.0,-46.722,-26.02,0.0,0.0,0.0,0.0,2.391,-70.351,-437.54,-240.194,-1.034,-3.904,0.0,-3.904,284.201,-476.634,0.025,-181.604,
09/30/2012,349.978,263.892,89.991,,-3.905,,,15.973,-59.403,-18.344,0.0,0.0,0.0,0.0,-1.319,-63.093,-189.608,-237.562,-1.568,-20.499,0.0,-20.499,485.37,-415.625,0.276,97.277,
12/31/2012,329.904,271.371,92.586,,-34.053,,,4.048,-87.111,-9.095,0.0,0.0,0.0,0.0,-10.568,-102.726,-745.691,-238.155,-1.604,121.274,133.0,-11.726,103.44,-729.825,-0.821,-518.513,
03/31/2013,309.339,211.223,91.001,,7.115,,,0.0,-41.319,-7.818,0.0,0.0,0.0,0.0,7.721,-41.416,113.09,-263.733,-1.692,-326.186,-133.0,-193.186,705.55,0.0,-0.849,381.013,
06/30/2013,363.23,260.463,90.937,,11.83,,,0.0,-38.296,-24.946,0.0,0.0,0.0,0.0,-0.106,-63.348,-287.224,-267.264,-1.534,-30.404,0.0,-30.404,13.074,0.0,-1.096,12.658,
09/30/2013,367.094,284.198,96.537,,-13.641,,,0.257,-391.343,-23.119,0.0,0.0,0.0,0.0,-27.693,-441.898,-279.141,-267.303,-1.618,-11.346,0.0,-11.346,3.545,0.0,-2.419,-353.945,
12/31/2013,390.676,296.569,108.927,,-14.82,,,0.0,-770.502,-13.508,0.0,0.0,0.0,0.0,-81.721,-865.731,437.259,-293.161,-1.61,733.141,750.1,-16.959,0.629,0.0,-1.74,-37.796,
03/31/2014,330.709,227.196,109.021,,-5.508,,,0.0,-25.517,-13.136,0.0,216.217,0.0,0.0,-4.495,173.069,-421.835,-294.226,-1.779,-378.81,-378.1,-0.71,252.906,0.0,0.074,81.943,
06/30/2014,395.337,276.834,106.443,,12.06,,,1.289,-55.016,-19.761,0.0,0.0,0.0,0.0,2.14,-71.348,-37.118,-299.697,-1.621,-68.058,-50.0,-18.058,332.691,0.0,-0.433,286.871,
09/30/2014,427.103,293.459,111.077,,22.567,,,1.292,-266.83,-32.703,0.0,0.0,0.0,0.0,206.302,-91.939,-624.895,-302.747,-1.82,-325.226,-322.0,-3.226,5.419,0.0,-0.521,-289.731,
12/31/2014,450.393,346.715,110.573,,-6.895,,,14.665,-204.416,-15.362,0.0,-216.217,0.0,0.0,213.217,-208.113,-152.82,-303.875,-1.249,-22.412,,-22.412,185.81,-11.449,0.355,89.46,
03/31/2015,382.492,281.781,107.146,,-6.435,,,9.237,-93.523,-9.861,0.0,0.0,0.0,0.0,0.0,-94.147,-323.26,-305.863,-1.822,-5.537,0.0,-5.537,3.709,-13.301,-0.446,-34.915,
06/30/2015,457.133,326.405,106.473,,24.255,,,4.692,-94.653,-19.896,0.0,0.0,0.0,0.0,16.03,-93.827,-495.847,-355.77,-1.369,0.255,11.0,-10.745,6.779,-145.29,-0.452,-132.541,
09/30/2015,472.189,339.568,106.082,,26.539,,,1.084,-76.266,-23.182,0.0,0.0,0.0,0.0,0.252,-98.112,-358.665,-355.693,-2.296,-11.459,-11.0,-0.459,15.426,-0.154,-4.489,15.412,
12/31/2015,436.465,363.49,106.307,,-33.332,,,0.0,-141.112,-12.655,0.0,0.0,0.0,0.0,-16.282,-170.049,-213.829,-353.705,-1.838,263.759,264.255,-0.496,3.749,-126.933,1.139,52.587,
03/31/2016,440.98,315.873,105.128,,19.979,,,0.689,-153.133,-11.517,0.0,0.0,0.0,0.0,1.283,-162.678,-76.882,-357.335,-1.733,-5.952,0.0,-5.952,299.784,-13.037,1.391,201.42,
06/30/2016,523.734,356.659,107.013,,60.062,,,0.704,-166.522,-26.719,0.0,0.0,0.0,0.0,67.42,-125.117,-444.198,-371.71,-1.907,108.98,113.62,-4.64,194.619,-375.267,1.087,-45.581,
09/30/2016,515.326,367.305,109.432,,38.589,,,0.998,-128.802,-23.796,0.0,0.0,0.0,0.0,-15.166,-167.764,-550.473,-369.718,-1.968,-9.403,0.0,-9.403,317.916,-487.8,0.5,-202.911,
12/31/2016,465.296,413.739,111.741,,-60.184,,,,-238.032,-19.403,0.0,0.0,0.0,0.0,13.883,-243.552,-77.654,-406.995,-1.978,-16.464,,-16.464,349.425,-1.753,0.111,144.09,
03/31/2017,459.083,342.442,110.929,,5.712,,,0.0,-93.748,-24.373,0.0,0.0,0.0,0.0,0.0,-118.121,-403.771,-408.334,-2.021,-0.42,,-0.42,18.034,-11.605,0.575,-62.809,
06/30/2017,506.244,353.702,110.177,,42.365,,,5.596,-105.203,-27.722,0.0,0.0,0.0,0.0,0.0,-127.329,-141.556,-409.653,-1.728,-0.421,,-0.421,284.925,-0.159,-14.52,237.359,
09/30/2017,537.192,356.674,113.32,,67.198,,,0.0,-123.207,-32.702,0.0,0.0,0.0,0.0,0.0,-155.909,-49.45,-409.61,-1.791,-0.426,,-0.426,292.972,-923.145,0.421,331.833,
12/31/2017,473.16,389.399,120.1,,-36.339,,,0.507,-301.6,-37.402,0.0,0.0,0.0,0.0,0.0,-338.495,-397.568,-402.75,-1.852,-0.434,,-0.434,7.746,-1.683,1.457,-262.903,
03/31/2018,458.519,342.997,117.979,,-2.457,,,1.947,-93.239,-23.608,0.0,0.0,0.0,0.0,0.0,-114.9,-413.671,-403.092,-1.715,-0.44,,-0.44,0.967,-10.069,0.678,-70.052,
06/30/2018,520.753,403.802,119.777,,-2.826,,,0.0,-107.818,-33.309,0.0,0.0,0.0,0.0,0.0,-141.127,-404.197,-403.061,-1.34,-0.442,,-0.442,0.732,-0.173,0.087,-24.571,
09/30/2018,592.21,378.027,124.516,,89.667,,,2.468,,-193.094,0.0,0.0,0.0,0.0,95.317,-95.309,-399.686,-403.246,-2.207,-0.447,0.0,-0.447,6.244,-0.607,0.577,97.215,
12/31/2018,492.155,586.205,121.374,,-215.424,,,49.769,-319.995,,0.0,0.0,0.0,0.0,105.65,-164.576,-402.205,-403.281,-1.76,-0.455,0.0,-0.455,4.582,-1.498,0.207,-74.626,
03/31/2019,469.832,366.521,121.941,,-18.63,,,0.0,-156.508,-32.985,0.0,0.0,0.0,0.0,0.0,-189.493,-422.955,-404.49,-1.803,-0.467,,-0.467,278.316,-294.757,0.246,-142.616,
06/30/2019,541.61,370.056,126.859,,44.695,,,0.438,-182.916,-37.42,0.0,0.0,0.0,0.0,0.0,-219.898,-179.284,-403.118,-1.73,496.419,,496.419,15.797,-287.754,1.102,142.428,
09/30/2019,552.46,397.942,129.233,,25.285,,,0.324,-104.225,-153.643,0.0,0.0,0.0,0.0,0.762,-256.782,-81.137,-399.773,-36.887,-497.384,,-497.384,355.976,-0.672,497.603,214.541,
12/31/2019,499.989,386.015,134.885,,-20.911,,,0.0,-275.655,,0.0,0.0,0.0,0.0,48.22,-227.435,-437.372,-401.368,-1.252,496.412,,496.412,442.631,-478.979,-494.816,-164.818,
03/31/2020,462.95,366.156,135.9,,-39.106,,,1.399,-233.799,-57.504,0.0,0.0,0.0,0.0,0.0,-289.904,135.528,-401.807,-1.172,544.654,0.0,544.654,1.763,-8.507,0.597,308.574,
06/30/2020,539.124,314.923,137.618,,86.583,,,0.0,-108.214,-42.379,0.0,0.0,0.0,0.0,15.663,-134.93,146.623,-402.786,-1.378,-0.503,0.0,-0.503,551.093,-0.578,0.775,550.817,
