Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1994,,,,,,,57.402349,36.931615,,12.658791,12.118604,12.118604,,0.0,268.503567,,
06/30/1994,,,,,,,62.2248,40.059159,,16.771361,15.874855,15.874855,,0.0,235.900886,,
09/30/1994,,,,,,,58.262442,36.507068,,14.326359,14.271755,14.271755,,0.0,251.026969,,
12/31/1994,,,,,,,60.583302,38.47651,,16.742503,17.024835,17.024835,,0.0,201.030437,,
03/31/1995,,7.421279,3.129178,3.323022,7.966665,,65.39118,42.730253,103.122188,17.932679,17.935387,17.935387,,0.0,188.857013,-6.594326,
06/30/1995,,6.662506,2.984796,3.088134,7.752846,,64.202873,40.898647,47.46126,13.609451,14.066345,14.066345,,0.0,240.764964,-9.378473,
09/30/1995,,7.002216,3.037839,3.131643,8.012076,,63.500371,40.851358,77.04096,14.915454,15.184872,15.184872,,0.0,222.490705,-8.577063,
12/31/1995,,6.871606,2.81848,2.920514,7.949135,,59.94217,38.050603,34.954167,12.860241,12.930121,12.930121,,0.0,194.204244,-6.473344,
03/31/1996,,6.751181,2.705348,2.776218,7.965904,,60.241708,38.922143,18.378381,13.451522,13.766792,13.451522,,0.0,224.456515,-8.402285,
06/30/1996,,6.978089,2.800202,2.918073,8.122496,,63.036493,41.590544,45.479402,16.024788,15.829699,15.829699,,0.0,202.696822,-7.166276,
09/30/1996,,7.67883,2.98221,3.163308,8.390124,,65.746441,44.434669,70.469782,19.013465,18.321041,18.321041,,0.0,176.892773,-5.904465,
12/31/1996,,8.064181,3.020828,3.189135,8.175442,,63.053024,41.886188,68.9755,16.540021,16.835528,16.835528,,0.0,188.966894,-7.174451,
03/31/1997,,8.17522,3.218603,3.427315,8.261777,,65.278434,44.467285,94.256406,19.822394,19.139926,19.139926,,0.0,175.94244,-6.208462,
06/30/1997,,10.278441,4.121524,4.390157,9.19596,,64.223852,43.746311,56.733975,33.973074,33.482935,33.482935,,0.0,96.419746,0.367994,
09/30/1997,,10.75304,4.200296,4.47934,9.304886,,65.683657,44.954128,49.159979,19.613354,19.049245,19.049245,,0.0,177.152488,-8.296238,
12/31/1997,,10.591495,3.954625,4.260207,8.470729,,60.091986,40.920578,34.927291,20.31304,19.440456,16.028287,,0.0,193.297035,-9.881551,
03/31/1998,,10.022748,4.065378,4.396499,8.479017,,65.76001,46.590242,60.305447,23.995585,22.596437,19.057622,,0.0,178.507388,-7.868597,
06/30/1998,,8.521399,3.592481,3.939079,8.067455,,84.171775,44.710798,51.157883,21.759529,20.483888,17.081607,,0.0,172.072975,-6.141626,
09/30/1998,,7.79044,3.280595,3.643759,7.717087,,56.564922,37.223533,,14.107758,12.745115,9.375795,,0.0,318.167008,-16.996171,
12/31/1998,,8.375606,3.210408,3.584521,7.693928,,64.139542,44.626784,65.247255,20.91346,19.697669,16.635847,,0.0,144.812898,-3.753352,
03/31/1999,,8.654962,3.224213,3.578508,,,65.534814,46.219902,43.410751,22.419515,21.317018,18.190397,,,,,
06/30/1999,,7.615089,2.837672,3.184099,,,85.684242,46.846328,68.375629,11.898122,10.616092,7.520835,,,,,
09/30/1999,,9.325506,3.15672,3.503827,,,100.046098,44.566206,97.067393,22.279386,21.092856,18.136942,,,,,
12/31/1999,,9.736539,3.209883,3.622028,,,63.358208,45.134902,52.027636,22.194317,19.931113,17.079506,,,,,
03/31/2000,,10.227452,3.19901,3.670026,,,65.271185,46.958208,55.46096,23.091283,20.460465,17.583642,,,,,
06/30/2000,,13.200296,3.941125,4.47831,,,85.238205,47.460976,56.0182,28.051333,26.268057,23.380228,,,,,
09/30/2000,,13.424512,3.878471,4.480597,,,104.362721,46.864291,163.423321,23.545881,21.027689,18.128927,,,,,
12/31/2000,,13.664535,3.836486,4.444749,,,63.723038,44.72867,35.626996,21.515318,19.080917,16.351147,,,,,
03/31/2001,,14.190602,3.744339,4.32273,,,65.415673,45.68986,11.966141,21.771753,19.849937,17.077389,,,,,
06/30/2001,,15.096507,3.946242,4.537131,,,84.721653,45.269625,12.434684,32.14665,30.201094,27.493936,,,,,
09/30/2001,,15.58157,3.880926,4.456414,,,103.486308,45.081034,27.466518,21.671257,20.102219,17.469943,,,,,
12/31/2001,,16.474081,3.975419,4.499596,,,62.374651,42.58923,20.61521,21.365349,21.500557,17.655896,,,,,
03/31/2002,,11.588207,2.99598,3.434859,,,65.384313,44.391887,24.225352,-1.175345,-1.744018,-8.106869,,,,,
06/30/2002,,13.033384,3.604565,4.06959,,,85.114997,42.874664,,48.107559,46.598882,40.194915,,,,,
09/30/2002,,13.409775,3.668937,4.163678,,,103.772356,42.362733,,25.077554,23.622228,17.423053,,,,,
12/31/2002,,9.355203,2.881515,3.289846,,,60.176607,40.889609,15.196834,-9.578328,3.263231,-2.440084,,,,,
03/31/2003,,13.64049,3.699083,4.160857,,,61.512672,41.058073,12.750334,20.451082,19.196774,13.504326,,,,,
06/30/2003,,7.639584,2.791083,3.163742,,,63.758405,42.781423,42.113222,22.296289,20.976982,15.780764,,,,,
09/30/2003,,9.370477,3.057433,3.461018,,,104.88599,42.616561,44.851619,29.378991,28.195898,24.906854,,,,,
12/31/2003,,16.447387,4.561973,5.07662,,,64.748514,44.23038,64.889986,23.325112,35.782153,32.882182,,0.0,128.053528,-4.614072,
03/31/2004,,16.691994,4.414673,4.911884,,,62.769176,41.326568,43.43425,19.159223,17.932268,14.949102,,,,,
06/30/2004,,15.370159,4.788752,5.309738,,,63.476252,40.302588,24.848499,18.968974,26.261358,23.400055,,0.0,168.233168,-10.487547,
09/30/2004,,14.364523,4.514985,5.044119,,,107.48794,39.482139,16.818634,18.225857,18.792866,15.903437,,0.0,182.467114,-11.846008,
12/31/2004,,11.99431,3.816312,4.261623,,,61.08787,38.427533,,17.609652,21.676309,18.838946,,0.0,189.115308,-10.688766,
03/31/2005,,13.080768,3.972878,4.434319,,,64.056168,41.884426,51.237796,20.304389,23.547479,20.732222,,,,,
06/30/2005,,12.008039,3.909775,4.390178,,,67.840165,44.974839,1688.75487,23.420252,24.670326,21.817133,,0.0,149.700108,-5.968008,
09/30/2005,,13.859589,4.424082,4.993806,,,66.221111,43.67142,324.72973,22.298632,30.444663,27.59767,,0.0,158.763673,-8.144403,
12/31/2005,,15.923809,4.963978,5.577179,,,64.23107,42.646676,110.011053,21.362892,32.693024,30.023825,,0.0,211.612066,-17.772892,
03/31/2006,,16.942295,5.203891,5.798515,8.403827,,65.956389,43.831632,73.299673,21.619432,28.562356,25.921596,,0.0,205.032027,-17.794836,
06/30/2006,,19.24177,5.816177,6.464042,8.980672,,67.244087,44.923077,44.29756,29.195867,35.137543,32.502411,,0.0,106.281474,-1.208667,
09/30/2006,,16.463969,5.235441,5.846992,8.736023,,65.814813,44.455529,51.331361,22.734601,22.254487,19.698927,,0.0,141.795832,-6.881253,
12/31/2006,,14.539108,4.7113,5.250906,8.903819,,68.74762,43.133856,-36.294748,25.257029,24.491452,17.885845,,0.0,179.276334,-11.526072,
03/31/2007,,13.199883,4.199815,4.695017,8.597041,,66.315115,43.382862,36.260044,19.957918,20.03325,20.002078,,0.0,149.113598,-6.482938,
06/30/2007,,11.974599,3.782328,4.235575,8.476285,,66.917028,44.341689,38.187828,20.99932,22.421766,22.308473,,0.0,145.772975,-5.48113,
09/30/2007,,11.076421,3.512041,3.970341,8.188913,,64.876501,43.776504,37.029826,21.06196,19.030624,18.920559,,0.0,141.567271,-4.604166,
12/31/2007,,20.659041,6.887648,7.606765,8.002974,,62.949299,42.007805,37.813526,21.037871,96.509883,96.403236,,0.0,137.329566,-7.71193,
03/31/2008,,20.60206,6.850715,7.542726,7.829985,,63.138111,43.038245,39.380572,24.297098,23.728921,23.622091,,0.0,122.060506,-4.544918,
06/30/2008,,20.867149,6.904632,7.61152,7.843057,,63.172043,41.57732,7.088263,23.066225,22.510722,22.405836,,0.0,127.084598,-5.651783,
09/30/2008,,22.229109,7.224483,7.935715,7.737364,,63.845506,42.09799,16.627778,23.256926,28.170105,28.066845,,0.0,130.801919,-6.846992,
12/31/2008,,11.700494,4.267854,4.760879,7.711466,,62.299011,40.407558,11.223167,22.200753,25.257064,25.155961,,0.0,135.962268,-4.207763,
03/31/2009,,10.059079,3.633718,4.093343,7.024957,,47.888248,26.074949,,8.316549,7.998413,7.895419,,0.0,409.555295,-31.138412,
06/30/2009,,10.044035,3.504845,3.955859,6.887144,,65.242677,42.507174,116.113161,22.441652,21.802544,21.698967,,0.0,138.063487,-3.82311,
09/30/2009,,8.733132,3.03585,3.426793,6.581205,,65.699432,44.011085,,22.015848,20.9425,20.838677,,0.0,145.109572,-3.939479,
12/31/2009,,8.606108,3.113307,3.523683,7.178513,,66.291964,45.732945,191.029832,24.087386,23.096207,22.998678,,0.0,127.050391,-2.327986,
03/31/2010,,10.408036,3.78323,4.252733,8.203531,,63.556577,42.640467,342.218543,22.117637,21.124317,21.02672,,0.0,138.983691,-4.057437,
06/30/2010,,10.709243,3.778026,4.239793,8.018019,,65.321733,41.917638,15.218902,23.311014,23.356053,23.254714,,0.0,136.605427,-3.920164,
09/30/2010,,10.475162,3.69111,4.130003,7.608961,,64.061118,41.886606,,23.035535,22.211232,22.109318,,0.0,140.295717,-4.221042,
12/31/2010,,10.85655,3.848093,4.309625,7.747728,,64.716676,42.787656,-417.847286,24.85619,23.89503,23.796729,,0.0,126.762426,-2.905476,
03/31/2011,,10.618676,3.951848,4.396404,7.70874,,63.162101,40.954166,-386.518519,23.220655,22.656176,22.558101,,0.0,134.461541,-3.659359,
06/30/2011,,10.76387,4.060488,4.536041,7.769488,,65.598033,42.070737,48.727154,24.87012,25.504109,25.405048,,0.0,130.0817,-3.237955,
09/30/2011,,11.966767,4.569472,5.080855,7.748353,,64.533938,41.228644,20.412518,24.357857,34.179597,34.080805,,0.0,134.831928,-4.168256,
12/31/2011,,12.517367,4.216877,4.686639,7.18931,,62.973435,40.457071,,22.737619,21.857549,21.76212,,0.0,143.774798,-5.479452,
03/31/2012,,12.866186,4.52251,4.972621,7.201039,,66.387767,41.388621,48.310185,30.160846,29.384301,29.292018,,0.0,102.898415,-0.372916,
06/30/2012,,12.467922,4.450071,4.889072,7.34544,,65.721063,41.867037,39.406028,22.767688,22.094741,22.003253,,0.0,136.211039,-4.514764,
09/30/2012,,11.297413,4.112485,4.522327,7.501083,,64.671588,42.535408,51.467157,25.129749,24.488451,24.402269,,0.0,122.52519,-2.544764,
12/31/2012,,12.194083,4.016643,4.432142,7.282204,,64.721892,42.038707,57.664641,24.736014,24.194884,24.108226,,0.0,127.069345,-3.300858,
03/31/2013,,11.295253,3.789602,4.175021,7.299118,,65.623071,39.772445,18.001842,22.551209,22.009685,21.923779,,0.0,139.521292,-4.46403,
06/30/2013,,11.454376,3.823345,4.226921,7.184244,,65.660025,40.338526,17.389092,21.208097,23.851247,23.765471,,0.0,149.903083,-5.716087,
09/30/2013,,12.809835,4.317453,4.77794,6.963744,,65.465007,40.684776,,24.768912,39.047978,38.96246,,0.0,135.536777,-4.552202,
12/31/2013,,11.944115,4.007978,4.462883,6.807409,,63.891703,38.737595,,18.067576,17.367528,17.285134,,0.0,181.676848,-9.755577,
03/31/2014,,11.982508,4.014785,4.475467,6.662176,,62.808205,37.139111,6.886468,23.7344,22.685391,22.606364,,0.0,135.845979,-4.295247,
06/30/2014,,12.005714,4.059137,4.544594,6.635494,,65.052665,40.703913,46.150204,27.041864,25.927822,25.84744,,0.0,121.577977,-2.59059,
09/30/2014,,10.622833,3.653925,4.169067,6.803704,,64.515789,39.559372,24.529728,28.694029,27.539225,27.459664,,0.0,126.266005,-2.790194,
12/31/2014,,10.815526,3.753865,4.244162,6.815751,,65.213151,40.600532,64.958902,21.135976,19.935706,19.859165,,0.0,168.890827,-7.450906,
03/31/2015,,11.214229,3.743971,4.221939,6.695293,,61.748344,39.028746,62.145517,26.085004,24.993506,24.920451,,0.0,129.751797,-3.336435,
06/30/2015,,10.905918,3.754478,4.246126,7.183639,,65.508291,41.993045,58.013911,25.169596,24.044836,23.97044,,0.0,138.039405,-4.148546,
09/30/2015,,10.990015,3.830792,4.370908,7.265327,,64.5796,40.980394,57.950258,29.446376,28.311165,28.237752,,0.0,124.784462,-2.723816,
12/31/2015,,12.91059,4.445044,4.973847,7.129286,,130.234225,39.43441,26.683199,36.361275,35.299496,35.229368,,0.0,96.310768,0.476302,
03/31/2016,,14.034451,4.865394,5.417864,6.904796,,62.881156,38.782116,35.419126,39.861554,38.798754,38.73069,,0.0,86.658422,1.872417,
06/30/2016,,14.282759,5.105608,5.697136,6.721718,,64.940575,40.476106,23.813559,29.749319,28.255742,28.187553,,0.0,120.09103,-2.869553,
09/30/2016,,14.331531,5.104085,5.703559,6.651747,,64.309967,39.999105,28.569632,30.423003,29.31889,29.251281,,0.0,118.782176,-2.691773,
12/31/2016,,13.775439,4.836193,5.404885,6.702685,,64.634583,40.898246,65.187037,29.260836,28.434317,28.368176,,0.0,121.778177,-3.000039,
03/31/2017,,11.979307,4.250645,4.764628,6.521866,,64.093563,39.319347,51.100055,28.000521,27.094012,27.028917,,0.0,126.11899,-3.128874,
06/30/2017,,12.779615,4.539586,5.043768,6.443213,,65.251936,39.937707,29.350417,37.555095,36.669727,36.604838,,0.0,94.544094,0.697244,
09/30/2017,,14.79257,5.117626,5.667856,6.179435,,64.283584,38.76845,24.029531,49.956642,48.990837,48.909627,,0.0,68.014071,4.731541,
12/31/2017,,14.113658,4.956204,5.49808,6.12567,,62.311515,37.130788,,23.569257,22.618628,21.720687,,0.0,150.173707,-7.081346,
03/31/2018,,14.30543,4.936825,5.463847,6.063347,,63.998137,38.217874,25.53841,27.919079,27.171979,26.280251,,0.0,123.492074,-3.360642,
06/30/2018,,13.508424,4.663311,5.166517,6.092651,,65.929605,39.971187,40.384501,29.138469,28.276761,27.382593,,0.0,118.936737,-2.558055,
09/30/2018,,10.951144,3.806825,4.238627,5.988055,,65.774984,39.321358,49.533898,27.934347,27.228371,26.353519,,0.0,124.238621,-2.654406,
12/31/2018,,10.896187,3.850367,4.275059,5.945368,,63.861226,35.406329,1.585078,23.954014,23.157416,22.303039,,0.0,144.247181,-4.821255,
03/31/2019,,10.776541,3.808686,4.205217,5.943364,,65.547503,39.225844,72.53005,26.613185,25.898797,25.033265,,0.0,130.914783,-3.331544,
06/30/2019,,11.491836,4.069084,4.492359,6.01661,,66.791921,40.518951,62.66403,35.869655,35.103812,34.231228,,0.0,96.90459,0.355719,
09/30/2019,,11.339881,4.048916,4.484678,5.782979,,60.226034,34.078231,,28.684275,27.982834,27.123665,,0.0,123.825703,-2.701806,
12/31/2019,,15.163603,5.408878,5.954001,5.821294,,64.098533,37.766413,184.998675,62.290037,61.616398,60.7755,,0.0,54.934775,6.833512,
03/31/2020,,14.898154,4.939098,5.381656,5.264153,,64.558187,37.028464,-798.656716,24.37456,23.6499,22.781864,,0.0,150.518454,-7.526317,
06/30/2020,,11.945179,3.924036,4.277965,4.323723,,57.283504,20.776045,-104.66647,6.161939,5.962196,4.821055,,0.0,934.639831,-99.699219,
