Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
08/31/2003,6459.240234,2332.160889,2332.160889,0.0,1416.152954,1416.152954,,,828.515015,0.0,0.0,828.515015,0.0,460.381989,,,,,5037.210938,650.455017,1759.600952,-1109.145996,33.330002,,738.244019,188.658997,188.658997,0.0,549.585022,1422.029038,,573.200989,573.200989,,,,46.161999,46.161999,0.0,0.0,,,2731.732959,,,,2731.732959,3351.095947,13.955,13.955,0.0,0.0,,1416.39502,,,1416.39502,1430.35002,4781.445967,0.0,2021.432007,,,-397.075989,-641.914978,-188.233032,794.208008,883.585999,1677.794007,6459.239974,
11/30/2003,6703.266113,2329.650879,2329.650879,0.0,1486.133057,1486.133057,,,1004.231018,0.0,1004.231018,0.0,0.0,432.355011,,,,,5252.370117,631.021973,,,30.525999,,789.348022,199.656998,199.656998,0.0,589.691024,1450.895994,,496.80899,496.80899,,,,36.214001,36.214001,0.0,0.0,,,2917.590046,,,,2917.590046,3450.613037,13.729,13.729,0.0,0.0,,1354.240967,,,1354.240967,1367.969967,4818.583004,0.0,2101.220947,,,-431.291992,-467.575012,-162.365052,1039.988891,844.69397,1884.682861,6703.265865,
02/28/2004,7518.99707,2979.512993,2853.61499,125.898003,1457.19104,1457.19104,,,1048.276001,0.0,1048.276001,0.0,0.0,397.640015,,,,,5882.620117,606.612,,,212.104996,,817.659973,209.876999,209.876999,0.0,607.782974,1636.376969,,513.669006,513.669006,,,,38.021,38.021,0.0,0.0,,,3493.779965,,,,3493.779965,4045.469971,13.578,13.578,0.0,0.0,,1354.702026,,,1354.702026,1368.280026,5413.749997,0.0,2091.01001,,,-460.256989,-344.485992,-121.369995,1164.897034,940.349976,2105.24701,7518.997007,
05/31/2004,8671.927734,3840.385987,3514.646973,325.739014,1475.889038,1475.889038,,,1163.019043,0.0,1163.019043,0.0,0.0,434.679993,,,,,6913.974121,608.521973,,,309.359985,,840.072021,210.852005,210.852005,0.0,629.220016,1757.953979,,529.989014,529.989014,,,,57.407001,57.407001,0.0,0.0,,,3690.523907,,,,3690.523907,4277.919922,3.076,3.076,0.0,0.0,,1210.196045,,,1210.196045,1213.272045,5491.191967,0.0,2613.550049,,,-469.566986,-134.076996,-157.551025,1852.355042,1328.380981,3180.736023,8671.92799,
08/31/2004,8013.484,2838.246,2552.958,285.288,1662.211,1662.211,,,1049.87,0.0,1049.87,0.0,0.0,588.867,,,,,6139.194,643.946,1863.446,-1219.5,340.121,,890.223,214.482,214.482,0.0,675.741,1874.29,,523.931,523.931,,,,36.715,36.715,0.0,0.0,,,3833.143,,,,3833.143,4393.789,32.161,32.161,0.0,0.0,,1174.765,,,1174.765,1206.926,5600.715,0.0,1643.674,,,-429.207,46.636,210.703,1471.806,940.963,2412.769,8013.484,
11/30/2004,8912.220703,2865.235962,2273.521973,591.713989,1825.284058,1825.284058,,,1489.074951,0.0,0.0,1489.074951,0.0,733.893005,,,,,6913.487793,656.526001,1932.881958,-1276.355957,392.595001,,949.612,230.108994,230.108994,0.0,719.503006,1998.733002,,733.112,733.112,,,,38.490002,38.490002,0.0,0.0,,,3995.103076,,,,3995.103076,4766.705078,1.508,1.508,0.0,0.0,,1279.456055,,,1279.456055,1280.964055,6047.669133,0.0,2256.599121,,,-419.709991,242.593002,-324.789017,1754.693115,1109.859009,2864.552124,8912.221257,
02/28/2005,9342.839,3466.659,3060.203,406.456,1816.354,1816.354,,,1459.331,0.0,0.0,1459.331,0.0,603.704,,,,,7346.048,657.444,2019.211,-1361.767,321.823,,1017.524,242.926,242.926,0.0,774.598,1996.791,,734.995,734.995,,,,45.605,45.605,0.0,0.0,,,4173.969,,,,4173.969,4954.569,36.736,36.736,0.0,0.0,,1264.426,,,1264.426,1301.162,6255.731,0.0,1662.293,,,-520.997,448.462,297.343,1887.101,1200.007,3087.108,9342.839,
05/31/2005,9080.128,3195.428,2773.031,422.397,1884.16,1884.16,,,1441.493,0.0,0.0,1441.493,0.0,545.713,,,,,7066.794,669.086,2015.715,-1346.629,310.174,,1034.074,235.308,235.308,0.0,798.766,2013.334,,802.878,802.878,,,,25.876,25.876,0.0,0.0,,,4189.835,,,,4189.835,5018.589,45.638,45.638,0.0,0.0,,1160.842,,,1160.842,1206.48,6225.069,0.0,1519.957,,,-746.558,743.997,253.74,1771.136,1083.923,2855.059,9080.128,
08/31/2005,8957.352,2947.45,2483.99,463.46,1752.937,1752.937,,,1353.676,,1353.676,,,631.204,,,,,6685.267,693.71,1962.368,-1268.658,262.873,,1315.502,378.488,378.488,0.0,937.014,2272.085,,807.317,807.317,,,,31.072,,,,,,4024.0,,,,4024.0,4862.389,44.116,,,,,1372.974,,,1372.974,1417.09,6279.479,,1365.033,,,-763.682,962.339,133.224,1696.914,980.959,2677.873,8957.352,
11/30/2005,8123.18,1966.644,1685.997,280.647,1878.071,1878.071,,,1408.368,,1408.368,,,594.776,,,,,5847.859,694.452,1998.657,-1304.205,209.417,,1371.452,375.894,375.894,0.0,995.558,2275.321,,774.376,774.376,,,,22.514,,,,,,4124.671,,,,4124.671,4921.561,31.202,,,,,1391.993,,,1391.993,1423.195,6344.756,,1062.971,,,-911.073,882.027,131.54,1165.465,612.959,1778.424,8123.18,
02/28/2006,8124.652,2346.794,2034.034,312.76,1957.297,1957.297,,,1240.684,0.0,1240.684,,0.0,603.221,,,,,6147.996,723.409,2089.636,-1366.227,193.037,,1060.21,404.273,404.273,0.0,655.937,1976.656,,757.937,757.937,,,,24.45,24.45,0.0,0.0,,,4456.989,,,,4456.989,5239.376,28.038,28.038,0.0,0.0,,1108.761,,,1108.761,1136.799,6376.175,0.0,895.61,,,-854.283,932.498,774.652,1748.477,,1748.477,8124.652,
05/31/2006,9011.171,2986.115,2793.716,192.399,2001.091,2001.091,,,1329.774,0.0,1329.774,0.0,0.0,606.182,,,,,6923.162,739.489,2194.187,-1454.698,148.806,,1199.714,469.48,469.48,0.0,730.234,2088.009,,803.711,803.711,,,,24.804,24.804,0.0,0.0,,,4892.46,,,,4892.46,5720.975,25.589,25.589,0.0,0.0,,1062.342,,,1062.342,1087.931,6808.906,0.0,838.932,,,-909.541,1274.66,998.214,2202.265,,2202.265,9011.171,
08/31/2006,9497.492,3419.939,3066.988,352.951,1916.45,1916.45,,,1187.249,0.0,1187.249,0.0,0.0,667.221,,,,,7190.859,727.692,2087.67,-1359.978,125.119,,1453.822,527.648,527.648,0.0,926.174,2306.633,,856.087,856.087,,,,24.792,24.792,0.0,0.0,,,4891.824,,,,4891.824,5772.703,27.065,27.065,0.0,0.0,,935.591,,,935.591,962.656,6735.359,0.0,701.026,,,-869.957,1607.391,455.795,1894.255,867.878,2762.133,9497.492,
11/30/2006,9214.573,2736.381,2437.53,298.851,2257.954,2257.954,,,1549.652,0.0,1549.652,1549.652,0.0,658.934,,,,,7202.921,715.881,2118.123,-1402.242,123.049,,1172.722,527.35,527.35,0.0,645.372,2011.652,,829.302,829.302,,,,26.468,26.468,0.0,0.0,,,5066.196,,,,5066.196,5921.966,5.109,5.109,0.0,0.0,,832.99,,,832.99,838.099,6760.065,0.0,455.824,,,-814.812,1576.657,506.356,1724.025,730.483,2454.508,9214.573,
02/28/2007,9554.359,3141.946,2959.939,182.007,2287.482,2287.482,,,1448.924,0.0,1448.924,0.0,0.0,678.985,,,,,7557.337,714.469,2237.67,-1523.201,99.183,,1183.37,504.543,504.543,0.0,678.827,1997.022,,832.583,832.583,,,,25.009,25.009,0.0,0.0,,,5217.95,,,,5217.95,6075.542,4.249,4.249,0.0,0.0,,779.344,,,779.344,783.593,6859.135,0.0,277.617,,,-773.426,1868.566,1322.467,2695.224,,2695.224,9554.359,
05/31/2007,10049.016,3378.044,3093.634,284.41,2378.134,2378.134,,,1579.636,0.0,1579.636,0.0,0.0,703.875,,,,,8039.689,748.185,2308.133,-1559.948,82.519,,1178.623,528.389,528.389,0.0,650.234,2009.327,,863.646,863.646,,,,25.006,25.006,0.0,0.0,,,5778.834,,,,5778.834,6667.486,3.226,3.226,0.0,0.0,,784.737,,,784.737,787.963,7455.449,0.0,0.018,,,-983.02,2192.252,1384.317,2593.567,,2593.567,10049.016,
08/31/2007,10747.162,3545.674,3314.396,231.278,2409.299,2409.299,,,1290.035,0.0,1290.035,0.0,0.0,726.17,,,,,7971.178,808.069,2364.215,-1556.146,81.935,,1885.98,643.728,643.728,0.0,1242.252,2775.984,,985.071,985.071,,,,23.795,23.795,0.0,0.0,,,5953.75,,,,5953.75,6962.616,2.565,2.565,0.0,0.0,,978.463,,,978.463,981.028,7943.644,0.0,0.018,,,-1033.025,2362.703,733.636,2063.332,740.186,2803.518,10747.162,
11/30/2007,10747.5,2621.797,2472.373,149.424,2739.84,2739.84,,,1458.688,0.0,1458.688,0.0,0.0,758.754,,,,,7579.079,834.686,2461.605,-1626.919,69.1,,2264.635,690.331,690.331,0.0,1574.304,3168.421,,946.989,946.989,,,,6.404,6.404,0.0,0.0,,,5057.784,,,,5057.784,6011.177,2.066,2.066,0.0,0.0,,2085.416,,,2085.416,2087.482,8098.659,0.0,51.473,,,-1204.893,2386.871,729.964,1963.415,685.426,2648.841,10747.5,
02/29/2008,10908.314,2657.845,2584.139,73.706,2722.616,2722.616,,,1424.748,0.0,1424.748,0.0,0.0,795.259,,,,,7600.468,840.071,2526.957,-1686.886,68.99,,2398.785,781.237,781.237,0.0,1617.548,3307.846,,963.228,963.228,,,,6.443,6.443,0.0,0.0,,,5064.669,,,,5064.669,6034.34,2.691,2.691,0.0,0.0,,2084.184,,,2084.184,2086.875,8121.215,0.0,0.017,,,-1499.481,2753.206,836.399,2090.141,696.958,2787.099,10908.314,
05/31/2008,11917.405,3354.648,3326.423,28.225,2838.388,2838.388,,,1619.98,0.0,1619.98,0.0,0.0,800.534,,,,,8613.55,819.054,2550.742,-1731.688,25.085,,2459.716,816.65,816.65,0.0,1643.066,3303.855,,1008.382,1008.382,,,,4.232,4.232,0.0,0.0,,,5533.469,,,,5533.469,6546.083,2.49,2.49,0.0,0.0,,2180.69,,,2180.69,2183.18,8729.263,0.0,0.018,,,-1451.035,2982.973,932.358,2464.314,723.828,3188.142,11917.405,
08/31/2008,12398.525,3623.042,3602.76,20.282,2996.815,2996.815,,,1518.58,0.0,1518.58,0.0,0.0,1020.691,,,,,9159.128,800.164,2425.849,-1625.685,19.034,,2420.199,839.957,839.957,0.0,1580.242,3239.397,,1017.227,1017.227,,,,6.57,6.57,0.0,0.0,,,5824.081,,,,5824.081,6847.878,1.708,1.708,0.0,0.0,,2356.264,,,2356.264,2357.972,9205.85,0.0,0.018,,,-1405.732,3120.515,825.705,2540.506,652.169,3192.675,12398.525,
11/30/2008,10932.055,2796.078,2782.961,13.117,2754.895,2754.895,,1389.612,0.0,0.0,0.0,0.0,0.0,890.027,,,645.629,463.178,7830.612,734.597,2278.811,-1544.214,12.428,12.428,2354.418,786.847,786.847,0.0,921.942,3101.443,,4444.548,904.095,216.055,,3324.398,1.249,0.0,,,,1.249,1578.446,524.195,,31.074,0.0,6024.243,1.198,1.198,,,,2301.194,,468.381,1277.544,2302.392,8326.635,,179.848,0.018,179.83,-1778.381,3179.837,490.903,2072.207,533.213,2605.42,10932.055,
02/28/2009,10557.359,2991.45,2978.0,13.45,2386.78,2386.78,,1239.278,0.0,0.0,0.0,0.0,0.0,909.44,9.054,,648.506,462.557,7526.948,708.643,2283.245,-1574.602,11.846,11.846,2309.922,771.899,771.899,0.0,880.463,3030.411,,3828.024,716.466,233.179,,2878.379,1.021,0.0,,,,1.021,1631.573,523.0,20.481,34.074,0.0,5460.618,0.529,0.529,,,,2189.152,,466.535,1145.062,2189.681,7650.299,,46.417,0.017,46.4,-1745.135,3593.007,491.617,2385.906,521.154,2907.06,10557.359,
05/31/2009,11827.664,4011.918,4002.459,9.459,2437.325,2437.325,,1307.186,0.0,0.0,0.0,0.0,0.0,868.397,6.117,,669.392,477.119,8624.826,717.422,2435.353,-1717.931,9.168,9.168,2476.248,803.748,803.748,0.0,996.991,3202.838,,4160.606,746.568,335.59,,3078.448,0.983,0.983,,,,,1746.847,553.48,5.953,45.397,0.0,5908.436,0.673,0.673,0.0,0.0,,2311.008,,494.106,1212.072,2311.681,8220.117,,0.017,0.017,0.0,-1817.16,3958.429,808.135,2949.421,658.126,3607.547,11827.664,
08/31/2009,12255.734,4549.566,4541.662,7.904,2251.341,2251.341,,1110.444,0.0,0.0,0.0,0.0,0.0,1079.163,2.251,0.0,745.228,593.905,8990.514,701.144,2341.017,-1639.873,29.011,29.011,2535.065,825.152,825.152,0.0,962.434,3265.22,,4385.328,717.379,261.058,,3406.891,0.594,0.0,0.0,0.0,,0.594,1765.459,536.065,7.157,71.941,0.0,6151.381,0.361,0.361,0.0,0.0,,2630.208,,678.333,1336.712,2630.569,8781.95,,0.017,0.017,0.0,-1755.446,3998.501,643.521,2886.593,587.191,3473.784,12255.734,
11/30/2009,12184.819,4005.119,4000.063,5.056,2503.615,2503.615,,1291.199,0.0,0.0,0.0,0.0,0.0,1129.378,,,747.578,636.912,8929.311,685.052,2397.577,-1712.525,31.25,31.25,2539.206,838.818,838.818,0.0,952.81,3255.508,,4405.7,689.769,270.689,,3445.242,1.734,0.0,,,,1.734,1769.735,536.725,,79.145,0.0,6177.169,0.855,0.855,,,,2692.918,,705.224,1371.824,2693.773,8870.942,,0.017,0.017,0.0,-1672.322,3744.676,736.896,2809.267,504.61,3313.877,12184.819,
02/28/2010,11890.088,4122.074,4114.751,7.323,2470.983,2470.983,,1118.919,0.0,0.0,0.0,0.0,0.0,1062.476,,,716.368,559.735,8774.452,646.727,2308.383,-1661.656,30.162,30.162,2438.747,813.783,813.783,0.0,908.596,3115.636,,3985.897,683.632,230.376,,3071.889,0.206,0.0,,,,0.206,1823.116,497.46,,74.849,0.0,5809.219,0.199,0.199,,,,2639.767,,685.971,1381.487,2639.966,8449.185,,0.018,0.018,0.0,-1736.582,4031.834,664.226,2959.496,481.407,3440.903,11890.088,
05/31/2010,11917.658,4320.205,4312.111,8.094,2350.493,2350.493,,1165.857,0.0,0.0,0.0,0.0,0.0,1006.835,,,707.193,496.77,8843.39,625.534,2278.721,-1653.187,39.59,39.59,2409.144,805.282,805.282,0.0,896.669,3074.268,,4114.506,683.094,241.405,,3190.007,0.573,0.0,,,,0.573,1713.975,475.77,,72.008,0.0,5829.054,0.198,0.198,,,,2627.006,,673.661,1405.567,2627.204,8456.258,,0.075,0.017495,0.057505,-1876.222,4180.885,691.892,2996.63,464.77,3461.4,11917.658,
08/31/2010,12835.253,4841.279,4838.292,2.987,2534.598,2534.598,,1127.827,0.0,0.0,0.0,0.0,0.0,1059.921,13.962,0.0,532.191,475.015,9563.625,659.569,2219.307,-1559.738,41.023,41.023,2571.036,841.234,841.234,0.0,1183.649,3271.628,,4733.673,885.328,247.416,,3600.929,0.143,0.0,0.0,0.0,,0.143,1833.788,497.102,5.202,67.976,0.0,6567.604,1.445,1.445,0.0,0.0,,2991.481,,952.747,1468.454,2992.926,9560.53,,137.957,0.074,137.883,-2524.137,4634.329,587.597,2835.746,438.977,3274.723,12835.253,
11/30/2010,15731.51,5706.007,5701.078,4.929,3236.059,3236.059,0.0,1385.733,0.0,0.0,0.0,0.0,0.0,1143.384,43.666,,756.079,551.647,11471.183,785.231,2425.196,-1639.965,40.365,40.365,3434.731,1131.991,1131.991,0.0,1502.995,4260.327,,5630.381,949.25,238.003,,4443.128,4.419,0.0,0.0,0.0,,4.419,2271.789,553.44,0.698,72.257,0.0,7906.589,0.0,0.0,0.0,0.0,,3474.049,,995.695,1851.959,3474.049,11380.638,0.0,525.111,0.074,525.037,-3577.574,6281.517,649.897,3878.951,471.921,4350.872,15731.51,
02/28/2011,13893.673,4682.736,4677.544,5.192,3072.103,3072.103,,1373.376,0.0,0.0,0.0,0.0,0.0,1151.062,,,574.413,571.742,10279.277,694.788,2368.398,-1673.61,37.708,37.708,2881.9,966.819,966.819,0.0,1340.668,3614.396,,4448.933,846.365,182.956,,3419.612,0.422,0.0,,,,0.422,2167.741,523.78,,80.48,0.0,6617.096,4.129,4.129,,,,3224.677,,998.073,1622.344,3228.806,9845.902,,319.164,0.074,319.09,-2518.516,5367.504,424.755,3592.907,454.864,4047.771,13893.673,
05/31/2011,14903.969,5261.349,5256.684,4.665,3272.697,3272.697,,1423.468,0.0,0.0,0.0,0.0,0.0,1189.746,,,637.909,615.225,11147.26,740.771,2502.977,-1762.206,41.983,41.983,2973.955,983.389,983.389,0.0,1352.657,3756.709,,5182.704,862.651,292.355,,4027.698,4.621,0.0,,,,4.621,2185.341,563.365,,52.784,0.0,7372.666,0.0,,,,,3354.871,,1022.462,1716.26,3354.871,10727.537,,395.112,0.074,395.038,-2994.361,5674.772,638.28,3713.803,462.629,4176.432,14903.969,
08/31/2011,15731.51,5706.007,5701.078,4.929,3236.059,3236.059,,1385.733,0.0,0.0,0.0,0.0,0.0,1143.384,43.666,0.0,756.079,551.647,11471.183,785.231,2425.196,-1639.965,40.365,40.365,3434.731,1131.991,1131.991,0.0,1502.995,4260.327,,5630.381,949.25,238.003,,4443.128,4.419,0.0,0.0,0.0,,4.419,2271.789,553.44,0.698,72.257,0.0,7906.589,0.0,0.0,0.0,0.0,,3474.049,0.0,995.695,1851.959,3474.049,11380.638,0.0,525.111,0.074,525.037,-3577.574,6281.517,649.897,3878.951,471.921,4350.872,15731.51,
11/30/2011,15290.845,5096.544,5091.906,4.638,3325.556,3325.556,,1489.541,0.0,0.0,0.0,0.0,0.0,1081.078,11.31,,801.447,498.232,10992.719,745.898,2336.568,-1590.67,38.207,38.207,3514.021,1276.764,1225.298,51.466,1424.5,4298.126,,5362.976,898.113,201.625,,4263.238,4.762,0.0,,,,4.762,2207.387,554.413,23.244,61.136,0.0,7575.125,1.62,1.62,,,,3494.916,,975.489,1880.634,3496.536,11071.661,,723.005,0.074,722.931,-3740.023,6467.622,315.756,3766.36,452.824,4219.184,15290.845,
02/29/2012,15808.096,5571.853,5568.746,3.107,3355.991,3355.991,,1418.767,0.0,0.0,0.0,0.0,0.0,1208.069,46.796,,557.641,587.036,11554.68,775.871,2459.835,-1683.964,39.376,39.376,3438.169,1283.474,1232.474,51.0,1550.258,4253.416,,5112.266,892.436,238.567,,3981.263,4.653,0.0,,,,4.653,2420.932,541.137,3.256,60.698,0.0,7537.851,1.201,1.201,,,,3275.899,,991.717,1679.091,3277.1,10814.951,,1032.512,0.074,1032.438,-4109.064,7113.037,432.068,4468.553,524.592,4993.145,15808.096,
05/31/2012,15535.915,5630.897,5628.659,2.238,3222.31,3222.31,,1457.127,0.0,0.0,0.0,0.0,0.0,1147.692,13.633,,831.355,492.785,11458.026,752.495,2408.528,-1656.033,28.706,28.706,3296.688,1265.165,1205.678,59.487,1186.535,4077.889,,5297.156,808.674,315.446,,4173.036,5.381,0.0,,,,5.381,2290.53,546.596,39.112,50.24,0.0,7593.067,0.049,0.049,,,,3354.706,,967.818,1750.94,3354.755,10947.822,,1172.947,0.074,1172.873,-4674.74,7330.215,277.582,4106.004,482.089,4588.093,15535.915,
08/31/2012,16665.415,6642.787,6640.526,2.261,3080.877,3080.877,,1399.834,0.0,0.0,0.0,0.0,0.0,1464.433,36.106,0.0,808.765,753.321,12587.931,779.494,2327.75,-1548.256,28.18,28.18,3269.81,1273.115,1215.383,57.732,1151.824,4077.484,,5741.621,903.847,253.527,,4584.247,0.011,0.0,0.0,0.0,,0.011,2367.573,553.764,23.471,105.544,0.0,8109.205,0.022,0.022,0.0,0.0,,3931.76,0.0,1352.266,1896.715,3931.782,12040.987,0.0,1341.65,0.074,1341.576,-5285.625,7904.242,185.566,4145.833,478.595,4624.428,16665.415,
