Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/1997,506.359009,,-440.786987,,65.572021,,-45.321999,,,20.25,0.751,,0.564,,0.0,-1.315,21.001,-8.191,12.81,0.0,,,12.81,0.0,12.81,0.0,,12.81,12.81,,102.867996,0.125,0.125,0.125,104.171997,0.1225,0.1225,0.1225,
03/31/1998,524.776001,,-455.773987,,69.002014,,-47.285,,,21.716999,0.121,,0.394,,0.0,-0.515,21.837999,-8.518,13.32,0.0,,,13.319999,0.0,13.32,0.0,,13.32,13.32,,102.711998,0.13,0.13,0.13,104.188004,0.1275,0.1275,0.1275,
06/30/1998,525.033997,,-457.678986,,67.355011,,-44.881001,,,22.474001,0.279,,0.804,,0.0,-1.083,22.753001,-8.873,13.88,0.0,,,13.880001,0.0,13.88,0.0,,13.88,13.88,,103.092003,0.135,0.135,0.135,105.136002,0.1325,0.1325,0.1325,
09/30/1998,544.976013,,-476.377991,,68.598022,,-46.555,,,22.042999,1.149,,0.594,,0.0,-1.743,23.191999,-8.817,14.375,0.0,,,14.374999,0.0,14.375,0.0,,14.375,14.375,,102.283997,0.14,0.14,0.14,103.711998,0.1375,0.1375,0.1375,
12/31/1998,555.171997,,-486.85199,,68.320007,,-45.154999,,,23.165001,0.889,0.279,0.279,,0.0,-1.168,24.054001,-8.899,15.155,0.0,,,15.155001,0.0,15.155,0.0,,15.155,15.155,,102.496002,0.1475,0.1475,0.1475,104.956001,0.145,0.145,0.145,
03/31/1999,779.874023,,-667.58197,,112.292053,,-84.150002,,,28.142,-2.27,2.494,2.494,,0.0,-0.224,25.872,-9.702,16.17,0.0,,,16.170001,0.0,16.17,0.0,,16.17,16.17,,102.884003,0.1575,0.1575,0.1575,106.003998,0.1525,0.1525,0.1525,
06/30/1999,771.905029,,-663.442017,,108.463013,,-79.947998,,,28.514999,-1.697,2.683,2.683,,0.0,-0.986,26.817999,-10.058,16.76,0.0,,,16.76,0.0,16.76,0.0,,16.76,16.76,,103.596001,0.1625,0.1625,0.1625,106.683998,0.1575,0.1575,0.1575,
09/30/1999,768.05603,,-659.802002,,108.254028,,-79.780998,,,28.473,-0.695,3.35,3.35,,0.0,-2.655,27.778,-10.418,17.360001,0.0,,,17.359999,0.0,17.360001,0.0,,17.360001,17.360001,,103.903999,0.1675,0.1675,0.1675,106.192001,0.1625,0.1625,0.1625,
12/31/1999,809.088013,,-705.357971,,103.730042,,-73.702003,,,30.028,-39.260001,,2.103,,0.0,37.157001,-9.232002,3.463,-5.769,0.0,,,-5.769001,0.0,-5.769,0.0,0.0,-5.769,-5.769,,104.584,-0.055,-0.055,0.17,104.584,-0.055,-0.055,0.17,
03/31/2000,881.799011,,-772.309998,,109.489014,,-79.280998,,,30.208,-1.246,,2.586,,0.0,-1.34,28.962,-10.862,18.1,0.0,,,18.1,0.0,18.1,0.0,0.0,18.1,18.1,,104.292,0.1725,0.1725,0.1725,105.075996,0.1725,0.1725,0.1725,
06/30/2000,857.828003,,-745.93103,,111.896973,,-80.188004,,,31.709,-1.149,,3.522,,0.0,-2.373,30.559999,-11.46,19.1,0.0,,,19.099999,0.0,19.1,0.0,0.0,19.1,19.1,,104.875999,0.1825,0.1825,0.1825,105.900002,0.18,0.18,0.18,
09/30/2000,870.227,,-759.648,,110.579,,-77.911,,,32.668,-1.636,3.209,3.209,,0.0,-1.573,31.032,-11.482,19.55,0.0,,,19.55,0.0,19.55,0.0,0.0,19.55,19.55,,105.156,0.185,0.185,0.185,106.692,0.1825,0.1825,0.1825,
12/31/2000,929.182007,,-816.526001,,112.656006,,-79.469002,,,33.187,-1.533,,3.045,-0.986,0.0,-0.526,31.654,-11.554,20.1,0.0,,,20.1,0.0,20.1,0.0,0.0,20.1,20.1,,105.727997,0.19,0.19,0.19,107.671997,0.185,0.185,0.185,
03/31/2001,1009.869019,,-888.455994,,121.413025,,-86.286003,,,35.126999,-1.174,,2.863,-1.025,0.0,-0.664,33.952999,-12.393,21.559999,0.0,,,21.559999,0.0,21.559999,0.0,0.0,21.559999,21.559999,,106.024002,0.2025,0.2025,0.2025,108.596001,0.1975,0.1975,0.1975,
06/30/2001,1041.416992,,-911.955994,,129.460999,,-92.691002,,,36.77,-1.306,,2.797,-0.89,0.0,-0.601,35.464001,-12.944,22.52,0.0,,,22.52,0.0,22.52,0.0,0.0,22.52,22.52,,106.956001,0.21,0.21,0.21,109.816002,0.205,0.205,0.205,
09/30/2001,976.525,,-835.382,,141.143,,-102.375,,,38.768,-1.633,2.183,3.0,-0.817,0.0,-0.55,37.135,-13.555,23.58,0.0,,,23.58,0.0,23.58,0.0,0.0,23.58,23.58,,107.18,0.22,0.22,0.22,109.644,0.215,0.215,0.215,
12/31/2001,1028.186035,,-890.664978,,137.521057,,-96.518997,,,41.001999,-1.201,1.645,2.263,-0.618,0.0,-0.444,39.800999,-13.931,25.870001,0.0,,,25.869999,0.0,25.870001,0.0,0.0,25.870001,25.870001,,107.559998,0.24,0.24,0.24,110.304001,0.235,0.235,0.235,
03/31/2002,1146.610962,,-1000.070984,,146.539978,,-104.18,,,42.360001,-1.007,1.382,1.825,-0.443,0.0,-0.375,41.353001,-14.473,26.879999,0.0,,,26.880001,0.0,26.879999,0.0,0.0,26.879999,26.879999,,107.907997,0.25,0.25,0.25,110.363998,0.245,0.245,0.245,
06/30/2002,1169.121948,,-1021.02301,,148.098938,,-104.551003,,,43.548,-0.593,,1.714,-0.744,0.0,-0.377,42.955,-15.035,27.92,0.0,,,27.920001,0.0,27.92,0.0,0.0,27.92,27.92,,108.667999,0.255,0.255,0.255,111.362,0.25,0.25,0.25,
09/30/2002,1211.742,,-1060.225,,151.517,,-106.057,,,45.46,-0.815,1.14,1.694,-0.554,0.0,-0.325,44.645,-15.625,29.02,0.0,,,29.02,0.0,29.02,0.0,0.0,29.02,29.02,,108.982,0.265,0.265,0.265,111.12,0.26,0.26,0.26,
12/31/2002,1218.680054,,-1067.634033,,151.046021,,-104.203003,,,46.842999,-0.474,0.98,1.231,-0.251,0.0,-0.506,46.368999,-16.229,30.139999,0.0,,,30.139998,0.0,30.139999,0.0,0.0,30.139999,30.139999,,109.559998,0.275,0.275,0.275,111.608002,0.27,0.27,0.27,
03/31/2003,1202.605957,,-1043.744995,,158.860962,,-110.347,,,48.514,-0.083,0.638,0.777,-0.139,0.0,-0.555,48.431,-16.951,31.48,0.0,,,31.48,0.0,31.48,0.0,0.0,31.48,31.48,,109.879997,0.285,0.285,0.285,112.382004,0.28,0.28,0.28,
06/30/2003,1131.10498,,-972.991028,,158.113953,,-107.564003,,,50.549999,0.004,0.164,0.557,-0.393,0.0,-0.168,50.553999,-17.694,32.860001,0.0,,,32.859999,0.0,32.860001,0.0,0.0,32.860001,32.860001,,110.667999,0.295,0.295,0.295,113.286003,0.29,0.29,0.29,
09/30/2003,1063.21,,-905.344,,157.866,,-106.658,,,51.208,0.377,0.114,0.687,-0.573,0.0,-0.491,51.585,-18.055,33.53,0.0,,,33.53,0.0,33.53,0.0,0.0,33.53,33.53,,111.076,0.3,0.3,0.3,113.962,0.295,0.295,0.295,
12/31/2003,1135.129028,,-972.867004,,162.262024,,-109.844002,,,52.417999,-0.418,-0.144,0.816,-0.96,0.0,0.562,51.999999,-18.200001,33.799999,0.0,,,33.799999,0.0,33.799999,0.0,0.0,33.799999,33.799999,,111.708,0.305,0.305,0.305,114.671997,0.295,0.295,0.295,
03/31/2004,1123.884033,,-955.971985,,167.912048,,-115.126999,,,52.785,0.715,0.172,0.756,-0.584,0.0,-0.887,53.5,-18.725,34.775002,0.0,,,34.774999,0.0,34.775002,0.0,0.0,34.775002,34.775002,,111.989998,0.31,0.31,0.31,114.685997,0.305,0.305,0.305,
06/30/2004,1119.536011,,-960.41803,,159.117981,,-112.487,,,46.631001,-0.585,,0.649,-0.573,0.0,0.509,46.046001,-16.115999,29.93,0.0,,,29.930001,0.0,29.93,0.0,0.0,29.93,29.93,,112.547997,0.265,0.265,0.265,115.110001,0.26,0.26,0.26,
09/30/2004,1215.686,,-1040.303,,175.383,,-128.951,,,46.432,0.446,0.396,1.344,-0.948,0.0,-0.842,46.878,-16.408,30.47,0.0,,,30.47,0.0,30.47,0.0,0.0,30.47,30.47,,112.842,0.27,0.27,0.27,114.952,0.265,0.265,0.265,
12/31/2004,1283.300049,,-1094.562012,,188.738037,,-141.505005,,,47.233002,-1.89,1.085,1.895,-0.81,0.0,0.805,45.343002,-16.479,28.864,0.0,,,28.864002,0.0,28.864,0.0,0.0,28.864,28.864,,113.435997,0.255,0.255,0.255,115.900002,0.25,0.25,0.25,
03/31/2005,1383.195,,-1181.719,,201.476,0.0,-154.083,154.083,0.0,47.393,-1.918,0.67,1.647,-0.977,0.0,1.248,45.475,-17.643,27.832,0.0,,,27.832,0.0,27.832,0.0,0.0,27.832,27.832,,113.906,0.245,0.245,0.245,116.888,0.24,0.24,0.24,
06/30/2005,1449.046997,,-1240.170044,,208.876953,,-150.195007,,,58.681999,-1.197,0.372,1.486,-1.114,0.0,0.825,57.484999,-20.879999,36.605,0.0,,,36.605,0.0,36.605,0.0,0.0,36.605,36.605,,114.893997,0.32,0.32,0.32,117.764,0.31,0.31,0.31,
09/30/2005,1519.459,,-1312.246,,207.213,,-145.63,,,61.583,-0.41,,1.443,-1.448,0.0,0.415,61.173,-22.866,38.307,0.0,,,38.307,0.0,38.307,0.0,0.0,38.307,38.307,,114.132,0.335,0.335,0.335,118.968,0.32,0.32,0.32,
12/31/2005,1683.458008,,-1471.520996,,211.937012,,-144.524002,,,67.413002,-0.186,-0.841,1.619,-2.46,0.0,1.027,67.227002,-24.202,43.025002,0.0,,,43.025002,0.0,43.025002,0.0,0.0,43.025002,43.025002,,115.924004,0.37,0.37,0.37,119.332001,0.36,0.36,0.36,
03/31/2006,1832.45,,-1606.113,,226.337,,-156.897,,,69.44,0.11,-0.886,1.768,-2.654,0.0,0.776,69.55,-25.05,44.5,0.0,,,44.5,0.0,44.5,0.0,0.0,44.5,44.5,,116.428,0.38,0.38,0.38,120.23,0.37,0.37,0.37,
06/30/2006,1926.071,,-1682.806,,243.265,,-163.694,,,79.571,-0.477,-1.061,1.951,-3.012,0.0,1.538,79.094,-28.462,50.632,0.0,,,50.632,0.0,50.632,0.0,0.0,50.632,50.632,,116.964,0.435,0.435,0.435,120.538,0.42,0.42,0.42,
09/30/2006,1979.291,,-1726.582,,252.709,,-167.577,,,85.132,0.0,-4.925,2.158,-7.083,0.0,4.925,85.132,-30.69,58.726,,,,54.442,0.0,58.726,0.0,0.0,58.726,58.726,,117.276,0.50075,0.50075,0.480751,117.276,0.50075,0.50075,0.480751,
12/31/2006,2018.508057,,-1747.057983,,271.450073,,-177.076004,,,94.374001,1.349,-2.654,1.594,-4.248,0.0,1.305,95.723001,-34.460999,61.262001,0.0,,,61.262002,0.0,61.262001,0.0,0.0,61.262001,61.262001,,117.625999,0.52,0.52,0.52,121.293999,0.505,0.505,0.505,
03/31/2007,2091.704,,-1800.88,,290.824,,-188.335,,,102.489,2.552,-3.331,1.954,-5.285,0.0,0.779,105.041,-37.815,67.226,0.0,,,67.226,0.0,67.226,0.0,0.0,67.226,67.226,,118.129,0.57,0.57,0.57,121.805,0.55,0.55,0.55,
06/30/2007,2083.689,,-1767.073,,316.616,,-200.912,,,115.704,1.159,-2.415,2.175,-4.59,0.0,1.256,116.863,-42.113,74.75,0.0,,,74.75,0.0,74.75,0.0,0.0,74.75,74.75,,118.961,0.63,0.63,0.63,122.501,0.61,0.61,0.61,
09/30/2007,2280.069,,-1947.61,,332.459,0.0,-203.07,203.07,0.0,129.389,1.626,-3.345,2.296,-5.641,0.0,1.719,131.015,-47.123,83.892,0.0,,,83.892,0.0,83.892,0.0,0.0,83.892,83.892,,119.504,0.7,0.7,0.7,123.194,0.68,0.68,0.68,
12/31/2007,2471.817,,-2083.847,,387.97,,-246.714,,,141.256,12.449,-3.279,1.301,-4.58,0.0,-9.17,153.705,-55.335,98.37,0.0,,,98.37,0.0,98.37,0.0,0.0,98.37,98.37,,120.118,0.82,0.82,0.78,124.078,0.79,0.79,0.75,
03/31/2008,2664.794,,-2230.2,,434.594,,-280.442,,,154.152,1.022,-2.729,0.569,-3.298,0.0,1.707,155.174,-55.862,99.312,0.0,,,99.312,0.0,99.312,0.0,0.0,99.312,99.312,,120.955,0.82,0.82,0.82,124.28,0.8,0.8,0.8,
06/30/2008,2918.927,,-2467.283,,451.644,,-282.773,,,168.871,0.936,-2.372,0.987,-3.359,0.0,1.436,169.807,-61.13,108.677,0.0,,,108.677,0.0,108.677,0.0,0.0,108.677,108.677,,121.474,0.89,0.89,0.89,124.624,0.87,0.87,0.87,
09/30/2008,3196.621,,-2736.343,,460.278,0.0,-281.498,281.498,0.0,178.78,-0.055,-2.653,1.557,-4.21,0.0,2.708,178.725,-64.342,114.383,0.0,,,114.383,0.0,114.383,0.0,0.0,114.383,114.383,,121.867,0.94,0.94,0.94,124.559,0.92,0.92,0.92,
12/31/2008,3232.653,3232.653,-2795.234,2795.234,437.419,0.0,-256.351,256.351,0.0,181.068,0.513,-3.373,1.229,-4.602,,2.86,181.581,-65.465,116.116,0.0,0.0,0.0,116.116,0.234,116.35,0.0,0.0,116.35,115.5154,-0.8346,122.217,0.95,0.95,0.945166,123.977,0.94,0.94,0.933268,
03/31/2009,2975.452,2975.452,-2571.828,2571.828,403.624,0.0,-232.936,232.936,0.0,170.688,-0.061,-1.792,0.797,-2.589,,1.853,170.627,-61.457,109.17,0.0,0.0,0.0,109.17,0.117,109.287,0.0,0.0,109.287,109.3702,0.0832,122.605,0.89,0.89,0.892053,124.358,0.88,0.88,0.880669,
06/30/2009,2706.724,2706.724,-2334.861,2334.861,371.863,0.0,-225.189,225.189,0.0,146.674,1.393,-2.063,0.402,-2.465,,0.67,148.067,-53.381,94.686,0.0,0.0,0.0,94.686,0.214,94.9,0.0,0.0,94.9,94.8545,-0.0455,122.953,0.77,0.77,0.77147,124.748,0.76,0.76,0.759635,
10/02/2009,2552.547,2552.547,-2204.57,2204.57,347.977,0.0,-225.834,225.834,0.0,122.143,1.713,-3.001,0.488,-3.489,,1.288,123.856,-44.616,79.24,0.0,0.0,0.0,79.24,0.077,79.317,0.0,0.0,79.317,79.40085,0.08385,123.309,0.64,0.64,0.643918,125.116,0.63,0.63,0.63067,
01/01/2010,2477.785,2477.785,-2128.576,2128.576,349.209,0.0,-235.728,235.728,0.0,113.481,-0.333,-0.226,0.612,-0.838,,0.559,113.148,-40.747,72.401,0.0,0.0,0.0,72.401,0.036,72.437,0.0,0.0,72.437,78.25325,5.81625,123.622,0.59,0.59,0.633004,125.302,0.58,0.58,0.626418,
04/02/2010,2586.974,2586.974,-2223.793,2223.793,363.181,0.0,-241.177,241.177,0.0,122.004,-0.844,-0.091,0.705,-0.796,,0.935,121.16,-43.593,77.567,0.0,0.0,0.0,77.567,-0.067,77.5,0.0,0.0,77.5,77.4909,-0.0091,123.911,0.63,0.63,0.625375,125.565,0.62,0.62,0.619928,
07/02/2010,2507.725,2507.725,-2235.537,2235.537,272.188,0.0,-227.105,227.105,0.0,45.083,-7.844,6.2,8.174,-1.974,,1.644,37.239,-17.999,19.24,0.0,0.0,0.0,19.24,-0.197,19.043,0.0,0.0,19.043,79.32,60.277,124.328,0.15,0.15,0.63799,125.967,0.15,0.15,0.628514,
10/01/2010,2343.033,2343.033,-1995.006,1995.006,348.027,0.0,-228.512,228.512,0.0,119.515,0.872,-0.8,0.383,-1.183,,-0.072,120.387,-43.308,77.079,0.0,0.0,0.0,77.079,-0.085,76.994,0.0,0.0,76.994,77.2163,0.2223,124.669,0.62,0.62,0.61937,126.067,0.61,0.61,0.611763,
12/31/2010,2356.175,2356.175,-2025.137,2025.137,331.038,0.0,-227.419,227.419,0.0,103.619,0.104,-0.097,0.827,-0.924,,-0.007,103.723,-37.026,66.697,0.0,0.0,0.0,66.697,-0.874,65.823,0.0,0.0,65.823,71.219,5.396,124.988,0.53,0.53,0.569807,126.64,0.52,0.52,0.562609,
03/30/2011,2558.016,2558.016,-2168.835,2168.835,389.181,0.0,-261.166,261.166,0.0,128.015,-1.534,1.571,2.72,-1.149,,-0.037,126.481,-45.14,81.341,0.0,0.0,0.0,81.341,-1.091,80.25,0.0,0.0,80.25,85.5695,5.3195,125.402,0.64,0.64,0.682362,127.363,0.63,0.63,0.671766,
07/01/2011,2744.178,2744.178,-2331.466,2331.466,412.712,0.0,-273.332,273.332,0.0,139.38,1.921,1.251,2.568,-1.317,,-3.172,141.301,-49.365,91.936,0.0,0.0,0.0,91.936,-1.26,90.676,0.0,0.0,90.676,90.3835,-0.2925,125.903,0.72,0.72,0.717882,127.578,0.71,0.71,0.707707,
09/30/2011,2723.295,2723.295,-2296.733,2296.733,426.562,0.0,-278.658,278.658,0.0,147.904,-2.748,1.157,2.684,-1.527,,1.591,145.156,-49.909,95.247,0.0,0.0,0.0,95.247,-0.967,94.28,0.0,0.0,94.28,94.34435,0.06435,126.463,0.75,0.75,0.746023,127.537,0.74,0.74,0.740505,
