Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investments & Loans Income (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Operating (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,Extraordinary & Accounting Items,Income (Loss) incl. Minority Interest,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2000,164.436997,-4.323,4.34,0.0,4.34,-8.663,168.759997,-0.228,,,,168.699997,0.288,0.0,164.436997,-99.143997,0.0,99.143997,65.292999,0.0,0.0,65.292999,-22.716999,42.576,0.0,,,42.576,-2.564,40.012001,0.0,0.0,40.012001,40.012001,,116.598,0.34,0.34,0.34,121.524002,0.33,0.33,0.33,
12/31/2000,161.934999,-2.932,5.641,0.0,5.641,-8.573,164.867,0.434,,,,166.862,-2.429,0.0,161.934999,-95.360001,0.0,95.360001,66.574997,0.0,0.0,66.574997,-22.857,43.717999,0.0,,,43.717997,-2.648,41.07,0.0,0.0,41.07,41.07,,115.639999,0.36,0.36,0.36,120.851997,0.34,0.34,0.34,
03/31/2001,163.489006,-3.445,4.498,4.498,0.0,-7.943,166.934005,-0.496,,,,167.046005,0.384,0.0,163.489006,-95.713997,0.0,95.713997,67.775002,-0.018,0.018,67.757002,-23.465,44.292,0.0,,,44.292001,-2.648,41.644001,,,41.644001,41.644001,,115.153999,0.36,0.36,0.36,120.314003,0.35,0.35,0.35,
06/30/2001,173.459003,-5.271,2.419,2.419,0.0,-7.69,178.730004,-0.001,,,,178.188004,0.543,0.0,173.459003,-103.651001,0.0,103.651001,69.807999,-0.285,0.285,69.522999,-23.938999,45.584,0.0,,,45.583999,-2.71,42.874001,,,42.874001,42.874001,,115.389,0.37,0.37,0.37,120.452003,0.36,0.36,0.36,
09/30/2001,179.013995,-5.732,1.408,1.408,0.0,-7.14,184.745995,0.0,,,,184.091995,0.654,0.0,179.013995,-104.007004,0.0,104.007004,75.007004,-4.987,4.987,70.020004,-24.056,45.964001,0.0,,,45.964004,-2.773,43.191002,,,43.191002,43.191002,,115.296997,0.37,0.37,0.37,120.172997,0.36,0.36,0.36,
12/31/2001,160.275999,-12.099,1.417,0.0,1.417,-13.516,172.374999,-21.771999,,,,185.197998,8.949,0.0,160.275999,-104.700996,0.0,104.700996,55.575001,11.04,-11.04,66.615001,-23.128,43.487,0.0,,,43.487,-2.749,40.737999,0.0,0.0,40.737999,40.737999,,114.214996,0.36,0.36,0.38,119.033997,0.34,0.34,0.36,
03/31/2002,180.924,-0.578,0.575,0.0,0.575,-1.153,181.502,-0.119,,,,181.459,0.162,0.0,180.924,-95.948997,0.0,95.948997,84.974998,0.0,0.0,84.974998,-29.988001,54.987,0.0,,,54.986998,-2.664,52.323002,0.0,0.0,52.323002,52.323002,,113.168999,0.46,0.46,0.46,118.191002,0.44,0.44,0.44,
06/30/2002,181.684994,-0.662,0.509,0.0,0.509,-1.171,182.346994,-0.034,,,,181.858994,0.522,0.0,181.684994,-98.362,0.0,98.362,83.322998,0.0,0.0,83.322998,-28.073999,55.249001,0.0,,,55.248999,-2.638,52.611,0.0,0.0,52.611,52.611,,112.624001,0.47,0.47,0.47,117.710999,0.45,0.45,0.45,
09/30/2002,172.013007,-0.582,0.652,0.0,0.652,-1.234,172.595007,-0.64,,,,172.792007,0.443,0.0,172.013007,-91.392998,0.0,91.392998,80.620003,0.0,0.0,80.620003,-27.719999,52.900002,0.0,,,52.900003,-2.973,49.926998,0.0,0.0,49.926998,49.926998,,112.161003,0.45,0.45,0.45,117.177002,0.43,0.43,0.43,
12/31/2002,269.218,-0.544,0.686,0.0,0.686,-1.23,269.762,-1.754,,,,267.511,4.005,0.0,269.218,-191.419,0.0,191.419,77.799,-0.151,0.151,77.648,-26.172,51.476,0.0,,,51.476,-2.577,48.899,0.0,0.0,48.899,48.899,,111.546,0.44,0.44,0.44,116.137,0.42,0.42,0.42,
03/31/2003,193.371007,-0.683,0.501,0.501,0.0,-1.184,194.054007,0.0,,,,192.473007,1.581,0.0,193.371007,-115.249001,0.0,115.249001,78.122002,-0.005,0.005,78.117002,-26.888,51.229,0.0,,,51.229001,-2.518,48.710999,0.0,0.0,48.710999,48.710999,,109.684998,0.44,0.44,0.44,113.973,0.43,0.43,0.43,
06/30/2003,194.928005,-0.807,0.382,0.382,0.0,-1.189,195.735005,0.0,,,,193.699005,2.036,0.0,194.928005,-116.989998,0.0,116.989998,77.938004,-0.102,0.102,77.836004,-27.048,50.787998,-0.85,,,51.638003,-2.578,49.060001,0.0,0.0,49.060001,49.060001,,107.306999,0.46,0.45,0.45,111.703003,0.44,0.43,0.43,
09/30/2003,202.316993,-0.757,0.415,0.415,0.0,-1.172,203.073993,0.0,,,,201.136993,1.937,0.0,202.316993,-121.453003,0.0,121.453003,80.863998,0.0,0.0,80.863998,-28.412001,52.452,-1.035,,,53.486998,-2.547,50.939999,0.0,0.0,50.939999,50.939999,,106.900002,0.48,0.47,0.47,111.32,0.46,0.45,0.45,
12/31/2003,215.589,-1.161,0.0,0.0,,-1.161,216.75,0.0,,,,214.621,2.129,0.0,215.589,-126.246,0.0,126.246,90.09,-20.001,20.001,70.089,-24.752,45.337,0.0,,,45.337,-2.563,42.774,0.0,0.0,42.774,42.774,,107.502,0.4,0.4,0.52,111.278,0.38,0.38,0.5,
03/31/2004,222.292004,-4.84,0.698,0.698,0.0,-5.538,227.132004,0.0,,,,225.229004,1.903,0.0,222.292004,-138.031998,0.0,138.031998,84.260002,-0.089,0.089,84.171002,-29.927,54.243999,0.0,,,54.244002,-2.511,51.733002,0.0,0.0,51.733002,51.733002,,108.397003,0.48,0.48,0.48,111.945,0.46,0.46,0.46,
06/30/2004,208.381001,-4.703,0.633,0.633,0.0,-5.336,213.084001,0.0,,,,211.304001,1.78,0.0,208.381001,-124.914001,0.0,124.914001,83.467003,-5.034,5.034,78.433003,-27.306,51.126999,-2.0,,,53.127003,-2.478,50.648998,0.0,0.0,50.648998,50.648998,,107.653999,0.47,0.45,0.48,110.918999,0.46,0.44,0.47,
09/30/2004,200.757996,-4.431,0.759,0.759,0.0,-5.19,205.188996,0.0,,,,203.214996,1.974,0.0,200.757996,-123.816002,0.0,123.816002,76.942001,0.005,-0.005,76.947001,-27.268999,49.678001,0.15,,,49.528002,-2.477,47.050999,0.0,0.0,47.050999,47.050999,,107.591003,0.44,0.44,0.44,109.848,0.43,0.43,0.43,
12/31/2004,203.618,-3.627,1.337,1.337,,-4.964,207.245,0.0,,,,205.42,1.825,,203.618,-142.703,,142.703,65.879,-0.025,0.025,65.854,-26.133,34.757,0.527,,,39.194,-2.484,31.746,,,31.746,31.746,,106.823,0.3,0.3,0.3,108.933,0.29,0.3,0.3,
03/31/2005,202.003,0.0,0.0,0.0,0.0,0.0,202.003,0.058,,,,200.16,1.785,0.0,202.003,-122.731,0.0,122.731,79.272,-53.729,53.729,25.543,-16.302,9.241,-0.236,,,9.477,-2.449,7.028,0.0,,7.028,7.028,,106.326,0.07,0.06,0.43,108.322,0.06,0.06,0.42,
06/30/2005,217.734,0.0,0.0,0.0,0.0,0.0,217.734,0.002,,,,215.551,2.181,0.0,217.734,-139.006,0.0,139.006,78.728,-7.734,7.734,70.994,-30.516,40.478,0.239,,,40.239,-2.478,37.761,0.0,,37.761,37.761,,105.908,0.36,0.36,0.45,107.857,0.35,0.35,0.44,
09/30/2005,238.132,0.0,0.0,0.0,0.0,0.0,238.132,0.163,,,,236.212,1.757,0.0,238.132,-130.882,0.0,130.882,107.25,-2.021,2.021,105.229,-37.833,67.396,1.166,,,66.23,-2.563,63.667,0.0,,63.667,63.667,,106.109,0.6,0.61,0.48,108.236,0.59,0.6,0.47,
12/31/2005,238.592,0.0,0.0,0.0,0.0,0.0,238.592,0.0,,,,237.057,1.535,0.0,238.592,-153.133,0.0,153.133,84.351,-0.042,0.042,84.309,-30.245,54.064,-0.478,,,54.542,-2.715,51.827,0.0,0.0,51.827,51.827,,106.108,0.49,0.48,0.5,108.587,0.48,0.47,0.49,
03/31/2006,238.918,0.0,0.0,0.0,0.0,0.0,238.918,0.137,,,,237.03,1.751,0.0,238.918,-164.61,0.0,164.61,74.308,0.858,-0.858,75.166,-27.58,47.586,-2.836,,,50.422,-1.501,48.921,0.0,,48.921,48.921,,105.639,0.46,0.44,0.45,108.125,0.45,0.43,0.44,
06/30/2006,236.445,0.0,0.0,0.0,0.0,0.0,236.445,0.039,,,,234.668,1.738,0.0,236.445,-160.836,0.0,160.836,75.609,0.95,-0.95,76.559,-28.57,47.989,-3.265,,,51.254,-1.333,49.921,0.0,,49.921,49.921,,104.923,0.48,0.44,0.44,107.078,0.47,0.44,0.44,
09/30/2006,244.279,0.0,0.0,0.0,0.0,0.0,244.279,0.344,,,,242.39,1.545,0.0,244.279,-169.984,0.0,169.984,74.295,-0.389,0.389,73.906,-27.383,46.523,-0.445,,,46.968,-1.359,45.609,0.0,,45.609,45.609,,103.587,0.44,0.44,0.45,105.342,0.43,0.43,0.44,
12/31/2006,259.736,0.0,0.0,0.0,0.0,0.0,259.736,0.0,,,,258.296,1.44,0.0,259.736,-174.957,0.0,174.957,84.779,-0.045,0.045,84.734,-30.185,54.549,-0.135,,,54.684,-1.406,53.278,0.0,0.0,53.278,53.278,,103.05,0.52,0.52,0.52,104.636,0.51,0.51,0.51,
03/31/2007,264.414,0.0,0.0,0.0,0.0,0.0,264.414,0.0,,,,262.835,1.579,0.0,264.414,-180.63,0.0,180.63,83.784,0.4,-0.4,84.184,-31.045,53.139,0.0,,,53.139,-1.376,51.763,0.0,0.0,51.763,51.763,,101.913,0.51,0.51,0.52,103.606,0.5,0.5,0.51,
06/30/2007,276.53,0.0,0.0,0.0,0.0,0.0,276.53,0.0,,,,275.088,1.442,0.0,276.53,-187.648,0.0,187.648,88.882,0.215,-0.215,89.097,-32.421,56.676,0.0,,,56.676,-1.399,55.277,0.0,0.0,55.277,55.277,,101.332,0.55,0.55,0.55,103.094,0.54,0.54,0.54,
09/30/2007,286.408,0.0,0.0,0.0,0.0,0.0,286.408,0.0,,,,285.122,1.286,0.0,286.408,-188.179,0.0,188.179,98.229,-4.717,4.717,93.512,-34.315,59.197,0.0,,,59.197,-1.47,57.727,0.0,0.0,57.727,57.727,,100.433,0.57,0.57,0.59,102.095,0.57,0.57,0.59,
12/31/2007,300.292,0.0,0.0,0.0,0.0,0.0,300.292,0.0,,,,299.023,1.269,0.0,300.292,-213.994,0.0,213.994,86.298,-0.649,0.649,85.649,-31.426,54.223,0.0,,,54.223,-1.519,52.704,0.0,0.0,52.704,52.704,,99.764,0.53,0.53,0.54,101.653,0.52,0.52,0.53,
03/31/2008,305.693,0.0,0.0,0.0,,0.0,305.693,0.0,,,,303.426,2.267,,305.693,-214.749,0.0,214.749,90.944,0.261,-0.261,91.205,-34.0,57.205,0.0,,,57.205,-1.386,55.819,0.0,0.0,55.819,55.819,,99.812,0.55,0.55,0.55,101.137,0.54,0.54,0.54,
06/30/2008,310.104,0.0,0.0,0.0,,0.0,310.104,-0.202,,,,308.326,1.98,0.0,310.104,-219.093,0.0,219.093,91.011,0.099,-0.099,91.11,-33.873,57.237,-2.808,,,60.045,-2.02,58.025,0.0,-1.335,56.69,56.69,0.0,99.347,0.57,0.55,0.55,100.383,0.57,0.54,0.54,
09/30/2008,305.913,,,,,0.0,305.913,0.0,,,0.0,304.211,1.702,0.0,305.913,-212.653,0.0,212.653,93.26,-1.341,1.341,91.919,-33.253,58.666,0.0,,0.0,58.666,-2.455,56.211,0.0,0.0,56.211,56.211,,99.367,0.565691,0.565691,0.565691,100.036,0.561908,0.561908,0.561908,
12/31/2008,301.768,,,,,,301.768,0.0,,,0.0,299.48,2.288,0.0,301.768,-216.011,0.0,216.011,85.757,-3.197,3.197,82.56,-27.041,55.519,0.0,0.0,0.0,55.519,-1.256,54.263,0.0,0.0,54.263,54.263,0.0,99.891,0.53,0.53,0.53,100.025,0.53,0.53,0.53,
03/31/2009,310.643,0.0,0.0,0.0,,,310.643,0.0,0.0,0.0,0.0,308.746,1.897,,310.643,-251.246,0.0,251.246,59.397,-1.274,1.274,58.123,-20.654,37.469,0.0,0.0,0.0,37.469,-2.334,35.135,0.0,0.0,35.135,35.135,12.805,99.927,0.34,0.34,0.47975,100.035,0.34,0.34,0.468005,
06/30/2009,306.894,0.0,0.0,0.0,,,306.894,0.0,0.0,0.0,0.0,305.857,1.037,,306.894,-217.925,0.0,217.925,88.969,-1.174,1.174,87.795,-31.712,56.083,0.0,0.0,0.0,56.083,-2.809,53.274,0.0,-1.381,51.893,51.893,-0.5876,100.041,0.52,0.52,0.512844,100.164,0.52,0.52,0.512844,
09/30/2009,293.603,0.0,0.0,0.0,,,293.603,0.0,0.0,0.0,0.0,292.236,1.367,,293.603,-197.418,0.0,197.418,96.185,-1.294,1.294,94.891,-34.604,60.287,0.0,0.0,0.0,60.287,-3.301,56.986,0.0,-1.436,55.55,55.55,-0.9438,99.958,0.56,0.56,0.546291,100.086,0.56,0.56,0.546291,
12/31/2009,264.81,0.0,0.0,0.0,,,264.81,0.0,0.0,0.0,0.0,263.594,1.216,,264.81,-178.429,0.0,178.429,86.381,-0.373,0.373,86.008,-31.308,54.7,0.0,0.0,0.0,54.7,-2.803,51.897,0.0,0.0,51.897,51.897,0.325,99.763,0.51,0.51,0.523461,99.938,0.51,0.51,0.513252,
03/31/2010,232.97,,,,,,232.97,0.0,,,0.0,231.996,0.974,,232.97,-161.418,,161.418,71.552,-0.515,0.515,71.037,-26.842,44.195,0.0,0.0,0.0,44.195,-2.188,42.007,,-4.3,37.707,37.707,0.1677,99.862,0.38,0.38,0.37927,100.022,0.38,0.38,0.37927,
06/30/2010,231.484,0.0,0.0,0.0,,,231.484,0.0,0.0,0.0,0.0,230.936,0.548,,231.484,-149.956,,149.956,81.528,-3.96,3.96,77.568,-29.293,48.275,0.0,0.0,0.0,48.275,-0.625,47.65,0.0,-1.478,46.172,46.172,1.51645,99.943,0.46,0.46,0.477156,99.996,0.46,0.46,0.475165,
09/30/2010,242.173,0.0,0.0,0.0,,,242.173,0.0,0.0,0.0,0.0,241.513,0.66,,242.173,-163.659,0.0,163.659,78.514,-3.974,3.974,74.54,-26.477,48.063,0.0,0.0,0.0,48.063,-5.007,43.056,0.0,-1.251,41.805,41.805,-2.2269,99.916,0.42,0.42,0.396114,99.954,0.42,0.42,0.396114,
12/31/2010,245.317,0.0,0.0,0.0,,,245.317,0.0,0.0,0.0,0.0,244.638,0.679,,245.317,-166.285,0.0,166.285,79.032,-1.057,1.057,77.975,-29.344,48.631,0.0,0.0,0.0,48.631,-2.23,46.401,0.0,0.0,46.401,46.401,2.08,99.976,0.45,0.45,0.484926,99.998,0.45,0.45,0.4708,
03/31/2011,238.882,0.0,0.0,0.0,,,238.882,0.0,0.0,0.0,0.0,238.3,0.582,,238.882,-179.606,0.0,179.606,59.276,-3.624,3.624,55.652,-20.598,35.054,0.0,0.0,0.0,35.054,-1.823,33.231,0.0,-1.122,32.109,32.109,9.26897,100.586,0.32,0.32,0.411369,100.667,0.32,0.32,0.411369,
06/30/2011,225.777,0.0,0.0,0.0,,,225.777,0.0,0.0,0.0,0.0,225.142,0.635,,225.777,-153.663,0.0,153.663,72.114,-3.515,3.515,68.599,-25.714,42.885,0.0,0.0,0.0,42.885,-0.472,42.413,0.0,-1.412,41.001,41.001,-0.02015,100.907,0.41,0.41,0.406125,100.917,0.41,0.41,0.406125,
09/30/2011,214.048,0.0,0.0,0.0,,,214.048,0.0,0.0,0.0,0.0,213.335,0.713,,214.048,-149.33,0.0,149.33,64.718,-3.033,3.033,61.685,-23.165,38.52,0.0,0.0,0.0,38.52,-0.2,38.32,0.0,-1.211,37.109,37.109,1.49045,100.684,0.37,0.37,0.383372,100.684,0.37,0.37,0.383372,
03/31/2012,230.281,0.0,0.0,0.0,,,230.281,0.0,0.0,0.0,0.0,229.295,0.986,,230.281,-157.884,0.0,157.884,72.397,-2.452,2.452,69.945,-25.538,44.407,0.0,0.0,0.0,44.407,-2.082,42.325,0.0,-1.54,40.785,40.785,-1.3325,100.112,0.41,0.41,0.394084,100.112,0.41,0.41,0.394084,
06/30/2012,232.132,0.0,0.0,0.0,,,232.132,0.0,0.0,0.0,0.0,231.36,0.772,,232.132,-162.36,0.0,162.36,69.772,-2.298,2.298,67.474,-24.401,43.073,0.0,0.0,0.0,43.073,-2.663,40.41,0.0,-1.476,38.934,38.934,-0.4888,100.347,0.39,0.39,0.383123,100.347,0.39,0.39,0.383123,
09/30/2012,238.468,0.0,0.0,0.0,,,238.468,0.0,0.0,0.0,0.0,237.606,0.862,,238.468,-146.181,0.0,146.181,92.287,-2.111,2.111,90.176,-31.983,58.193,0.0,0.0,0.0,58.193,-2.42,55.773,0.0,-1.951,53.822,53.822,-1.4651,100.417,0.54,0.54,0.521395,100.417,0.54,0.54,0.521395,
12/31/2012,244.824,0.0,0.0,0.0,,,244.824,0.0,0.0,0.0,0.0,244.003,0.821,,244.824,-161.632,0.0,161.632,83.192,-2.275,2.275,80.917,-28.961,51.956,0.0,0.0,0.0,51.956,-2.375,49.581,0.0,-3.433,46.148,46.148,1.95,100.374,0.44,0.44,0.479188,100.374,0.44,0.44,0.459427,
03/31/2013,227.972,0.0,0.0,0.0,,,227.972,0.0,0.0,0.0,0.0,226.923,1.049,,227.972,-156.88,0.0,156.88,71.092,-1.758,1.758,69.334,-24.646,44.688,0.0,0.0,0.0,44.688,-1.694,42.994,0.0,-1.657,41.337,41.337,-1.88045,100.518,0.41,0.41,0.392532,100.518,0.41,0.41,0.391292,
06/30/2013,223.806,0.0,0.0,0.0,,,223.806,0.0,0.0,0.0,0.0,222.624,1.182,,223.806,-155.427,0.0,155.427,68.379,-1.459,1.459,66.92,-25.059,41.861,0.0,0.0,0.0,41.861,-1.453,40.408,0.0,-1.539,38.869,38.869,-1.52815,100.716,0.39,0.39,0.370754,100.717,0.39,0.39,0.370754,
09/30/2013,211.866,0.0,0.0,0.0,,,211.866,0.0,0.0,0.0,0.0,209.697,2.169,,211.866,-148.516,0.0,148.516,63.35,-4.804,4.804,58.546,-20.917,37.629,0.0,0.0,0.0,37.629,0.075,37.704,0.0,-1.426,36.278,36.278,-1.62124,100.677,0.36,0.36,0.344237,100.678,0.36,0.36,0.343897,
12/31/2013,214.722,0.0,0.0,0.0,,,214.722,0.0,0.0,0.0,0.0,213.804,0.918,,214.722,-154.964,0.0,154.964,59.758,4.457,-4.457,64.215,-22.039,42.176,0.0,0.0,0.0,42.176,-1.105,41.071,0.0,-3.1,37.971,37.971,0.39,100.76,0.39,0.39,0.380717,100.762,0.39,0.39,0.380717,
03/31/2014,211.496,0.0,0.0,0.0,,,211.496,0.0,0.0,0.0,0.0,210.6,0.896,,211.496,-152.938,0.0,152.938,58.558,-1.117,1.117,57.441,-21.796,35.645,0.0,0.0,0.0,35.645,-0.451,35.194,0.0,-1.387,33.807,33.807,-1.24345,100.725,0.34,0.34,0.323292,100.727,0.34,0.34,0.323292,
06/30/2014,212.981,0.0,0.0,0.0,,,212.981,0.0,0.0,0.0,0.0,211.738,1.243,,212.981,-151.63,0.0,151.63,61.351,-1.052,1.052,60.299,-22.985,37.314,0.0,0.0,0.0,37.314,-0.445,36.869,0.0,-1.48,35.389,35.389,-1.63085,100.789,0.35,0.35,0.334939,100.79,0.35,0.35,0.333819,
09/30/2014,216.915,0.0,0.0,0.0,,,216.915,0.0,0.0,0.0,0.0,215.579,1.336,,216.915,-156.526,0.0,156.526,60.389,-0.933,0.933,59.456,-22.197,37.259,0.0,0.0,0.0,37.259,0.301,37.56,0.0,-1.467,36.093,36.093,0.28535,100.729,0.36,0.36,0.361151,100.731,0.36,0.36,0.361151,
03/31/2015,220.522,0.0,0.0,0.0,,,220.522,0.0,0.0,0.0,0.0,219.363,1.159,,220.522,-161.738,0.0,161.738,58.784,-0.242,0.242,58.542,-22.124,36.418,0.0,0.0,0.0,36.418,-0.111,36.307,0.0,-1.478,34.829,34.829,0.1651,100.641,0.35,0.35,0.347712,100.642,0.35,0.35,0.347712,
06/30/2015,228.127,0.0,0.0,0.0,,,228.127,0.0,0.0,0.0,0.0,227.065,1.062,,228.127,-159.828,0.0,159.828,68.299,0.401,-0.401,68.7,-26.437,42.263,0.0,0.0,0.0,42.263,-0.504,41.759,0.0,-1.661,40.098,40.098,0.637,100.732,0.4,0.4,0.40439,100.734,0.4,0.4,0.40439,
09/30/2015,234.321,0.0,0.0,0.0,,,234.321,0.0,0.0,0.0,0.0,233.371,0.95,,234.321,-164.369,0.0,164.369,69.952,0.256,-0.256,70.208,-26.072,44.136,0.0,0.0,0.0,44.136,-0.005,44.131,0.0,-1.691,42.44,42.44,2.7898,100.449,0.42,0.42,0.450276,100.451,0.42,0.42,0.447773,
12/31/2015,243.639,0.0,0.0,0.0,,,243.639,0.0,0.0,0.0,0.0,242.898,0.741,,243.639,-166.754,0.0,166.754,76.885,0.571,-0.571,77.456,-28.287,49.169,0.0,0.0,0.0,49.169,-1.559,47.61,0.0,-1.8,45.81,45.81,-0.1703,100.088,0.46,0.46,0.455996,100.09,0.46,0.46,0.455996,
03/31/2016,272.109,0.0,0.0,0.0,,,272.109,0.0,0.0,0.0,0.0,271.218,0.891,,272.109,-196.463,0.0,196.463,75.646,0.509,-0.509,76.155,-27.196,48.959,0.0,0.0,0.0,48.959,-3.516,45.443,0.0,-1.828,43.615,43.615,-0.70915,97.863,0.44,0.44,0.438428,97.864,0.44,0.44,0.432754,
06/30/2016,286.738,0.0,0.0,0.0,,,286.738,0.0,0.0,0.0,0.0,285.737,1.001,,286.738,-199.637,0.0,199.637,87.101,0.652,-0.652,87.753,-31.335,56.418,0.0,0.0,0.0,56.418,-3.709,52.709,0.0,-2.118,50.591,50.591,0.36985,99.592,0.51,0.51,0.511696,99.593,0.51,0.51,0.511696,
09/30/2016,294.62,0.0,0.0,0.0,,,294.62,0.0,0.0,0.0,0.0,293.564,1.056,,294.62,-203.952,0.0,203.952,90.668,0.837,-0.837,91.505,-32.597,58.908,0.0,0.0,0.0,58.908,-3.983,54.925,0.0,-2.035,52.89,52.89,-1.3208,98.805,0.54,0.54,0.521929,98.806,0.54,0.54,0.521929,
