Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/1990,208.365005,127.044998,104.172997,43.911999,-25.190001,19.839001,,-47.576,0.0,72.584,-22.094,-12.64,-3.515,-46.952,-1.221,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1990,159.468994,116.935997,104.160004,38.855,-26.281,25.290001,,-66.878998,0.0,-28.688,11.337,-9.874,3.783,29.575001,-38.744999,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1990,363.263,213.764999,106.862,42.021999,-28.855,5.705,,-8.425,0.0,-87.077003,30.837,-3.376,1.826,-6.701,96.68,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1990,205.378998,80.442001,105.570999,30.712999,-29.143999,-18.983999,,9.833,0.0,99.533997,-22.521,-0.204,-1.738,50.625,-98.748001,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1991,157.001007,137.399002,154.582993,,-29.186001,4.509,,-12.373,0.0,-23.528,-33.257999,-4.194,-3.208,-46.125999,12.383,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1991,281.325989,138.393997,161.046005,,-23.417999,-1.873,,-2.222,0.0,-36.814999,25.584,11.479,3.669,17.285999,-11.804,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1991,415.312988,207.807007,158.660004,,-10.413,13.924,,-40.395,0.0,-12.53,8.23,0.088,0.427,25.299,64.216003,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1991,234.914993,100.023003,145.533997,,-7.078,10.896,,-47.764,0.0,27.461,-10.44,9.377,-0.707,60.668999,-53.056,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1992,225.307999,106.364998,157.643997,,-3.913,10.184,,-5.229,0.0,29.893999,4.824,-7.658,-2.964,-93.000999,29.162001,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1992,226.613007,86.938004,165.431,,-5.64,-10.794,,44.301998,0.0,-35.499001,-13.113,-4.383,2.826,14.93,-18.385,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1992,508.368011,190.518997,166.682007,,-5.956,-8.584,,17.42,0.0,-21.784,34.345001,-0.77,0.966,27.024,108.505997,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1992,195.492004,124.261002,171.139008,,-5.73,53.712002,,-148.330994,0.0,41.644001,-31.245001,8.617,-1.767,97.960999,-114.768997,0.0,,,0.0,,,,,,,,,,,,,0.0,,,195.492004,
03/31/1993,253.166,141.684006,172.988998,,-6.2,-21.327999,,42.530998,0.0,-52.372002,16.365,-0.51,-2.789,-114.110001,76.905998,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1993,232.462997,122.470001,159.764999,,-7.953,21.724001,,-27.66,0.0,33.884998,11.179,4.16,3.461,-7.207,-81.361,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1993,471.619995,241.408997,167.201996,,-4.301,36.966999,,-39.473,0.0,-55.441002,28.362,-4.662,-0.167,12.241,89.483002,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1993,366.527008,120.851997,157.112,,-8.626,18.952,,41.417,0.0,36.98,-23.511999,-2.232,-0.957,54.800999,-58.445,30.184999,,,0.0,,,,,,,,,,,,,0.0,,,366.527008,
03/31/1994,272.940002,173.617004,154.014008,,-9.453,7.611,,-37.407001,0.0,49.041,-3.622,,-2.956,-105.357002,47.452,,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1994,116.507004,128.001999,149.804001,,-8.505,57.244999,,-117.763,0.0,-42.66,-9.435,,5.12,25.833,-71.134003,,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1994,405.877991,243.740997,160.134003,,-10.509,44.101002,,-37.486,0.0,4.561,-6.696,,-1.288,-32.073002,41.393002,,,,0.0,,,,,,,,,,,,,0.0,,,,
