Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
12/31/1989,,1094.253052,1606.154053,-511.901001,,0.0,1094.253052,32.720001,12.9,0.0,266.82901,139.964005,1.649,43.223,495.635986,0.0,13.922,,0.0,37.053001,50.975001,1640.864014,,2.994,11.0,114.649002,87.013,140.248001,355.903992,173.817993,47.623001,452.299011,31.158001,704.89801,221.921005,0.0,332.540985,25.6,0.0,580.061991,1640.864014,
03/31/1990,,1100.982056,1621.744995,-520.763,,0.0,1100.982056,94.219002,12.9,0.0,236.854004,105.225998,3.033,35.556999,484.756012,0.0,13.924,,0.0,37.515999,51.439999,1637.177979,,3.124,0.9,75.426003,89.163002,158.335999,326.949005,175.294998,47.173,451.384003,30.148001,704.0,222.018997,0.0,358.609985,25.6,0.0,606.228983,1637.177979,
06/30/1990,,1111.621948,1640.204956,-528.583008,,0.0,1111.621948,66.058998,72.290001,0.0,106.407997,129.919006,2.494,10.454,385.130005,0.0,13.971,,0.0,17.715,31.686,1528.437988,,3.406,0.9,59.101002,64.526001,105.723999,233.656998,176.617996,46.723,456.79599,13.003,693.139984,222.494003,0.0,353.546997,25.6,0.0,601.641001,1528.437988,
09/30/1990,,1117.821045,1650.86499,-533.044006,15.94,0.0,1133.760986,66.261002,12.9,0.0,69.728996,166.509003,1.887,57.349998,372.748993,0.0,12.489,,0.272,14.917,27.678,1534.187988,,23.778,13.9,59.301998,32.993,98.342003,228.315002,174.070007,45.976002,502.223999,14.778,737.048004,222.494003,0.0,320.730988,25.6,0.0,568.824991,1534.187988,
12/31/1990,,1144.31897,1687.740967,-543.421997,,0.0,1144.31897,36.396999,8.95,0.0,208.658005,140.703995,1.237,53.853001,448.562012,0.0,11.936,,0.0,16.511,28.447,1621.328003,,23.469999,0.0,76.949997,65.516998,117.448997,283.385986,175.179993,45.486,527.106018,14.322,762.094025,222.837006,0.0,334.311005,18.700001,0.0,575.848011,1621.328003,
03/31/1991,,1151.82605,1705.780029,-553.953979,,0.0,1151.82605,61.737,72.290001,0.0,244.182999,108.675003,3.246,41.168999,528.054016,0.0,11.846,,0.0,17.002001,28.848001,1708.728027,,23.445,0.9,67.635002,80.143997,164.779007,336.903015,176.304001,44.992001,525.807007,13.914,761.017014,222.949005,0.0,369.158997,18.700001,0.0,610.808002,1708.728027,
06/30/1991,,1162.75,1724.83606,-562.085999,,0.0,1162.75,174.699005,5.9,0.0,106.788002,131.087006,2.65,6.346,424.820007,0.0,11.425,,0.0,17.528999,28.954,1616.524048,,23.538,0.9,64.644997,48.004002,119.758003,256.845001,175.876007,45.094002,525.539001,13.977,760.486008,223.289993,0.0,357.203003,18.700001,0.0,599.192997,1616.524048,
09/30/1991,,1164.04895,1728.944946,-564.895996,16.862,0.0,1180.911011,74.656998,1.0,0.0,84.807999,157.966995,2.047,4.995,323.427002,0.0,16.551001,,0.314,20.243999,37.109,1541.447021,,32.966,3.9,76.666,25.122999,98.705002,237.360001,176.257004,44.603001,493.037994,16.290001,730.187988,223.326996,0.0,331.872009,18.700001,0.0,573.899006,1541.447021,
12/31/1991,,1189.246948,1764.930054,-575.682983,,0.0,1189.246948,33.356998,1.0,0.0,205.949005,137.835999,1.586,39.358002,417.5,0.0,16.261,,0.0,19.385,35.646,1642.392944,,33.153999,11.5,96.797997,59.657001,120.130997,321.23999,179.048996,44.459999,492.821014,17.753,734.083008,223.707001,0.0,348.562988,14.8,0.0,587.069989,1642.392944,
03/31/1992,,1200.380005,1785.291016,-584.911011,,0.0,1200.380005,157.970001,1.0,0.0,212.526001,95.141998,3.752,51.166,517.804016,0.0,15.032,,0.0,19.235001,34.267,1752.45105,,32.554001,0.9,83.677002,78.767998,156.755005,352.653992,180.830994,44.060001,492.411011,16.822001,734.124008,273.494995,0.0,377.377991,14.8,0.0,665.672986,1752.45105,
06/30/1992,,1220.990967,1814.819946,-593.828979,,0.0,1220.990967,154.529999,1.0,0.0,113.135002,129.419006,2.941,32.532001,430.615997,0.0,15.011,,0.0,19.764999,34.775999,1686.383057,,33.348999,0.9,88.851997,68.210999,100.261002,291.572998,181.072006,43.563999,491.205994,17.693001,733.534988,273.878998,0.0,372.596008,14.8,0.0,661.275006,1686.383057,
09/30/1992,,1221.906982,1821.428955,-599.521973,21.605,0.0,1243.511963,39.707001,0.8,0.0,81.711998,169.164001,2.175,32.972,324.355011,0.0,14.569,,0.126,33.195999,47.890999,1615.758057,,2.333,28.9,90.992996,26.054001,73.139999,221.419998,194.134995,43.176998,489.553009,36.402,763.266998,274.003998,0.0,342.266998,14.8,0.0,631.070996,1615.758057,
12/31/1992,,1252.672974,1862.458008,-609.784973,,0.0,1252.672974,32.849998,0.8,0.0,220.095993,140.115005,1.585,90.824997,484.686005,0.0,14.034,,0.0,31.551001,45.585001,1782.94397,,6.395,82.0,102.245003,66.380997,102.657997,359.678986,192.531998,42.803001,510.174988,34.303001,779.812988,274.540009,0.0,358.011993,10.9,0.0,643.452002,1782.94397,
03/31/1993,,1263.964966,1886.790039,-622.825012,,0.0,1263.964966,68.876999,1.1,0.0,270.710999,90.226997,3.777,101.489998,532.405029,0.0,14.153,,0.0,29.646,43.799,1840.168945,,6.395,0.9,115.056,87.856003,170.906998,381.114014,174.167007,42.424,509.799988,54.001999,780.392975,274.596985,0.0,393.165009,10.9,0.0,678.661993,1840.168945,
06/30/1993,,1281.333008,1913.130005,-631.796997,,0.0,1281.333008,66.473,1.1,0.0,148.085007,126.181,3.055,77.608002,419.446991,0.0,14.449,,0.0,31.257,45.706,1746.485962,,4.0,0.0,111.287003,65.07,106.880997,287.238007,178.472,42.056,528.075012,49.669998,798.27301,275.015015,0.0,382.559998,3.4,0.0,660.975012,1746.485962,
09/30/1993,,1302.645996,1935.167969,-632.521973,15.244,0.0,1317.890015,24.750999,1.28,0.0,111.255997,170.656998,2.441,88.727997,396.671997,0.0,16.361,,0.126,34.820999,51.307999,1765.869995,,4.0,68.599998,118.220001,38.285,66.792,295.897003,194.664001,41.675999,528.075012,73.707001,838.122009,275.019012,0.0,353.432007,3.4,0.0,631.851019,1765.869995,
12/31/1993,,1326.000977,1969.899048,-643.89801,,0.0,1326.000977,31.775999,1.1,0.0,233.041,144.875,1.758,155.789993,566.58197,0.0,18.858,,0.0,48.095001,66.953001,1959.536011,,4.0,97.550003,136.912003,64.785004,84.235001,387.481995,200.988007,41.234001,626.075012,51.230999,919.528015,275.61499,0.0,376.911011,0.0,0.0,652.526001,1959.536011,
03/31/1994,,1324.707031,1981.588989,-656.882019,,0.0,1324.707031,113.141998,1.1,0.0,291.441986,89.462997,3.516,98.255997,593.403015,0.0,20.354,,0.0,48.987999,69.341999,1987.452026,,4.0,0.9,116.293999,105.061996,157.455002,383.710999,201.912003,40.792,626.075012,49.651001,918.430023,275.678009,0.0,409.632996,0.0,0.0,685.311005,1987.452026,
06/30/1994,,1329.067017,1997.676025,-668.609009,,0.0,1329.067017,174.727005,1.1,0.0,143.376007,124.019997,2.696,67.878998,510.002014,0.0,16.586,,0.0,49.689999,66.275999,1905.344971,,4.0,0.1,124.109001,63.941002,121.282997,313.433014,208.416,40.327,626.075012,44.429001,919.247009,276.119995,0.0,396.545013,0.0,0.0,672.665009,1905.344971,
09/30/1994,,1332.343994,2009.348022,-677.004028,9.462,0.0,1341.80603,77.250999,1.0,0.0,93.880997,174.860001,2.05,50.193001,397.184998,0.0,16.289,,0.126,53.880001,70.295001,1809.286011,,4.0,0.9,109.135002,41.877998,112.053001,267.966003,189.938004,39.887001,626.075012,44.042,899.942016,276.119995,0.0,365.257996,0.0,0.0,641.377991,1809.286011,
12/31/1994,,1345.483032,2035.774048,-690.291016,,0.0,1345.483032,61.686001,1.0,0.0,192.871002,150.050003,1.646,44.248001,448.855011,0.0,15.115,,0.0,53.819,68.934,1863.271973,,4.0,10.135,114.629997,59.099998,127.602997,315.467987,195.535004,39.444,622.013,39.429001,896.42099,276.701996,0.0,374.681,0.0,0.0,651.382996,1863.271973,
03/31/1995,,1351.040039,2050.230957,-699.190979,,0.0,1351.040039,216.401993,1.0,0.0,189.294998,98.709999,3.589,17.193001,521.599976,0.0,15.145,,0.0,57.172001,72.317001,1944.957031,,4.0,0.9,104.371002,84.015999,176.949005,370.235992,200.020996,39.002998,621.955994,32.174999,893.154999,276.770996,0.0,404.795013,0.0,0.0,681.56601,1944.957031,
06/30/1995,,1358.602051,2068.615967,-710.013977,,0.0,1358.602051,249.292999,1.0,50.237,91.112,107.875999,2.634,11.707,510.225006,0.0,13.471,,0.0,49.333,62.804,1931.630981,,54.0,0.0,92.292,65.300003,155.169006,366.760986,203.832001,38.564999,621.874023,29.837999,894.109009,277.113007,0.0,393.64801,0.0,0.0,670.761017,1931.630981,
09/30/1995,,1355.102051,2070.072021,-714.969971,17.841,0.0,1372.942993,176.238998,1.1,0.0,77.882004,117.013,2.274,10.641,382.875,0.0,10.367,,0.126,56.181,66.674,1822.491943,,4.0,0.9,102.376999,40.956001,135.789993,284.02301,208.423996,38.132,621.874023,28.344999,896.775024,277.113007,0.0,364.580994,0.0,0.0,641.694001,1822.491943,
12/31/1995,,1364.31604,1999.438965,-635.122986,,0.0,1364.31604,33.337002,1.1,0.0,199.167999,121.609001,1.727,15.72,369.834015,0.0,10.391,,0.0,86.497002,96.888001,1831.037964,,8.0,12.025,161.826996,70.594002,113.040001,365.485992,211.899002,36.638,527.104004,27.306,802.946991,277.628998,0.0,384.976013,0.0,0.0,662.605011,1831.037964,
03/31/1996,,1366.472046,2011.390991,-644.919006,,0.0,1366.472046,80.623001,0.9,0.0,257.5,56.863998,3.457,110.066002,505.053009,0.0,10.23,,0.0,75.800003,86.030003,1957.555054,,0.0,8.7,197.335007,105.845001,124.725998,436.605988,212.022995,36.249001,527.104004,37.007,812.382996,277.64801,0.0,430.917999,0.0,0.0,708.56601,1957.555054,
