Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
12/31/2009,,,,,127.1,135.975,,,,,,,,,,,,
03/31/2010,,,,,-160.9,-64.76,,,,,,,,,,,,
06/30/2010,,,,,46.0,53.8,,,,,,,,,,,,
09/30/2010,,,,,10.6,28.155,,,,,,,,,,,,
12/31/2010,,,,,63.3,-287.435,,,,,,,,,,,,
03/31/2011,,143.5,155.0,-5.00946073793756,84.4,58.1,,-53.125,,,,96.3224485747008,,,,,8.01393728222996,
06/30/2011,,186.333,132.1,,132.0,299.95,,-14.1791044776119,,,,,,,-61.7391304347826,,-29.1054187932358,
09/30/2011,,193.5,305.3,-1.96644817242529,152.0,243.25,,61.8705035971223,,-22.9128014842301,,99.4232519628999,,,-67.2566371681416,,57.7777777777778,
12/31/2011,,202.667,147.5,-12.9348295209322,155.0,107.55,,-27.5862068965517,,-18.7543252595156,,128.454545454545,,,-23.3679833679834,,-27.2205144399434,
03/31/2012,,207.5,141.6,-19.6190888431988,21.0,403.55,,-31.3725490196078,,-6.09645131938126,,133.038348082596,,,-43.8448093126554,,-31.7590361445783,
06/30/2012,,241.667,154.0,-5.3735255570118,-126.0,393.2,,,,-46.1397058823529,,57.286432160804,,,-83.6099585062241,,-36.2759499642069,
09/30/2012,,318.667,331.0,6.48362860588072,200.0,415.5,,-33.3333333333333,,-14.2425767488676,,172.826086956522,,,-8.60655737704918,,3.87018423620897,
12/31/2012,,366.25,338.0,7.56331877729258,220.0,239.2,,-1.73410404624276,,-1.73116089613035,,145.357142857143,,,-32.9691822091272,,-7.71331058020478,
03/31/2013,,361.5,147.75,10.8796086602047,292.0,10.0,,-55.9748427672956,,1.94902548725637,,35.9278595158994,,,7.57266420628675,,-59.1286307053942,
06/30/2013,,325.75,277.0,6.78875907799179,277.0,-258.6,,-16.6666666666667,,13.5032220269479,,-23.627235644807,,,-35.6327613545379,,-14.9654643131236,
09/30/2013,,288.4,285.35,0.788878468582774,286.0,275.6,,-11.4754098360656,,2.51107828655835,,-5.30612244897959,,,1.73541194399064,,-1.05755894590844,
12/31/2013,,339.4,340.0,2.67378771611016,338.0,362.75,,-1.49253731343284,,1.86608122941822,,-2.33874571726501,,,-7.4251497005988,,0.176782557454338,
03/31/2014,,327.333,287.0,4.73060400600384,287.0,304.55,,-1.06007067137807,,6.43362003290442,,6.48088139987038,,,4.22901756668835,,-12.3217029752576,
06/30/2014,,225.5,284.0,4.15804084466165,284.0,328.2,,-8.47457627118643,,12.9949804796431,,-1.84645286686103,,,7.37003851005381,,25.9423503325942,
09/30/2014,,288.25,329.0,7.82181835177101,329.0,148.95,,0.313479623824452,,19.8919891989199,,9.41746425617394,,,33.3477305517213,,14.1370338248049,
12/31/2014,,360.8,224.0,-6.68398677373642,126.0,301.5,,-55.3754545454546,,7.26764500349406,,-19.7320636734366,,,14.1721854304636,,-37.9157427937916,
03/31/2015,,461.857,445.0,-20.9954095192075,429.0,458.9,,-7.4074074074074,,-1.22235221262779,,-8.45108257669371,,,-3.64217252396166,,-3.64983100829911,
06/30/2015,,405.455,365.0,-14.0517134186793,333.0,387.6,,-11.2260638297872,,-12.2450728682633,,-15.8168080205648,,,-11.6774311343735,,-9.9776793972204,
09/30/2015,,386.7,348.0,-1.95974716352384,182.0,346.45,,-12.7259668508287,,-0.295427614840073,,-1.25958378970427,,,3.79088963619687,,-10.0077579519007,
12/31/2015,,378.6,491.0,-6.96874702560969,-724.0,741.9,,20.3704918032787,,19.7489932031691,,2.38385584857917,,,22.4896265560166,,29.6883254094031,
03/31/2016,,427.2,446.0,-15.030369661773,276.0,421.6,,6.99999999999999,,-13.0686517783292,,0.0,,,-1.70581655480985,,4.40074906367041,
06/30/2016,,327.364,322.0,-7.93067156141265,333.0,360.95,,-1.05547945205479,,-9.60015452965038,,1.28375143058988,,,11.0491071428571,,-1.63854302855536,
09/30/2016,,337.25,343.0,-2.14254921304096,-228.0,58.65,,0.530718954248371,,20.8231074192939,,1.12361476359069,,,0.783112019067079,,1.70496664195701,
12/31/2016,,410.636,410.0,-3.93446340495493,169.0,263.25,,2.14277777777778,,10.1420607804352,,0.612637497065466,,,-13.7777777777778,,-0.154881695711049,
03/31/2017,,388.6,371.0,2.35833728686433,401.0,381.5,,-6.53483146067416,,-14.9437794704389,,0.266974592789372,,,-5.30151036065679,,-4.52907874420999,
06/30/2017,,320.444,304.0,7.16364123471097,337.0,312.3,,-4.76190476190475,,12.4547559442523,,0.474871688123202,,,10.1083032490975,,-5.13162986356431,
09/30/2017,,331.857,328.0,1.08345068892946,332.0,340.73015,,4.8951048951049,,-3.44068263143408,,1.78441897577252,,,2.06185567010309,,-1.16224759459648,
12/31/2017,,409.167,469.0,6.67114654154345,-1046.0,483.028562,,16.0220994475138,,-3.43160947317545,,2.16364935452618,,,-30.570652173913,,14.6231245432794,
03/31/2018,,484.222,489.0,-7.26715659343268,487.0,515.470552,,3.77358490566038,,-6.06475148198814,,1.98889061074829,,,5.35475234270415,,0.986737488176915,
06/30/2018,,422.25,459.0,-0.0242939799051188,-180.0,607.871968,,9.94764397905758,,16.8830758571162,,3.22448028876043,,,7.20647773279352,,8.70337477797513,
09/30/2018,,467.143,469.0,-1.4477954933873,689.0,226.395872,,0.0,,12.3666893578398,,0.0372782964895916,,,43.8132295719844,,0.397522814213213,
12/31/2018,,584.375,565.0,-0.643805019051373,480.0,425.333333,,-3.10077519379845,,-2.4488228297653,,2.27352695105518,,,3.30411328388402,,-3.31550802139037,
03/31/2019,,558.429,572.59,-6.06583500185869,559.0,578.285722,,2.88065843621399,,-10.0508062734703,,2.32056192337776,,,3.2122905027933,,2.5358640041975,
06/30/2019,,522.571,493.0,-10.5296123599415,515.0,496.793108,,-7.17299578059071,,-6.80756942737773,,-2.17834873607105,,,-5.37790697674419,,-5.65875259055708,
09/30/2019,,521.556,508.0,-7.42495631921165,503.0,502.666667,,-5.57939914163091,,-9.71711045491018,,-1.1634048075327,,,-0.593471810089021,,-2.59914563345068,
12/31/2019,,600.583,589.0,-6.92552403678885,607.0,586.688525,,-2.98507462686567,,66.1772702555737,,3.65129651351931,,,32.5145160222664,,-1.92862601838546,
03/31/2020,,573.857,541.0,-8.56016408534109,-309.0,563.154465,,-2.04081632653061,,-13.8789408851503,,-3.24875801875655,,,-16.62527255821,,-5.72564245099388,
06/30/2020,,384.333,381.0,-11.9972499140598,-640.0,384.521429,,2.40963855421687,,-9.99298043081078,,-3.96493740265579,,,-0.4,,-0.867216710508863,
09/30/2020,,489.545,,,,,,,,,,,,,,,,
12/31/2020,,571.1,,,,,,,,,,,,,,,,
