Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
12/31/1982,1.7005,17.829457,1.420813,1.969,1.420813,,,,
03/31/1983,2.203937,29.605263,1.678125,2.349375,1.633375,,,,
06/30/1983,2.55075,15.736041,2.248687,2.81925,2.047312,,,,
09/30/1983,2.662625,4.385965,2.517187,2.752125,2.327,,,,
12/31/1983,2.5955,-2.521008,2.651437,2.662625,2.248687,,,,
03/31/1984,2.327,-10.344828,2.584312,2.7745,2.159187,,,,
06/30/1984,2.170375,-6.730769,2.349375,2.494813,2.069688,,,,
09/30/1984,2.528375,16.494845,2.170375,2.617875,2.125625,,,,
12/31/1984,2.629062,3.982301,2.55075,2.662625,2.4165,,,,
03/31/1985,2.685,2.12766,2.629062,3.17725,2.606688,,,,
06/30/1985,2.64025,-1.666667,2.696187,2.90875,2.394125,,,,
09/30/1985,2.4165,-8.474576,2.662625,2.90875,2.349375,,,,
12/31/1985,2.64025,9.259259,2.438875,2.931125,2.259875,,,,
03/31/1986,2.7745,5.084746,2.64025,3.043,2.37175,,,,
06/30/1986,2.90875,4.83871,2.7745,3.17725,2.7745,,,,
09/30/1986,2.349375,-19.230769,2.841625,2.864,2.01375,,,,
12/31/1986,2.148,-8.571429,2.37175,2.46125,2.036125,,,,
03/31/1987,2.483625,15.625,2.170375,2.707375,2.170375,,,,
06/30/1987,2.304625,-7.207207,2.438875,2.7745,2.125625,,,,
09/30/1987,2.72975,18.446602,2.304625,2.81925,2.2375,,,,
12/31/1987,1.83475,-32.786885,2.707375,2.81925,1.65575,,,,
03/31/1988,2.394125,30.487805,1.857125,2.46125,1.79,,96.711175,,
06/30/1988,2.72975,14.018692,2.394125,2.864,2.2375,,96.711175,,
09/30/1988,1.253,-54.098361,2.752125,3.244375,1.185875,,96.711175,,
12/31/1988,1.141125,-8.928571,1.253,1.253,0.9845,,96.711175,,
03/31/1989,1.364875,19.607843,1.141125,1.409625,1.096375,,119.923458,,
06/30/1989,1.611,18.032787,1.38725,1.767625,1.3425,,119.923458,,
09/30/1989,1.92425,19.444444,1.588625,2.148,1.56625,,119.923181,,
12/31/1989,3.08775,60.465116,1.92425,3.222,1.74525,,119.923181,,
03/31/1990,3.17725,2.898551,3.08775,3.222,2.7745,185.36797,58.169834,,
06/30/1990,4.0,25.895035,3.1325,4.0,3.08775,85.010994,58.3423,,
09/30/1990,3.0,-25.0,3.875,4.0,2.75,61.709398,21.252701,,
12/31/1990,3.125,4.166667,3.125,3.625,2.75,64.255077,20.569799,,
03/31/1991,3.0,-4.0,3.125,3.625,2.75,62.190514,20.5616,,
06/30/1991,3.125,4.166667,3.0,3.375,2.875,64.801538,20.7302,,
09/30/1991,2.875,-8.0,3.0,3.125,2.75,59.604216,20.7365,,
12/31/1991,2.875,0.0,2.625,3.0,2.5,59.613198,20.731899,,
03/31/1992,5.5,91.304348,3.0,5.875,2.75,114.658857,20.735001,,
06/30/1992,4.75,-13.636364,5.5,5.5,4.375,98.764808,20.847099,,
09/30/1992,4.75,0.0,4.625,5.125,4.125,98.643251,20.792601,,
12/31/1992,4.625,-2.631579,4.625,5.0,3.75,95.834408,20.767,,
03/31/1993,5.25,13.513514,4.5,5.25,4.5,108.27411,20.721001,,
06/30/1993,5.0,-4.761905,5.125,5.25,4.75,102.76,20.6236,,
09/30/1993,4.625,-7.5,5.125,5.25,4.25,94.969752,20.552,,
12/31/1993,5.25,13.513514,4.5,5.25,4.5,106.564502,20.534,,
03/31/1994,5.375,2.380952,5.25,6.5,5.0,107.57525,20.298,,
06/30/1994,4.875,-9.302326,5.25,6.0,4.875,95.983871,20.014,,
09/30/1994,4.5,-7.692308,4.875,5.25,4.375,88.852504,19.688999,,
12/31/1994,3.25,-27.777778,4.5,4.5,3.125,64.541748,19.745001,,
03/31/1995,3.875,19.230769,3.25,3.875,2.75,76.965248,19.858999,,
06/30/1995,3.125,-19.354839,3.875,3.875,3.0,62.099999,19.862,,
09/30/1995,2.75,-12.0,3.125,3.25,2.625,54.647999,19.872,,
12/31/1995,2.75,0.0,2.875,3.875,2.75,54.65625,19.872,,
03/31/1996,2.375,-13.636364,2.75,3.0,2.25,47.203125,19.875,,
06/30/1996,2.75,15.789474,2.375,2.875,2.125,54.65625,19.875,,
09/30/1996,1.5,-45.454545,2.625,2.75,1.375,29.8125,19.875,,
12/31/1996,1.875,25.0,1.5,2.25,1.375,39.954375,19.875,,
03/31/1997,1.625,-13.333333,2.0,2.375,1.5,32.309874,19.879999,,
06/30/1997,2.0625,26.923077,1.625,2.25,1.375,41.266499,19.882999,,
09/30/1997,3.4375,66.666667,2.125,3.75,2.0,75.652498,20.007999,,
12/31/1997,5.5,60.0,3.5,5.875,3.375,119.658003,22.007999,,
03/31/1998,7.75,40.909091,5.5,8.75,5.3125,264.399009,21.756001,,
06/30/1998,10.3125,33.064516,7.8125,11.375,7.5,351.831568,34.116001,,
09/30/1998,7.625,-26.060606,10.25,10.5,6.5,262.986263,34.117001,,
12/31/1998,6.125,-19.672131,7.5,8.4375,5.0,211.250209,34.490002,,
03/31/1999,4.375,-28.571429,6.125,6.4375,4.0,161.726248,34.490002,,
06/30/1999,6.5,48.571429,4.4375,6.875,3.5,264.71249,36.966,,
09/30/1999,4.4375,-31.730769,6.5,6.5,4.375,185.515061,40.724998,,
12/31/1999,5.5,23.943662,4.4375,6.625,3.375,238.100502,41.806,,
03/31/2000,5.875,6.818182,6.0,6.25,3.875,254.334627,41.806,,
06/30/2000,2.5625,-56.382979,5.9375,8.9375,2.5625,119.61494,43.345699,,
09/30/2000,2.0,-21.95122,2.6875,3.25,1.75,93.358002,46.679401,,
12/31/2000,1.6875,-15.625,2.0,2.625,1.0625,79.615317,46.679401,,
03/31/2001,1.9,12.592593,1.8125,2.25,1.0,89.640102,47.179401,,
06/30/2001,2.4,26.315789,1.8,3.04,1.35,113.085599,47.179401,,
09/30/2001,2.9,20.833333,2.45,3.81,1.99,136.949597,47.118801,,
12/31/2001,4.55,56.896552,2.88,4.6,2.73,214.886326,47.223801,,
03/31/2002,5.74,26.153846,4.55,5.95,3.75,273.218254,47.3414,,
06/30/2002,5.32,-7.317073,5.65,6.01,3.85,253.795927,47.621601,,
09/30/2002,4.4,-17.293233,5.25,5.25,3.05,205.114803,47.706699,,
12/31/2002,4.17,-5.227273,4.3,4.85,3.8,192.734621,46.216702,,
03/31/2003,3.53,-15.347722,4.12,4.4,3.36,160.170224,45.722698,,
06/30/2003,4.25,20.396601,3.57,4.79,3.46,171.695743,45.373901,,
09/30/2003,7.08,66.588235,4.3,7.45,4.3,288.042707,40.399399,,
12/31/2003,9.63,36.016949,7.09,10.15,7.04,399.105722,40.728699,33.2122,
03/31/2004,9.71,0.830737,9.73,11.05,8.27,402.48353,41.4697,37.9244,
06/30/2004,9.46,-2.574665,9.65,10.1,8.17,391.808263,41.479301,37.5175,
09/30/2004,8.84,-6.553911,9.45,9.47,7.97,364.301651,41.305199,37.8104,
12/31/2004,8.36,-5.429864,8.85,9.99,7.6,340.457723,41.263401,37.7783,
03/31/2005,7.61,-8.971292,8.38,8.45,6.29,302.235099,39.8792,36.3844,
06/30/2005,7.56,-0.65703,7.65,7.9,5.25,297.684719,39.759102,36.7591,
09/30/2005,8.28,9.52381,7.57,8.69,7.25,321.656091,39.3172,36.3148,
12/31/2005,8.78,6.038647,8.26,9.15,7.88,341.319225,38.7407,33.735,
03/31/2006,11.0,25.284738,8.78,11.0,8.4,431.504021,39.176399,36.1022,
06/30/2006,11.2,1.818182,11.0,11.5,9.8,433.603027,39.1745,36.1209,
09/30/2006,12.93,15.446429,11.1,13.36,10.268375,501.924162,38.649899,35.6856,
12/31/2006,14.06,8.739366,12.88,14.99,12.41,546.824135,38.817699,35.9184,
03/31/2007,12.7,-9.672831,14.1,14.93,12.03,494.276075,38.728298,35.8128,
06/30/2007,12.41,-2.283465,12.75,13.28,11.7,476.711523,38.944302,36.0832,
09/30/2007,13.35,7.574537,12.42,15.74,11.390125,518.609132,38.442101,35.6102,
12/31/2007,12.89,-3.445693,13.3,16.2,12.81,497.805381,38.8703,36.0377,
03/31/2008,13.98,8.456168,12.84,14.7,12.29,531.111132,37.9603,35.7174,
06/30/2008,13.57,-2.932761,14.09,15.97,13.33,513.693856,38.012299,35.7698,
09/30/2008,15.17,11.790715,13.39,18.47,13.29,573.827019,38.521198,36.3656,
12/31/2008,11.98,-21.028345,15.02,15.17,9.79,429.056752,36.330299,34.1559,
03/31/2009,14.63,22.1202,12.11,14.79,11.35,515.889351,35.430801,33.2551,
06/30/2009,15.62,6.766917,14.44,17.76,14.17,552.465061,35.290798,33.2195,
09/30/2009,17.09,9.411012,15.76,17.62,14.51,597.386914,35.3633,33.2663,
12/31/2009,19.91,16.500878,17.06,21.09,16.76,958.626063,34.979801,33.3433,
03/31/2010,18.74,-5.876444,20.05,21.52,17.13,656.540346,35.085999,33.449,
06/30/2010,15.52,-17.182497,18.8,19.83,15.44,537.556199,35.008801,32.8291,
09/30/2010,20.16,29.896907,15.49,20.46,15.0,649.726096,34.666,32.4907,
12/31/2010,20.76,2.97619,20.33,22.19,19.49,999.551836,32.255001,30.5671,
03/31/2011,23.71,14.210019,20.94,23.77,19.99,760.236468,31.987,30.3266,
06/30/2011,26.78,12.948123,23.87,27.14,23.09,850.044252,32.041,30.1326,
09/30/2011,25.28,-5.601195,26.83,27.56,22.150125,751.85109,31.766001,29.8821,
12/31/2011,30.11,19.106013,25.16,32.94,24.0,1449.735347,29.714001,27.9934,
03/31/2012,38.41,27.565593,30.87,39.43,29.67,1155.56462,30.007999,28.2893,
06/30/2012,40.35,5.050768,38.43,41.61,36.0,1221.753615,30.105,28.5821,
09/30/2012,44.02,9.095415,40.57,44.41,36.99,1344.240413,30.298,28.753,
12/31/2012,48.44,10.040891,44.19,49.6,41.95,1517.676837,30.559,29.0106,
03/31/2013,61.26,26.465731,49.4,61.6,48.86,1928.800566,31.423,29.9715,
06/30/2013,68.55,11.900098,61.18,70.49,57.0025,2181.729059,31.504,29.98775,
09/30/2013,87.47,27.600292,69.3,88.68,68.595,2819.300064,31.841999,30.31127,
