Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1990,266.308014,,-224.184998,,42.123016,,-29.329,,,12.794,-7.855,,12.23,,0.0,-4.375,4.939,-0.635,4.304,0.0,,,4.304,0.0,4.304,0.0,,4.304,4.304,,19.77945,0.216,0.216,,19.77945,0.216,0.216,0.216,
06/30/1990,287.161011,,-243.445999,,43.715012,,-28.937,,,14.778,-8.282,,12.095,,0.0,-3.813,6.496,-0.678,5.818,0.0,,,5.818,0.0,5.818,0.0,,5.818,5.818,,19.872679,0.295,0.295,,19.872679,0.295,0.295,0.295,
09/30/1990,239.735001,,-197.666,,42.069,,-29.5,,,12.569,-6.395999,,11.525,,0.0,-5.129,6.173001,-0.971,5.202,0.0,,,5.202001,0.0,5.202,0.0,,5.202,5.202,,19.81426,0.265,0.265,,19.81426,0.265,0.265,0.265,
01/01/1991,229.973999,,-188.417007,,41.556992,,-31.556999,,,10.0,-9.764,,10.807,,0.0,-1.043,0.236,-0.077,0.159,0.0,,,0.159,0.0,0.159,0.0,,0.159,0.159,,19.786484,0.01,0.01,,19.786484,0.01,0.01,0.01,
03/31/1991,179.598999,,-154.326996,,25.272003,,-29.809999,,,-4.538,-7.832,,9.5,,0.0,-1.668,-12.37,-0.119,-12.489,0.0,,,-12.489,0.0,-12.489,0.0,,-12.489,-12.489,,19.802,-0.63,-0.63,,19.802,-0.63,-0.63,-0.63,
06/30/1991,216.608994,,-192.326004,,24.28299,,-28.323,,,-4.04,-7.167,,9.184,,0.0,-2.017,-11.207,-0.203,-11.41,0.0,,,-11.41,0.0,-11.41,0.0,,-11.41,-11.41,,19.834,-0.575,-0.575,,19.834,-0.575,-0.575,-0.575,
09/30/1991,187.429993,,-161.925003,,25.50499,,-28.033001,,,-2.528,9.488001,,6.934,,0.0,-16.422001,6.960001,-0.507,6.453,0.0,,,6.453001,-0.25,6.203,0.0,,6.203,6.203,,19.841999,0.315,0.315,,19.841999,0.315,0.315,0.315,
12/31/1991,200.556,,-181.735001,,18.820999,,-28.09,,,-9.269,-12.7541,,5.547,,0.2111,6.996,-22.0231,-0.039,-22.062099,0.0,,,-22.0621,9.972,-12.0901,0.0,,-12.0901,-12.0901,,19.840151,-0.61,-0.61,,19.840151,-0.61,-0.61,-0.61,
03/31/1992,84.989998,,-75.463997,,9.526001,,-9.349,,,0.177,-5.287,,0.0,,0.0,5.287,-5.11,0.0,-5.11,0.0,,,-5.11,0.0,-5.11,0.0,,-5.11,-5.11,,19.868,-0.255,-0.255,,19.868,-0.255,-0.255,-0.255,
06/30/1992,82.843002,,-75.942001,,6.901001,,-9.113,,,-2.212,-11.393,,0.0,,0.0,11.393,-13.605,0.0,-13.605,0.0,,,-13.605,0.0,-13.605,0.0,,-13.605,-13.605,,19.898001,-0.685,-0.685,,19.898001,-0.685,-0.685,-0.685,
09/30/1992,145.421005,,-132.848999,,12.572006,,-15.996,,,-3.424,-16.472,,0.0,,0.0,16.472,-19.896,0.0,-19.896,0.0,,,-19.896,0.0,-19.896,0.0,,-19.896,-19.896,,19.898001,-1.0,-1.0,,19.898001,-1.0,-1.0,-1.0,
12/31/1992,210.100998,,-185.089996,,25.011002,,-23.111,,,1.9,-20.464001,,0.0,,0.0,20.464001,-18.564001,0.0,-18.563999,0.0,,,-18.564001,0.0,-18.563999,0.0,,-18.563999,-18.563999,,19.898001,-0.935,-0.935,,19.898001,-0.935,-0.935,-0.935,
03/31/1993,183.197006,,-167.005005,,16.192001,,-21.228001,,,-5.036,-7.143,,7.625,,0.0,-0.482,-12.179,-0.22,-12.399,0.0,,,-12.399,0.0,-12.399,0.0,,-12.399,-12.399,,19.9,-0.625,-0.625,,19.9,-0.625,-0.625,-0.625,
06/30/1993,172.261002,,-159.003998,,13.257004,,-19.959999,,,-6.703,-9.086,,8.223,,0.0,0.863,-15.789,0.142,-15.647,2.003,,,-17.65,0.0,-17.65,0.0,,-17.65,-17.65,,19.906,-0.885,-0.785,,19.906,-0.885,-0.785,-0.785,
09/30/1993,164.052002,,-152.507004,,11.544998,,-19.009001,,,-7.464,-7.467,,8.001,,0.0,-0.534,-14.931001,-0.115,-15.046,0.0,,,-15.046001,0.0,-15.046,0.0,,-15.046,-15.046,,19.906,-0.755,-0.755,,19.906,-0.755,-0.755,-0.755,
12/31/1993,150.798996,,-143.300003,,7.498993,,-17.474001,,,-9.975,-12.048,,7.397,,0.0,4.651,-22.023,0.035,-21.988001,-0.539,,,-21.449,0.0,-21.448999,-0.152,,-21.600999,-21.600999,,19.906,-1.085,-1.11,,19.906,-1.085,-1.11,-1.11,
03/31/1994,168.037994,,-152.860992,,15.177002,,-21.355,,,-6.178,-4.628,,7.551,,0.0,-2.923,-10.806,-0.018,-10.824,0.0,,,-10.824,0.0,-10.824,-1.38,,-12.204,-12.204,,20.606001,-0.59,-0.59,,20.606001,-0.59,-0.59,-0.59,
06/30/1994,198.25,,-178.748001,,19.501999,,-17.516001,,,1.986,9.084,,7.892,,0.0,-16.976,11.07,-0.816,10.254,0.233,,,10.021,0.0,10.021,-1.444,,8.577,8.577,,27.677999,0.31,0.32,,27.677999,0.31,0.32,0.32,
09/30/1994,207.061996,,-184.279999,,22.781998,,-17.576,,,5.206,-4.015,,7.855,,0.0,-3.84,1.191,0.018,1.209,0.164,,,1.045,0.0,1.045,-1.517,,-0.472,-0.472,,20.606001,-0.025,-0.015,,20.606001,-0.025,-0.015,-0.015,
12/31/1994,213.431,,-187.733002,,25.697998,,-15.998,,,9.7,-9.199,,7.194,,0.0,2.005,0.501,0.03,0.531,0.312,,,0.219,0.0,0.219,-1.588,,-1.369,-1.369,,20.606001,-0.065,-0.05,,20.606001,-0.065,-0.05,-0.05,
03/31/1995,80.199997,,-68.199997,,12.0,,-9.213,,,2.787,-5.887,,,,0.0,5.887,-3.1,0.0,-3.1,-1.2,,,-1.9,0.0,-1.9,-1.729,,-3.629,-3.629,,20.620001,-0.175,-0.233,,20.620001,-0.175,-0.233,-0.233,
06/30/1995,133.300003,,-115.699997,,17.600006,,-15.313,,,2.287,-11.687,,,,0.0,11.687,-9.4,0.0,-9.4,14.3,,,-23.700001,0.0,-23.700001,-1.789,,-25.489001,-25.489001,,20.643999,-1.24,-0.5475,,20.643999,-1.24,-0.5475,-0.5475,
09/30/1995,148.800003,,-128.899994,,19.900009,,-17.094,,,2.806,-15.106,,,,0.0,15.106,-12.3,0.0,-12.3,-4.5,,,-7.8,0.0,-7.8,-1.853,,-9.653,-9.653,,20.6,-0.465,-0.6835,,20.6,-0.465,-0.6835,-0.6835,
12/31/1995,139.100006,,-118.199997,,20.900009,,-15.98,,,4.92,26.48,,,,0.0,-26.48,31.4,0.0,-7.3,-5.5,,,36.9,0.0,-1.8,-1.929,,-3.729,-3.729,,21.200001,-0.175,-0.4345,,21.200001,-0.175,-0.4345,-0.4345,
03/31/1996,173.199997,,-149.800003,,23.399994,,-16.299999,,,7.1,-9.8,,11.4,,0.0,-1.6,-2.7,0.0,-2.7,-3.2,,,0.5,0.0,0.5,-1.9,,-1.4,-1.4,,21.200001,-0.065,-0.215,-0.215,21.200001,-0.065,-0.215,-0.215,
06/30/1996,182.800003,,-155.800003,,27.0,,-16.299999,,,10.7,-12.4,,11.4,,0.0,1.0,-1.7,0.0,-1.7,-6.2,,,4.5,0.0,4.5,-1.9,,2.6,2.6,,26.799999,0.095,-0.135,-0.135,28.4,0.09,-0.13,-0.13,
09/30/1996,165.699997,,-142.0,,23.699997,,-14.8,,,8.9,-12.3,,11.8,,0.0,0.5,-3.400001,0.0,-3.4,-4.8,,,1.4,0.0,1.4,-2.3,,-0.9,-0.9,,27.6,-0.035,-0.205,-0.205,28.4,-0.03,-0.2,-0.2,
12/31/1996,156.800003,,-161.699997,,-4.899994,,-16.700001,,,-21.6,-12.8,,10.2,,0.0,2.6,-34.4,-12.1,-46.5,-90.400002,,,43.900001,0.0,41.299999,-16.799999,,24.5,24.5,,26.4,0.925,-2.4,-0.14,28.6,0.855,-2.215,-0.13,
03/31/1997,176.300003,,-148.800003,,27.5,,-14.1,,,13.4,-9.3,,9.5,,0.0,-0.2,4.1,-0.2,3.9,0.0,,,3.9,0.0,3.9,-0.4,,3.5,3.5,,26.6,0.13,0.13,0.13,28.799999,0.12,0.12,0.12,
06/30/1997,232.199997,,-193.899994,,38.300003,,-19.200001,,,19.1,-11.2,,11.2,,0.0,0.0,7.900001,-0.2,7.7,2.6,,,5.100001,0.0,5.1,-0.4,,4.7,4.7,,27.200001,0.175,0.27,0.27,30.4,0.155,0.24,0.24,
09/30/1997,214.100006,,-177.100006,,37.0,,-17.9,,,19.1,-10.4,,9.6,,0.0,0.8,8.7,0.0,8.7,12.2,,,-3.5,0.0,-3.5,-0.4,,-3.9,-3.9,,35.599998,-0.105,0.235,0.235,38.799999,-0.1,0.215,0.215,
12/31/1997,219.699997,,-182.899994,,36.800003,,-17.299999,,,19.5,-9.2,,9.1,,0.0,0.1,10.3,-0.3,10.0,0.0,,,10.0,0.0,10.0,-3.6,,6.4,6.4,,39.8,0.16,0.16,0.24,43.0,0.15,0.15,0.225,
03/31/1998,260.600006,,-215.800003,,44.800003,,-21.0,,,23.799999,-9.2,,8.8,,0.0,0.4,14.599999,-0.2,14.4,38.299999,,,-23.9,0.0,-23.9,0.0,,-23.9,-23.9,,41.200001,-0.58,0.35,0.35,44.400002,-0.54,0.325,0.325,
06/30/1998,333.5,,-272.899994,,60.600006,,-27.4,,,33.200001,-12.2,,12.2,,0.0,0.0,21.000001,-0.4,20.6,0.0,,,20.600001,0.0,20.6,0.0,,20.6,20.6,,41.400002,0.5,0.5,0.5,44.799999,0.46,0.46,0.46,
09/30/1998,318.700012,,-260.0,,58.700012,,-26.0,,,32.700001,-12.7,,12.6,,0.0,0.1,20.0,-0.3,19.700001,0.0,,,19.7,0.0,19.700001,0.0,,19.700001,19.700001,,41.599998,0.475,0.475,0.475,45.0,0.44,0.44,0.44,
12/31/1998,320.399994,,-258.700012,,61.699982,,-29.4,,,32.299999,-13.4,,13.6,,0.0,-0.2,18.899999,-0.8,18.1,0.0,,,18.099999,0.0,18.1,0.0,,18.1,18.1,,41.599998,0.435,0.435,0.435,44.599998,0.405,0.405,0.405,
03/31/1999,423.299988,,-352.399994,,70.899994,,-30.4,,,40.5,-13.7,13.3,13.3,,0.0,0.4,26.8,-0.8,26.0,0.0,,,26.0,0.0,26.0,0.0,0.0,26.0,26.0,,41.599998,0.625,0.625,0.625,45.0,0.58,0.58,0.58,
