Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
04/30/1989,1717.851583,-57.320999,0.0,0.0,196.263,1856.793584,1195.695007,16.414136,0.1057,,,,,,,,50.396089,,
07/31/1989,1782.328586,-64.322998,0.0,0.0,192.309006,1910.314593,1199.814987,16.028222,0.100669,,,,,,,,51.848727,,
10/31/1989,1644.163579,-15.257,0.0,0.0,250.498993,1879.405572,1292.128021,19.386546,0.133286,,,,,,,,51.009811,,
01/31/1990,1317.173063,-71.273003,0.0,0.0,207.069996,1452.970057,1284.39102,16.122037,0.142515,0.628229,5.383484,6.74495,10.643737,,,,39.435729,,
04/30/1990,1349.411565,-65.504997,0.0,0.0,198.404007,1482.310575,1295.190994,15.318513,0.133848,0.636649,5.485671,6.944923,8.989185,,,,40.232073,,
07/31/1990,1427.705069,-93.176003,0.0,0.0,197.852997,1532.382063,1311.611053,15.084731,0.129115,0.655247,5.669651,7.257624,8.590854,,,,41.591086,,
10/31/1990,953.338546,-20.997,0.0,0.0,236.177994,1168.51954,1365.634048,17.294384,0.202117,0.49619,4.430725,5.757615,6.878687,,,,31.715326,,
01/31/1991,1266.512569,-44.654999,0.0,0.0,215.891006,1437.748576,1390.021967,15.531482,0.150159,0.60736,6.187964,8.497935,12.030093,,1266.512569,1437.748576,39.022595,,
04/30/1991,1455.33807,-83.723,0.0,0.0,206.908005,1578.523075,1387.089035,14.916707,0.131077,0.65912,6.790456,9.435961,10.894987,,,,42.843421,,
07/31/1991,1427.705069,-137.912003,0.0,0.0,202.847,1492.640066,1391.759964,14.574855,0.135898,0.616424,6.268252,8.729196,8.740394,,,,40.512431,,
10/31/1991,1423.099568,-61.426998,0.0,0.0,209.483994,1571.156564,1419.458969,14.758017,0.133331,0.645647,6.592192,9.250804,7.820513,,,,42.643483,,
01/31/1992,1349.411573,-122.458,0.0,0.0,220.580994,1447.534567,1471.628947,14.9889,0.152384,0.592663,5.898602,8.28128,6.790142,,1349.411573,1447.534567,39.288201,,
04/30/1992,1215.852058,-63.248001,0.0,0.0,328.652,1481.256058,1551.35598,21.184822,0.221874,0.590495,6.074755,8.882455,6.59739,,,,40.203452,,
07/31/1992,1257.30156,-38.817001,0.0,0.0,252.562996,1471.047555,1480.662971,17.057426,0.171689,0.572753,6.323686,9.885142,6.520897,,,,39.926378,,
10/31/1992,1123.742054,-151.057007,0.0,0.0,445.456988,1418.142035,1673.190997,26.6232,0.314113,0.538635,6.287679,10.496902,6.167897,,,,38.490445,,
01/31/1993,1284.93457,-217.244003,0.0,0.0,414.191996,1481.882563,1696.743977,24.41099,0.279504,0.542409,5.758126,9.073547,5.874759,,1284.93457,1481.882563,40.220456,,
05/01/1993,1275.725278,-159.501007,0.0,0.0,392.671992,1508.896263,1671.010005,23.499081,0.260238,0.555442,6.124687,9.93185,8.855814,,,,40.953592,,
07/31/1993,1151.376605,-204.468994,0.0,0.0,392.070007,1338.977618,1669.075012,23.490257,0.292813,0.490439,5.683001,9.470972,8.331972,,,,36.341759,,
10/30/1993,1317.173063,-155.112,0.0,0.0,391.470993,1553.532057,1670.225998,23.438205,0.251988,0.567646,6.574656,10.813875,9.114267,,,,42.165128,,
01/29/1994,1438.593039,-194.544006,0.0,0.0,387.451996,1631.501029,1722.159983,22.498026,0.237482,0.597635,6.940697,11.521249,10.19952,,1436.916078,1629.824068,44.229701,,
04/30/1994,1400.072067,-162.412994,0.0,0.0,383.379997,1621.03907,1707.208977,22.456536,0.236503,0.589449,7.036951,11.782691,9.559158,,,,43.997367,,
07/30/1994,1202.035558,-89.797997,0.0,0.0,273.435009,1385.67257,1607.055004,17.014664,0.19733,0.503146,5.608353,8.973052,8.436013,,,,37.609177,,
10/29/1994,1690.218581,-39.137001,0.0,0.0,301.668015,1952.749595,1642.703049,18.364123,0.154484,0.702598,7.692867,12.10587,13.543178,,,,53.000475,,
01/28/1995,1625.741588,-114.237,0.0,0.0,266.397012,1777.9016,1666.948017,15.981123,0.149838,0.630498,6.64917,10.226818,9.537129,,1627.197581,1779.357593,48.254845,,
04/29/1995,1630.347078,-97.723999,0.0,0.0,263.66501,1796.28809,1655.008028,15.931343,0.146783,0.634689,6.728628,10.306022,9.307966,,1630.347078,1796.28809,48.753881,,
07/29/1995,1713.246082,-121.724998,0.0,0.0,262.849998,1854.371081,1660.695945,15.827702,0.141746,0.649898,7.172805,11.107743,10.576841,,1713.246082,1854.371081,50.330339,,
10/28/1995,1644.163579,-78.966003,0.0,0.0,262.148007,1827.345582,1669.67706,15.700522,0.143458,0.637008,6.900695,10.463679,8.595834,,1644.163579,1827.345582,49.596827,,
02/03/1996,1763.906596,-161.893005,0.0,0.0,261.072995,1863.086586,1746.186012,14.951041,0.140129,0.632772,6.506077,9.426334,9.361275,19.046343,1763.906596,1863.086586,50.56689,,
05/04/1996,2206.034606,-161.320999,0.0,0.0,258.256996,2302.970603,1736.376991,14.873325,0.112141,0.768457,7.602069,10.662987,10.959228,20.346627,2206.034606,2302.970603,62.505984,,
08/03/1996,1897.466091,-177.921997,0.0,0.0,257.509004,1977.053098,1750.062959,14.714271,0.130249,0.655967,6.244956,8.545428,8.559793,18.718594,1897.466091,1977.053098,53.660108,,
11/02/1996,1805.356087,-57.34,0.0,0.0,256.841002,2004.857088,1759.481993,14.597535,0.128109,0.657993,6.308728,8.611448,11.433891,70.949878,1805.356087,2004.857088,54.414748,,
02/01/1997,1805.356098,-128.115005,0.0,0.0,254.927004,1932.168097,1820.239972,14.005132,0.131938,0.637506,6.470779,8.989421,12.513785,94.058628,1805.356098,1932.168097,52.441863,,
05/03/1997,1846.587055,-139.669006,0.0,0.0,251.397999,1958.316048,1810.979053,13.881883,0.128375,0.640242,6.632447,9.216603,10.245252,50.892113,1851.008926,1962.737919,53.29041,,
08/02/1997,2425.368073,-187.863007,0.0,0.0,250.653,2488.158066,1824.497993,13.73819,0.100738,0.804685,8.398024,11.61399,11.743351,35.00699,2426.621887,2489.41188,67.708664,,
11/01/1997,2165.835315,-52.176998,0.0,0.0,270.895996,2384.554313,1845.401978,14.679512,0.113604,0.764751,8.546698,11.984371,14.21087,73.148284,2165.835315,2384.554313,64.889361,,
01/31/1998,2186.506065,-144.985992,0.0,0.0,224.065994,2265.586067,1870.911963,11.976298,0.0989,0.72066,7.857942,10.836806,9.833273,22.795143,2186.565533,2265.645535,61.651954,,
05/02/1998,2696.457915,-153.927994,0.0,0.0,223.506996,2766.036918,1864.532021,11.987297,0.080804,0.878455,9.675653,13.52248,14.180847,42.228653,2696.457915,2766.036918,75.268358,,
08/01/1998,,,,,,,,,,,,,,,2916.912253,,,,
09/12/2020,,-153.927993774414,0.0,0.0,223.506996154785,,,,,,,,,,,,,,
