Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/1990,275.330994,142.981003,246.302002,,-15.104,36.706001,2.241,-27.648001,0.0,146.792999,-136.669998,-11.285,0.0,-77.426003,0.0,-31.559,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1990,280.393005,244.707993,245.563004,,-16.214001,56.268002,2.24,-13.638,0.0,-185.570999,-22.416,-3.461,0.0,-3.54,0.0,-23.546,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1990,843.924988,216.313995,256.549988,,-17.662001,-1.659,-2.479,265.365997,0.0,-128.990997,117.531998,-5.443,0.0,-15.75,0.0,160.147003,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1990,457.351013,114.997002,236.585007,,-18.02,66.684998,-2.002,-8.08,0.0,175.768997,1.554,-22.811001,0.0,55.716,0.0,-143.042007,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1991,333.737,164.231995,242.632996,,-14.032,1.671,0.0,0.838,0.0,65.342003,-52.401001,-4.952,0.0,-66.986,0.0,-2.608,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1991,365.372986,197.826004,243.623993,,-7.009,27.082001,0.0,-9.794,0.0,-109.627998,0.753,-7.543,0.0,23.490999,0.0,6.571,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1991,848.598022,398.740997,244.638,,-6.393,24.382,-8.079,-28.403999,0.0,-58.780998,73.019997,11.504,0.0,-33.745998,0.0,231.716003,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1991,409.291992,223.201004,237.104996,,-3.566,-27.135,-2.921,-102.639999,0.0,170.067001,-5.372,-1.009,0.0,64.240997,0.0,-142.679001,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1992,364.915985,211.753006,244.160995,,-5.296,56.429001,0.0,-44.59,0.0,102.069,-70.278,3.152,0.0,-82.778,0.0,-49.706001,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1992,398.916992,248.804993,235.507996,,-5.928,64.210999,0.0,-49.518002,0.0,-134.988007,57.792999,2.792,0.0,26.542,0.0,-46.299999,,,0.0,,,,,,,,,,,,,0.0,,,,
