Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1990,813.400024,,,-483.996002,,329.404022,,-191.876007,,,,137.528,-11.626999,,17.705999,,,,-6.079,125.901,-50.900002,75.000999,0.0,,,75.000999,0.0,75.000999,0.0,,75.000999,75.000999,,321.246002,0.235,0.235,,321.246002,0.235,0.235,0.235,
06/30/1990,893.794983,,,-498.145996,,395.648987,,-202.582001,,,,193.067001,-18.0,,19.368999,,,,-1.369,175.067002,-69.800003,105.266998,0.0,,,105.266999,0.0,105.266998,0.0,,105.266998,105.266998,,319.574005,0.33,0.33,,319.574005,0.33,0.33,0.33,
09/29/1990,829.861023,,,-491.044006,,338.817017,,-188.210999,,,,150.606003,-18.302999,,17.146999,,,,1.156,132.303003,-52.900002,79.403,0.0,,,79.403002,0.0,79.403,0.0,,79.403,79.403,,320.675995,0.25,0.25,,320.675995,0.25,0.25,0.25,
12/30/1990,904.565002,,,-510.381012,,394.18399,,-196.544006,,,,197.639999,-12.947999,,17.344999,,,,-4.397,184.692,-67.400002,117.292,0.0,,,117.291998,0.0,117.292,0.0,,117.292,117.292,,319.082,0.365,0.365,0.365,319.082,0.365,0.365,0.365,
03/31/1991,786.484985,,,-496.307007,,290.177979,,-193.705994,,,,96.472,-13.636,,14.84,,,,-1.204,82.836,-32.724998,50.111,0.0,,,50.111001,0.0,50.111,0.0,,50.111,50.111,,318.135986,0.16,0.16,,318.135986,0.16,0.16,0.16,
06/30/1991,874.622986,,,-506.605011,,368.017975,,-205.757004,,,,162.261002,-3.194999,,16.754999,,,,-13.56,159.066003,-64.099998,94.966003,0.0,,,94.966004,0.0,94.966003,0.0,,94.966003,94.966003,,313.858002,0.305,0.305,,313.858002,0.305,0.305,0.305,
09/29/1991,819.734009,,,-505.178009,,314.556,,-197.169006,,,,117.387001,-18.159999,,21.403999,,,,-3.244,99.227002,-39.700001,59.527,0.0,,,59.527001,0.0,59.527,0.0,,59.527,59.527,,286.820007,0.21,0.21,,286.820007,0.21,0.21,0.21,
12/31/1991,901.192993,,,-514.299011,,386.893982,,-204.067001,,,,182.826996,-21.207001,,18.058001,,,,3.149,161.619995,-64.574997,97.044998,0.0,,,97.044998,0.0,97.044998,0.0,,97.044998,97.044998,,287.44699,0.325,0.325,0.325,287.44699,0.325,0.325,0.325,
03/29/1992,793.120972,,,-488.960999,,304.159973,,-200.548996,,,,103.611,-12.87,,14.45,,,,-1.58,90.741,-36.189999,54.550999,146.0,,,-91.448998,0.0,-91.448997,0.0,,-91.448997,-91.448997,,288.04599,-0.315,0.19,,288.04599,-0.315,0.19,0.19,
06/28/1992,892.138977,,,-503.876007,,388.26297,,-213.097,,,,175.166,-12.11,,14.009,,,,-1.899,163.056001,-65.220001,97.835999,0.0,,,97.835999,0.0,97.835999,0.0,,97.835999,97.835999,,288.269989,0.34,0.34,,288.269989,0.34,0.34,0.34,
09/28/1992,848.609009,,,-506.567993,,342.041016,,-201.623993,,,,140.417007,-8.911,,11.424,,,,-2.513,131.506008,-52.389999,79.115997,0.0,,,79.116008,0.0,79.115997,0.0,,79.115997,79.115997,,288.34201,0.275,0.275,,288.34201,0.275,0.275,0.275,
12/27/1992,935.088013,,,-525.195984,,409.892029,,-211.802994,,,,198.089005,-9.112,,10.934,,,,-1.822,188.977005,-74.800003,114.177002,0.0,,,114.177002,0.0,114.177002,0.0,,114.177002,114.177002,,288.399994,0.395,0.395,0.395,288.399994,0.395,0.395,0.395,
03/28/1993,844.72998,,,-509.377014,,335.352966,,-215.233002,,,,120.120003,-9.553,,11.045,,,,-1.492,110.567003,-44.224998,66.342003,0.0,,,66.342004,0.0,66.342003,0.0,,66.342003,66.342003,,291.578003,0.23,0.23,,291.578003,0.23,0.23,0.23,
06/27/1993,937.768982,,,-517.940979,,419.828003,,-218.744003,,,,201.084,-11.656,,13.504,,,,-1.848,189.428,-75.775002,113.653,0.0,,,113.652998,0.0,113.653,0.0,,113.653,113.653,,293.256012,0.39,0.39,,293.256012,0.39,0.39,0.39,
09/26/1993,876.531982,,,-507.290985,,369.240997,,-206.300003,,,,162.940994,-10.161,,13.59,,,,-3.429,152.779994,-64.0,88.779999,0.0,,,88.779994,0.0,88.779999,0.0,,88.779999,88.779999,,293.35199,0.305,0.305,,293.35199,0.305,0.305,0.305,
12/31/1993,982.590027,,,-532.63501,,449.955017,,-219.748001,,,,230.207001,-14.53,,13.111,,,,1.419,215.677001,-86.699997,128.977005,0.0,,,128.977004,0.0,128.977005,0.0,,128.977005,128.977005,,293.119996,0.44,0.44,0.44,293.119996,0.44,0.44,0.44,
03/27/1994,876.625,,,-516.424011,,360.200989,,-217.744995,,,,142.455994,-10.145,,11.168,,,,-1.023,132.310993,-53.599998,78.710999,0.0,,,78.710995,0.0,78.710999,0.0,,78.710999,78.710999,,294.246002,0.27,0.27,,294.246002,0.27,0.27,0.27,
06/26/1994,966.880981,,,-516.083008,,450.797974,,-220.113998,,,,230.684006,-9.311,,10.729,,,,-1.418,221.373006,-89.599998,131.772995,0.0,,,131.773007,0.0,131.772995,0.0,,131.772995,131.772995,,294.338013,0.45,0.45,,294.338013,0.45,0.45,0.45,
09/25/1994,932.427002,,,-524.015991,,408.411011,,-221.156006,,,,187.255005,-10.524,,10.307,,,,0.217,176.731005,-71.199997,105.530998,0.0,,,105.531008,0.0,105.530998,0.0,,105.530998,105.530998,,286.929993,0.37,0.37,,286.929993,0.37,0.37,0.37,
12/31/1994,1048.589966,,,-550.286987,,498.302979,,-245.919998,,,,252.382996,-0.699,,13.42,,,,-12.721,251.683996,-102.300003,149.384003,0.0,,,149.383993,0.0,149.384003,0.0,,149.384003,149.384003,,278.876008,0.535,0.535,0.535,278.876008,0.535,0.535,0.535,
03/26/1995,913.820007,,,-534.221985,,379.598022,,-222.431,,,,157.167007,-12.261,,11.732,,,,0.529,144.906007,-58.700001,86.206001,0.0,,,86.206006,0.0,86.206001,0.0,,86.206001,86.206001,,280.178009,0.31,0.31,0.31,280.178009,0.31,0.31,0.31,
