Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/2010,32.928257,32.553322,32.553322,,1.084682,0.994031,1.907179,1.9,1.9,0.648505,1.9,1.9,0.643815,0.34,3.309463,3.309463,1.833167,22.180919,22.180919,
06/30/2010,33.030641,33.029516,33.029516,,0.856325,0.745939,0.501612,0.5,0.5,0.459165,0.5,0.5,0.459165,0.6,0.539729,0.539729,2.081552,22.065451,22.065451,
09/30/2010,33.168872,33.165867,33.165867,,0.886544,0.767657,0.635141,0.63,0.63,0.468886,0.63,0.63,0.465433,0.6,-1.574329,-1.574329,10.080988,22.086883,22.086883,
12/31/2010,36.383158,34.284903,34.284903,,0.90343,0.79446,1.239467,1.235471,1.235471,0.487503,1.235471,1.235471,0.487503,0.6,-1.539103,-1.539103,7.93587,22.730132,22.730132,
03/31/2011,36.383158,36.383158,36.383158,,0.887608,0.831621,1.347272,1.35,1.35,0.526342,1.35,1.35,0.526342,0.6,1.376296,1.376296,9.32239,23.477401,23.477401,
06/30/2011,36.447607,36.444775,36.444775,,0.968122,0.916126,0.339802,0.34,0.34,0.586312,0.34,0.34,0.586312,0.6,1.503288,1.503288,10.273651,23.218506,23.218506,
09/30/2011,36.501373,36.498451,36.498451,,0.967959,0.906532,-1.410005,-1.42,-1.42,0.567449,-1.42,-1.42,0.567449,0.6,-2.027127,-2.027127,6.406389,21.197751,21.197751,
12/31/2011,36.608038,36.555152,36.555152,,0.984649,0.901542,0.576636,1.418596,1.418596,0.565584,1.418596,1.418596,0.564437,0.6,-0.795374,-0.795374,0.321978,22.015411,22.015411,
03/31/2012,36.608038,36.608038,36.608038,,0.991831,0.918214,1.289334,1.26,1.26,0.576349,1.26,1.26,0.575478,0.6,1.931625,1.931625,0.28308,22.676277,22.676277,
06/30/2012,36.640094,36.639037,36.639037,,0.950707,0.703676,0.439095,0.44,0.44,0.392177,0.44,0.44,0.392177,0.6,-1.211822,-1.211822,0.328029,22.514216,22.514216,
09/30/2012,38.667196,36.948921,36.948921,,1.100059,1.00601,0.798887,0.82,0.82,0.664512,0.82,0.82,0.664512,0.6,-1.123118,-1.123118,0.337444,22.696319,22.696319,
12/31/2012,38.69406,38.729368,38.729368,,1.070635,0.970994,0.62348,0.601559,0.601559,0.624875,0.601559,0.601559,0.624875,0.6,-5.521779,-5.521779,0.36525,22.697877,22.697877,
03/31/2013,44.973532,44.278146,44.278146,,1.041078,0.932153,0.808661,0.81,0.81,0.576334,0.81,0.81,0.576334,0.6,0.199941,0.199941,0.25893,23.002707,23.002707,
06/30/2013,45.006497,45.006135,45.006135,,0.86977,0.762696,-0.000289,-0.000289,-0.000289,0.427853,-0.000289,-0.000289,0.427853,0.6,0.146269,0.146269,0.166709,22.403499,22.403499,
09/30/2013,44.323582,44.741537,44.741537,,0.960763,0.809784,0.236246,0.24,0.24,0.54151,0.24,0.24,0.54151,0.4,5.8287,5.8287,1.880286,22.24845,22.24845,
12/31/2013,44.244195,44.258654,44.258654,,0.799053,0.716493,0.427984,0.654042,0.654042,0.41872,0.654042,0.654042,0.41872,0.4,11.8103,11.8103,13.228357,22.503223,22.386676,
03/31/2014,43.354383,43.98292,43.98292,,0.741879,0.660211,0.312621,0.31,0.31,0.396154,0.31,0.31,0.393532,0.4,2.251715,2.251715,14.874851,22.427467,22.427467,
