Date,Revenue,Sales & Services Revenue,Cost of Revenue,Gross Profit,Other Operating Income,Operating Expenses,Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Current Income Tax,Deferred Income Tax,Tax Allowance/Credit,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/1994,1161.400024,,,,,-883.099976,,,,278.299988,0.200001,,24.0,,0.0,,-24.200001,278.499989,-100.0,,,,178.5,0.0,,,178.499989,0.0,178.5,0.0,,178.5,178.5,,415.199982,0.433333,0.433333,,415.199982,0.433333,0.433333,0.433333,
09/30/1994,1171.199951,,,,,-893.700012,,,,277.5,-11.4,,27.5,,0.0,,-16.1,266.1,-97.800003,,,,168.300003,0.0,,,168.299997,0.0,168.300003,0.0,,168.300003,168.300003,,407.976013,0.413333,0.413333,,407.976013,0.413333,0.413333,0.413333,
12/31/1994,1171.900024,,,,,-884.599976,,,,287.299988,-8.199999,,26.4,,0.0,,-18.200001,279.099989,-103.0,,,,176.100006,0.0,,,176.099989,0.0,176.100006,0.0,,176.100006,176.100006,,401.664,0.436667,0.436667,0.436667,401.664,0.436667,0.436667,0.436667,
03/31/1995,1138.699951,,,,,-889.599976,,,,249.100006,27.400002,,28.299999,,0.0,,-55.700001,276.500008,-105.800003,,,,170.699997,0.0,,,170.700005,,170.699997,0.0,,170.699997,170.699997,,397.48201,0.43,0.43,,397.48201,0.43,0.43,0.43,
06/30/1995,1190.199951,,,,,-900.099976,,,,290.100006,1.0,,28.6,,0.0,,-29.6,291.100006,-109.900002,,,,181.199997,0.0,,,181.200005,0.0,181.199997,0.0,,181.199997,181.199997,,394.574982,0.46,0.46,,394.574982,0.46,0.46,0.46,
09/30/1995,1183.900024,,,,,-891.799988,,,,292.100006,-5.0,,28.799999,,0.0,,-23.799999,287.100006,-103.199997,,,,183.899994,0.0,,,183.900009,0.0,183.899994,0.0,,183.899994,183.899994,,391.734009,0.466667,0.466667,,391.734009,0.466667,0.466667,0.466667,
12/31/1995,1155.199951,,,,,-3581.7,,,,255.0,5.0,,27.700001,,0.0,,-32.700001,260.0,-83.099998,,,,176.899994,0.0,,,176.900002,0.0,176.899994,0.0,,176.899994,176.899994,,393.033006,0.456667,0.456667,0.456667,393.033006,0.456667,0.456667,0.456667,
03/31/1996,1215.0,,,,,-954.0,,,,261.0,5.800002,,27.6,,0.0,,-33.400002,266.800002,-98.699997,,,,168.100006,0.0,,,168.100005,0.0,168.100006,0.0,,168.100006,168.100006,,384.644988,0.44,0.44,0.44,384.644988,0.43,0.43,0.43,
06/30/1996,1278.800049,,,,,-900.1,,,,310.5,-4.1,,28.0,,0.0,,-23.9,306.4,-106.900002,,,,199.5,0.0,,,199.499998,0.0,199.5,0.0,,199.5,199.5,,380.745003,0.52,0.52,0.52,380.745003,0.52,0.52,0.52,
09/30/1996,1289.199951,,,,,-973.5,,,,315.700012,-2.299999,,28.299999,,0.0,,-26.0,313.400013,-111.099998,,,,202.300003,0.0,,,202.300015,0.0,202.300003,0.0,,202.300003,202.300003,,376.815009,0.54,0.54,0.54,376.815009,0.53,0.53,0.53,
12/31/1996,1026.0,,,,,-723.0,,,,303.0,-8.699998,,32.099998,,0.0,,-23.4,294.300002,-96.300003,,,,198.0,-2.0,,,199.999999,0.0,200.0,0.0,,200.0,200.0,,379.5,0.53,0.523333,0.523333,379.5,0.53,0.523333,0.523333,
03/31/1997,1046.0,,,,,-765.0,,,,281.0,-86.0,,38.0,,0.0,,48.0,195.0,-70.0,,,,125.0,-3.0,,,128.0,0.0,128.0,0.0,,128.0,128.0,,375.999,0.34,0.33,0.33,378.999,0.34,0.33,0.33,
06/30/1997,1067.0,,,,,-746.0,,,,321.0,-40.0,,86.0,,0.0,,-46.0,281.0,-95.0,,,,186.0,-4.0,,,190.0,0.0,190.0,0.0,,190.0,190.0,,376.5,0.51,0.5,0.5,379.799994,0.5,0.49,0.49,
09/30/1997,1048.0,,,,,-751.0,,,,297.0,-65.0,,132.0,,0.0,,-67.0,232.0,-63.0,,,,169.0,-10.0,,,179.0,0.0,179.0,0.0,,179.0,179.0,,377.001,0.47,0.44,0.54,381.201003,0.47,0.44,0.54,
12/31/1997,1062.0,,,,,-3443.0,,,,314.0,-33.299996,,129.399994,,0.0,,-96.099998,280.700004,-61.700001,,,,219.0,-5.0,,,224.000003,0.0,224.0,0.0,,224.0,224.0,,379.661011,0.59,0.58,0.65,379.661011,0.59,0.58,0.65,
03/31/1998,1066.0,,,,,-815.0,,,,251.0,-63.0,,128.0,,0.0,,-65.0,188.0,-56.0,,,,132.0,-97.0,,,229.0,0.0,229.0,0.0,,229.0,229.0,,378.0,0.61,0.35,0.35,381.0,0.61,0.35,0.35,
06/30/1998,1079.0,,,,,-786.0,,,,293.0,-38.0,,127.0,,0.0,,-89.0,255.0,-68.0,,,,187.0,0.0,,,187.0,0.0,187.0,0.0,,187.0,187.0,,378.799988,0.49,0.49,0.49,381.5,0.48,0.48,0.48,
09/30/1998,1048.0,,,,,-790.0,,,,258.0,-57.0,,129.0,,0.0,,-72.0,201.0,-50.0,,,,151.0,-7.0,,,158.0,0.0,158.0,0.0,,158.0,158.0,,379.0,0.42,0.4,0.4,381.100006,0.42,0.4,0.4,
12/31/1998,1028.0,,,,,-778.0,,,,250.0,-49.0,,132.0,,0.0,,-83.0,201.0,-41.0,,,,160.0,0.0,,,160.0,0.0,160.0,0.0,,160.0,160.0,,379.0,0.42,0.42,0.42,381.0,0.42,0.42,0.42,
03/31/1999,1038.0,,,,,-793.0,,,,237.0,-79.0,,128.0,,0.0,,-49.0,158.0,-46.0,,,,112.0,0.0,,,112.0,0.0,112.0,0.0,,112.0,112.0,,380.0,0.3,0.3,0.3,382.0,0.3,0.3,0.3,
06/30/1999,1202.0,,,,,-996.0,,,,198.0,-83.0,,131.0,,0.0,,-48.0,115.0,-38.0,,,,77.0,0.0,,,77.0,0.0,77.0,0.0,,77.0,77.0,,380.0,0.2,0.2,0.2,382.0,0.2,0.2,0.2,
09/30/1999,1514.0,,,,,-1354.0,,,,146.0,-110.0,,134.0,,0.0,,-24.0,36.0,-17.0,,,,19.0,0.0,,,19.0,0.0,19.0,0.0,,19.0,19.0,,380.5,0.05,0.05,0.13,382.0,0.05,0.05,0.13,
12/31/1999,1488.0,,,,,-1334.0,,,,137.0,-95.0,,138.0,,0.0,,-43.0,42.0,-11.0,,,,31.0,0.0,,,31.0,0.0,31.0,0.0,,31.0,31.0,,381.0,0.08,0.08,0.08,382.0,0.08,0.08,0.08,
03/31/2000,1508.0,,,,,-1480.0,,,,28.0,-112.0,,140.0,,0.0,,-28.0,-84.0,36.0,,,,-48.0,0.0,,,-48.0,0.0,-48.0,0.0,0.0,-48.0,-48.0,,382.899994,-0.12,-0.12,0.04,382.899994,-0.12,-0.12,0.04,
06/30/2000,1592.0,,,,,-1314.0,,,,278.0,-94.0,,139.0,,0.0,,-45.0,184.0,-68.0,,,,116.0,0.0,,,116.0,0.0,116.0,0.0,0.0,116.0,116.0,,383.200012,0.3,0.3,0.26,383.600006,0.3,0.3,0.26,
09/30/2000,1535.0,,,,,-1324.0,,,,211.0,-55.0,,136.0,,0.0,,-81.0,156.0,-57.0,,,,99.0,0.0,,,99.0,0.0,99.0,0.0,0.0,99.0,99.0,,383.5,0.26,0.26,0.14,383.700012,0.26,0.26,0.14,
12/31/2000,1524.0,,,,,-1344.0,,,,116.0,-122.0,,136.0,,0.0,,-14.0,-6.0,11.0,,,,,0.0,,,5.0,0.0,44.0,0.0,0.0,44.0,44.0,,383.0,0.01,0.01,0.11,383.0,0.01,0.01,0.11,
03/31/2001,1540.0,,,,,-1335.0,,,,205.0,-114.0,,141.0,,0.0,,-27.0,91.0,-30.0,,,,61.0,-13.0,,,74.0,0.0,74.0,0.0,0.0,74.0,74.0,,384.5,0.19,0.16,0.16,384.799988,0.19,0.16,0.16,
06/30/2001,1592.0,,,,,-1310.0,,,,282.0,-115.0,,139.0,,0.0,,-24.0,167.0,-60.0,,,,107.0,0.0,,,107.0,0.0,107.0,0.0,0.0,107.0,107.0,,385.0,0.28,0.28,0.28,386.899994,0.28,0.28,0.28,
09/30/2001,1508.0,,,,,-1263.0,,,,245.0,-121.0,,137.0,,0.0,,-16.0,124.0,-45.0,,,,79.0,0.0,,,79.0,0.0,79.0,0.0,0.0,79.0,79.0,,385.399994,0.2,0.2,0.2,387.100006,0.2,0.2,0.2,
12/31/2001,1530.0,,,,,-1255.0,,,,275.0,-104.0,,136.0,-15.0,0.0,,-17.0,171.0,-56.0,,,,115.0,0.0,,,115.0,0.0,115.0,0.0,0.0,115.0,115.0,,,0.3,0.3,0.27,,0.3,0.3,0.27,
03/31/2002,1498.0,,,,,-1261.0,,,,237.0,-100.0,,134.0,,0.0,,-34.0,137.0,-51.0,,,,86.0,0.0,,,86.0,0.0,86.0,0.0,0.0,86.0,86.0,,387.200012,0.22,0.22,0.22,389.700012,0.22,0.22,0.22,
06/30/2002,1593.0,,,,,-1271.0,,,,322.0,-128.0,,130.0,,0.0,,-2.0,194.0,-75.0,,,,119.0,0.0,,,119.0,0.0,119.0,0.0,0.0,119.0,119.0,,388.299988,0.31,0.31,0.31,390.700012,0.31,0.31,0.31,
09/30/2002,1598.0,,,,,-1287.0,,,,311.0,-122.0,,126.0,,0.0,,-4.0,189.0,-63.0,,,,126.0,0.0,,,126.0,0.0,126.0,0.0,0.0,126.0,126.0,,388.600006,0.32,0.32,0.32,390.700012,0.32,0.32,0.32,
12/31/2002,1581.0,,,,,-1293.0,,,,288.0,-102.0,,128.0,,0.0,,-26.0,186.0,-57.0,,,,129.0,0.0,,,129.0,0.0,129.0,0.0,0.0,129.0,129.0,,388.876007,0.33,0.33,0.33,388.876007,0.33,0.33,0.33,
03/31/2003,1561.0,,,,,-1330.0,,,,231.0,-106.0,,127.0,,0.0,,-21.0,125.0,-40.0,,,,85.0,-124.0,,,209.0,0.0,209.0,0.0,0.0,209.0,209.0,,389.299988,0.54,0.22,0.22,390.700012,0.54,0.22,0.22,
06/30/2003,1633.0,,,,,-1335.0,,,,298.0,-99.0,,123.0,,0.0,,-24.0,199.0,-62.0,,,,137.0,0.0,,,137.0,0.0,137.0,0.0,0.0,137.0,137.0,,389.600006,0.35,0.35,0.35,391.899994,0.35,0.35,0.35,
09/30/2003,1598.0,,,,,-1287.0,,,,311.0,-111.0,,123.0,,0.0,,-12.0,200.0,-63.0,,,,137.0,0.0,,,137.0,0.0,137.0,0.0,0.0,137.0,137.0,,389.899994,0.35,0.35,0.35,391.5,0.35,0.35,0.35,
12/31/2003,1676.0,,,,,-1452.0,,,,224.0,-162.0,,124.0,,0.0,,38.0,62.0,-10.0,,,,52.0,0.0,,,52.0,0.0,52.0,0.0,0.0,52.0,52.0,,390.356995,0.13,0.13,0.43,390.356995,0.13,0.13,0.43,
03/31/2004,1693.0,,,,,-1347.0,,,,346.0,-111.0,,121.0,,0.0,,-10.0,235.0,-77.0,,,,158.0,0.0,,,158.0,0.0,158.0,0.0,0.0,158.0,158.0,,391.200012,0.4,0.4,0.4,394.0,0.4,0.4,0.4,
06/30/2004,1813.0,,,,,-1388.0,,,,425.0,-121.0,,121.0,,0.0,,0.0,304.0,-91.0,,,,213.0,0.0,,,213.0,0.0,213.0,0.0,0.0,213.0,213.0,,392.399994,0.55,0.55,0.55,396.399994,0.54,0.54,0.54,
09/30/2004,1857.0,,,,,-1388.0,,,,469.0,-81.0,,121.0,,0.0,,-40.0,388.0,-100.0,,,,288.0,0.0,,,288.0,0.0,288.0,0.0,0.0,288.0,288.0,,394.399994,0.73,0.73,0.6,400.100006,0.72,0.72,0.59,
12/31/2004,1949.0,,,,,-1487.0,,,,462.0,-87.0,,126.0,,0.0,-50.0,11.0,375.0,-111.0,,,,264.0,0.0,,,264.0,0.0,264.0,0.0,0.0,264.0,264.0,,398.72,0.66,0.66,0.66,406.15,0.65,0.65,0.65,
03/31/2005,1961.0,,-1418.0,543.0,,-1558.0,,,,-1015.0,-126.0,,128.0,,,,-2.0,-1141.0,-83.0,,,,-1224.0,,,,-1224.0,,-1224.0,,,-1224.0,-1224.0,,401.8,0.48,0.48,0.53,410.1,0.47,0.47,0.52,
06/30/2005,2154.0,,,,,-1562.0,,,,592.0,-117.0,126.0,126.0,,0.0,,-9.0,475.0,-51.0,,,,424.0,0.0,,,424.0,0.0,424.0,0.0,0.0,424.0,424.0,-120.0,403.2,1.05,1.05,0.7524,409.8,1.04,1.04,0.7472,
09/30/2005,2155.0,,,,,-1627.0,,,,528.0,-87.0,119.0,119.0,,0.0,,-32.0,441.0,-140.0,,,,301.0,0.0,,,301.0,0.0,301.0,0.0,0.0,301.0,301.0,,404.3,0.74,0.74,0.74,412.3,0.73,0.73,0.73,
12/31/2005,2257.0,,,,,-1663.0,,,,594.0,-90.0,,121.0,,0.0,,-31.0,504.0,-142.0,,,,362.0,0.0,,,362.0,0.0,362.0,0.0,0.0,362.0,362.0,,407.481,0.89,0.89,0.89,416.953,0.87,0.87,0.87,
03/31/2006,2303.0,,,,,-1752.0,,,,551.0,-85.0,120.0,120.0,,0.0,,-35.0,466.0,-161.0,,,,305.0,0.0,,,305.0,0.0,305.0,0.0,0.0,305.0,305.0,,412.4,0.74,0.74,0.74,421.8,0.72,0.72,0.72,
06/30/2006,2392.0,,,,,-1715.0,,,,677.0,-88.0,121.0,121.0,,0.0,,-33.0,589.0,-214.0,,,,375.0,0.0,,,375.0,0.0,375.0,0.0,0.0,375.0,375.0,,413.5,0.91,0.91,0.91,422.8,0.89,0.89,0.89,
09/30/2006,2393.0,,,,,-1678.0,,,,715.0,-79.0,120.0,120.0,,0.0,,-41.0,636.0,-220.0,,,,416.0,0.0,,,416.0,0.0,416.0,0.0,0.0,416.0,416.0,,402.0,1.04,1.04,1.04,409.9,1.02,1.02,1.02,
12/31/2006,2319.0,,,,,-1705.0,,,,614.0,-75.0,,115.0,,0.0,,-40.0,539.0,-154.0,,,,385.0,0.0,,,385.0,0.0,385.0,0.0,0.0,385.0,385.0,,395.952,0.97,0.97,0.97,404.32,0.95,0.95,0.95,
03/31/2007,2247.0,,,,,-1719.0,,,,528.0,-108.0,115.0,115.0,,0.0,,-7.0,420.0,-135.0,,,,285.0,0.0,,,285.0,0.0,285.0,0.0,0.0,285.0,285.0,,394.2,0.72,0.72,0.72,402.3,0.71,0.71,0.71,
06/30/2007,2378.0,,,,,-1688.0,,,,690.0,-90.0,111.0,111.0,,0.0,,-21.0,600.0,-206.0,,,,394.0,0.0,,,394.0,0.0,394.0,0.0,0.0,394.0,394.0,,393.7,1.0,1.0,1.0,401.7,0.98,0.98,0.98,
09/30/2007,2353.0,,,,,-1672.0,,,,681.0,-76.0,107.0,107.0,,0.0,,-31.0,605.0,-219.0,,,,386.0,0.0,,,386.0,0.0,386.0,0.0,0.0,386.0,386.0,19.0,389.0,0.99,0.99,1.04,397.4,0.97,0.97,1.02,
12/31/2007,2454.0,,,,,-1768.0,,,,686.0,-74.0,,108.0,,0.0,,-34.0,612.0,-213.0,,,,399.0,0.0,,,399.0,0.0,399.0,0.0,0.0,399.0,399.0,,381.6,1.04,1.04,1.04,389.9,1.02,1.02,1.02,
03/31/2008,2500.0,,,,,-1922.0,,,,578.0,-102.0,109.0,109.0,,0.0,,-7.0,476.0,-185.0,,,,291.0,0.0,,,291.0,0.0,291.0,0.0,0.0,291.0,291.0,7.678,375.7,0.77,0.77,0.79,383.9,0.76,0.76,0.78,
06/30/2008,2765.0,,,,,-1966.0,,,,799.0,-66.0,112.0,112.0,,0.0,,-46.0,733.0,-280.0,,,,453.0,0.0,,,453.0,0.0,453.0,0.0,0.0,453.0,453.0,,375.4,1.2,1.2,1.2,383.5,1.18,1.18,1.18,
09/30/2008,2894.0,,,,,-2000.0,,,,894.0,-72.0,,111.0,,0.0,,-39.0,822.0,-302.0,,,,520.0,0.0,,,520.0,0.0,520.0,0.0,0.0,520.0,520.0,,372.5,1.39,1.39,1.39,380.5,1.37,1.37,1.37,
12/31/2008,2502.0,,,,,-1689.0,,,,813.0,-94.0,,112.0,,0.0,,-18.0,719.0,-267.0,,,,452.0,0.0,,,452.0,0.0,452.0,0.0,0.0,452.0,452.0,,365.8,1.23,1.23,1.23,372.4,1.21,1.21,1.21,
03/31/2009,1943.0,1943.0,,,0.0,-1560.0,,207.0,1353.0,383.0,-100.0,,117.0,,,,-17.0,283.0,-106.0,90.0,16.0,,177.0,0.0,0.0,0.0,177.0,0.0,177.0,0.0,0.0,177.0,177.0,0.0,366.2,0.48,0.48,0.48,371.1,0.47,0.47,0.47,
06/30/2009,1857.0,1857.0,,,0.0,-1389.0,,207.0,1182.0,468.0,-77.0,,113.0,,,,-36.0,391.0,-144.0,85.0,59.0,,247.0,0.0,0.0,0.0,247.0,0.0,247.0,0.0,-2.0,245.0,245.0,0.0,366.8,0.67,0.67,0.67,371.4,0.66,0.66,0.66,
09/30/2009,2063.0,2063.0,,,0.0,-1501.0,,210.0,1291.0,562.0,-81.0,,118.0,,,,-37.0,481.0,-178.0,80.0,98.0,,303.0,0.0,0.0,0.0,303.0,,303.0,0.0,-2.0,301.0,301.0,0.0,367.3,0.82,0.82,0.82,372.5,0.81,0.81,0.81,
12/31/2009,2106.0,2106.0,,,0.0,-1557.0,,213.0,1344.0,549.0,-82.0,,119.0,,,,-37.0,467.0,-160.0,-5.0,165.0,,307.0,0.0,0.0,0.0,307.0,0.0,307.0,0.0,-2.0,305.0,316.7,11.7,367.9,0.83,0.83,0.860832,373.3,0.82,0.82,0.851342,
03/31/2010,2238.0,2238.0,,,0.0,-1683.0,,204.0,1479.0,555.0,-99.0,,119.0,,,,-20.0,456.0,-199.0,159.0,40.0,,257.0,0.0,0.0,0.0,257.0,0.0,257.0,0.0,-2.0,255.0,255.0,0.0,369.5,0.69,0.69,0.69,374.9,0.68,0.68,0.68,
06/30/2010,2430.0,2430.0,,,0.0,-1697.0,,204.0,1493.0,733.0,-98.0,,115.0,,,,-17.0,635.0,-243.0,237.0,6.0,,392.0,0.0,0.0,0.0,392.0,0.0,392.0,0.0,2.0,394.0,394.0,0.0,369.7,1.06,1.06,1.06,375.1,1.04,1.04,1.04,
09/30/2010,2456.0,2456.0,,,0.0,-1710.0,,204.0,1506.0,746.0,-32.0,,113.0,,,,-81.0,714.0,-269.0,143.0,126.0,,445.0,0.0,0.0,0.0,445.0,0.0,445.0,0.0,-2.0,443.0,443.0,0.0,366.3,1.21,1.21,1.21,371.6,1.19,1.19,1.19,
12/31/2010,2392.0,2392.0,,,0.0,-1750.0,,207.0,1543.0,642.0,-80.0,,115.0,,,,-35.0,562.0,-160.0,20.0,140.0,,402.0,0.0,0.0,0.0,402.0,,402.0,0.0,-2.0,400.0,426.65,26.65,360.7,1.11,1.11,1.182839,365.7,1.09,1.09,1.162874,
03/31/2011,2620.0,2620.0,,,0.0,-2020.0,,211.0,1809.0,600.0,-85.0,,112.0,,,,-27.0,515.0,-190.0,78.0,112.0,,325.0,0.0,0.0,0.0,325.0,0.0,325.0,0.0,-2.0,323.0,323.0,0.0,355.2,0.91,0.91,0.91,360.5,0.9,0.9,0.9,
06/30/2011,2866.0,2866.0,,,0.0,-1991.0,,213.0,1778.0,875.0,-79.0,,113.0,,,,-34.0,796.0,-239.0,108.0,131.0,,557.0,0.0,0.0,0.0,557.0,0.0,557.0,0.0,-2.0,555.0,555.0,0.0,351.0,1.58,1.58,1.58,357.3,1.56,1.56,1.56,
09/30/2011,2889.0,2889.0,,,0.0,-1951.0,,217.0,1734.0,938.0,-54.0,,114.0,,,,-60.0,884.0,-330.0,159.0,171.0,,554.0,0.0,0.0,0.0,554.0,,554.0,0.0,-2.0,552.0,552.0,0.0,343.2,1.61,1.61,1.61,349.0,1.59,1.59,1.59,
12/31/2011,2797.0,2797.0,,,0.0,-1997.0,,221.0,1776.0,800.0,-77.0,,116.0,,0.0,,-39.0,723.0,-243.0,130.0,113.0,,480.0,0.0,0.0,0.0,480.0,0.0,480.0,0.0,-3.0,477.0,497.8,20.8,332.8,1.44,1.44,1.495793,338.6,1.42,1.42,1.481429,
03/31/2012,2789.0,2789.0,,,0.0,-2044.0,,224.0,1820.0,745.0,-91.0,,120.0,,0.0,,-29.0,654.0,-244.0,156.0,88.0,,410.0,0.0,0.0,0.0,410.0,0.0,410.0,0.0,-2.0,408.0,408.0,0.0,328.3,1.24,1.24,1.24,332.9,1.23,1.23,1.23,
06/30/2012,2874.0,2874.0,,,0.0,-1940.0,,229.0,1711.0,934.0,-91.0,,122.0,,0.0,,-31.0,843.0,-319.0,269.0,50.0,,524.0,0.0,0.0,0.0,524.0,0.0,524.0,0.0,0.0,524.0,524.0,0.0,322.7,1.62,1.62,1.62,322.7,1.6,1.6,1.6,
09/30/2012,2693.0,2693.0,,,0.0,-1962.0,,230.0,1732.0,731.0,-91.0,,124.0,,0.0,,-33.0,640.0,-238.0,97.0,141.0,,402.0,0.0,0.0,0.0,402.0,0.0,402.0,0.0,-1.0,401.0,401.0,0.0,317.7,1.26,1.26,1.26,321.8,1.24,1.24,1.24,
