Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/1989,209.101746,,,,,,,,,,,,,,,,,,,,,,,,17.967882,,,17.967882,17.967882,,82.225632,0.22,0.22,,82.225632,0.22,0.22,0.22,
03/31/1990,208.632004,,-174.634003,,33.998001,,-11.779,,,22.219,-0.408,,1.076,,,-0.668,21.811,-8.09,13.721,0.0,,,13.721,0.0,13.721,0.0,,13.721,13.721,,82.304001,0.1675,0.1675,,82.304001,0.1675,0.1675,0.1675,
06/30/1990,234.688995,,-195.712997,,38.975998,,-11.656,,,27.32,-1.202,,1.302,,,-0.1,26.118,-9.68,16.438,0.0,,,16.437999,0.0,16.438,0.0,,16.438,16.438,,82.375999,0.2,0.2,,82.375999,0.2,0.2,0.2,
09/30/1990,239.759003,,-199.175995,,40.583008,,-12.52,,,28.063,-1.366,,1.44,,,-0.074,26.697,-9.78,16.917,0.0,,,16.917,0.0,16.917,0.0,,16.917,16.917,,82.419998,0.205,0.205,,82.419998,0.205,0.205,0.205,
12/31/1990,212.815994,,-170.481003,,42.334991,,-11.222,,,31.113001,-0.865,,0.943,,,-0.078,30.248001,-10.86,19.388,0.0,,,19.388001,0.0,19.388,0.0,0.0,19.388,19.388,,82.474,0.235,0.235,0.235,82.474,0.235,0.235,0.235,
03/31/1991,207.882004,,-174.363998,,33.518005,,-12.986,,,20.532,-1.154,,1.259,,,-0.105,19.378,-7.05,12.328,0.0,,,12.327999,0.0,12.328,0.0,,12.328,12.328,,82.578003,0.15,0.15,,82.578003,0.15,0.15,0.15,
06/30/1991,250.259003,,-205.656006,,44.602997,,-12.328,,,32.275002,-1.382,,1.529,,,-0.147,30.893001,-11.38,19.513,0.0,,,19.513001,0.0,19.513,0.0,,19.513,19.513,,82.650002,0.235,0.235,,82.650002,0.235,0.235,0.235,
09/30/1991,288.890015,,-238.988007,,49.902008,,-14.102,,,35.799999,-1.191,,1.259,,,-0.068,34.608999,-12.52,22.089001,0.0,,,22.088999,0.0,22.089001,0.0,,22.089001,22.089001,,82.802002,0.265,0.265,,82.802002,0.265,0.265,0.265,
12/31/1991,254.039993,,-201.630997,,52.408996,,-12.521,,,39.888,-0.303,,0.493,,,-0.19,39.585,-14.08,25.504999,0.0,,,25.505,0.0,25.504999,0.0,0.0,25.504999,25.504999,,82.919998,0.31,0.31,0.31,82.919998,0.31,0.31,0.31,
03/31/1992,269.105011,,-224.007004,,45.098007,,-14.824,,,30.274,-0.331,,0.553,,0.0,-0.222,29.943,-11.085,18.858,64.959999,,,-46.101999,0.0,-46.102001,0.0,,-46.102001,-46.102001,,83.143997,-0.55,0.23,,83.143997,-0.55,0.23,0.23,
06/30/1992,306.403992,,-251.378998,,55.024994,,-14.861,,,40.164001,-0.251,,0.498,,0.0,-0.247,39.913001,-14.885,25.028,0.0,,,25.028001,0.0,25.028,0.0,,25.028,25.028,,83.32,0.3,0.3,,83.32,0.3,0.3,0.3,
09/30/1992,305.210999,,-242.070999,,63.139999,,-14.846,,,48.293999,-0.06,,0.454,,0.0,-0.394,48.233999,-17.795,30.438999,0.0,,,30.438999,0.0,30.438999,0.0,,30.438999,30.438999,,83.464996,0.36,0.36,,83.464996,0.36,0.36,0.36,
12/31/1992,294.007996,,-227.938995,,66.069001,,-14.155,,,51.914001,-0.163,,0.576,,0.0,-0.413,51.751001,-17.905001,33.846001,0.0,,,33.846,0.0,33.846001,0.0,0.0,33.846001,33.846001,,83.490997,0.41,0.41,0.41,83.490997,0.41,0.41,0.41,
03/31/1993,280.100006,,-223.427994,,56.672012,,-16.25,,,40.422001,-0.216,,0.492,,0.0,-0.276,40.206001,-15.01,25.195999,0.0,,,25.196001,0.0,25.195999,0.0,,25.195999,25.195999,,83.530998,0.3,0.3,,83.530998,0.3,0.3,0.3,
06/30/1993,292.566315,,-237.994003,,54.572311,,-15.998,,,38.574001,-0.19,,0.309,,0.0,-0.119,38.384001,-14.36,24.024,0.0,,,24.024002,0.0,24.024,0.0,,24.024,24.024,,83.546722,0.29,0.29,,83.546722,0.29,0.29,0.29,
09/30/1993,326.10675,,-268.998993,,57.107758,,-15.462,,,41.646,-0.64,,0.701,,0.0,-0.061,41.006,-15.85,25.156,0.0,,,25.156,0.0,25.155581,0.0,,25.155581,25.155581,,83.554413,0.3,0.3,,83.554413,0.3,0.3,0.3,
12/31/1993,294.874939,,-234.931,,59.943939,,-14.572,,,45.372002,-0.718,,0.85,,0.0,-0.132,44.654002,-16.82,27.834,0.0,,,27.834002,0.0,27.834419,0.0,0.0,27.834419,27.834419,,83.566002,0.33,0.33,0.33,83.566002,0.33,0.33,0.33,
03/31/1994,329.132111,,-267.644012,,61.488098,,-18.245001,,,43.243,-0.507,,0.722,,0.0,-0.215,42.736,-16.23,26.506001,0.0,,,26.506,0.0,26.506159,0.0,,26.506159,26.506159,,83.609497,0.32,0.32,,83.609497,0.32,0.32,0.32,
06/30/1994,329.338623,,-267.64801,,61.690613,,-16.691999,,,44.999001,-0.3,,0.716,,0.0,-0.416,44.699001,-17.24,27.459,0.0,,,27.459001,0.0,27.459171,0.0,,27.459171,27.459171,,83.624527,0.33,0.33,,83.624527,0.33,0.33,0.33,
09/30/1994,383.455994,,-307.368988,,76.087006,,-18.315001,,,57.771999,-0.139,,0.6,,0.0,-0.461,57.632999,-22.18,35.452999,0.0,,,35.452999,0.0,35.453285,0.0,,35.453285,35.453285,,83.62722,0.42,0.42,,83.62722,0.42,0.42,0.42,
12/31/1994,361.316254,,-283.316986,,77.999268,,-15.496,,,62.502998,0.548,,0.642,,0.0,-1.19,63.050998,-23.950001,39.101002,0.0,,,39.100997,0.0,39.100384,0.0,0.0,39.100384,39.100384,,83.631203,0.47,0.47,0.47,83.631203,0.47,0.47,0.47,
03/31/1995,365.352997,,-303.931,,61.421997,,-18.238001,,,43.183998,0.943,,0.57,,0.0,-1.513,44.126998,-16.91,27.216999,0.0,,,27.216998,0.0,27.216999,0.0,,27.216999,27.216999,,83.638,0.33,0.33,,83.638,0.33,0.33,0.33,
06/30/1995,371.365997,,-313.790009,,57.575989,,-18.745001,,,38.831001,0.86,,0.304,,0.0,-1.164,39.691001,-15.03,24.660999,0.0,,,24.661002,0.0,24.660999,0.0,,24.660999,24.660999,,83.642998,0.29,0.29,,83.642998,0.29,0.29,0.29,
09/30/1995,375.003998,,-313.498993,,61.505005,,-19.041,,,42.464001,0.774,,0.0,,0.0,-0.774,43.238001,-16.190001,27.048,0.0,,,27.048,0.0,27.048,0.0,,27.048,27.048,,83.648003,0.32,0.32,,83.648003,0.32,0.32,0.32,
12/31/1995,381.898987,,-311.674988,,70.223999,,-17.771999,,,52.452,0.562,,0.0,,0.0,-0.562,53.014,-19.120001,33.894001,0.0,,,33.893999,0.0,33.894001,0.0,0.0,33.894001,33.894001,,83.889999,0.41,0.41,0.41,83.889999,0.41,0.41,0.41,
03/31/1996,381.037994,,-324.333008,,56.704987,,-19.848,,,36.856998,0.272,,0.004,,0.0,-0.276,37.128998,-14.02,23.108999,0.0,,,23.108998,0.0,23.108999,0.0,,23.108999,23.108999,,83.666,0.28,0.28,0.28,83.666,0.28,0.28,0.28,
06/30/1996,398.858002,,-338.56601,,60.291992,,-20.021,,,40.271,0.241,,0.005,,0.0,-0.246,40.512,-15.35,25.162001,0.0,,,25.162,0.0,25.162001,0.0,,25.162001,25.162001,,83.671997,0.3,0.3,0.3,83.671997,0.3,0.3,0.3,
09/30/1996,423.171997,,-359.076996,,64.095001,,-20.731001,,,43.363998,-0.391,,0.58,,0.0,-0.189,42.972998,-16.059999,26.913,0.0,,,26.912999,0.0,26.913,0.0,,26.913,26.913,,83.575996,0.32,0.32,0.32,83.575996,0.32,0.32,0.32,
12/31/1996,416.277008,,-344.572998,,71.70401,,-19.274,,,52.43,-0.952,,1.065,,0.0,-0.113,51.478,-18.778,32.700001,0.0,,,32.7,0.0,32.700001,0.0,,32.700001,32.700001,,81.942001,0.4,0.4,0.4,81.942001,0.4,0.4,0.4,
03/31/1997,379.532013,,-315.912994,,63.619019,,-21.812,,,41.806999,-1.437,,1.691,,0.0,-0.254,40.369999,-15.22,25.15,0.0,,,25.149999,0.0,25.15,0.0,,25.15,25.15,,80.301003,0.31,0.31,0.31,80.301003,0.31,0.31,0.31,
06/30/1997,463.993011,,-380.910004,,83.083008,,-29.271999,,,53.811001,-3.455,,4.961,,-1.302,-0.204,50.356001,-18.85,31.506001,0.0,,,31.506001,0.0,31.506001,0.0,,31.506001,31.506001,,78.792,0.4,0.4,0.4,78.792,0.4,0.4,0.4,
09/30/1997,480.571991,,-400.47699,,80.095001,,-26.971001,,,53.124001,-4.23,,4.624,,0.0,-0.394,48.894,-17.77,31.124001,0.0,,,31.124,0.0,31.124001,0.0,,31.124001,31.124001,,78.833,0.4,0.4,0.4,78.833,0.4,0.4,0.4,
12/31/1997,488.90799,,-401.131989,,87.776001,,-27.476999,,,60.299,-5.127,,4.379,,1.302,-0.554,55.172,-20.541,34.631001,0.0,,,34.631,0.0,34.631001,0.0,,34.631001,34.631001,,78.760002,0.44,0.44,0.44,78.760002,0.44,0.44,0.44,
03/31/1998,437.558014,,-363.470001,,74.088013,,-28.511999,,,45.576,-3.271,,3.849,,0.0,-0.578,42.305,-15.78,26.525,0.0,,,26.525001,0.0,26.525,0.0,,26.525,26.525,,78.848,0.34,0.34,0.34,78.848,0.34,0.34,0.34,
