Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2007,4826.679,,,-1955.825,,2870.854,0.0,-1430.12,799.337,422.291,,,630.783,1440.734,167.294,-167.294,,,0.0,0.0,1608.028,-401.579,1206.449,0.0,,,1206.449,0.0,1206.449,0.0,0.0,1206.449,1206.449,,624.502,1.93,1.93,1.93,635.85,1.895,1.895,1.895,
03/31/2008,5186.043,,,-2110.536,,3075.507,,-1529.272,,,,,,1546.235,167.343,-121.616,0.387,-122.003,0.0,-45.727,1713.578,-406.492,1307.086,0.0,,,1307.086,0.0,1307.086,0.0,0.0,1307.086,1307.086,,626.258,2.085,2.085,2.085,634.784,2.06,2.06,2.06,
06/30/2008,5367.212,,,-2147.575,,3219.637,,-1641.672,959.462,484.552,,,682.21,1577.965,57.923,-88.086,0.0,-88.086,0.0,30.163,1635.888,-388.497,1247.391,0.0,,,1247.391,0.0,1247.391,0.0,0.0,1247.391,1247.391,,627.634,1.985,1.985,1.985,636.046,1.96,1.96,1.96,
09/30/2008,5541.391,,,-2173.39,,3368.001,,-1720.436,1015.865,508.801,,,704.571,1647.565,21.217,-90.996,0.0,-90.996,0.0,69.779,1668.782,-378.844,1289.938,0.0,,,1289.938,0.0,1289.938,0.0,0.0,1289.938,1289.938,,628.482,2.05,2.05,2.05,635.552,2.03,2.03,2.03,
12/31/2008,5700.904,,,-2190.005,,3510.899,0.0,-1650.695,917.353,505.993,,,733.342,1860.204,-1024.858,-69.899,18.549,-88.448,0.0,1094.757,835.346,-452.904,382.442,0.0,,,382.442,0.0,382.442,0.0,0.0,382.442,382.442,,629.302,0.61,0.61,2.22,633.728,0.605,0.605,2.205,
03/31/2009,5508.99,5330.9,178.09,-2101.504,2101.504,3407.486,0.0,-1523.895,882.252,433.941,448.311,641.643,0.0,1883.591,6.21,,,-66.092,90.92,-31.038,1889.801,-466.973,1422.828,0.0,0.0,0.0,1422.828,0.0,1422.828,0.0,0.0,1422.828,1392.55685,-30.27115,630.504,2.255,2.255,2.208641,634.442,2.245,2.245,2.197287,
06/30/2009,5522.897,5336.1,186.797,-2107.971,2107.971,3414.926,0.0,-1541.032,833.406,469.039,364.367,707.626,0.0,1873.894,-17.718,,,-50.017,83.701,-15.966,1856.176,-371.631,1484.545,0.0,0.0,0.0,1484.545,0.0,1484.545,0.0,0.0,1484.545,1472.5967,-11.9483,631.802,2.35,2.35,2.330789,637.072,2.33,2.33,2.311245,
09/30/2009,5944.851,5756.6,188.251,-2226.24,2226.24,3718.611,0.0,-1644.893,887.369,497.812,389.557,757.524,0.0,2073.718,-7.177,,,-46.702,73.856,-19.977,2066.541,-427.566,1638.975,0.0,0.0,0.0,1638.975,0.0,1638.975,0.0,0.0,1638.975,1626.4001,-12.5749,632.994,2.59,2.59,2.569377,639.492,2.565,2.565,2.545336,
12/31/2009,6673.825,6465.19,208.635,-2408.4,2408.4,4265.425,0.0,-1784.442,1048.208,583.149,465.059,736.234,0.0,2480.983,87.688,,,-66.862,103.947,-124.773,2568.671,-594.571,1974.1,0.0,0.0,0.0,1974.1,0.0,1974.1,0.0,0.0,1974.1,1966.01465,-8.08535,634.474,3.11,3.11,3.098653,644.326,3.065,3.065,3.052452,
03/31/2010,6775.0,6475.0,300.0,-2452.0,2452.0,4323.0,0.0,-1835.0,1017.0,607.0,410.0,818.0,0.0,2488.0,18.0,,,-95.0,105.0,-28.0,2506.0,-551.0,1955.0,0.0,0.0,0.0,1955.0,0.0,1955.0,0.0,0.0,1955.0,1938.75,-16.25,635.79,3.075,3.075,3.049356,645.216,3.03,3.03,3.004815,
06/30/2010,6820.0,6562.0,258.0,-2467.0,2467.0,4353.0,0.0,-1988.0,1090.0,629.0,461.0,898.0,0.0,2365.0,69.0,,,-136.0,106.0,-39.0,2434.0,-594.0,1840.0,0.0,0.0,0.0,1840.0,0.0,1840.0,0.0,0.0,1840.0,1812.05,-27.95,636.7,2.89,2.89,2.846003,644.972,2.855,2.855,2.811665,
09/30/2010,7286.0,7032.0,254.0,-2552.0,2552.0,4734.0,0.0,-2187.0,1193.0,661.0,532.0,994.0,0.0,2547.0,167.0,,,-172.0,70.0,-65.0,2714.0,-547.0,2167.0,0.0,0.0,0.0,2167.0,0.0,2167.0,0.0,0.0,2167.0,2126.7,-40.3,637.234,3.4,3.4,3.337392,644.754,3.36,3.36,3.297496,
12/31/2010,8440.0,8167.0,273.0,-2946.0,2946.0,5494.0,0.0,-2512.0,1461.0,902.0,559.0,1051.0,0.0,2982.0,160.0,,,-176.0,74.0,-58.0,3142.0,-599.0,2543.0,0.0,0.0,0.0,2543.0,0.0,2543.0,0.0,0.0,2543.0,2507.25,-35.75,639.892,3.975,3.975,3.918239,651.072,3.905,3.905,3.85009,
03/31/2011,8575.0,8306.0,269.0,-2936.0,2936.0,5639.0,0.0,-3343.0,1617.0,1026.0,591.0,1226.0,500.0,2296.0,96.0,,,-190.0,128.0,-34.0,2392.0,-594.0,1798.0,0.0,0.0,0.0,1798.0,0.0,1798.0,0.0,0.0,1798.0,2105.45,307.45,643.054,2.795,2.795,3.274142,652.766,2.755,2.755,3.225995,
06/30/2011,9026.0,8716.0,310.0,-3172.0,3172.0,5854.0,0.0,-2973.0,1739.0,1091.0,648.0,1234.0,0.0,2881.0,204.0,,,-212.0,72.0,-64.0,3085.0,-580.0,2505.0,0.0,0.0,0.0,2505.0,0.0,2505.0,0.0,0.0,2505.0,2456.25,-48.75,644.456,3.885,3.885,3.811354,652.072,3.84,3.84,3.765239,
09/30/2011,9720.0,9335.0,385.0,-3378.0,3378.0,6342.0,0.0,-3284.0,1880.0,1204.0,676.0,1404.0,0.0,3058.0,302.0,-190.0,21.0,-211.0,24.0,-136.0,3360.0,-631.0,2729.0,0.0,0.0,0.0,2729.0,0.0,2729.0,0.0,0.0,2729.0,2658.15,-70.85,646.31,4.22,4.22,4.11281,654.878,4.165,4.165,4.056812,
12/31/2011,10584.0,10174.0,410.0,-3702.0,3702.0,6882.0,0.0,-3375.0,2077.0,1268.0,809.0,1298.0,0.0,3507.0,-18.0,-162.0,37.0,-199.0,155.0,25.0,3489.0,-784.0,2705.0,0.0,0.0,0.0,2705.0,0.0,2705.0,0.0,0.0,2705.0,2748.55,43.55,648.408,4.17,4.17,4.23892,658.004,4.11,4.11,4.176185,
03/31/2012,10645.0,10225.0,420.0,-3789.0,3789.0,6856.0,0.0,-3467.0,2026.0,1269.0,757.0,1441.0,0.0,3389.0,156.0,-162.0,20.0,-182.0,143.0,-137.0,3545.0,-655.0,2890.0,0.0,0.0,0.0,2890.0,0.0,2890.0,0.0,0.0,2890.0,2812.0,-78.0,650.598,4.44,4.44,4.322177,660.272,4.375,4.375,4.256867,
06/30/2012,11807.0,11368.0,439.0,-4677.0,4677.0,7130.0,0.0,-3893.0,2355.0,1413.0,942.0,1538.0,0.0,3237.0,253.0,-158.0,22.0,-180.0,149.0,-244.0,3490.0,-657.0,2833.0,48.0,48.0,0.0,2785.0,0.0,2785.0,0.0,0.0,2785.0,2764.1,-68.9,652.544,4.27,4.34,4.235883,661.586,4.21,4.28,4.175857,
09/30/2012,13304.0,12638.0,666.0,-5955.0,5955.0,7349.0,0.0,-4609.0,2730.0,1710.0,1020.0,1879.0,0.0,2740.0,65.0,-151.0,21.0,-172.0,147.0,-61.0,2805.0,-647.0,2158.0,-18.0,-18.0,0.0,2176.0,0.0,2176.0,0.0,0.0,2176.0,2307.5,149.5,655.57,3.32,3.295,3.519837,666.628,3.265,3.24,3.464263,
12/31/2012,14419.0,13590.0,829.0,-6213.0,6213.0,8206.0,0.0,-4812.0,2877.0,1751.0,1126.0,1935.0,0.0,3394.0,152.0,-158.0,21.0,-179.0,92.0,-86.0,3546.0,-639.0,2907.0,21.0,21.0,0.0,2886.0,0.0,2886.0,0.0,0.0,2886.0,2973.3,66.3,658.726,4.385,4.415,4.513713,669.954,4.31,4.34,4.438962,
03/31/2013,12951.0,11902.0,1049.0,-5136.0,5136.0,7815.0,0.0,-4067.0,2450.0,1435.0,1015.0,1617.0,0.0,3748.0,134.0,-159.0,21.0,-180.0,61.0,-36.0,3882.0,-354.0,3528.0,182.0,182.0,0.0,3346.0,0.0,3346.0,0.0,0.0,3346.0,3544.25,16.25,660.908,5.06,5.34,5.362698,673.326,4.97,5.24,5.264134,
06/30/2013,13107.0,12061.0,1046.0,-5195.0,5195.0,7912.0,0.0,-4447.0,2681.0,1583.0,1098.0,1766.0,0.0,3465.0,236.0,-163.0,19.0,-182.0,48.0,-121.0,3701.0,-927.0,2774.0,-454.0,-454.0,0.0,3228.0,0.0,3228.0,0.0,0.0,3228.0,2781.8,7.8,664.96,4.85,4.17,4.183409,664.96,4.85,4.1,4.11173,
09/30/2013,13754.0,12524.0,1230.0,-5409.0,5409.0,8345.0,0.0,-4584.0,2763.0,1628.0,1135.0,1821.0,0.0,3761.0,14.0,-177.0,19.0,-196.0,159.0,4.0,3775.0,-612.0,3163.0,193.0,193.0,0.0,2970.0,0.0,2970.0,0.0,0.0,2970.0,3179.9,16.9,667.232,4.45,4.74,4.765809,678.47,4.38,4.66,4.684909,
12/31/2013,15707.0,14060.0,1647.0,-6253.0,6253.0,9454.0,0.0,-5025.0,3092.0,1908.0,1184.0,1933.0,0.0,4429.0,112.0,-186.0,22.0,-208.0,111.0,-37.0,4541.0,-659.0,3882.0,506.0,506.0,0.0,3376.0,0.0,3376.0,0.0,0.0,3376.0,3895.0,13.0,669.674,5.039985,5.799982,5.816263,682.008037,4.949985,5.689983,5.709045,
03/31/2014,15420.0,13866.0,1554.0,-5961.0,5961.0,9459.0,0.0,-5344.0,3218.0,1729.0,1489.0,2126.0,0.0,4115.0,357.0,-144.0,24.0,-168.0,109.0,-322.0,4472.0,-822.0,3650.0,198.0,198.0,0.0,3452.0,0.0,3452.0,0.0,0.0,3452.0,3460.85,-189.15,672.587,5.13,5.42,5.14558,685.212,5.04,5.33,5.053954,
06/30/2014,15955.0,14498.0,1457.0,-6114.0,6114.0,9841.0,0.0,-5583.0,3345.0,1941.0,1404.0,2238.0,0.0,4258.0,145.0,-142.0,27.0,-169.0,-93.0,90.0,4403.0,-984.0,3419.0,68.0,68.0,0.0,3351.0,0.0,3351.0,0.0,0.0,3351.0,3366.35,-52.65,675.115,4.96,5.06,4.986336,741.663,4.88,4.98,4.909011,
09/30/2014,16523.0,14820.0,1703.0,-6695.0,6695.0,9828.0,0.0,-6104.0,3449.0,2084.0,1365.0,2655.0,0.0,3724.0,133.0,-162.0,25.0,-187.0,67.0,-38.0,3857.0,-933.0,2924.0,185.0,185.0,0.0,2739.0,0.0,2739.0,0.0,0.0,2739.0,3294.2,370.2,677.097,4.045211,4.318436,4.865182,742.838,3.68721,3.936255,4.434614,
12/31/2014,18103.0,16309.0,1794.0,-6921.0,6921.0,11182.0,0.0,-6783.0,3970.0,2377.0,1593.0,2813.0,0.0,4399.0,128.0,-197.0,25.0,-222.0,133.0,-64.0,4527.0,-819.0,3708.0,-967.0,-967.0,0.0,4675.0,0.0,4675.0,0.0,0.0,4675.0,3699.55,-8.45,678.943,6.89,5.46,5.448985,688.491,6.79,5.38,5.367727,
03/31/2015,17258.0,15508.0,1750.0,-6356.0,6356.0,10902.0,0.0,-6455.0,3702.0,2065.0,1637.0,2753.0,0.0,4447.0,157.0,-200.0,26.0,-226.0,62.0,-19.0,4604.0,-1089.0,3515.0,0.0,0.0,0.0,3515.0,0.0,3515.0,0.0,0.0,3515.0,3525.4,10.4,680.915,5.16,5.16,5.177445,742.344,5.1,5.1,5.11401,
06/30/2015,17727.0,16023.0,1704.0,-6583.0,6583.0,11144.0,0.0,-6319.0,3530.0,2080.0,1450.0,2789.0,0.0,4825.0,131.0,-214.0,26.0,-240.0,99.0,-16.0,4956.0,-1025.0,3931.0,0.0,0.0,0.0,3931.0,0.0,3931.0,0.0,-522.0,3409.0,3450.6,41.6,683.617,4.99,4.99,5.047563,742.992,4.93,4.93,4.98599,
09/30/2015,18675.0,16781.0,1894.0,-7037.0,7037.0,11638.0,0.0,-6930.0,3700.0,2223.0,1477.0,3230.0,0.0,4708.0,183.0,-233.0,26.0,-259.0,100.0,-50.0,4891.0,-912.0,3979.0,0.0,0.0,0.0,3979.0,0.0,3979.0,0.0,0.0,3979.0,3978.35,-0.65,686.435,5.8,5.8,5.795669,745.688,5.73,5.73,5.729128,
12/31/2015,21329.0,19078.0,2251.0,-8188.0,8188.0,13141.0,0.0,-7761.0,4251.0,2679.0,1572.0,3510.0,0.0,5380.0,-180.0,-248.0,26.0,-274.0,161.0,267.0,5200.0,-277.0,4923.0,0.0,0.0,0.0,4923.0,0.0,4923.0,0.0,0.0,4923.0,5119.3,196.3,687.57,7.159998,7.159998,7.445496,697.025,7.062874,7.062874,7.3445,
03/31/2016,20257.0,18020.0,2237.0,-7648.0,7648.0,12609.0,0.0,-7267.0,3900.0,2387.0,1513.0,3367.0,0.0,5342.0,-213.0,-240.0,30.0,-270.0,186.0,267.0,5129.0,-922.0,4207.0,0.0,0.0,0.0,4207.0,0.0,4207.0,0.0,0.0,4207.0,4389.0,182.0,687.518,6.12,6.12,6.383833,749.226,6.02,6.02,6.262917,
06/30/2016,21500.0,19143.0,2357.0,-8130.0,8130.0,13370.0,0.0,-7402.0,4039.0,2415.0,1624.0,3363.0,0.0,5968.0,151.0,-275.0,32.0,-307.0,128.0,-4.0,6119.0,-1242.0,4877.0,0.0,0.0,0.0,4877.0,0.0,4877.0,0.0,0.0,4877.0,4886.1,9.1,686.219,7.11,7.11,7.120322,746.075,7.0,7.0,7.012197,
09/30/2016,22451.0,19821.0,2630.0,-8699.0,8699.0,13752.0,0.0,-7985.0,4389.0,2565.0,1824.0,3596.0,0.0,5767.0,278.0,-289.0,29.0,-318.0,123.0,-112.0,6045.0,-984.0,5061.0,0.0,0.0,0.0,5061.0,0.0,5061.0,0.0,0.0,5061.0,5002.5,-58.5,687.561,7.36,7.36,7.275718,746.953,7.25,7.25,7.171682,
12/31/2016,26064.0,22399.0,3665.0,-10661.0,10661.0,15403.0,0.0,-8764.0,5142.0,3118.0,2024.0,3622.0,0.0,6639.0,218.0,-292.0,33.0,-325.0,38.0,36.0,6857.0,-1524.0,5333.0,0.0,0.0,0.0,5333.0,0.0,5333.0,0.0,0.0,5333.0,5379.15,46.15,689.909,7.73,7.73,7.796898,748.006,7.56,7.56,7.621697,
03/31/2017,24750.0,21411.0,3339.0,-9795.0,9795.0,14955.0,0.0,-8387.0,4445.0,2644.0,1801.0,3942.0,0.0,6568.0,251.0,-287.0,25.0,-312.0,2.0,34.0,6819.0,-1393.0,5426.0,0.0,0.0,0.0,5426.0,0.0,5426.0,0.0,0.0,5426.0,5470.2,44.2,691.555,7.85,7.85,7.91,749.337,7.73,7.73,7.788985,
06/30/2017,26010.0,22672.0,3338.0,-10373.0,10373.0,15637.0,0.0,-11505.0,4597.0,2897.0,1700.0,4172.0,2736.0,4132.0,245.0,-273.0,21.0,-294.0,46.0,-18.0,4377.0,-853.0,3524.0,0.0,0.0,0.0,3524.0,0.0,3524.0,0.0,0.0,3524.0,6270.4,2746.4,691.959,5.09,5.09,9.061809,750.636,5.01,5.01,8.668764,
09/30/2017,27772.0,24065.0,3707.0,-11148.0,11148.0,16624.0,0.0,-8842.0,4637.0,3042.0,1595.0,4205.0,0.0,7782.0,197.0,-279.0,27.0,-306.0,53.0,29.0,7979.0,-1247.0,6732.0,0.0,0.0,0.0,6732.0,0.0,6732.0,0.0,0.0,6732.0,6781.4,49.4,693.485,9.71,9.71,9.778726,750.794,9.57,9.57,9.635797,
12/31/2017,32323.0,27227.0,5096.0,-14267.0,14267.0,18056.0,0.0,-10392.0,6086.0,4310.0,1776.0,4306.0,0.0,7664.0,354.0,-364.0,36.0,-400.0,20.0,-10.0,8018.0,-11038.0,-3020.0,0.0,0.0,0.0,-3020.0,0.0,-3020.0,0.0,0.0,-3020.0,6902.1,9922.1,692.901,-4.35,-4.35,9.961163,750.73,-4.35,-4.35,8.866603,
03/31/2018,31146.0,26642.0,4504.0,-13467.0,13467.0,17679.0,0.0,-10046.0,5007.0,3604.0,1403.0,5039.0,0.0,7633.0,2910.0,-369.0,30.0,-399.0,24.0,-2565.0,10543.0,-1142.0,9401.0,0.0,0.0,0.0,9401.0,0.0,9401.0,0.0,0.0,9401.0,6659.829334,-2741.170666,694.752,13.53,13.53,9.585909,752.09,12.49,12.49,8.845262,
06/30/2018,32657.0,28087.0,4570.0,-13883.0,13883.0,18774.0,0.0,-15729.0,5544.0,3780.0,1764.0,5114.0,5071.0,3045.0,1170.0,-429.0,27.0,-456.0,33.0,-774.0,4215.0,-1020.0,3195.0,0.0,0.0,0.0,3195.0,0.0,3195.0,0.0,0.0,3195.0,7409.673338,4214.673338,694.935,4.6,4.6,10.662398,750.162,4.54,4.54,10.158351,
09/30/2018,33740.0,28954.0,4786.0,-14281.0,14281.0,19459.0,0.0,-10834.0,5602.0,3849.0,1753.0,5232.0,0.0,8625.0,1458.0,-453.0,28.0,-481.0,55.0,-1060.0,10083.0,-891.0,9192.0,0.0,0.0,0.0,9192.0,0.0,9192.0,0.0,0.0,9192.0,9439.536731,247.536731,695.634,13.21,13.21,13.569689,750.744,13.06,13.06,13.389722,
12/31/2018,39276.0,32518.0,6758.0,-17918.0,17918.0,21358.0,0.0,-13137.0,7103.0,5100.0,2003.0,6034.0,0.0,8221.0,1851.0,-513.0,29.0,-542.0,32.0,-1370.0,10072.0,-1124.0,8948.0,0.0,0.0,0.0,8948.0,0.0,8948.0,0.0,0.0,8948.0,7969.98,-978.02,695.239,12.87,12.87,11.463655,700.899,12.77,12.77,11.374621,
03/31/2019,36339.0,30587.0,5752.0,-16012.0,16012.0,20327.0,0.0,-13719.0,5993.0,3905.0,2088.0,6029.0,1697.0,6608.0,1538.0,-487.0,35.0,-522.0,-74.0,-977.0,8146.0,-1489.0,6657.0,0.0,0.0,0.0,6657.0,0.0,6657.0,0.0,0.0,6657.0,7424.18,767.18,694.869,9.58,9.58,10.684287,747.461,9.5,9.5,10.526381,
06/30/2019,38944.0,32601.0,6343.0,-17296.0,17296.0,21648.0,0.0,-12468.0,6255.0,4212.0,2043.0,6213.0,0.0,9180.0,2967.0,-628.0,25.0,-653.0,52.0,-2391.0,12147.0,-2200.0,9947.0,0.0,0.0,0.0,9947.0,0.0,9947.0,0.0,0.0,9947.0,8099.98,-1847.02,693.969,14.33,14.33,11.671962,746.479,14.21,14.21,11.671962,
09/30/2019,40499.0,33916.0,6583.0,-17568.0,17568.0,22931.0,0.0,-13754.0,7200.0,4609.0,2591.0,6554.0,0.0,9177.0,-549.0,-608.0,23.0,-631.0,-41.0,1198.0,8628.0,-1560.0,7068.0,0.0,0.0,0.0,7068.0,0.0,7068.0,0.0,0.0,7068.0,8426.8,1358.8,692.741,10.2,10.2,12.164431,744.714,10.12,10.12,11.944593,
12/31/2019,46075.0,37934.0,8141.0,-21020.0,21020.0,25055.0,0.0,-15789.0,8567.0,5738.0,2829.0,7222.0,0.0,9266.0,1438.0,-604.0,17.0,-621.0,-40.0,-794.0,10704.0,-33.0,10671.0,0.0,0.0,0.0,10671.0,0.0,10671.0,0.0,0.0,10671.0,9997.92,-673.08,688.806,15.49,15.49,14.514856,695.194,15.35,15.35,14.38181,
03/31/2020,41159.0,33763.0,7396.0,-18982.0,18982.0,22177.0,0.0,-14200.0,7380.0,4500.0,2880.0,6820.0,0.0,7977.0,-220.0,-565.0,21.0,-586.0,81.0,704.0,7757.0,-921.0,6836.0,0.0,0.0,0.0,6836.0,0.0,6836.0,0.0,0.0,6836.0,7415.86,579.86,686.465,9.96,9.96,10.802969,738.691,9.87,9.87,10.654983,
06/30/2020,38297.0,29867.0,8430.0,-18553.0,18553.0,19744.0,0.0,-13361.0,6486.0,3901.0,2585.0,6875.0,0.0,6383.0,1894.0,-420.0,13.0,-433.0,92.0,-1566.0,8277.0,-1318.0,6959.0,0.0,0.0,0.0,6959.0,0.0,6959.0,0.0,0.0,6959.0,4529.75,-2429.25,681.768,10.21,10.21,6.644122,733.379,10.13,10.13,6.644122,
09/30/2020,35215.773,,,,,22963.85341557,,,,,,,,8379.538,,,,,,,9268.048,,7652.435,,,,,,7652.435,,,7652.435,9482.471,,,11.29,11.29,13.224,,11.29,11.29,13.224,
12/31/2020,41422.19,,,,,26394.219468,,,,,,,,10461.333,,,,,,,11271.619,,9263.739,,,,,,9263.739,,,9263.739,11049.824,,,13.712,13.712,15.415,,13.712,13.712,15.415,
