Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Market Cap (Listed Shares),Listed Shares Outstanding,Source: Bloomberg
12/31/1990,8.90625,25.550661,7.15625,9.0625,6.5,8488.440113,958.544006,,,,
03/31/1991,11.375,27.719298,8.78125,12.125,8.09375,12406.849411,953.088013,,,,
06/30/1991,12.375,8.791209,11.40625,12.9375,10.65625,13503.153763,1090.712036,,,,
09/30/1991,16.25,31.313131,12.40625,16.28125,12.25,17740.774841,1091.16394,,,,
12/31/1991,17.25,6.153846,16.34375,17.40625,13.5,18836.172455,1091.73999,,,,
03/31/1992,16.03125,-7.065217,17.0625,17.90625,15.1875,17511.831436,1091.952026,,,,
06/30/1992,15.3125,-4.483431,15.9375,17.0625,13.78125,16720.760269,1092.355957,,,,
09/30/1992,16.40625,7.142857,15.25,17.09375,15.15625,17918.250561,1091.968018,,,,
12/31/1992,19.09375,16.380952,16.40625,19.3125,15.375,20872.370542,1092.160034,,,,
03/31/1993,19.90625,4.255319,19.125,21.15625,18.65625,21834.529461,1093.151978,,,,
06/30/1993,20.71875,4.081633,20.0625,21.34375,18.375,22628.271641,1096.868042,,,,
09/30/1993,19.6875,-4.977376,20.71875,21.53125,18.65625,21471.266327,1092.16394,,,,
12/31/1993,19.625,-0.31746,19.71875,20.75,18.21875,21387.325942,1090.604004,,,,
03/31/1994,19.4375,-0.955414,19.59375,22.375,19.0625,21269.21151,1089.800049,,,,
06/30/1994,20.875,7.395498,19.0,22.0625,18.90625,22833.325745,1094.235962,,,,
09/30/1994,19.6875,-5.688623,21.125,22.59375,19.3125,21518.752327,1093.812012,,,,
12/31/1994,18.21875,-7.460317,19.8125,19.96875,17.03125,19880.445896,1093.015991,,,,
03/31/1995,20.34375,11.663808,18.25,20.90625,17.1875,22181.767582,1091.208008,,,,
06/30/1995,23.625,16.129032,20.375,25.03125,20.25,25782.341446,1090.348022,,,,
09/30/1995,25.90625,9.656085,23.65625,26.5,22.53125,28264.028664,1091.31604,,,,
12/31/1995,30.96875,19.541616,25.875,31.5,25.0,33817.875,1091.011963,,,,
03/31/1996,31.875,2.926337,30.96875,35.75,28.75,34475.361098,1092.0,,,,
06/30/1996,33.5,5.098039,32.375,34.5,27.5,35757.463261,1081.579956,,,,
09/30/1996,34.875,4.104478,33.75,35.375,29.125,37010.570102,1067.386963,,,,
12/31/1996,37.625,7.885305,34.875,41.625,34.5,39920.125,1061.234985,,,,
03/31/1997,36.125,-3.986711,37.75,43.75,36.125,38287.225891,1061.0,,,,
06/30/1997,43.625,20.761246,36.25,47.625,36.125,45780.816284,1059.854004,,,,
09/30/1997,47.0,7.73639,44.125,49.4375,41.125,48845.077026,1049.416992,,,,
12/31/1997,57.0625,21.409574,47.25,57.3125,44.6875,59167.250883,1039.256958,,,,
03/31/1998,63.25,10.843373,57.0625,66.375,56.0625,65397.589203,1036.88501,,,,
06/30/1998,60.75,-3.952569,63.625,67.1875,55.75,62320.875458,1033.953979,,,,
09/30/1998,64.25,5.761317,62.0,68.3125,55.5625,65831.387634,1025.858032,,,,
12/31/1998,74.0,15.175097,63.125,76.1875,49.5625,75881.300049,1024.613037,,,,
03/31/1999,69.25,-6.418919,73.625,75.875,65.5,71109.428436,1025.406006,,,,
06/30/1999,68.25,-1.444043,69.0,73.8125,62.4375,69824.869583,1026.850952,,,,
09/30/1999,62.6875,-8.150183,68.0,71.625,58.5625,63981.872143,1023.075012,,,,
12/31/1999,62.4375,-0.398804,61.5,73.25,59.9375,63651.410912,1020.64801,,,,
03/31/2000,56.5625,-9.409409,60.5625,64.875,47.875,56980.214615,1019.442017,,,,
06/30/2000,52.1875,-7.734807,57.75,65.625,51.25,52239.6875,1007.38501,,,,
09/30/2000,71.5,37.005988,52.5625,72.875,48.125,71228.300873,1001.0,,,,
12/31/2000,86.75,21.328671,70.5,89.375,66.125,86637.226059,996.200012,,,,
03/31/2001,79.6,-8.242075,85.25,87.9375,72.08,79600.0,998.700012,,,,
06/30/2001,85.15,6.972362,78.7,87.87,74.0,85235.15,1000.0,,,,
09/30/2001,80.06,-5.977686,84.55,87.1,73.71,80060.0,1001.0,,,,
12/31/2001,79.5,-0.699475,80.06,85.14,75.19,79261.5,1000.0,,,,
03/31/2002,79.88,0.477987,79.5,83.75,75.08,79560.48,1000.0,,,,
06/30/2002,73.75,-7.674011,79.88,84.1,72.0,73233.75,996.0,,,,
09/30/2002,59.54,-19.267797,73.85,77.55,58.85,58885.06,993.0,,,,
12/31/2002,64.33,8.045012,62.75,72.12,61.45,63622.37,989.0,,,,
03/31/2003,65.35,1.585574,64.95,70.4,58.4,64108.35,986.925476,,,,
06/30/2003,67.44,3.198164,65.4,75.84,65.3,65821.44,979.823181,,,,
09/30/2003,70.2,4.092527,67.5,72.07,60.11,68164.2,973.819214,,,,
12/31/2003,75.06,6.923077,70.6,75.95,68.47,72808.2,971.666687,970.7385,,,
03/31/2004,74.35,-0.94591,75.05,80.82,70.75,72119.5,973.63269,972.4117,,,
06/30/2004,71.36,-4.02152,74.4,75.47,65.89,69076.48,969.102905,967.9548,,,
09/30/2004,63.4,-11.154709,71.61,77.8,63.05,,967.903687,966.7571,,,
12/31/2004,71.21,12.318612,63.0,73.81,62.95,69007.871553,967.903687,966.744,,,
03/31/2005,54.45,-23.53602,71.21,71.7,53.72,,967.903687,966.3469,,,
06/30/2005,58.4,7.254362,54.46,61.66,49.75,,967.903687,966.416,,,
09/30/2005,44.82,-23.253425,58.62,60.21,41.34,,967.903687,966.416,,,
12/31/2005,48.81,8.902276,44.81,50.8,41.41,47371.705431,967.903687,966.2884,,,
03/31/2006,51.4,5.30629,49.5,58.6,48.41,49909.4,967.903687,965.7747,,,
06/30/2006,48.1,-6.420233,51.77,54.53,46.17,46705.1,967.903687,965.7417,,,
09/30/2006,55.91,16.237006,48.35,56.31,46.3,54344.52,967.903687,965.746,,,
12/31/2006,59.39,6.224289,55.72,62.37,54.4,,975.052673,972.8723,,,
03/31/2007,54.58,-8.099007,59.55,60.44,51.88,53114.563132,975.052673,972.29,,,
06/30/2007,65.33,19.695859,54.58,69.94,53.3,63595.592897,973.04657,970.1936,,,
09/30/2007,60.81,-6.91872,65.94,70.57,56.19,59213.752155,973.451599,970.6182,,,
12/31/2007,39.98,-34.254235,61.49,68.6,26.38,38944.701028,978.16803,975.1844,,,
03/31/2008,26.32,-34.167084,40.2,40.2,18.25,25672.709582,978.284485,974.7886,,,
06/30/2008,19.51,-25.87386,28.0,32.31,19.23,20872.103839,982.320007,978.804,,,
09/30/2008,1.53,-92.157868,19.15,19.96,0.351313,1636.885301,5356.192871,1073.478,742.85055,1076.207,
12/31/2008,0.76,-50.326797,1.75,1.83,0.3,824.922402,5354.264648,1073.123,,1076.207,
03/31/2009,0.7,-7.894737,0.745,1.43,0.350875,773.237361,5429.006348,1147.954,,1107.782,
06/30/2009,0.58,-17.142857,0.66,1.05,0.51,643.256567,5511.353027,1230.348,,1112.021,
09/30/2009,1.52,162.068966,0.59,2.13,0.51,1687.18076,5532.442383,1109.215,,1112.759,
12/31/2009,1.18,-22.368421,1.51,1.55,0.875,1313.7625,5536.115234,1112.976,,1112.759,
03/31/2010,1.05,-11.016949,1.21,1.23,0.91,1171.604021,5556.247559,1133.183,,1116.806,
06/30/2010,0.3425,-67.380952,1.05,1.36,0.341813,382.281145,5559.020996,1135.959,,1117.616,
09/30/2010,0.273625,-20.109489,0.35,0.419,0.185,305.906848,5560.280273,1137.218,,1119.413,
12/31/2010,0.3,9.639105,0.28,0.474,0.271,335.551258,5569.219238,1146.169,,1119.413,
03/31/2011,0.394,31.333333,0.3025,0.96,0.301,440.915139,5570.347168,1149.428,,1119.602,
06/30/2011,0.331,-15.989848,0.398,0.5,0.32,383.215394,5570.161133,1149.204,,1158.237,
09/30/2011,0.24,-27.492447,0.330125,0.392,0.2325,277.86169,5762.375,1341.422,,1158.227,
12/31/2011,0.201187,-16.171875,0.2435,0.267,0.19,232.928329,5762.324707,1158.346,,1158.227,
03/31/2012,0.2945,46.380864,0.205,0.405,0.195125,341.051526,5761.552734,1157.56,,1158.07,
06/30/2012,0.255,-13.412564,0.294,0.32,0.25,295.307773,5761.541016,1157.53,,1158.07,
09/30/2012,0.278,9.019608,0.2565,0.335,0.2,321.945676,5761.541016,1157.53,,1158.07,
12/31/2012,0.255,-8.273381,0.275,0.313,0.250125,295.309882,5761.582031,1157.571,,1158.078,
03/31/2013,0.685,168.627451,0.262625,1.47,0.26,793.283409,5761.582031,1157.571,,1158.078,
06/30/2013,1.41,105.839416,0.7275,5.44,0.68,1632.889938,5761.582031,1157.604,,1158.078,
09/30/2013,1.31,-7.092199,1.455,1.79,1.03,1517.085661,5761.582031,1157.604,,1158.081,
12/31/2013,3.01,129.770992,1.31,3.5,1.31,3485.822778,5761.595215,1157.617,,1158.081,
03/31/2014,3.9,29.568106,3.005,6.35,2.76,4516.514562,5761.595215,1157.617,,1158.081,
06/30/2014,3.91,0.25641,3.975,4.8,3.57,4528.095369,5761.595215,1157.93,,1158.081,
09/30/2014,2.69,-31.202046,3.925,4.64,2.54,3115.242598,5437.680664,834.0159,,1158.083,
12/31/2014,2.055,-23.605948,1.715,2.61,1.43,2379.860051,5437.680664,834.0096,,1158.083,
03/31/2015,2.35,14.355231,2.055,3.51,2.05,2721.494463,5761.605957,1158.111,,1158.083,
06/30/2015,2.325,-1.06383,2.37,2.96,2.27,2692.542394,5761.605957,5761.591,,1158.083,
09/30/2015,2.250125,-3.22043,2.34,2.72,2.0,2605.830948,5761.605957,5761.591,,1158.083,
12/31/2015,1.64,-27.11516,2.265,2.7,1.58,1899.25571,5761.605957,5761.584,,1158.083,
03/31/2016,1.4,-14.634146,1.645,1.83,0.98,1621.31585,5761.605957,5761.584,,1158.083,
06/30/2016,2.0,42.857143,1.4,2.48,1.26,2316.1655,5761.605957,5761.585,,1158.083,
09/30/2016,1.69,-15.5,1.995,2.08,1.57,1957.159848,5761.605957,5761.583,,1158.083,
12/31/2016,3.9,130.769231,1.675,5.0,1.61,4516.522725,5761.605957,5761.583,,1158.083,
03/31/2017,2.6,-33.333333,3.91,4.5,2.47,3011.027674,5761.605957,5761.583,,1158.088,
06/30/2017,2.33,-10.384615,2.6,3.05,2.19,2698.344031,5761.629687,5761.607422,,1158.0876,
09/30/2017,2.985,28.111588,2.325,3.17,2.23,3456.891387,5761.629687,5761.607422,,1158.0876,
12/31/2017,2.65,-11.222781,2.975,3.31,2.61,3068.932053,5761.629687,5761.629883,,4603.5421,
03/31/2018,1.41,-46.792453,2.641,2.65,1.25,1632.903469,5761.629687,5761.629883,,1158.0876,
06/30/2018,1.42,0.70922,1.445,1.67,1.21,1644.484345,5761.629687,5761.629883,,1158.0876,
09/30/2018,1.44,1.408451,1.425,2.0,1.3,1667.646096,5761.629687,5761.629883,,1158.0876,
12/31/2018,1.06,-26.388889,1.5,1.51,0.98,1227.572821,5761.629687,5761.629883,,1158.0876,
03/31/2019,2.8,164.150943,1.075,3.18,1.06,3242.645188,5761.629687,5761.60791,,1158.0876,
06/30/2019,2.697,-3.678571,2.81,3.27,2.37,3123.362168,5761.629687,5761.60791,,1158.0876,
09/30/2019,3.8,40.897293,2.69,4.23,2.02,4400.732755,5761.629687,5761.60791,,1158.0876,
12/31/2019,3.12,-17.894737,3.81,3.83,2.51,3613.233209,5761.629687,5761.60791,,1158.0876,
03/31/2020,1.59,-49.038462,3.12,3.69,1.26,1841.359232,5761.629687,5761.60791,,1158.0876,
06/30/2020,2.17,36.477987,1.53,2.72,1.38,2513.05002,5761.629687,5761.60791,,1158.0876,
09/06/2020,2.22,,2.18,2.22,2.15,12790.81790514,5761.63,5761.579,2570.95443187315,1158.087567,
