Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Market Cap,EV/EBITDA,EV/EBIT,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,8268.218708,-4135.600098,0.0,0.0,116814.597656,120947.216267,120073.697632,97.28575,0.965831,14.627965,,,37.110619,8985.62479,121664.622349,125.709077,,
06/30/1990,9781.037807,-4508.700195,0.0,0.0,117963.898438,123236.23605,121472.698486,97.11145,0.957218,12.599505,,,35.122046,10716.874504,124172.072746,127.963724,,
09/30/1990,6799.671545,-4958.399902,0.0,0.0,118826.203125,120667.474768,122553.003174,96.95903,0.984741,17.746074,,,32.378307,7411.550346,121279.353569,125.886213,,
12/31/1990,8488.440113,-4178.0,0.0,0.0,123403.0,127713.440113,127344.0,96.905233,0.966249,15.045572,10.272134,77.543071,32.406354,9199.621353,128424.621353,133.999629,,
03/31/1991,12406.849411,-2852.899902,0.0,0.0,124885.398438,134439.347946,129609.598511,96.355054,0.928935,10.835897,10.639728,78.472652,28.45759,12262.25,134294.748535,123.258334,,
06/30/1991,13503.153763,-2631.899902,0.0,0.0,126606.296875,137477.550735,131591.896851,96.211317,0.920923,10.181144,10.794914,82.302174,27.574926,13567.950302,137542.347275,125.991655,,
09/30/1991,17740.774841,-2695.399902,0.0,0.0,127460.101562,142505.476501,132727.501709,96.031418,0.894422,8.032652,11.059796,81.482919,27.054234,17835.999603,142600.701263,130.5306,,
12/31/1991,18836.172455,-3194.0,0.0,0.0,133937.0,149579.172455,139484.0,96.0232,0.895425,7.94106,11.482242,81.204764,26.965778,19003.980927,149746.980927,136.983282,,
03/31/1992,17511.831436,-4702.299805,0.0,0.0,141314.703125,154124.234756,147144.302979,96.038175,0.916888,8.801149,11.70392,79.111097,26.438219,17602.3125,154214.71582,141.093417,,
06/30/1992,16720.760269,-8489.700195,0.0,0.0,149013.0,157244.060074,155145.199951,96.047445,0.947654,9.404121,11.623428,72.087316,25.642357,16794.750748,157318.050552,144.000609,,
09/30/1992,17918.250561,-7398.399902,0.0,0.0,155232.003906,165751.854565,161685.203857,96.008788,0.936533,9.250449,11.995792,72.380724,25.685219,17994.375801,165827.979805,151.765171,,
12/31/1992,20872.370542,-5193.0,0.0,0.0,166300.0,181979.370542,173074.0,96.086067,0.91384,8.718673,12.835335,76.397723,26.864389,21015.422215,182122.422215,166.47216,,
03/31/1993,21834.529461,-4470.899902,0.0,0.0,165818.0,183181.629559,172975.800171,95.861964,0.905211,8.389539,12.615989,72.501239,25.591889,21920.761528,183267.861626,167.004254,,
06/30/1993,22628.271641,-6632.0,0.0,0.0,176526.597656,192522.869297,183925.197754,95.977386,0.916912,8.508068,13.072073,72.428754,26.021527,22782.336994,192676.93465,176.27653,,
09/30/1993,21471.266327,-8947.299805,0.0,0.0,195786.09375,208310.060272,203505.193848,96.206927,0.939878,9.701806,13.808354,73.43653,26.986314,21593.250961,208432.044907,191.004305,,
12/31/1993,21387.325942,-977.0,0.0,0.0,201249.0,221659.325942,209301.0,96.152909,0.90792,10.36405,14.319078,73.763503,27.528481,21517.712872,221789.712872,203.394491,,
03/31/1994,21269.21151,-1690.099976,0.0,0.0,216583.695312,236162.806847,225060.69519,96.233461,0.917095,11.103505,14.878084,76.860902,27.859244,21342.375,236235.970337,215.824388,,
06/30/1994,22833.325745,-1616.300049,0.0,0.0,228067.398438,249284.424133,236893.898193,96.27407,0.914888,10.91757,14.334023,79.473468,28.242727,22937.451019,249388.549408,227.904266,,
09/30/1994,21518.752327,-1195.0,0.0,0.0,239486.5,259810.252327,248672.89978,96.30583,0.921775,12.073667,14.425008,82.437573,28.282054,21632.625961,259924.125961,237.700321,,
12/31/1994,19880.445896,-231.0,0.0,0.0,257230.0,276879.445896,266771.0,96.423524,0.929032,13.927225,14.735547,88.01839,29.019961,19960.462063,276959.462063,253.736633,,
03/31/1995,22181.767582,-435.600006,0.0,0.0,258652.695312,280398.862888,268571.195557,96.306938,0.922446,12.640961,14.175949,88.412066,28.270288,22272.338493,280489.4338,257.164554,,
06/30/1995,25782.341446,-1302.5,0.0,0.0,270936.59375,295416.435196,281259.194092,96.329862,0.917134,11.458092,14.93896,93.14723,28.618413,25959.151154,295593.244904,270.697419,,
09/30/1995,28264.028664,-355.100006,0.0,0.0,277192.492188,305101.420845,287915.391968,96.275677,0.908526,10.79469,14.759877,94.710817,28.453257,28496.875,305334.267181,279.649932,,
12/31/1995,33817.875,-318.0,0.0,0.0,299174.0,332673.875,310133.0,96.466355,0.899301,9.83722,15.72257,111.076419,30.356225,34164.723514,333020.723514,304.646406,,
