Date,Returns,Return on Common Equity,Return on Assets,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
12/29/2007,,46.835714,33.291377,57.559889,,75.384375,43.708238,41.212269,36.161797,42.292823,25.798836,25.798836,25.798836,,38.999495,0.0,46.835714,
03/29/2008,,46.154634,33.964602,57.157538,,74.990128,37.943943,34.477423,25.218296,35.759722,21.814265,21.813727,21.813727,,38.997668,0.0,46.154634,
06/28/2008,,46.052185,33.34373,45.332696,,75.917083,35.108381,31.812668,2.485101,33.4389,27.322329,27.322329,27.322329,,18.291782,0.0,46.052185,
09/27/2008,,46.117975,32.320218,44.403895,,74.175613,35.105225,31.026844,,31.378459,19.37613,19.37613,19.37613,,38.250216,17.069957,38.245656,
12/27/2008,,48.469945,31.77885,47.470685,,72.067865,39.444065,36.278138,-307.978154,36.33354,22.588351,22.588351,22.588351,,37.830579,111.910805,-5.77316,
03/28/2009,,46.067698,30.906206,45.632667,,70.960309,29.206191,25.053011,-1556.076806,25.036658,15.522766,15.522766,15.522766,,37.999849,20.905828,36.436864,
06/27/2009,,39.126643,25.910611,41.040601,,70.372513,30.328489,26.318043,-1169.56869,26.589469,18.745628,18.745628,18.745628,,29.499802,16.346052,32.730981,
09/26/2009,,38.745721,25.211761,38.081636,,72.255223,33.702985,29.319169,,29.560161,18.494898,18.494898,18.494898,,37.433024,16.958396,32.175068,
12/26/2009,,38.56606,24.675159,38.359571,,72.388299,38.393247,35.759175,31.001728,35.937953,22.624307,22.624307,22.624307,,37.046201,9.881448,34.755175,
03/27/2010,,42.754469,27.640486,42.630558,,74.105931,33.912425,29.990526,70.257908,30.234426,18.976993,18.976993,18.976993,,37.233822,14.713438,36.463817,
07/03/2010,,45.914595,29.213839,49.368149,,73.327793,34.685884,31.242208,53.407493,31.467031,20.570422,20.570422,20.570422,,34.628655,23.114455,35.301687,
10/02/2010,,45.739961,28.975736,44.689341,,74.168476,34.871318,31.333741,41.544411,31.272095,20.717607,20.717607,20.717607,,33.7505,23.451365,35.013316,
01/01/2011,,46.917945,29.85511,45.586077,,72.376997,38.321825,35.852148,36.348595,35.781446,23.996704,23.996704,23.996704,,32.935344,14.69281,40.02438,
04/02/2011,,51.311387,32.582778,50.363069,,72.751723,29.89431,26.699842,3.927956,26.611276,19.565986,19.565986,19.565986,,26.474832,23.775583,39.111806,
07/02/2011,,56.500256,34.526073,60.432144,,71.78026,33.280733,30.251,18.640789,30.114619,19.626433,19.626433,19.626433,,34.827558,32.35448,38.219892,
10/01/2011,,53.360403,33.051101,52.503343,,72.799205,33.704667,30.652948,26.177807,30.523278,20.467573,20.467573,20.467573,,32.94438,30.379611,37.14972,
12/31/2011,,52.72667,32.260706,51.51747,,72.150742,36.85703,34.577113,25.82414,34.454861,23.987522,23.987522,23.987522,,30.379861,18.70732,42.862923,
03/31/2012,,53.77943,34.694479,52.992029,,73.76745,33.46703,30.432622,52.854209,30.281853,20.289076,20.289076,20.289076,,32.999226,28.768189,38.308062,
06/30/2012,,57.629178,36.202506,60.070317,,72.554842,33.397594,30.439122,32.010428,30.307456,21.765232,21.765232,21.765232,,28.185222,34.111283,37.971126,
09/29/2012,,54.863229,34.673377,54.223819,,72.774616,31.671847,28.563052,8.785397,28.387738,19.062384,19.062384,19.062384,,32.849937,38.457682,33.764103,
12/29/2012,,53.179528,32.931827,52.447365,,72.177202,37.728675,35.01703,46.577778,34.934638,23.458578,23.458578,23.458578,,32.850089,23.959077,40.438204,
03/30/2013,,50.898439,34.026169,50.268951,,74.116226,32.610742,29.344851,13.996717,29.282287,20.119268,20.119268,20.119268,,31.29202,35.269868,32.946627,
06/29/2013,,46.996778,31.174986,48.722121,,72.578614,29.859457,25.988151,,25.988396,18.102983,18.102983,18.102983,,30.342054,42.918457,26.826486,
09/28/2013,,47.153817,31.058142,46.834191,,71.828293,31.8561,27.945777,-95.895735,28.0935,18.934654,18.934654,18.934654,,32.601299,43.506196,26.638985,
12/28/2013,,43.233425,28.595627,42.791267,,69.223725,34.087067,30.712877,-107.606862,30.846717,20.949563,20.949563,20.949563,,32.084951,31.573638,29.58306,
03/29/2014,,40.029966,27.064874,37.996818,,71.05311,28.001091,23.890506,-97.516425,23.708621,17.34267,17.34267,17.34267,,26.850786,48.71526,20.529264,
06/28/2014,,32.349447,21.715089,32.644864,,62.172153,13.298715,8.783665,-252.004902,8.836472,6.618553,6.618553,6.618553,,25.099602,123.005319,-7.442094,
09/27/2014,,28.323162,19.06574,27.309826,,68.867925,21.476704,17.308433,-126.607143,17.375818,11.465152,11.465152,11.465152,,34.01662,78.001679,6.23062,
12/27/2014,,22.975606,15.877633,22.879672,,68.886338,26.398229,22.584878,-80.21978,22.617681,15.048384,15.048384,15.048384,,33.46628,50.689373,11.329415,
03/28/2015,,18.902223,11.513196,15.416141,,71.613042,18.44399,13.343377,-81.44451,13.214247,9.480254,9.480254,9.480254,,28.257329,105.693814,-1.076257,
06/27/2015,,16.38937,9.661465,14.010587,,68.489194,9.301862,3.864157,-46.177139,3.236729,1.165223,1.165223,1.165223,,64.0,797.307692,-114.284336,
09/26/2015,,15.455063,9.232378,12.958792,,67.601669,19.004174,13.724158,-451.764706,13.073862,9.356498,9.356498,9.356498,,28.433556,97.095436,0.448902,
12/26/2015,,14.40623,8.911433,12.621739,,67.443869,24.6271,20.489873,,19.99529,13.353745,13.353745,13.353745,,33.215548,55.079365,6.47137,
03/26/2016,,15.126701,8.503461,11.731137,,69.015584,17.791114,12.99971,9.922929,12.370535,10.889556,10.889556,10.889556,,11.971831,83.34,2.520108,
07/02/2016,,17.804671,9.634294,14.355929,,67.789711,14.793002,10.116058,51.827243,9.475143,7.058722,7.058722,7.058722,,25.502742,115.205521,-2.707293,
10/01/2016,,18.512111,10.537258,14.983606,,68.880108,21.029298,15.98882,335.616438,15.439476,11.314572,11.314572,11.314572,,26.716604,80.579216,3.595197,
12/31/2016,,19.005652,11.012238,15.455413,,68.563214,24.612242,20.988121,34.237996,20.602255,15.109329,15.109329,15.109329,,26.66177,47.405483,9.995931,
04/01/2017,,18.878799,11.15502,15.364587,,70.91037,20.05627,15.182878,,14.780949,12.278939,12.278939,12.278939,,16.92726,77.553191,4.237688,
07/01/2017,,20.792288,11.021698,15.64487,,66.546128,22.675957,17.022403,,15.822896,13.379785,13.379785,13.379785,,15.440357,62.627719,7.770552,
09/30/2017,,16.085384,7.573719,10.974386,,59.190007,3.390488,-1.691365,,-3.281868,-1.373264,-1.373264,-1.373264,,,,,
12/30/2017,,11.089315,5.253333,7.732201,,65.893557,26.481793,19.406162,14.893158,18.162465,3.540616,3.540616,3.540616,,80.505861,151.928402,-5.758504,
03/31/2018,,11.194215,6.000533,9.172693,,68.632789,16.734725,12.023593,2.414425,10.745614,10.609498,10.609498,10.609498,,1.266714,68.847113,3.487321,
06/30/2018,,12.727127,6.354967,9.361662,,67.520388,17.449619,12.617106,,11.646559,14.268383,14.268383,14.268383,,,45.898087,6.885619,
09/29/2018,,17.201101,7.593041,10.849524,,67.701998,16.167101,11.750652,199.458288,10.469157,8.854619,8.854619,8.854619,,15.421853,79.697465,3.492259,
12/29/2018,,22.650595,9.987329,14.055038,,66.831408,24.76677,21.140604,217.088608,20.407597,14.149267,14.149267,14.149267,,30.666667,38.383046,13.956607,
03/30/2019,,21.177952,10.417543,14.508807,,68.792249,13.016374,8.246958,,7.150368,8.817786,8.817786,8.817786,,,83.368825,3.522142,
06/29/2019,,19.041136,9.492756,13.357484,,66.010438,16.482791,11.303429,,10.497457,9.836824,9.836824,9.836824,,6.293266,65.480188,6.572964,
09/28/2019,,16.918627,7.141632,9.679519,,67.346638,16.363502,3.799985,-475.107296,1.958907,1.472863,1.472863,1.472863,,24.81203,479.925,-64.278095,
12/28/2019,,17.181535,7.397246,10.040516,,66.613436,28.860132,19.994493,,19.548458,16.453744,16.453744,16.453744,,15.830986,31.191432,11.822368,
03/28/2020,,-6.88329,-2.846482,-2.611102,,57.443833,-47.804605,-63.904167,-307.421724,-65.72201,-63.121096,-63.121096,-63.121096,,,,,
06/27/2020,,-22.525821,-8.811269,-9.735884,,69.795747,-17.893117,-39.171796,-56.46514,-42.081701,-41.102406,-41.102406,-41.102406,,,,,
