Date,P/Free Cash Flow,Average,High,Low,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
07/28/1980,,,,,,,,3.500021,,
10/28/1980,,,,,,,,3.697939,,
01/28/1981,,,,,,,,4.078149,,
04/28/1981,,,,,,,,4.20315,,
07/28/1981,,,,,,,,3.531271,,
10/28/1981,,,,,,,,3.718772,,
01/28/1982,,,,,,,,3.781273,,
04/28/1982,,,,,,,,3.34377,,
07/28/1982,,,,,,,,3.625022,,
10/28/1982,,,,,,,,4.906279,,
01/28/1983,,,,,,,,5.895854,,
04/28/1983,,,,,,,,6.458356,,
07/28/1983,,,,,,,,6.166688,,
10/28/1983,,,,,,,,5.666687,,
01/28/1984,,,,,,,,5.68752,,
04/28/1984,,,,,,,,5.666687,,
07/28/1984,,,,,,,,5.583353,,
10/28/1984,,,,,,,,6.104188,,
01/28/1985,,,,,,,,6.229188,,
04/28/1985,,,,,,,,5.562519,,
07/28/1985,,,,,,,,6.520856,,
10/28/1985,,,,,,,,6.166688,,
01/28/1986,,,,,,,,8.53128,,
04/28/1986,,,,,,,,9.906285,,
07/28/1986,,,,,,,,9.343783,,
10/28/1986,,,,,,,,9.187532,,
01/28/1987,,,,,,,,9.875002,,
04/28/1987,,,,,,,,10.250003,,
07/28/1987,,,,,,,,9.791669,,
10/28/1987,,,,,,,,7.250002,,
01/28/1988,,,,,,,,9.125002,,
04/28/1988,,,,,,,,9.916669,,
07/28/1988,,,,,,,,9.000002,,
10/28/1988,,,,,,,,9.875002,,
01/28/1989,,,,,,,,9.916669,,
04/28/1989,,,,,,,,10.291669,,
07/28/1989,,,,,,,,11.000003,,
10/28/1989,,1320.955499,1320.955499,1320.955499,,,,10.375003,1321.204481,
01/27/1990,,1408.28955,1480.280978,1335.413999,,,,11.250003,1428.067283,
04/28/1990,,1448.643955,1534.126536,1309.737909,,,,10.375003,1312.103416,
07/28/1990,,1412.476967,1466.675422,1309.737909,2.424846,,12.65318,10.708336,1368.820963,
10/27/1990,,1235.092079,1416.964172,1165.784662,2.064379,,10.879269,9.291669,1200.886374,
01/26/1991,,1440.644048,1761.354872,1195.915969,2.791036,,14.899621,13.750003,1706.185426,
04/27/1991,,1994.366765,2257.593971,1689.944368,3.130748,,16.502659,16.375004,2002.680216,
08/03/1991,,2145.251903,2396.44146,1848.009724,3.346786,,17.522576,18.125005,2198.767931,
11/02/1991,,2273.750209,2443.610466,2111.137939,3.337407,,17.738514,18.375005,2225.349791,
02/01/1992,,2391.437524,2850.921178,2020.484287,3.912544,,20.643231,21.843755,2619.0687,
05/02/1992,,2481.668485,2823.67524,2212.373959,3.476889,,18.067091,19.406255,2318.350998,
08/01/1992,,2266.041685,2499.352003,2019.865955,3.596463,,18.226906,20.625005,2463.822003,
10/31/1992,,2485.878342,2691.430509,2345.352003,3.790629,,19.42779,22.125006,2637.322498,
01/30/1993,,2450.997814,2741.194002,2289.877185,3.451203,,17.444428,20.25,2408.953316,
05/01/1993,,2229.437506,2523.099211,1974.339554,3.173378,,16.444865,18.5,2201.194431,
07/31/1993,,2153.83871,2387.422184,1969.173248,2.91538,,14.845348,16.75,2003.513317,
10/30/1993,,2246.48401,2496.781074,1915.630852,3.636525,,18.415629,20.75,2475.50252,
01/29/1994,,2297.090636,2490.197201,2098.327017,3.279217,,16.633652,18.625,2236.095098,
04/30/1994,,2076.809021,2285.743017,1946.782601,2.952803,,14.902618,17.0,2029.066002,
07/30/1994,,1856.52735,2035.967972,1674.327352,2.70558,,13.481502,15.75,1896.200249,
10/29/1994,,2048.423618,2182.337626,1925.030003,3.03888,,15.103945,18.375,2182.429442,
01/28/1995,,2224.85127,2398.661946,2067.018626,3.091725,,15.065202,19.25,2291.91445,
04/29/1995,,2460.860851,2791.199689,2219.814951,3.524436,,16.901382,23.375,2751.882957,
07/29/1995,29.239331,2670.027791,2863.745937,2423.005962,3.284598,,15.831965,22.875,2702.643134,
10/28/1995,33.74704,2629.218813,2888.593503,2430.069974,3.181318,,14.534264,23.625,2807.554712,
01/27/1996,41.652308,3013.756993,3275.259243,2803.231369,3.318089,,15.417132,26.625,3172.445029,
04/27/1996,90.257884,3290.434669,3460.045032,3057.405028,3.323418,,15.764214,28.5,3377.167545,
08/03/1996,43.850013,2959.150976,3340.114035,2440.10316,2.982165,,15.220404,24.75,3198.172233,
11/02/1996,61.868869,3051.346429,3401.841609,2748.744037,2.813989,,14.523291,25.75,3065.387473,
02/01/1997,75.391888,3146.623621,3511.945731,2647.446728,2.727514,,14.289751,22.5,2955.692081,
05/03/1997,295.552852,2905.408252,3192.815838,2545.792727,2.810509,,17.251217,23.0,3039.905945,
08/02/1997,313.673848,3136.844797,3310.26119,3000.14782,3.110555,,20.273436,24.875,3303.43475,
11/01/1997,67.989875,3026.774905,3347.761448,2706.425365,2.5613,,18.622616,20.6875,2724.116276,
01/31/1998,55.704551,2781.538986,2960.883238,2630.541027,2.529896,,20.524571,19.9375,2686.276378,
05/02/1998,22.469142,2781.865261,2903.435634,2631.986564,2.473744,,17.249704,19.6875,2660.870295,
08/01/1998,37.314445,2770.897785,3027.36105,2647.229256,2.782737,12.865325,18.667846,22.5,3025.628471,
10/31/1998,52.246496,3021.372309,3405.754718,2777.790474,3.108182,14.715023,21.88403,25.25,3418.32925,
01/30/1999,52.998838,3344.805092,3552.908529,3095.957221,2.816609,13.968271,21.218239,23.1875,3151.884563,
05/01/1999,69.162611,2583.701553,3099.987808,2287.173713,2.281945,12.982425,21.048743,18.4375,2578.05,
07/31/1999,65.707897,2826.323105,3120.970015,2440.121711,2.558671,13.882544,21.483626,21.0625,2934.964125,
10/30/1999,37.468699,3038.389308,3436.703017,2637.835013,2.585297,13.435155,19.836178,21.9375,3010.159813,
01/29/2000,19.706797,2939.126119,3309.699603,2582.84847,2.181874,10.466158,14.683472,18.5,2576.318,
04/29/2000,26.071106,2900.982704,3233.208661,2451.095284,2.527239,10.760768,14.416331,22.3125,3029.995625,
07/29/2000,,2857.450396,3252.452162,2544.20215,,,,20.5,,
10/28/2000,,2690.270063,2690.270063,2690.270063,,,,19.625,2692.658375,
01/27/2001,,2879.191354,3238.05528,2516.415079,,,,24.125,3242.745125,
04/28/2001,,3153.846124,3475.283576,2904.439797,,,,23.95,3214.232,
07/28/2001,23.460718,3147.45482,3239.958233,3029.951075,2.537265,12.258354,17.016334,23.65,3134.59595,
10/27/2001,26.504919,2903.025161,3268.19407,2514.580417,2.393976,11.969258,16.855759,21.87,2947.92054,
01/26/2002,26.837416,3093.383185,3313.454091,2752.434639,2.524723,13.304452,19.232591,22.97,3060.28995,
04/27/2002,21.538887,2790.86322,3104.075531,2399.959541,2.607775,14.481088,21.610122,20.53,3112.24649,
08/03/2002,23.817982,3116.783122,3436.826729,2595.542207,2.01629,12.098226,18.44189,16.49,2602.66708,
11/02/2002,19.959396,2634.910277,2818.933422,2418.823513,2.028439,12.515305,19.399504,17.57,2736.18361,
02/01/2003,18.677592,2667.984108,2943.822227,2444.236838,1.683732,10.069754,15.109111,15.51,2444.77508,
05/03/2003,21.067363,2844.41463,3152.075366,2419.642179,1.981201,,16.530298,20.93,3112.68809,
08/02/2003,16.651135,3279.495066,3553.289215,2985.007688,2.002743,,15.017313,22.68,3231.69576,
10/31/2003,17.01352,3292.855172,3599.817723,3112.053637,2.01241,,15.03569,23.4,3331.969,
01/31/2004,20.523588,3643.523232,3882.644458,3380.66539,2.14533,,16.24605,26.0,3636.922,
04/30/2004,18.983966,3446.378982,3762.214209,3205.457844,1.920277,10.584308,14.668345,23.78,3336.87244,
07/31/2004,22.635725,3363.574993,3638.371797,3163.380903,1.815312,10.053191,13.926856,23.17,3214.45757,
10/31/2004,29.17773,3349.36271,3551.90535,3133.089589,1.972447,10.946614,15.084011,25.86,3572.48214,
01/31/2005,28.582997,3791.30658,4023.85022,3575.313977,2.013856,11.277219,15.502949,26.93,3730.831211,
04/30/2005,50.307359,3714.39372,3814.208305,3563.729522,1.989519,11.275179,15.469084,26.83,3744.678557,
07/31/2005,50.565047,4055.437884,4320.610545,3692.705297,2.219313,12.538462,17.176719,30.97,4221.76274,
10/31/2005,40.254848,3841.754386,4195.926648,3510.0018,1.893603,10.792044,14.877756,26.16,3633.281802,
01/31/2006,29.05534,3803.575542,3993.319459,3616.512563,2.031634,11.641137,16.101165,28.8,3916.334675,
04/30/2006,28.060293,4020.743994,4253.626769,3793.118082,2.09762,12.141538,16.8598,30.18,4078.014636,
07/31/2006,26.517589,3865.718946,4355.53757,3518.762752,1.770908,10.46362,14.537753,26.08,3571.62064,
10/31/2006,27.942323,3997.911224,4346.700537,3551.51243,2.031075,12.716481,16.360436,31.9,4234.702625,
01/31/2007,31.371009,4415.365696,4658.247113,4086.036047,2.100432,,16.165519,34.76,4518.973772,
04/30/2007,29.792888,4863.293421,5408.284571,4469.04537,2.449307,,17.578245,41.95,5390.474437,
07/31/2007,24.8674,5733.226044,6238.853392,5280.539824,2.346048,,16.395708,41.52,5278.38492,
10/31/2007,182.259669,4943.212366,5428.883284,4510.62501,2.28076,,15.35723,40.07,5272.259805,
01/31/2008,,5046.583142,5529.763271,4618.860871,2.03562,10.866562,13.466074,36.81,4870.09986,
04/30/2008,270.293455,4951.868656,5356.52921,4642.430946,1.819105,9.786418,12.043755,34.77,4538.255616,
