Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
12/31/1982,,,,2.222222,2.044444,,,,
03/31/1983,,,,2.8,2.155556,,,,
06/30/1983,,,,3.355556,2.755556,,,,
09/30/1983,,,,3.416667,3.0,,,,
12/31/1983,,,,3.694444,3.222222,,,,
03/31/1984,,,,4.0,3.638889,,,,
06/30/1984,,,,4.0,3.472222,,,,
09/30/1984,,,,3.555556,3.305556,,,,
12/31/1984,,,,4.055556,3.361111,,,,
03/31/1985,,,,4.75,3.916667,,,,
06/30/1985,,,,6.055556,4.527778,,,,
09/30/1985,,,,5.5,4.5,,,,
12/31/1985,4.888889,,4.722222,5.055556,4.611111,,,,
03/31/1986,5.388889,10.227273,5.0,5.611111,4.611111,,,,
06/30/1986,5.888889,9.278351,5.5,5.888889,5.0,,,,
09/30/1986,5.444444,-7.54717,5.888889,5.888889,5.333333,,,,
12/31/1986,4.944444,-9.183673,5.444444,5.666667,4.833333,,,,
03/31/1987,6.333333,28.089888,5.055556,6.444444,5.0,,,,
06/30/1987,6.083333,-3.947368,6.388889,6.666667,5.833333,,,,
09/30/1987,6.583333,8.219178,5.916667,7.166667,5.916667,,,,
12/31/1987,5.583333,-15.189873,6.583333,6.75,5.0,,,,
03/31/1988,6.166667,10.447761,5.416667,6.333333,5.416667,,,,
06/30/1988,3.583333,-41.891892,6.0,6.083333,3.541667,,,,
09/30/1988,5.833333,62.790698,3.625,5.833333,3.416667,,,,
12/31/1988,6.416667,10.0,5.916667,6.5,5.75,,,,
03/31/1989,7.083333,10.38961,6.416667,7.166667,6.25,,,,
06/30/1989,7.25,2.352941,7.041667,7.5,7.0,,,,
09/30/1989,7.375,1.724138,7.625,7.875,7.0,,,,
12/31/1989,6.75,-8.474576,7.375,7.75,6.0,,,,
03/31/1990,7.125,5.555556,6.5,7.25,6.25,286.209688,,,
06/30/1990,5.625,-21.052632,6.875,7.125,5.625,225.955017,,,
09/30/1990,4.375,-22.222222,6.0,6.375,4.0,198.89564,40.1698,,
