Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,604.285506,-7.052,0,0,318.571014,915.804521,907.741036,35.094923,0.347859,,,,,,608.790005,920.30902,51.714074,,
06/30/1990,571.147501,-7.018,0,0,291.458996,855.588497,887.854976,32.82732,0.340653,,,,,,575.146488,859.587484,48.321955,,
09/29/1990,334.276251,-8.293,0,0,304.242996,630.226247,861.76398,35.304678,0.482752,,,,,,336.673373,632.623369,35.585899,,
12/29/1990,403.968108,-4.734,0,0,290.527004,689.761112,851.440987,34.121802,0.421199,0.367289,,7.430368,,,408.665023,694.458027,39.410414,,
03/31/1991,493.875012,-4.496,0,0,341.132996,830.512008,897.689013,38.001244,0.41075,0.449127,,10.056086,,,497.025025,833.662021,47.295674,,
06/29/1991,522.5885,-2.606,0,0,371.917992,891.900491,926.627968,40.136711,0.416995,0.483022,,11.859906,,,526.485765,895.797757,50.774251,,
09/28/1991,623.557519,-4.579,0,0,368.71199,987.690509,928.070009,39.728898,0.373307,0.528221,,13.037958,8.400523,,628.562978,992.695968,56.230599,,
12/28/1991,529.287105,-5.754,0,0,342.302006,865.835111,911.15203,37.568045,0.395343,0.458015,,10.899508,7.275709,,533.51372,870.061726,49.294979,,
03/28/1992,658.725017,-4.161,0,0,386.081009,1040.645026,952.533989,40.531993,0.371002,0.541191,,11.829679,9.215163,,667.275023,1049.195033,59.242003,,
06/27/1992,632.376017,-3.43,0,0,364.222992,993.169008,939.133998,38.782857,0.366728,0.515607,,10.027857,7.755502,,640.799973,1001.592964,56.539281,,
09/26/1992,750.207,-3.764,0,0,375.682007,1122.125007,957.437031,39.238299,0.334795,0.576898,,10.426442,9.622354,,754.656376,1126.574383,63.884143,,
01/02/1993,634.976244,-4.033,0,0,340.507996,971.45124,928.566015,36.670306,0.350515,0.491702,,8.584682,7.345837,,643.675286,980.150282,55.287632,,
04/03/1993,769.06333,-3.749,0,0,401.501999,1166.816329,921.405002,43.574975,0.3441,0.579186,,9.645342,9.670456,,779.931235,1177.684234,66.375982,,
07/03/1993,619.736968,-3.51,0,0,418.70401,1034.930978,943.178021,44.392893,0.404572,0.51427,,8.784821,11.58964,,628.860005,1044.054015,58.864461,,
10/02/1993,621.963259,-3.291,0,0,418.787003,1037.459262,950.907001,44.040795,0.403666,0.510579,,8.534123,11.307614,,631.090005,1046.586008,59.006894,,
01/01/1994,665.049188,-2.79,0,0,374.959015,1037.218203,918.151987,40.838447,0.361504,0.51276,,8.511905,10.573271,,671.459288,1043.628303,58.993183,,
04/02/1994,606.751513,-3.173,0,0,418.628983,1022.207495,961.750962,43.527795,0.409534,0.509505,,8.859947,8.632126,,614.548491,1030.004473,58.1196,,
07/02/1994,523.451244,-2.679,0,0,396.974998,917.747242,948.835012,41.838148,0.432554,0.450392,,7.679187,6.502373,,528.538522,922.834521,52.15955,,
10/01/1994,633.456007,-0.482,0,0,361.580002,994.554009,929.099989,38.917232,0.36356,0.483153,,7.850544,5.787756,,640.511993,1001.609995,56.524811,,
12/31/1994,361.600991,-0.769,0,0,297.802002,658.633993,881.893025,33.768495,0.452151,0.318348,,4.84853,3.561487,,658.599963,955.632965,37.435148,,
04/01/1995,660.412502,-1.142,0,0,338.777008,998.04751,928.882013,36.471479,0.33944,0.482887,,7.096571,5.530373,,667.76247,1005.397478,56.681481,,
07/01/1995,655.451007,-2.684,0,0,413.412987,1066.179994,1112.384972,37.164561,0.387752,0.511542,,7.53985,5.422377,,687.299758,1098.028745,52.948948,,
