Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Interest,Source: Bloomberg
09/30/1995,37.973,0.702,11.297,16.540001,,,16.540001,9.434,,,,9.434,,,-5.343,,,,-5.343,,,,,,,,,,5.343,,,,,,,,,,,,,,
12/31/1995,5.375,-9.657,10.039,1.969,,,1.969,3.024,,,,3.024,,-6.69,-6.69,,,,-6.69,,,,,,,,,,0.0,,,,,,,,,,,,-1.315,,
03/31/1996,22.740999,2.764,10.845,5.48,,,5.48,3.652,,,,3.652,,,-4.5,,,,-4.5,,,,,,,,,,4.5,,,,,,,,,,,,,,
06/30/1996,18.507999,3.148,10.624,14.524,,,14.524,-9.788,,,,-9.788,,,-3.345,,,,-3.345,,,,,,,,,,3.345,,,,,,,,,,,,,,
09/30/1996,12.813,3.063,10.364,8.094,,,8.094,-8.708,,,,-8.708,,,-4.191,,,,-4.191,,,,,,,,,,4.191,,,,,,,,,,,,,,
12/31/1996,39.238998,-71.246002,8.931,43.722,,,43.722,57.832001,,,,57.832001,,-8.184,-8.184,,,,-8.184,,,,,,,,,,0.0,,,,,,,,,,,,31.054998,,
03/31/1997,-35.638,24.375,16.299999,-30.705,,-2.427,-28.278,-45.608002,-41.543,-10.588,,6.522998,,212.951996,-14.1,0.0,,,-14.1,,,0.0,0.0,0.0,,,,,227.051996,-78.170003,-1.424,-79.148003,,,,1.945,1.945,0.0,0.457,,99.143997,,
06/30/1997,2.013999,34.400002,16.299999,-20.17,,,-20.17,-28.516001,,,,-28.516001,,-5.636,-14.1,0.0,,,-14.1,,,0.0,0.0,0.0,,,,,8.464,-92.001,0.0,42.790001,,,,-118.424001,1.783,-120.207001,-16.367001,,-95.623001,,
09/30/1997,24.844,38.299999,16.299999,-28.702999,,,-28.702999,-1.053,,,,-1.053,,-5.013,-14.1,0.0,,,-14.1,,,0.0,0.0,0.0,,,,,9.087,-20.314,0.0,-1.146,,,,-19.259,1.008,-20.267,0.091,,-0.483,,
12/31/1997,117.780006,32.600006,16.400003,24.102999,,,24.102999,44.677002,,,,44.677002,,-47.405006,-14.2,0.0,,,-14.2,,,0.0,0.0,0.0,,,,,-33.205006,-41.114992,-50.276001,89.904003,,,,-93.261995,6.664,-99.925995,12.519001,,29.260015,,
03/31/1998,16.5,23.4,15.2,-18.3,,4.3,-22.6,-3.8,12.1,-7.3,0.2,-8.8,,-9.3,-10.2,,,,-10.2,,,,,,,,,,0.9,-9.2,-12.7,19.4,,,,-15.9,0.4,-16.3,,,-2.0,,
06/30/1998,18.4,30.8,14.1,-10.7,,8.6,-19.3,-15.8,-5.8,0.6,-14.5,3.9,,-12.6,-14.4,0.0,,,-14.4,,,0.0,0.0,0.0,,,,,1.8,-14.3,-12.6,138.2,,,,-139.9,2.8,-142.7,0.0,,-8.5,,
09/30/1998,18.9,24.1,15.1,-31.5,,5.7,-37.2,11.2,-0.1,-0.5,9.9,1.9,,-31.5,-15.0,0.0,,,-15.0,,,0.0,0.0,0.0,,,,,-16.5,38.9,-11.1,49.9,,,,0.1,0.7,-0.6,0.0,,26.3,,
12/31/1998,-21.642,-120.0,17.200001,115.114998,,,115.114998,-33.957001,,,,-33.957001,,39.660999,-17.299999,0.0,,,-17.299999,,,0.0,0.0,0.0,,,,,56.960998,3.861984,-36.5,993.195984,,,,-131.485001,0.0,-131.485001,-821.348999,,21.881001,,
03/31/1999,23.3,30.9,26.5,26.6,,28.1,-1.5,-60.7,-12.1,-11.8,11.9,-48.7,,43.2,-26.2,0.0,,,-26.2,,,0.0,0.0,0.0,,,,,69.4,-58.0,0.0,-91.9,,,,33.9,33.9,0.0,0.0,,8.5,,
06/30/1999,61.9,41.6,25.7,2.2,,18.8,-16.6,-7.6,-16.8,-13.1,14.7,7.6,,-26.5,-27.8999,0.0,,,-27.8999,,,0.0,0.0,0.0,,,,,1.3999,-64.9,0.0,-63.2,,,,-1.7,0.0,-1.7,0.0,,-29.5,,
09/30/1999,79.7,44.1,27.0,43.7,,49.9,-6.2,-35.1,-45.6,-31.2,42.2,-0.5,,-75.6,-25.7,0.0,,,-25.7,,,0.0,0.0,0.0,,,,,-49.9,-11.0,0.0,-18.4,,,,7.4,7.4,0.0,0.0,,-6.9,,
12/31/1999,46.9,-15.1,26.2,-48.8,,,-48.8,84.6,,,,84.6,,207.4,-22.2,0.0,,,-22.2,,,0.0,0.0,0.0,,,,,229.6,-217.9,0.0,-227.4,,,,9.5,9.5,0.0,0.0,,36.4,,
03/31/2000,-43.8,29.0,26.8,-38.6,,2.6,-41.2,-61.0,-13.2,-18.6,43.9,-73.1,,-110.9,-29.6,0.0,,,-29.6,,,0.0,0.0,0.0,,,,,-81.3,108.5,0.0,136.5,,,,-28.0,8.8,-36.8,0.0,,-46.2,,
06/30/2000,82.7,48.5,29.2,0.0,,2.5,-2.5,5.0,-21.9,-14.8,20.1,21.6,,-39.7,-30.4,0.0,,,-30.4,,,0.0,0.0,0.0,,,,,-9.3,-45.6,0.0,-50.5,,,,4.9,5.8,-0.9,0.0,,-2.6,,
09/30/2000,61.0,62.7,27.5,-39.0,,-0.7,-38.3,9.8,-12.4,-5.0,27.2,0.0,,-151.5,-31.0,0.0,,,-31.0,,,0.0,0.0,0.0,,,,,-120.5,107.1,0.0,-9.4,,,,-11.7,0.0,-11.7,128.2,,16.6,,
12/31/2000,78.8,49.3,27.4,92.9,,,92.9,-90.8,,,,-90.8,,-52.2,-32.3,0.0,,,-32.3,,,0.0,0.0,0.0,,,,,-19.9,0.5,0.0,96.8,,,,-88.8,0.6,-89.4,-7.5,,27.1,,
03/31/2001,19.0,35.4,31.2,23.6,,-3.3,26.9,-71.2,,,,-71.2,,-145.3,-33.0,0.0,,,-33.0,,,0.0,0.0,0.0,,,,,-112.3,615.5,0.0,608.0,,,,7.5,7.5,0.0,0.0,,489.2,,
06/30/2001,96.9,13.4,34.6,41.7,,8.1,33.6,7.2,,,,7.2,,6.1,-48.0,0.0,,,-48.0,,,0.0,0.0,0.0,,,,,54.1,-305.6,0.0,-315.2,,,,9.6,9.6,0.0,0.0,,-202.6,,
09/30/2001,120.699997,59.200001,58.299999,44.900002,,,44.900002,-41.700001,,,,-41.700001,,-330.700012,-32.400002,0.0,,,-32.400002,,,0.0,0.0,0.0,,,,,-298.300011,190.199989,0.0,178.699989,,,,11.5,11.5,0.0,0.0,,-19.799999,,
12/31/2001,255.6,65.0,50.8,65.6,,,65.6,74.2,,,,74.2,,-47.8,-36.6,0.0,,,-36.6,,,0.0,0.0,0.0,,,,,-11.2,-88.3,0.0,-58.0,,,,16.3,16.3,0.0,-46.6,,119.5,,
03/31/2002,36.9,-83.5,25.8,181.5,,35.2,146.3,-86.9,68.7,-18.0,,-137.6,,-75.1,-22.5,0.0,,,-22.5,,,0.0,0.0,0.0,,,,,-52.6,-47.5,0.0,-76.3,,,,46.1,46.1,0.0,-17.3,,-85.7,,
06/30/2002,136.4,58.3,30.0,78.6,,71.6,7.0,-30.5,19.8,-25.1,-65.6,40.4,,-84.0,-19.7,0.0,,,-19.7,,,0.0,0.0,0.0,,,,,-64.3,-45.4,0.0,-59.3,,,,25.2,25.2,0.0,-11.3,,7.0,,
09/30/2002,98.0,75.8,32.5,68.8,,90.4,-21.6,-79.1,-2.2,-17.0,,-59.9,,-32.8,-18.6,0.0,,,-18.6,,,0.0,0.0,0.0,,,,,-14.2,-175.1,0.0,-93.9,,,,-76.0,1.5,-77.5,-5.2,,-109.9,,
12/31/2002,170.9,76.8,32.5,20.8,,,20.8,40.8,,,,40.8,,-47.2,-27.7,0.0,,,-27.7,,,0.0,0.0,0.0,,,,,-19.5,160.8,0.0,251.3,,,,-94.9,0.5,-95.4,4.4,,284.5,,
03/31/2003,71.0,8.4,31.2,90.0,,6.1,83.9,-58.6,71.4,-43.0,,-87.0,,-172.0,-14.7,0.0,,,-14.7,,,0.0,0.0,0.0,,,,,-157.3,-41.4,0.0,7.3,,,,-48.7,0.0,-48.7,0.0,,-142.4,,
06/30/2003,87.5,53.8,30.1,-3.8,,15.3,-19.1,7.4,-32.4,10.3,-57.5,87.0,,113.7,139.1,160.1,,,-21.0,,,0.0,0.0,0.0,,,,,-25.4,-31.0,0.0,62.8,,,,-93.8,0.9,-94.7,0.0,,170.2,,
09/30/2003,119.4,74.9,29.0,47.9,,,47.9,-32.4,,,,-32.4,,47.1,-18.5,0.0,,,-18.5,,,0.0,0.0,0.0,,,,,65.6,-55.0,0.0,-6.9,,,,-48.1,3.9,-52.0,0.0,,111.5,,
12/31/2003,344.3,98.9,,55.9,,56.6,-0.7,140.5,45.1,72.7,,22.7,,-48.9,-144.9,,,,-144.9,,,0.0,0.0,0.0,,,,,96.0,-270.2,0.0,-173.1,,,,-110.0,10.0,-120.0,12.9,,25.2,,
03/31/2004,-78.5,36.900002,22.0,5.9,,,5.9,-143.300003,,,,-143.300003,,-54.599998,-5.7,0.0,,,-5.7,,,0.0,0.0,0.0,,,,,-48.899998,-4.899999,-19.0,-32.499998,,,,35.799999,35.799999,0.0,10.8,,-138.0,,
06/30/2004,34.299999,54.6,24.700001,7.1,,,7.1,-52.099998,,,,-52.099998,,-56.799999,-15.4,0.0,,,-15.4,,,0.0,0.0,0.0,,,,,-41.399999,-46.699999,-19.0,-32.299999,,,,-1.2,0.0,-1.2,5.8,,-69.199997,,
09/30/2004,86.9,2.2,21.3,145.4,,,145.4,-82.0,,,,-82.0,,-55.3,-9.4,0.0,,,-9.4,,,0.0,0.0,0.0,,,,,-45.9,-126.4,-18.8,-73.7,,,,-41.5,0.0,-41.5,7.6,,-94.8,,
12/31/2004,138.4,-110.8,11.1,136.3,,,136.3,101.8,,,,101.8,,22.9,-13.4,0.0,,,-13.4,,,0.0,0.0,0.0,,,,,36.3,6.7,0.0,-8.2,,,,6.5,6.5,0.0,8.4,,168.0,,
03/31/2005,-51.1,683.4,23.2,-668.3,,-38.0,-630.3,-89.4,73.8,-26.1,,-137.1,,1837.6,-17.2,3.0,,,-20.2,,,,,,,,,,1854.8,-1210.2,-18.5,-1169.6,,,,7.7,7.7,,-29.8,,576.3,,
06/30/2005,-245.2,321.8,21.6,-518.8,,9.9,-528.7,-69.8,-85.6,7.5,,8.3,,822.5,-10.4,,,,-10.4,,,,,,,,,,832.9,-722.6,-18.9,-619.7,,,,-72.5,9.2,-81.7,-11.5,,-145.3,,
09/30/2005,2075.9,37.4,8.7,2050.4,,15.8,2034.6,-20.6,-22.9,-3.0,,5.3,,30.5,7.3,7.3,,,0.0,,,0.0,0.0,0.0,,,,,23.2,-274.1,-18.4,-7.4,,,,-249.8,11.0,-260.8,1.5,,1832.3,,
12/31/2005,200.5,47.4,22.2,88.8,,56.1,32.7,42.1,-42.1,23.2,,61.0,,-21.0,17.1,41.4,,,-24.3,,,0.0,0.0,0.0,,,,,-38.1,-334.6,-17.5,-38.1,,,,-271.8,10.4,-282.2,-7.2,,-155.1,64.7,
03/31/2006,-133.8,21.7,19.0,-62.3,9.4,8.4,-80.1,-112.2,-27.3,-32.7,,-52.2,,-44.3,-10.2,,,,-10.2,,,0.0,0.0,0.0,,,,,-34.1,-38.0,-16.3,160.2,,,,-182.0,66.5,-248.5,0.1,,-216.1,,
06/30/2006,-17.1,110.3,17.4,-74.8,,-17.6,-57.2,-70.0,-20.3,-24.6,,-25.1,,69.8,-13.6,0.0,,,-13.6,,,0.0,0.0,0.0,,,,,83.4,-79.1,-14.6,-5.4,,,,-63.4,45.8,-109.2,4.3,,-26.4,,
09/30/2006,120.0,-48.1,15.4,140.9,,34.7,106.2,11.8,-48.9,-7.8,,68.5,,-9.1,-17.1,0.0,,,-17.1,,,0.0,0.0,0.0,,,,,8.0,-112.7,-14.7,-22.3,,,,-75.1,3.5,-78.6,-0.6,,-1.8,,
12/31/2006,90.9,86.8,23.4,-38.8,,-20.1,-18.7,19.5,-111.2,20.6,,110.1,,-120.7,2.2,19.4,,,-17.2,,,0.0,0.0,0.0,,,,,-122.9,171.1,-14.3,105.2,,,,81.0,81.0,0.0,-0.8,,141.3,,
03/31/2007,-25.7,29.2,18.1,4.7,,-19.5,24.2,-77.7,62.7,-56.8,,-83.6,,-14.1,-10.9,0.0,,,-10.9,,,0.0,0.0,0.0,,,,,-3.2,-155.9,-14.8,-54.2,,,,-91.2,49.4,-140.6,4.3,,-195.7,,
06/30/2007,159.8,63.9,18.9,137.3,,39.5,97.8,-60.3,-54.8,0.9,,-6.4,,122.9,-17.3,0.0,,,-17.3,,,0.0,0.0,0.0,,,,,140.2,-222.5,-15.0,85.1,,,,-288.8,39.3,-328.1,-3.8,,60.2,,
09/30/2007,31.2,92.9,20.7,-8.4,,-24.3,15.9,-74.0,-44.1,-12.7,,-17.2,,-64.0,-18.7,0.0,,,-18.7,,,0.0,0.0,0.0,,,,,-45.3,-26.1,-13.7,227.3,,,,-236.6,10.6,-247.2,-3.1,,-58.9,,
12/31/2007,295.0,108.2,15.8,16.4,,-5.2,21.6,154.6,54.8,34.9,,64.9,,-573.5,-32.4,3.3,,,-35.7,,,0.0,0.0,0.0,,,,,-541.1,349.8,-13.0,334.8,,,,33.7,33.7,0.0,-5.7,,71.3,,
03/29/2008,-5.7,61.4,26.6,11.5,16.0,-16.8,12.3,-105.2,-88.1,-39.6,,22.5,,-21.9,-19.9,0.0,,,-19.9,,,0.0,0.0,0.0,,,,,-2.0,58.3,-13.2,53.7,,,,0.0,0.0,0.0,17.8,,30.7,,
06/28/2008,38.6,94.8,28.1,16.1,9.7,6.1,0.3,-100.4,-89.9,-25.3,,14.8,,-24.7,-25.4,,,,-25.4,,,,,,,,,,0.7,59.5,-13.3,-27.2,,,,47.5,47.5,,52.5,,73.4,,
09/27/2008,120.0,117.0,26.5,44.7,7.6,-2.4,39.5,-68.2,-3.1,17.8,,-82.9,,-10.9,-31.0,,,,-31.0,,,,,,,,,,20.1,-100.9,-13.5,-64.1,,,,32.6,32.6,,-55.9,,8.2,,
12/31/2008,280.8,-25.3,23.3,252.3,8.2,62.5,181.6,30.5,-71.7,-0.9,,103.1,,43.9,-38.8,1.3,,,-40.1,,,,,,,,,,82.7,-287.4,-14.4,-185.7,,,,-113.8,1.4,-115.2,26.5,,37.3,,
03/28/2009,-39.2,24.4,25.1,36.0,9.2,,26.8,-134.5,40.6,11.4,,-186.5,0.2,11.1,-15.3,0.0,,0.0,-15.3,-15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,2.0,-13.1,148.0,,,,-113.2,0.0,-113.2,-19.9,-18.9,-45.0,,
06/27/2009,74.3,33.1,26.8,27.4,6.1,4.4,16.9,-31.4,47.8,44.9,,-124.1,,-26.0,-29.6,0.0,,0.0,-29.6,-29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,-44.1,-12.1,-24.8,,,,0.0,0.0,0.0,-7.2,-0.6,3.6,,
09/26/2009,210.3,32.0,28.1,30.8,6.4,5.1,19.3,99.1,10.0,-10.9,,100.0,,-14.8,-14.8,0.0,,0.0,-14.8,-14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-216.7,-12.2,-204.8,,,,0.0,0.0,0.0,0.3,24.8,3.6,,
12/31/2009,-8.4,17.3,105.9,275.0,27.6,-21.0,268.4,-447.3,-98.4,-45.4,,-447.3,0.2,-188.2,-89.2,3.6,3.6,0.0,-92.8,-92.8,0.0,0.0,0.0,0.0,-131.4,0.0,-131.4,0.0,8.4,-239.2,-50.3,-56.5,,,,-112.0,1.2,-113.2,-20.6,3.3,-432.5,,
04/03/2010,-26.7,22.1,27.8,38.0,11.9,9.3,16.8,-116.5,-49.3,-1.9,,-65.3,,-37.4,-11.5,0.3,0.3,0.0,-11.8,-11.8,0.0,0.0,0.0,0.0,-26.8,0.0,-26.8,0.0,-5.8,9.2,-12.4,30.7,,,,0.0,0.0,0.0,-9.1,-3.9,-58.8,,
07/03/2010,47.2,78.0,28.1,23.7,8.2,2.4,13.1,-66.5,-90.0,15.6,,7.9,,-39.9,-10.0,1.8,1.8,0.0,-11.8,-11.8,0.0,0.0,0.0,0.0,-31.5,0.0,-31.5,0.0,0.9,-41.8,-12.7,-30.7,,,,0.0,0.0,0.0,1.6,-21.5,-56.0,,
10/02/2010,20.0,39.4,27.0,56.4,5.3,4.2,46.9,-102.4,-91.4,-11.9,,0.9,,-68.3,-11.9,0.2,0.2,0.0,-12.1,-12.1,0.0,0.0,0.0,0.0,-63.8,0.0,-63.8,0.0,7.4,4.3,-12.6,28.5,,,,0.0,0.0,0.0,-11.6,26.9,-17.1,,
12/31/2010,415.1,63.8,30.1,92.9,5.7,45.1,42.1,228.0,230.7,-1.8,,-0.9,,-37.5,-32.7,7.3,7.3,0.0,-40.0,-40.0,0.0,0.0,0.0,0.0,-8.5,0.0,-8.5,0.0,1.0,-118.7,-14.6,-112.0,,,,3.5,3.5,0.0,4.4,7.5,266.4,,
04/02/2011,-36.2,23.1,21.1,41.4,19.2,4.0,18.2,-100.6,6.2,-12.2,,-94.6,,-64.7,-15.2,0.0,,0.0,-15.2,-15.2,0.0,0.0,0.0,0.0,-7.4,0.0,-7.4,0.0,-42.1,4.4,-15.5,22.8,51.0,95.0,-123.2,0.0,0.0,0.0,-2.9,13.1,-83.4,,
07/02/2011,46.7,34.3,21.1,45.7,6.5,-9.0,48.2,-51.4,-51.3,-52.8,,52.7,,-37.8,-29.2,0.0,,0.0,-29.2,-29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,3.7,-12.6,19.7,6.0,280.0,-266.3,0.0,0.0,0.0,-3.4,10.5,23.1,,
10/01/2011,110.7,60.7,21.9,43.7,7.2,-20.8,57.3,-29.0,-11.4,-42.8,,25.2,,-30.5,-28.1,0.0,,0.0,-28.1,-28.1,0.0,0.0,0.0,0.0,-0.7,0.0,-0.7,0.0,0.2,-62.5,-12.6,-44.5,-11.0,235.5,-269.0,0.0,0.0,0.0,-5.4,-16.6,1.1,,
12/31/2011,201.4,62.5,23.7,-3.3,6.3,-10.0,0.4,67.0,42.8,32.8,,-8.6,,-811.3,-74.5,0.0,,0.0,-74.5,-74.5,0.0,0.0,0.0,0.0,-739.4,0.0,-739.4,0.0,3.1,768.3,-12.7,786.4,-46.0,1222.4,-390.0,0.1,0.1,0.0,-5.5,-3.6,154.8,,
03/31/2012,-237.1,13.5,27.5,19.9,21.8,1.7,-3.6,-249.5,-81.6,-30.6,,-137.3,,-45.7,-21.4,0.0,0.0,0.0,-21.4,-21.4,0.0,0.0,0.0,0.0,-30.5,0.0,-30.5,0.0,8.1,63.9,-12.7,114.1,,,,-39.1,4.1,-43.2,1.6,5.0,-213.9,,
06/30/2012,16.1,47.4,29.3,33.6,6.5,-1.6,28.7,-91.2,-90.3,16.7,,-17.6,0.0,-13.4,-15.4,0.0,0.0,0.0,-15.4,-15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.9,-12.6,42.7,,,,-35.9,0.0,-35.9,6.7,-13.1,-9.5,,
09/29/2012,67.8,57.8,24.9,39.4,5.6,5.3,28.5,-64.5,-20.5,-8.5,,-35.5,,-21.8,-9.4,10.0,10.0,0.0,-19.4,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.4,-28.1,-13.2,-11.5,,,,0.0,4.1,-4.1,-3.4,0.8,18.7,,
12/31/2012,223.0,45.0,26.7,411.2,5.5,5.6,400.1,62.5,-13.4,87.9,,-12.0,,1111.6,-25.9,0.0,,0.0,-25.9,-25.9,0.0,0.0,0.0,0.0,-3.8,0.0,-3.8,0.0,8.9,-706.3,-25.1,-510.8,,,,-170.4,0.2,-170.6,0.0,9.5,637.8,,
03/30/2013,-66.4,2.3,28.8,127.2,20.3,90.5,16.4,-222.9,-21.3,-62.6,,-139.0,,-19.4,-19.3,0.0,0.0,0.0,-19.3,-19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-142.4,-0.6,0.0,0.0,0.0,0.0,-131.4,0.0,-131.4,-10.4,-0.8,-229.0,,
06/29/2013,-243.7,45.2,27.0,22.1,5.3,-5.4,22.2,-333.9,13.8,-27.0,,-320.7,,-22.4,-15.5,0.0,0.0,0.0,-15.5,-15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,-136.7,-11.6,1.3,,,,-117.6,0.0,-117.6,-8.8,0.6,-402.2,,
09/28/2013,152.6,69.3,29.7,23.1,3.7,12.8,6.6,32.1,83.8,26.4,,-78.1,,10.5,-8.0,0.0,0.0,0.0,-8.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-17.7,-11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.4,-7.6,137.8,,
12/31/2013,262.8,87.0,30.4,14.0,3.5,-6.5,17.0,125.1,-15.2,69.9,,70.4,0.0,-15.4,-12.4,0.0,0.0,0.0,-12.4,-12.4,0.0,0.0,0.0,0.0,-2.9,0.0,-2.9,0.0,0.1,-38.6,-11.2,-11.1,,,,-11.2,0.0,-11.2,-5.1,-7.7,201.1,,
03/29/2014,-60.6,318.2,27.6,-458.0,24.7,-58.3,-424.4,74.7,-22.4,-50.4,,147.5,0.0,602.6,-11.3,0.0,0.0,0.0,-11.3,-11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.6,-742.4,-11.7,-584.5,0.0,0.0,-584.5,-134.3,0.0,-134.3,-11.9,-5.4,-205.8,,
06/28/2014,-41.4,51.2,29.8,21.3,4.6,5.8,10.9,-147.8,35.3,3.2,,-186.3,0.0,54.8,-6.8,5.5,5.5,0.0,-12.3,-12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,-19.4,-16.9,138.3,0.0,158.3,-20.0,-140.1,0.0,-140.1,-0.7,-13.8,-19.8,,
09/27/2014,39.0,63.3,10.7,-2.5,3.6,-12.2,6.1,-46.9,-8.0,-8.8,,-30.1,-1.1,-10.5,-5.3,0.0,0.0,0.0,-5.3,-5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,32.1,-16.1,190.7,,,,-139.9,0.0,-139.9,-1.5,-24.9,35.7,,
12/31/2014,139.4,-36.6,10.3,82.4,3.3,-35.0,114.1,-22.9,79.7,27.7,,-130.3,0.0,-19.5,-5.4,0.0,0.0,0.0,-5.4,-5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-173.1,-15.5,-83.1,,,,-74.5,0.0,-74.5,0.0,-21.1,-74.3,,
