Date,Price/T12M FFO per Share,Average,High,Low,Price/T12M Sales per Share,Price/T12M EBITDA per Share,P/Sales,P/Book,Price/Cash Flow per Share,Price/Free Cash Flow per Share,Source: Bloomberg
06/30/2009,11.484615,11.295042,12.826311,8.766241,4.669493,7.517175,4.669493,1.873722,10.826567,13.69691,
09/30/2009,14.807692,14.240205,16.056656,9.18344,6.18375,7.501199,6.18375,2.426369,9.741354,10.486178,
12/31/2009,16.953488,9.960359,16.058979,8.839955,7.144589,11.500333,7.144589,2.778413,15.766647,18.337062,
03/31/2010,18.403101,16.396029,17.979023,15.034641,7.832283,12.592634,7.832283,3.045156,17.460706,20.529478,
06/30/2010,18.127413,17.907173,18.986273,16.729428,7.6752,12.308646,7.6752,3.047971,16.892008,19.922389,
09/30/2010,19.460377,19.224911,43.056291,17.127765,8.179011,13.205175,8.179011,3.373496,18.136182,49.164139,
12/31/2010,19.655431,43.822502,46.925214,40.718544,8.09877,13.230586,8.09877,3.457987,18.360558,53.581897,
03/31/2011,20.646388,47.881391,51.136681,42.857353,8.210328,13.640991,8.210328,3.350791,18.501882,48.93698,
06/30/2011,20.589844,42.957794,44.791064,40.410616,7.424389,13.964057,7.424389,2.531473,19.805025,,
09/30/2011,17.769784,108.117961,108.117961,108.117961,6.727958,12.487789,6.727958,1.53836,18.472455,123.455279,
12/31/2011,16.555556,114.690937,136.339399,104.397302,7.251708,12.517743,7.251708,1.71667,17.386504,155.680133,
03/31/2012,16.550725,140.65938,170.598387,132.753472,7.234046,12.545124,7.234046,1.79638,17.815153,194.799007,
06/30/2012,17.105691,173.517189,184.790021,161.51574,7.927054,12.920632,7.927054,1.979459,17.369517,,
09/30/2012,16.6,,,,7.595716,12.649131,7.595716,1.965981,17.387569,,
12/31/2012,18.597701,,,,7.646789,13.691131,7.646789,2.09439,19.047032,,
03/31/2013,19.572193,,,,8.278114,14.762437,8.278114,2.398198,21.92508,,
06/30/2013,17.540404,2218.947872,2218.947872,2218.947872,7.657062,13.311882,7.657062,2.282046,19.606742,2533.721753,
09/30/2013,15.298507,2077.200266,2305.201244,1880.32352,6.588191,11.465408,6.588191,2.032414,16.102392,,
12/31/2013,14.00489,,,,5.962671,10.447206,5.962671,1.909634,14.036153,,
03/31/2014,14.630435,,,,6.189195,10.970003,6.189195,2.041804,14.223219,,
06/30/2014,15.334928,,,,6.407409,11.482504,6.407409,2.180024,14.669967,,
09/30/2014,14.820574,,,,6.212054,11.279181,6.212054,2.13288,14.231392,,
12/31/2014,16.635731,,,,7.199364,13.144076,7.199364,2.465428,16.809706,,
03/31/2015,16.786207,,,,7.367245,13.590347,7.367245,2.188512,16.766675,,
06/30/2015,13.984234,,,,6.328551,11.701376,6.328551,1.868964,14.029157,,
09/30/2015,12.457778,,,,5.661072,10.764353,5.661072,1.942474,13.227276,,
12/31/2015,12.825,,,,5.673376,10.808879,5.673376,1.972634,13.394635,,
03/31/2016,14.440367,,,,6.289043,11.910691,6.289043,2.210071,15.813895,,
06/30/2016,17.174528,,,,7.23899,13.835223,7.23899,2.563091,18.279825,,
09/30/2016,16.897129,,,,7.030769,13.111487,7.030769,2.382441,17.420302,,
12/31/2016,15.028846,,,,6.256236,11.645729,6.256236,2.11657,15.714117,,
03/31/2017,15.710145,,,,6.539288,12.162163,6.539288,2.216146,15.754281,,
06/30/2017,16.782609,,,,6.972421,12.905115,6.972421,2.385199,17.112881,,
09/30/2017,15.769976,32.598291,32.598291,32.598291,6.501408,11.944077,6.501408,2.161603,15.954947,32.598291,
12/31/2017,14.220379,32.178389,64.168728,29.950587,5.966076,10.982173,5.966076,1.967084,14.92446,64.168728,
03/31/2018,11.93494,55.697985,64.286351,30.221196,4.84835,9.08214,4.84835,1.643063,12.667129,30.221196,
06/30/2018,13.924205,31.889616,35.047556,28.653086,5.50841,10.508914,5.50841,1.911758,14.32363,32.034401,
09/30/2018,13.767089,32.624011,34.051698,30.183774,5.20945,10.172347,5.20945,1.854463,14.197668,34.051698,
12/31/2018,16.140496,36.842625,40.99604,31.969694,5.571969,11.149406,5.571969,2.045012,15.108306,31.969694,
03/31/2019,17.482192,34.053437,35.603729,31.058456,6.07292,12.197129,6.07292,2.253146,16.134212,32.394224,
06/30/2019,17.986842,32.59979,48.78685,29.327916,6.515491,13.204323,6.515491,2.346626,17.470485,48.78685,
09/30/2019,19.422872,50.637465,53.697655,47.766144,6.953998,14.169731,6.953998,2.552101,18.251441,,
12/31/2019,14.843188,,,,5.455903,11.229414,5.455903,2.060714,14.689861,,
03/31/2020,6.350711,,,,2.515164,5.23995,2.515164,0.940316,6.993512,,
06/30/2020,10.200557,,,,3.469162,7.569971,3.469162,1.325016,9.554568,,
09/19/2020,12.0083567159754,,,,4.08398660229035,8.91156331220285,4.08398660229035,1.55984253041402,11.2478814209903,,
09/30/2020,,,,,4.44353077688142,,4.44353077688142,,16.2679245283019,,
12/31/2020,,,,,4.42909181032109,,4.42909181032109,,,,
