Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,,,28.049,28.049,,46.138,,46.138,8.001,,,1.484975,1.484975,,,0.475359,0.475359,
06/30/2008,,1.617,19.731,21.348,,25.054,,25.054,17.08,,0.081928,0.999704,1.081632,,0.026601,0.324588,0.351189,
09/30/2008,,0.171,16.774,16.945,,22.475,,22.475,2.956,,0.00842,0.82594,0.83436,,0.002724,0.267188,0.269912,
12/31/2008,675.294,,5.986,681.28,,54.963,,54.963,30.857,33.092703,,0.293343,33.386046,10.51508,,0.093209,10.608289,
03/31/2009,1075.337,,4.612,1079.949,,55.359,,55.359,1.374,51.415639,,0.220516,51.636154,15.425402,,0.066158,15.49156,
06/30/2009,1094.643,0.585,3.837,1099.065,,37.228,,37.228,,51.007672,0.02726,0.178795,51.213726,15.614249,0.008345,0.054732,15.677325,
09/30/2009,1193.943,,3.846,1197.789,,36.016,,36.016,-0.009,53.45301,,0.172186,53.625196,16.668456,,0.053693,16.722149,
12/31/2009,1169.751,,6.319,,,24.859,,24.859,,51.122308,,0.276163,,15.837372,,0.085554,,
03/31/2010,1203.37,,6.319,1209.689,,23.709,,23.709,21.912,51.823515,,0.27213,52.095645,16.138429,,0.084744,16.223173,
06/30/2010,1089.531,0.0,6.319,1095.85,,22.273,,22.273,1.436,45.08633,0.0,0.261489,45.347819,14.567632,0.0,0.084489,14.652121,
09/30/2010,1916.048,0.0,6.319,1922.367,0.0,23.201,0.0,23.201,-0.928,76.438136,0.0,0.252088,76.690224,23.027726,0.0,0.075944,23.10367,
12/31/2010,1165.567,,6.319,,,18.69,,18.69,,45.86001,,0.248625,,14.719394,,0.0798,,
03/31/2011,1659.993,12.995,6.319,1679.307,,15.652,,15.652,,63.056394,0.493627,0.240033,63.790055,19.194427,0.150261,0.073066,19.417754,
06/30/2011,2156.676,1.716,6.319,2164.711,,19.965,,19.965,-15.592,78.432625,0.062406,0.229805,78.724837,23.697062,0.018855,0.069432,23.785349,
09/30/2011,2015.936,,6.319,2022.255,,26.901,,26.901,,71.348696,,0.223644,71.57234,21.724382,,0.068096,21.792478,
12/31/2011,2118.086,6.319,,2124.405,,21.015,,21.015,-12.706,72.348886,0.215842,,72.564729,22.335774,0.066636,,22.402409,
03/31/2012,2065.847,,6.319,2072.166,,21.384,,21.384,,69.844606,,0.21364,70.058246,21.724703,,0.066451,21.791155,
06/30/2012,2197.622,,6.319,2203.941,,19.93,,19.93,1.454,70.520459,,0.202773,70.723232,22.586897,,0.064946,22.651843,
09/30/2012,2405.319,,9.748,2415.067,,19.126,,19.126,0.804,72.396008,,0.293398,72.689406,23.881461,,0.096784,23.978245,
03/31/2013,6176.24,0.0,1.679,6177.919,,12.594,,12.594,3.417,182.085714,0.0,0.0495,182.135214,45.20563,0.0,0.012289,45.217919,
06/30/2013,37.0,0.0,0.0,37.0,37.0,0.0,0.0,37.0,,0.299377,0.0,0.0,0.299377,0.082711,0.0,0.0,0.082711,
09/30/2013,34.0,0.0,0.0,34.0,34.0,0.0,0.0,34.0,,0.273862,0.0,0.0,0.273862,0.074289,0.0,0.0,0.074289,
12/31/2013,,,,,,,,,,0.0,,,,0.0,,,,
03/31/2014,0.0,0.0,48.0,48.0,0.0,0.0,13.0,13.0,,0.0,0.0,0.339079,0.339079,0.0,0.0,0.095677,0.095677,
06/30/2014,41.0,,,41.0,13.0,,,13.0,,0.281535,,0.0,0.281535,0.079359,,0.0,0.079359,
09/30/2014,0.0,0.0,31.0,31.0,0.0,0.0,13.0,13.0,,0.0,0.0,0.213425,0.213425,0.0,0.0,0.056246,0.056246,
12/31/2014,0.0,0.0,5.0,5.0,,,,,,0.0,0.0,0.031922,0.031922,0.0,0.0,0.008826,0.008826,
