Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investments & Loans Income (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Operating (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,Extraordinary & Accounting Items,Income (Loss) incl. Minority Interest,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/25/1992,89.177004,3.538,6.734,6.734,0.0,-3.196,85.639004,3.689,,,,70.980003,10.97,0.0,89.177004,-72.877997,1.456,71.421997,16.299,0.0,0.0,16.299,-6.093,10.206,0.0,,,10.206,-0.009,10.197,0.0,,10.197,10.197,,110.618159,0.092181,0.092181,,110.618159,0.092181,0.092181,0.092181,
12/24/1992,89.996002,3.796,7.11,7.11,0.0,-3.314,86.200002,3.232,,,,79.830002,3.138,0.0,89.996002,-73.635003,1.473,72.162003,16.361,0.0,0.0,16.361,-6.039,10.322,0.0,,,10.322,0.011,10.333,0.0,,10.333,10.333,,109.312035,0.093498,0.093498,,109.312035,0.093498,0.093498,0.093498,
03/31/1993,108.369998,3.985,8.018,8.018,0.0,-4.033,104.384998,3.921,,,,96.405998,4.058,0.0,108.369998,-87.250001,1.585,85.665001,21.120001,0.0,0.0,21.120001,-8.453,12.667,0.0,,,12.667001,0.012,12.679,0.0,,12.679,12.679,,110.079002,0.114568,0.114568,,110.079002,0.114568,0.114568,0.114568,
06/30/1993,109.303997,4.065001,8.836,8.836,0.0,-4.771,105.238997,2.922,,,,97.769997,4.547,0.0,109.303997,-89.999003,1.712,88.287003,19.305,0.0,0.0,19.305,-7.538,11.767,0.0,,,11.767,0.006,11.773,0.0,,11.773,11.773,,109.949907,0.106667,0.106667,,109.949907,0.106667,0.106667,0.106667,
09/24/1993,126.884001,4.577,9.652,9.652,0.0,-5.075,122.307001,4.771,,,,106.901001,10.635,0.0,126.884001,-103.381996,2.042,101.339996,23.502001,0.0,0.0,23.502001,-8.911,14.591,0.0,,,14.591001,-0.029,14.562,0.0,,14.562,14.562,,109.927125,0.133004,0.133004,0.133004,109.927125,0.133004,0.133004,0.133004,
12/31/1993,126.662001,5.447,13.198,13.198,0.0,-7.751,121.215001,2.467,,,,113.262001,5.486,0.0,126.662001,-105.460997,1.914,103.546997,21.201,0.0,0.0,21.201,-7.93,13.271,0.0,,,13.271,0.007,13.278,0.0,,13.278,13.278,,109.299376,0.122469,0.122469,,109.299376,0.122469,0.122469,0.122469,
03/31/1994,122.406002,4.726,12.389,12.389,0.0,-7.663,117.680002,2.194,,,,109.898003,5.588,0.0,122.406002,-102.699003,1.912,100.787003,19.707001,0.0,0.0,19.707001,-7.368,12.339,0.0,,,12.339001,0.009,12.348,0.0,,12.348,12.348,,110.094186,0.112593,0.112593,,110.094186,0.112593,0.112593,0.112593,
06/30/1994,108.199,5.122,14.66,14.66,0.0,-9.538,103.077,0.062,,,,97.263,5.752,0.0,108.199,-96.313002,2.08,94.233002,11.886,0.0,0.0,11.886,-4.431,7.455,0.0,,,7.454999,-0.007,7.448,0.0,,7.448,7.448,,106.935183,0.069136,0.069136,,106.935183,0.069136,0.069136,0.069136,
09/30/1994,113.715003,7.093,18.295,18.295,0.0,-11.202,106.622003,2.12,,,,108.578003,-4.076,0.0,113.715003,-99.292001,1.738,97.554001,14.423,0.0,0.0,14.423,-5.419,9.004,0.0,,,9.004,-0.009,8.995,0.0,,8.995,8.995,,105.603755,0.084938,0.084938,0.084938,105.603755,0.084938,0.084938,0.084938,
12/30/1994,103.365003,7.333,19.68,19.68,0.0,-12.347,96.032002,0.596,,,,94.343002,1.093,0.0,103.365003,-90.852,1.964,88.888,12.513,0.0,0.0,12.513,-4.633,7.88,0.0,,,7.88,0.011,7.891,0.0,,7.891,7.891,,103.639501,0.075062,0.075062,,103.639501,0.075062,0.075062,0.075062,
03/31/1995,111.292004,7.404001,21.790001,21.790001,0.0,-14.386,103.888003,5.211,,,,94.231003,4.446,0.0,111.292004,-94.996002,1.819,93.177002,16.296,0.0,0.0,16.296,-6.195,10.101,0.0,,,10.100999,-0.001,10.1,0.0,,10.1,10.1,,104.788684,0.09679,0.09679,,104.788684,0.09679,0.09679,0.09679,
06/30/1995,129.367002,8.504,28.08,28.08,0.0,-19.576,120.863003,4.857,,,,113.648003,2.358,0.0,129.367002,-107.695002,2.116,105.579002,21.672001,0.0,0.0,21.672001,-7.832,13.84,0.0,,,13.840001,-0.002,13.838,0.0,,13.838,13.838,,105.173436,0.132346,0.132346,,105.173436,0.132346,0.132346,0.132346,
09/29/1995,145.288007,9.212,27.660999,27.660999,0.0,-18.448999,136.076007,1.973,,,,132.126007,1.977,0.0,145.288007,-121.310004,2.358,118.952003,23.978001,0.0,0.0,23.978001,-9.658,14.32,0.0,,,14.320001,-0.008,14.312,0.0,,14.312,14.312,,105.922689,0.136296,0.136296,,105.922689,0.136296,0.136296,0.136296,
12/29/1995,135.391002,9.93,26.565001,26.565001,0.0,-16.635,125.461001,2.779,,,,119.081001,3.601,0.0,135.391002,-115.065997,2.38,112.685997,20.325001,0.0,0.0,20.325001,-7.747,12.578,0.0,,,12.578001,-0.037,12.541,0.0,,12.541,12.541,,106.206188,0.118519,0.118519,0.118519,106.206188,0.118519,0.118519,0.118519,
03/31/1996,156.441993,10.905998,33.182999,33.182999,0.0,-22.277,145.535994,3.43,,,,138.093994,4.012,0.0,156.441993,-131.787992,2.927,128.860992,24.653999,0.0,0.0,24.653999,-9.352,15.302,0.0,,,15.301999,0.011,15.313,0.0,,15.313,15.313,,106.469438,0.144198,0.144198,0.144198,106.469438,0.144198,0.144198,0.144198,
06/28/1996,175.900997,11.010002,33.303001,33.303001,0.0,-22.292999,164.890995,3.028,,,,158.300995,3.562,0.0,175.900997,-145.339996,1.985,143.354996,30.561001,0.0,0.0,30.561001,-11.94,18.621,0.0,,,18.621001,-0.039,18.582001,0.0,,18.582001,18.582001,,106.833941,0.173827,0.173827,0.173827,106.833941,0.173827,0.173827,0.173827,
09/30/1996,170.547001,11.136,33.402,33.402,0.0,-22.266001,159.411001,3.006,,,,152.498001,3.907,0.0,170.547001,-137.561997,2.806,134.755997,32.985001,0.0,0.0,32.985001,-13.508,19.476999,0.0,,,19.477,0.065,19.542,0.0,,19.542,19.542,,106.930124,0.183704,0.183704,0.183704,106.930124,0.183704,0.183704,0.183704,
12/27/1996,171.339993,12.398998,35.877998,35.877998,0.0,-23.479,158.940994,4.689,,,,149.996994,4.255,0.0,171.339993,-143.341996,2.043,141.298996,27.997999,0.0,0.0,27.997999,-10.83,17.167999,0.0,,,17.167999,0.0,17.167999,0.0,,17.167999,17.167999,,105.963186,0.164543,0.164543,0.164543,107.654059,0.16,0.16,0.16,
03/27/1997,194.280993,12.618,37.686001,37.686001,0.0,-25.068001,181.662992,4.022,,,,173.485992,4.155,0.0,194.280993,-162.799006,3.102,159.697006,31.482,30.646,-30.646,62.128,-23.997999,38.130001,0.0,,,38.130001,0.0,38.130001,0.0,,38.130001,38.130001,,106.565621,0.360099,0.360099,0.182321,108.924754,0.351012,0.351012,0.177778,
06/27/1997,185.268002,14.061998,38.911999,38.911999,0.0,-24.85,171.206004,3.243,,,,163.938004,4.025,0.0,185.268002,-157.322994,2.811,154.511993,27.945,0.0,0.0,27.945,-10.805,17.139999,0.0,,,17.139999,0.0,17.139999,0.0,,17.139999,17.139999,,106.862625,0.155556,0.155556,0.155556,109.636877,0.155556,0.155556,0.155556,
09/30/1997,244.730997,15.326,43.27,43.27,0.0,-27.944,229.404996,0.843,,,,220.936996,7.625,0.0,244.730997,-202.287004,3.752,198.535004,42.444,0.0,0.0,42.444,-15.967,26.476999,0.0,,,26.477,0.0,26.476999,0.0,,26.476999,26.476999,,106.380002,0.248889,0.248889,0.248889,110.321999,0.24,0.24,0.24,
12/26/1997,222.884995,16.770998,46.189999,46.189999,0.0,-29.419001,206.113997,1.874,,,,200.171997,4.068,0.0,222.884995,-185.998994,3.03,182.968994,36.886002,0.0,0.0,36.886002,-14.141,22.745001,0.0,,,22.745002,0.0,22.745001,0.0,,22.745001,22.745001,,107.433002,0.213333,0.213333,0.213333,110.257871,0.204444,0.204444,0.204444,
03/27/1998,236.270005,17.337999,48.605999,48.605999,0.0,-31.268,218.932005,3.035,,,,211.505005,4.392,0.0,236.270005,-195.735994,2.767,192.968994,40.534,0.0,0.0,40.534,-15.834,24.700001,0.0,,,24.700001,0.0,24.700001,0.0,,24.700001,24.700001,,108.354373,0.226667,0.226667,0.226667,111.408744,0.222222,0.222222,0.222222,
06/26/1998,242.326001,18.228001,51.693001,51.693001,0.0,-33.465,224.098001,0.697,,,,217.485001,5.916,0.0,242.326001,-205.984995,2.865,203.119995,36.341,0.0,0.0,36.341,-13.55,22.791,0.0,,,22.790999,0.0,22.791,0.0,,22.791,22.791,,108.789754,0.208889,0.208889,0.208889,112.396497,0.204444,0.204444,0.204444,
09/25/1998,250.417007,18.909,55.765999,55.765999,0.0,-36.856998,231.508007,0.694,,,,223.113007,7.701,0.0,250.417007,-213.941994,2.945,210.996994,36.474998,0.0,0.0,36.474998,-14.007,22.468,0.0,,,22.467999,0.0,22.468,0.0,,22.468,22.468,,108.8595,0.204444,0.204444,0.204444,111.6405,0.2,0.2,0.2,
12/24/1998,232.666,17.335,49.176,49.176,0.0,-31.841,215.331,6.046,6.046,,,205.632,3.653,0.0,232.666,-204.329,2.76,201.569,28.337,0.0,0.0,28.337,-10.858,17.479,0.0,,,17.479,0.0,17.479,0.0,,17.479,17.479,,108.26775,0.16,0.16,0.16,110.50875,0.16,0.16,0.16,
03/26/1999,261.515998,17.978001,55.653,55.653,0.0,-37.674999,243.537998,4.445,,,,235.212997,3.88,0.0,261.515998,-226.197002,3.367,222.830002,35.319,0.0,0.0,35.319,-13.45,21.868999,0.0,,,21.869,0.0,21.868999,0.0,,21.868999,21.868999,,107.318247,0.204444,0.204444,0.204444,109.107001,0.2,0.2,0.2,
06/25/1999,286.402007,20.116001,58.104,58.104,0.0,-37.987999,266.286005,4.771,,,,258.087006,3.428,0.0,286.402007,-248.412995,4.015,244.397995,37.988998,0.0,0.0,37.988998,-14.499,23.49,0.0,,,23.489999,0.0,23.49,0.0,,23.49,23.49,,106.3755,0.222222,0.222222,0.222222,108.188999,0.217778,0.217778,0.217778,
09/24/1999,300.12799,22.882999,66.873001,66.873001,0.0,-43.990002,277.244991,1.772,,,,266.627991,8.845,0.0,300.12799,-264.254002,3.314,260.940002,35.874001,0.0,0.0,35.874001,-13.622,22.252001,0.0,,,22.252001,0.0,22.252001,0.0,,22.252001,22.252001,,106.490247,0.208889,0.208889,0.208889,108.224997,0.204444,0.204444,0.204444,
12/31/1999,335.042991,27.021,75.903999,75.903999,0.0,-48.882999,308.021991,5.235,,,,297.05899,5.728,0.0,335.042991,-291.815997,3.282,288.533997,43.227001,0.0,0.0,43.227001,-16.410999,26.816,0.0,,,26.816002,0.0,26.816,0.0,0.0,26.816,26.816,,105.470999,0.253333,0.253333,0.253333,106.870502,0.248889,0.248889,0.248889,
03/31/2000,400.10099,28.509003,84.595001,84.595001,0.0,-56.085999,371.591988,7.066,,,,355.411987,9.114,0.0,400.10099,-337.925997,3.823,334.102997,62.174999,0.0,0.0,62.174999,-23.938999,38.236,0.0,,,38.236,0.0,38.236,0.0,0.0,38.236,38.236,,103.524754,0.368889,0.368889,0.368889,104.730752,0.364444,0.364444,0.364444,
06/30/2000,367.710983,30.249996,88.962997,88.962997,0.0,-58.713001,337.460987,7.985,,,,320.691986,8.784,0.0,367.710983,-329.282992,4.379,324.903992,38.428001,0.0,0.0,38.428001,-15.265,23.163,0.0,,,23.163001,0.0,23.163,0.0,0.0,23.163,23.163,,103.704749,0.222222,0.222222,0.222222,105.00075,0.222222,0.222222,0.222222,
09/29/2000,367.086987,31.256996,96.226997,96.226997,0.0,-64.970001,335.82999,6.991,,,,319.97699,8.862,0.0,367.086987,-306.237013,3.33,302.907013,60.849998,0.0,0.0,60.849998,-23.870001,36.98,0.0,,,36.979998,0.0,36.98,0.0,0.0,36.98,36.98,,103.981502,0.355556,0.355556,0.355556,106.159498,0.351111,0.351111,0.351111,
12/29/2000,350.20998,31.651993,102.464996,102.464996,0.0,-70.813004,318.557988,6.98,,,,303.549988,8.028,0.0,350.20998,-301.081009,3.153,297.928009,49.129002,0.0,0.0,49.129002,-16.948,32.181,0.0,,,32.181002,0.0,32.181,0.0,0.0,32.181,32.181,,104.957997,0.306667,0.306667,0.306667,107.599497,0.297778,0.297778,0.297778,
03/30/2001,367.723012,27.717003,94.998001,94.998001,0.0,-67.280998,340.006009,7.125,,,,324.997009,7.884,0.0,367.723012,-330.79699,3.863,326.93399,36.925999,0.0,0.0,36.925999,-14.261,22.665001,0.0,,,22.664999,0.0,22.665001,0.0,0.0,22.665001,22.665001,,107.610749,0.208889,0.208889,0.208889,110.805754,0.204444,0.204444,0.204444,
06/29/2001,374.662992,24.756001,75.625999,75.625999,0.0,-50.869999,349.906992,7.889,,,,333.235992,8.782,0.0,374.662992,-326.228012,4.485,321.743011,48.435001,0.0,0.0,48.435001,-19.504999,28.93,0.0,,,28.930002,0.0,28.93,0.0,0.0,28.93,28.93,,108.076501,0.266667,0.266667,0.266667,110.679754,0.262222,0.262222,0.262222,
09/28/2001,340.437996,21.910999,61.298,61.298,0.0,-39.387001,318.526997,4.934,,,,306.546997,7.046,0.0,340.437996,-317.459995,4.59,312.869995,22.978001,0.0,0.0,22.978001,-10.344,12.634,0.0,,,12.634001,0.0,12.634,0.0,0.0,12.634,12.634,,109.331998,0.115556,0.115556,0.115556,110.25,0.115556,0.115556,0.115556,
12/28/2001,339.014998,20.258001,45.379002,45.379002,0.0,-25.121,318.756997,5.912,,,,304.602997,8.242,0.0,339.014998,-309.633008,3.369,306.264008,29.382,0.0,0.0,29.382,-11.284,18.098,0.0,,,18.098,0.0,18.098,0.0,0.0,18.098,18.098,,108.848248,0.164444,0.164444,0.164444,111.073503,0.164444,0.164444,0.164444,
03/28/2002,361.037,19.345,38.586,38.586,0.0,-19.241,341.692,3.861,,,,327.492,10.339,0.0,361.037,-330.349,3.623,326.726,30.688,0.0,0.0,30.688,-11.871,18.817,0.0,,,18.817,0.0,18.817,0.0,0.0,18.817,18.817,,109.70775,0.173333,0.173333,0.173333,112.2075,0.168889,0.168889,0.168889,
06/28/2002,370.945002,21.316,38.493999,38.493999,0.0,-17.177999,349.629002,3.125,,,,336.095001,10.409,0.0,370.945002,-337.006001,3.924,333.082001,33.938999,0.0,0.0,33.938999,-13.546,20.393,0.0,,,20.393,0.0,20.393,0.0,0.0,20.393,20.393,,109.943996,0.186667,0.186667,0.186667,112.198503,0.182222,0.182222,0.182222,
09/27/2002,367.855006,22.547998,37.342999,37.342999,0.0,-14.795,345.307008,9.751,,,,327.376007,8.18,0.0,367.855006,-330.34901,4.714,325.63501,37.506001,0.0,0.0,37.506001,-15.511,21.995001,0.0,,,21.995001,0.0,21.995001,0.0,0.0,21.995001,21.995001,,109.975496,0.2,0.2,0.2,111.152252,0.195556,0.195556,0.195556,
12/27/2002,331.395001,21.433,34.646,34.646,0.0,-13.213,309.962001,3.707,,,,290.845001,15.41,0.0,331.395001,-308.029993,3.531,304.498993,23.365,0.0,0.0,23.365,-8.937,14.428,0.0,,,14.427999,0.0,14.428,0.0,0.0,14.428,14.428,,109.714502,0.133333,0.133333,0.133333,111.523504,0.128889,0.128889,0.128889,
03/28/2003,339.819,20.322,31.0,31.0,0.0,-10.678,319.497,5.456,,,,304.112,9.929,0.0,339.819,-315.548,4.147,311.401,24.271,0.0,0.0,24.271,-9.077,15.194,0.0,,,15.194,0.0,15.194,0.0,0.0,15.194,15.194,,109.053,0.137778,0.137778,0.137778,109.68975,0.137778,0.137778,0.137778,
06/27/2003,377.990997,20.587998,32.363998,32.363998,0.0,-11.776,357.402999,8.491,,,,338.891998,10.02,0.0,377.990997,-339.847003,5.187,334.660004,38.144001,0.0,0.0,38.144001,-14.582,23.562,0.0,,,23.562001,0.0,23.562,0.0,0.0,23.562,23.562,,109.183502,0.217778,0.217778,0.217778,110.045251,0.213333,0.213333,0.213333,
09/26/2003,402.756,19.754,29.697,29.697,0.0,-9.943,383.002,2.96,,,,364.202,15.84,0.0,402.756,-350.261,4.865,345.396,52.495,0.0,0.0,52.495,-19.361,33.134,0.0,,,33.134,0.0,33.134,0.0,0.0,33.134,33.134,,108.99,0.302222,0.302222,0.302222,110.54925,0.297778,0.297778,0.297778,
12/26/2003,413.987,20.483,31.156,31.156,0.0,-10.673,393.504,6.779,,,,373.677,13.048,0.0,413.987,-375.032,5.052,369.98,38.955,0.0,0.0,38.955,-14.725,24.23,0.0,,,24.23,0.0,24.23,0.0,0.0,24.23,24.23,,109.32075,0.222222,0.222222,0.222222,111.16575,0.217778,0.217778,0.217778,
03/26/2004,480.448,20.65,31.575,31.575,0.0,-10.925,459.798,4.512,,,,440.135,15.151,0.0,480.448,-413.541,5.32,408.221,66.907,0.0,0.0,66.907,-23.839,43.068,0.0,,,43.068,0.0,43.068,0.0,0.0,43.068,43.068,,110.028,0.393333,0.393333,0.393333,111.5925,0.386667,0.386667,0.386667,
06/25/2004,440.111,21.847,33.271,33.271,0.0,-11.424,418.264,5.031,,,,398.296,14.937,0.0,440.111,-392.397,5.094,387.303,47.714,0.0,0.0,47.714,-18.101,29.613,0.0,,,29.613,0.0,29.613,0.0,0.0,29.613,29.613,,110.388,0.266667,0.266667,0.266667,111.84,0.266667,0.266667,0.266667,
09/24/2004,446.713,23.267,38.763,38.763,0.0,-15.496,423.446,7.243,,,,399.464,16.739,0.0,446.713,-396.169,5.308,390.861,50.544,0.0,0.0,50.544,-19.88,30.664,0.0,,,30.664,0.0,30.664,0.0,0.0,30.664,30.664,,110.634,0.28,0.28,0.28,111.825,0.273333,0.273333,0.273333,
12/31/2004,498.985,29.024,54.416,54.416,,-25.392,469.961,9.752,9.752,,,445.836,14.373,,498.985,-432.591,5.466,427.125,66.394,0.0,0.0,66.394,-25.562,40.832,,,,40.832,-1.589,39.243,0.0,0.0,39.243,39.243,,111.003,0.353333,0.353333,0.353333,113.001,0.346667,0.346667,0.346667,
03/24/2005,483.118,28.183,57.392,57.392,,-29.209,454.935,7.445,7.445,,,430.614,16.876,,483.118,-428.609,5.779,422.83,54.509,0.0,0.0,54.509,-23.432,31.077,,,,31.077,3.62,34.697,,0.0,34.697,34.697,,168.4665,0.206667,0.206667,0.206667,171.687,0.2,0.2,0.2,
06/24/2005,493.544,33.536,66.354,66.354,0.0,-32.818,460.008,2.722,,,,439.089,18.197,0.0,493.544,-442.58,6.769,435.811,50.964,0.0,0.0,50.964,-19.094,31.87,0.0,,,31.87,0.512,32.382,0.0,0.0,32.382,32.382,,110.4945,0.293333,0.293333,0.293333,113.382,0.286667,0.286667,0.286667,
09/30/2005,563.561,37.03,67.4,67.4,0.0,-30.37,526.531,4.693,,,,499.977,21.861,0.0,563.561,-488.386,6.049,482.337,75.175,0.0,0.0,75.175,-28.837,46.338,0.0,,,46.338,-1.614,44.724,0.0,0.0,44.724,44.724,,110.9175,0.4,0.4,0.4,113.769,0.393333,0.393333,0.393333,
12/31/2005,526.536,39.239,88.05,88.05,0.0,-48.811,487.297,5.857,,,,461.988,19.452,0.0,526.536,-455.716,5.766,449.95,70.82,0.0,0.0,70.82,-26.226,44.594,0.0,,,44.594,0.515,45.109,0.0,0.0,45.109,45.109,,111.501,0.406667,0.406667,0.406667,113.6355,0.4,0.4,0.4,
03/31/2006,596.007,42.606,106.622,106.622,0.0,-64.016,553.401,8.189,8.189,,,505.657,39.555,0.0,596.007,-504.743,14.934,489.809,91.264,0.0,0.0,91.264,-33.779,57.485,0.0,,,57.485,4.046,61.531,0.0,0.0,61.531,61.531,,113.194,0.54,0.54,0.45,116.412,0.53,0.53,0.44,
06/30/2006,632.976,44.171,125.86,125.86,0.0,-81.689,588.805,5.671,,,,556.636,26.498,0.0,632.976,-538.647,8.781,529.866,94.329,0.0,0.0,94.329,-39.728,54.601,0.0,,,54.601,2.173,56.774,0.0,0.0,56.774,56.774,,113.464,0.5,0.5,0.46,116.96,0.48,0.48,0.44,
09/30/2006,593.389,47.295,149.449,149.449,0.0,-102.154,546.094,7.439,,,,503.998,34.657,0.0,593.389,-515.895,8.722,507.173,77.494,0.0,0.0,77.494,-27.991,49.503,0.0,,,49.503,1.425,50.928,0.0,0.0,50.928,50.928,,113.193,0.45,0.45,0.45,115.745,0.44,0.44,0.44,
12/31/2006,603.9,52.495,158.224,158.224,0.0,-105.729,551.405,6.293,,,,522.806,22.306,0.0,603.9,-513.109,7.536,505.573,90.791,0.0,0.0,90.791,-34.371,56.42,0.0,,,56.42,2.975,59.395,0.0,0.0,59.395,59.395,,114.339,0.52,0.52,0.52,117.893,0.5,0.5,0.5,
03/31/2007,625.719,52.26,164.812,164.812,0.0,-112.552,573.459,3.091,,,,538.346,32.022,0.0,625.719,-530.764,6.946,523.818,94.955,0.0,0.0,94.955,-33.24,61.715,0.0,,,61.715,-2.0,59.715,0.0,0.0,59.715,59.715,,115.702,0.52,0.52,0.52,118.687,0.5,0.5,0.5,
06/30/2007,688.66,57.598,191.691,191.691,0.0,-134.093,631.062,7.05,,,,595.904,28.108,0.0,688.66,-583.133,8.18,574.953,105.527,0.0,0.0,105.527,-41.545,63.982,0.0,,,63.982,4.371,68.353,0.0,0.0,68.353,68.353,,116.135,0.59,0.59,0.59,119.14,0.57,0.57,0.57,
09/30/2007,691.636,64.975,212.265,212.265,0.0,-147.29,626.661,0.042,,,,607.065,19.554,0.0,691.636,-600.412,8.084,592.328,91.224,0.0,0.0,91.224,-32.638,58.586,0.0,,,58.586,4.381,62.967,0.0,0.0,62.967,62.967,,116.44,0.54,0.54,0.54,119.743,0.53,0.53,0.53,
12/31/2007,685.827,69.586,212.95,212.95,,-143.364,616.241,1.102,1.102,,,586.04,29.099,-12.82,673.007,-581.705,21.516,560.189,91.302,0.0,0.0,91.302,-34.515,56.787,0.0,,,56.787,-0.545,56.242,0.0,0.0,56.242,56.242,0.0,116.881,0.48,0.48,0.48,120.241,0.47,0.47,0.47,
