Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
06/30/2012,61.758,53.019,6.475,9.173,6.44,-0.045,2.778,-6.909,2.185,0.0,-4.812,-4.282,0.0,-5.91,-5.91,0.0,0.0,0.0,-5.91,-5.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.829,0.0,-0.266,4.734,0.0,-5.0,217.171,217.171,0.0,-0.076,-3.061,269.616,
09/30/2012,76.452,59.36,6.347,7.839,8.285,0.487,-0.933,2.906,-5.006,,-14.171,22.083,0.0,-7.338,-7.338,0.0,,,-7.338,-7.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.0,0.171,5.171,,-5.0,0.66,0.66,0.0,-0.654,0.84,70.131,
12/31/2012,71.137,33.579,7.134,5.715,9.651,-5.373,1.437,24.709,20.651,0.0,6.445,-2.387,0.0,-230.624,-8.695,0.0,0.0,0.0,-8.695,-8.695,0.0,0.0,0.0,0.0,-3.007,0.0,-3.007,0.0,-218.922,-22.728,0.0,-2.427,2.573,0.0,-5.0,4.989,4.989,0.0,-25.29,1.358,-180.857,
03/31/2013,44.0,62.0,7.0,13.0,13.0,-3.0,3.0,-38.0,-47.0,,,9.0,0.0,-179.0,-9.0,0.0,0.0,0.0,-9.0,-9.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-169.0,-19.0,0.0,-21.0,-11.0,0.0,-10.0,7.0,7.0,0.0,-5.0,-2.0,-156.0,
06/30/2013,90.0,67.0,9.0,8.0,6.0,-1.0,3.0,6.0,-26.0,0.0,,32.0,0.0,-78.0,-14.0,0.0,0.0,0.0,-14.0,-14.0,0.0,0.0,0.0,0.0,-30.0,0.0,-30.0,0.0,-34.0,-24.0,0.0,-7.0,3.0,0.0,-10.0,-17.0,17.0,-34.0,0.0,0.0,-12.0,
09/30/2013,145.036,56.0,9.077,12.111,8.086,3.525,0.5,67.848,27.06,0.0,1.554,39.234,0.0,39.968,-15.72,0.0,0.0,0.0,-15.72,-15.72,0.0,0.0,0.0,0.0,0.059,0.0,0.059,0.0,55.629,-111.639,0.0,-8.622,1.378,0.0,-10.0,-98.674,4.776,-103.45,-4.343,2.935,76.3,
12/31/2013,71.2,20.0,10.21,17.35,9.865,5.925,1.56,23.64,12.441,0.0,-2.607,13.806,0.0,19.672,-16.137,0.0,0.0,0.0,-16.137,-16.137,0.0,0.0,0.0,0.0,-3.302,0.0,-3.302,0.0,39.111,-15.448,0.0,-7.879,2.121,0.0,-10.0,-1.392,6.263,-7.655,-6.177,-0.634,74.79,
03/31/2014,109.0,68.0,12.0,6.0,3.0,1.0,2.0,23.0,,0.0,,23.0,0.0,-127.0,-20.0,0.0,0.0,0.0,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107.0,-14.0,0.0,-8.0,2.0,0.0,-10.0,13.0,13.0,0.0,-19.0,0.0,-32.0,
06/30/2014,158.0,68.0,14.0,9.0,12.0,-4.0,1.0,67.0,-27.0,0.0,,94.0,0.0,117.0,-22.0,0.0,0.0,0.0,-22.0,-22.0,0.0,0.0,0.0,0.0,-152.0,0.0,-152.0,0.0,291.0,-10.0,0.0,-7.0,3.0,0.0,-10.0,3.0,3.0,0.0,-6.0,3.0,268.0,
09/30/2014,58.0,54.0,18.0,15.0,11.0,-5.0,9.0,-29.0,20.0,0.0,0.0,-49.0,0.0,-135.0,-13.0,0.0,0.0,0.0,-13.0,-13.0,0.0,0.0,0.0,0.0,-132.0,0.0,-132.0,0.0,10.0,-11.0,0.0,-7.0,3.0,0.0,-10.0,6.0,6.0,0.0,-10.0,-8.0,-96.0,
12/31/2014,62.0,36.0,21.0,13.0,17.0,-9.0,5.0,-8.0,19.0,0.0,,-27.0,0.0,-89.0,-26.0,0.0,0.0,0.0,-26.0,-26.0,0.0,0.0,0.0,0.0,-47.0,0.0,-47.0,0.0,-16.0,-6.0,0.0,-8.0,2.0,0.0,-10.0,1.0,1.0,0.0,1.0,-3.0,-36.0,
03/31/2015,99.0,63.0,21.0,14.0,9.0,3.0,2.0,1.0,,0.0,,1.0,0.0,-34.0,-31.0,0.0,0.0,0.0,-31.0,-31.0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,0.0,2.0,-3.0,0.0,-8.0,2.0,0.0,-10.0,15.0,15.0,0.0,-10.0,-12.0,50.0,
06/30/2015,200.0,58.0,24.0,-2.0,-5.0,6.0,-3.0,120.0,-21.0,0.0,,141.0,0.0,-73.0,-23.0,0.0,0.0,0.0,-23.0,-23.0,0.0,0.0,0.0,0.0,-24.0,0.0,-24.0,0.0,-26.0,-58.0,0.0,-42.0,248.0,0.0,-290.0,24.0,24.0,0.0,-40.0,9.0,78.0,
09/30/2015,8.0,74.0,23.0,2.0,17.0,-5.0,-10.0,-91.0,17.0,0.0,0.0,-108.0,0.0,-18.0,-39.0,0.0,0.0,0.0,-39.0,-39.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-2.0,-6.0,-16.0,
12/31/2015,78.0,3.0,26.0,44.0,19.0,-41.0,66.0,5.0,44.0,0.0,,-39.0,0.0,67.0,-16.0,0.0,0.0,0.0,-16.0,-16.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,80.0,-94.0,0.0,-90.0,-90.0,0.0,0.0,3.0,3.0,0.0,-7.0,-4.0,47.0,
03/31/2016,124.0,29.0,24.0,20.0,19.0,2.0,-1.0,51.0,,0.0,,51.0,0.0,11.0,-17.0,0.0,0.0,0.0,-17.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,-98.0,0.0,-90.0,0.0,0.0,-90.0,1.0,2.0,-1.0,-9.0,2.0,39.0,
06/30/2016,239.0,34.0,24.0,26.0,24.0,-7.0,9.0,155.0,,0.0,,154.0,0.0,-87.0,-19.0,0.0,0.0,0.0,-19.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.0,-31.0,0.0,-19.0,0.0,0.0,-19.0,-10.0,1.0,-11.0,-2.0,-8.0,113.0,
09/30/2016,-87.0,55.0,26.0,28.0,21.0,-9.0,16.0,-196.0,,0.0,,-195.0,0.0,-64.0,-21.0,0.0,0.0,0.0,-21.0,-21.0,0.0,0.0,0.0,0.0,-23.0,0.0,-23.0,0.0,-20.0,-4.0,0.0,4.0,85.0,,-81.0,-6.0,3.0,-9.0,-2.0,0.0,-155.0,
12/31/2016,46.0,1.0,26.0,20.0,22.0,-6.0,4.0,-1.0,16.0,,,-17.0,0.0,-26.0,-16.0,0.0,0.0,0.0,-16.0,-16.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,10.0,-10.0,0.0,75.0,-15.0,91.0,-1.0,-83.0,1.0,-84.0,-2.0,-9.0,1.0,
03/31/2017,134.0,13.0,27.0,25.0,19.0,,6.0,69.0,,0.0,,69.0,0.0,98.0,-18.0,0.0,0.0,0.0,-18.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,-114.0,0.0,46.0,270.0,0.0,-224.0,-147.0,3.0,-150.0,-13.0,1.0,119.0,
06/30/2017,221.0,27.0,27.0,25.0,28.0,,-3.0,142.0,,0.0,,142.0,0.0,-20.0,-17.0,0.0,0.0,0.0,-17.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-53.0,0.0,48.0,103.0,0.0,-55.0,-100.0,0.0,-100.0,-1.0,8.0,156.0,
09/30/2017,-135.0,25.0,28.0,21.0,25.0,-10.0,6.0,-209.0,,0.0,,-209.0,0.0,-14.0,-15.0,0.0,0.0,0.0,-15.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,40.0,,-35.0,0.0,0.0,0.0,-1.0,8.0,-137.0,
12/31/2017,18.0,-84.0,29.0,69.0,25.0,44.0,0.0,4.0,,0.0,,4.0,0.0,-58.0,-15.0,0.0,0.0,0.0,-15.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.0,-37.0,0.0,-55.0,-55.0,0.0,0.0,20.0,20.0,0.0,-2.0,0.0,-77.0,
03/31/2018,174.0,5.0,28.0,44.0,29.0,0.0,15.0,97.0,,0.0,,97.0,0.0,28.0,-15.0,0.0,0.0,0.0,-15.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,-246.0,0.0,-230.0,5.0,0.0,-235.0,-4.0,0.0,-4.0,-12.0,6.0,-38.0,
06/30/2018,186.0,32.0,29.0,39.0,31.0,,8.0,86.0,,0.0,,86.0,0.0,-33.0,-16.0,0.0,0.0,0.0,-16.0,-16.0,0.0,0.0,0.0,0.0,-23.0,0.0,-23.0,0.0,6.0,-107.0,0.0,-8.0,2.0,0.0,-10.0,-93.0,3.0,-96.0,-6.0,-15.0,31.0,
09/30/2018,14.0,69.0,28.0,24.0,29.0,,-5.0,-107.0,,0.0,0.0,-107.0,0.0,-13.0,-15.0,0.0,0.0,0.0,-15.0,-15.0,0.0,0.0,0.0,0.0,-12.0,0.0,-12.0,0.0,14.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-3.0,
12/31/2018,31.0,7.0,31.0,38.0,28.0,10.0,0.0,-45.0,,0.0,,-45.0,0.0,-31.0,-16.0,0.0,0.0,0.0,-16.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,-7.0,-4.0,-8.0,
03/31/2019,182.0,26.0,31.0,33.0,27.0,14.0,-8.0,92.0,,0.0,,92.0,0.0,-42.0,-17.0,0.0,0.0,0.0,-17.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-24.0,0.0,-1.0,,0.0,-1.0,0.0,0.0,0.0,-23.0,0.0,116.0,
06/30/2019,181.0,34.0,30.0,53.0,33.0,3.0,17.0,64.0,,0.0,,64.0,0.0,-45.0,-21.0,0.0,0.0,0.0,-21.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-5.0,-2.0,130.0,
09/30/2019,1.0,50.0,31.0,35.0,31.0,-5.0,9.0,-115.0,,0.0,,-115.0,0.0,-53.0,-22.0,0.0,0.0,0.0,-22.0,-22.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,-29.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-3.0,-9.0,-63.0,
12/31/2019,59.0,15.0,33.0,28.0,35.0,-7.0,0.0,-17.0,,0.0,,-17.0,0.0,-35.0,-22.0,0.0,0.0,0.0,-22.0,-22.0,0.0,0.0,0.0,0.0,-108.0,0.0,-108.0,0.0,95.0,-550.0,-488.0,-1.0,0.0,0.0,-1.0,-60.0,0.0,-60.0,-1.0,7.0,-519.0,
03/31/2020,-70.0,-16.0,32.0,8.0,26.0,12.0,-30.0,-94.0,,0.0,,-94.0,0.0,-20.0,-20.0,0.0,0.0,0.0,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,699.0,700.0,0.0,-1.0,-115.0,0.0,-115.0,-14.0,-1.0,479.0,
06/30/2020,-78.0,-153.0,32.0,23.0,25.0,-6.0,4.0,20.0,,0.0,,20.0,0.0,-14.0,-16.0,0.0,0.0,0.0,-16.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-9.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,-7.0,1.0,-100.0,
