Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,228.104,566.141,236.693,1030.938,,,,,-12.457,7.21264,17.901358,7.484224,32.598222,3.549921,8.810701,3.68359,16.044212,
06/30/2008,152.349,567.959,224.19,944.498,,,,,-24.91,7.421858,27.668781,10.921676,46.012314,2.220774,8.279075,3.267992,13.767841,
09/30/2008,103.479,586.159,219.015,908.653,,,,,-24.335,5.847094,33.120987,12.37547,51.343551,1.422788,8.059412,3.011354,12.493553,
12/31/2008,102.605,519.221,191.76,813.586,,,,,,5.310887,26.875141,9.925594,42.111622,1.584425,8.017806,2.961156,12.563387,
03/31/2009,104.375,520.963,191.24,816.578,,,,,,4.681902,23.368601,8.578366,36.628869,1.626967,8.120618,2.980993,12.728578,
06/30/2009,107.667,497.736,187.0,792.403,,15.982,,15.982,,4.026378,18.613626,6.993161,29.633166,1.541639,7.126872,2.677574,11.346085,
09/30/2009,109.359,520.319,196.35,826.028,,6.286,,6.286,,3.390729,16.132742,6.087927,25.611397,1.575926,7.498096,2.829517,11.903539,
12/31/2009,310.0,514.0,180.0,1004.0,,1.0,,1.0,,8.826879,14.635535,5.125285,28.587699,4.149933,6.880857,2.409639,13.440428,
03/31/2010,312.0,519.0,172.0,1003.0,,5.0,,5.0,,8.141962,13.543841,4.488518,26.174322,4.282185,7.12325,2.360692,13.766127,
06/30/2010,313.0,516.0,134.0,963.0,,3.0,,3.0,,7.587879,12.509091,3.248485,23.345455,4.211518,6.942949,1.803014,12.957481,
09/30/2010,316.0,520.0,118.0,954.0,,,3.0,3.0,,6.514121,10.719439,2.432488,19.666048,3.869704,6.367867,1.445016,11.682586,
12/31/2010,516.0,315.0,106.0,937.0,,1.0,,1.0,,9.892638,6.03911,2.032209,17.963957,5.839086,3.564558,1.199502,10.603146,
03/31/2011,519.0,316.0,93.0,928.0,,5.0,,5.0,,9.976932,6.074587,1.787774,17.839293,6.104446,3.716773,1.09386,10.915079,
06/30/2011,521.0,319.0,81.0,921.0,,3.0,,3.0,,9.505565,5.820106,1.477833,16.803503,5.772853,3.534626,0.897507,10.204986,
09/30/2011,252.0,396.0,78.0,726.0,,,,,,4.212638,6.61986,1.303912,12.136409,2.60492,4.093446,0.806285,7.504652,
12/31/2011,203.0,1014.0,70.0,1287.0,,,,,,3.454143,17.253701,1.191084,21.898928,1.898438,9.482839,0.654634,12.035911,
03/31/2012,206.0,1245.0,70.0,1521.0,,,,,,3.229346,19.517166,1.097351,23.843863,1.850687,11.184979,0.628874,13.66454,
06/30/2012,206.0,1612.0,41.0,1859.0,,,,,,3.282345,25.68515,0.653282,29.620778,1.83274,14.341637,0.364769,16.539146,
09/30/2012,209.0,2389.0,41.0,2639.0,,,,,,3.018486,34.503177,0.592143,38.113807,1.724422,19.711221,0.338284,21.773927,
12/31/2012,210.0,2738.0,32.0,2980.0,,,,,,3.03074,39.515082,0.461827,43.007649,1.685123,21.970791,0.256781,23.912695,
03/31/2013,210.0,2810.0,32.0,3052.0,,,,,,3.108348,41.592658,0.473653,45.17466,1.778305,23.79541,0.27098,25.844695,
06/30/2013,0.0,2748.0,23.0,2771.0,,,,,,0.0,39.095177,0.327216,39.422393,0.0,22.859995,0.191332,23.051327,
09/30/2013,0.0,2625.0,16.0,2641.0,,,,,,0.0,34.233177,0.208659,34.441836,0.0,19.118718,0.116533,19.235251,
12/31/2013,0.0,2696.0,11.0,2707.0,,,,,,0.0,35.970647,0.146765,36.117412,0.0,18.929926,0.077236,19.007162,
03/31/2014,26.0,2504.0,11.0,2541.0,,,,,,0.395257,38.066282,0.167224,38.628763,0.175652,16.916633,0.074314,17.166599,
06/30/2014,20.0,2807.0,11.0,2838.0,,,,,,0.316756,44.456763,0.174216,44.947735,0.13913,19.526957,0.076522,19.742609,
09/30/2014,11.0,1840.0,11.0,1862.0,,,,,,0.16799,28.100183,0.16799,28.436164,0.075039,12.552016,0.075039,12.702094,
12/31/2014,13.0,1186.0,0.0,1199.0,,,,,,0.190504,17.379836,0.0,17.57034,0.084807,7.736969,0.0,7.821776,
03/31/2015,108.0,1532.0,0.0,1640.0,,,,,,1.705084,24.186928,0.0,25.892011,0.738058,10.469487,0.0,11.207545,
06/30/2015,36.0,891.0,0.0,927.0,,,,,,0.559354,13.844002,0.0,14.403356,0.235726,5.834206,0.0,6.069932,
09/30/2015,25.0,880.0,0.0,905.0,,,,,,0.396951,13.97269,0.0,14.369641,0.170835,6.013393,0.0,6.184229,
12/31/2015,33.0,842.0,0.0,875.0,,,,,,0.544375,13.889805,0.0,14.43418,0.203077,5.181538,0.0,5.384615,
03/31/2016,40.0,1164.0,0.0,1204.0,,36.0,,,,0.725821,21.121394,0.0,21.847215,0.251493,7.318453,0.0,7.569947,
06/30/2016,36.0,1125.0,0.0,1161.0,,31.0,,31.0,,0.613392,19.168513,0.0,19.781905,0.221103,6.909471,0.0,7.130574,
09/30/2016,38.0,1173.0,0.0,1211.0,,31.0,,31.0,,0.608097,18.771003,0.0,19.379101,0.219362,6.771344,0.0,6.990706,
12/31/2016,51.0,1127.0,0.0,1178.0,43.0,13.0,0.0,56.0,,0.897255,19.827586,0.0,20.724842,0.273092,6.034806,0.0,6.307898,
03/31/2017,53.0,1098.0,0.0,1151.0,0.0,23.0,0.0,23.0,,0.94005,19.474991,0.0,20.415041,0.285407,5.912763,0.0,6.198169,
06/30/2017,61.0,1121.0,0.0,1182.0,0.0,28.0,0.0,28.0,,1.025555,18.846671,0.0,19.872226,0.307475,5.650486,0.0,5.957962,
09/30/2017,83.0,1160.0,0.0,1243.0,0.0,33.0,0.0,33.0,,1.269501,17.742429,0.0,19.01193,0.396863,5.546524,0.0,5.943387,
12/31/2017,137.0,1073.0,0.0,1210.0,54.0,30.0,0.0,84.0,,2.460489,19.270833,0.0,21.731322,0.642318,5.030709,0.0,5.673027,
03/31/2018,151.0,889.0,0.0,1040.0,58.0,37.0,0.0,95.0,,2.602551,15.322303,0.0,17.924853,0.658124,3.874651,0.0,4.532775,
06/30/2018,120.0,1229.0,0.0,1349.0,60.0,6.0,0.0,66.0,,2.242991,22.971963,0.0,25.214953,0.534022,5.469272,0.0,6.003293,
09/30/2018,114.0,1283.0,0.0,1397.0,62.0,5.0,0.0,67.0,,1.943071,21.868076,0.0,23.811147,0.488432,5.497001,0.0,5.985433,
12/31/2018,119.0,1402.0,0.0,1521.0,54.0,6.0,0.0,60.0,,2.167972,25.541993,0.0,27.709965,0.478681,5.639582,0.0,6.118262,
03/31/2019,103.0,1088.0,0.0,1191.0,64.0,9.0,0.0,73.0,,1.957059,20.67262,0.0,22.629679,0.437925,4.62585,0.0,5.063776,
06/30/2019,620.0,601.0,0.0,1221.0,65.0,19.0,,84.0,,12.135447,11.763555,0.0,23.899002,2.506975,2.430148,0.0,4.937123,
09/30/2019,530.0,593.0,0.0,1123.0,66.0,21.0,0.0,87.0,,10.497128,11.7449,0.0,22.242028,2.039952,2.282437,0.0,4.322389,
12/31/2019,612.0,551.0,0.0,1163.0,67.0,32.0,0.0,99.0,,10.215323,9.197129,0.0,19.412452,2.09331,1.884663,0.0,3.977972,
03/31/2020,335.0,501.0,0.0,836.0,60.0,20.0,0.0,80.0,,6.093125,9.112405,0.0,15.205529,1.093057,1.634691,0.0,2.727747,
06/30/2020,426.0,361.0,0.0,787.0,70.0,14.0,0.0,84.0,,6.505803,5.513134,0.0,12.018937,1.325987,1.123665,0.0,2.449653,
