Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1990,85.392998,-46.373001,39.019997,-45.965,-6.945,-3.657,0.24,0.356,-10.006,1.575,-8.431,0.0,0.0,-8.431,0,-8.431,,,-8.431,,-0.28,-0.28,29.624001,,,,,
06/30/1990,88.047997,-46.827,41.220997,-45.136002,-3.915,-3.514,0.93,-0.156,-6.655,0.275,-6.38,0.0,0.0,-6.38,0,-6.38,,,-6.38,,-0.22,-0.22,29.6,,,,,
09/30/1990,95.845001,-47.194,48.651001,-44.160999,4.49,-3.908,1.121,-0.574,1.129,-2.415,-1.286,0.0,0.0,-1.286,0,-1.286,,,-1.286,,-0.04,-0.04,29.603001,,,,,
12/31/1990,102.108002,-44.015999,58.092003,-49.310001,8.782,-3.919,0.481,0.566,5.91,-4.752,1.158,0.0,0.0,1.158,0,1.158,0.0,0.0,1.158,0.04,0.04,0.04,29.7185,0.04,0.04,0.04,29.7185,
03/31/1991,84.749001,-46.122002,38.626999,-44.474998,-5.848,-3.386,-1.823,2.692,-8.365,2.761,-5.604,0.0,0.0,-5.604,0,-5.604,0.0,0.0,-5.604,-0.19,-0.19,-0.19,29.995001,-0.19,-0.19,-0.19,29.995001,
06/30/1991,92.357002,-46.039001,46.318001,-46.655998,-0.338,-2.486,-0.441,1.06,-2.205,0.882,-1.323,0.0,0.0,-1.323,0,-1.323,0.0,0.0,-1.323,-0.04,-0.04,-0.04,30.091999,-0.04,-0.04,-0.04,30.091999,
09/30/1991,97.376999,-46.199001,51.177998,-43.957001,7.221,-2.236,0.644,0.066,5.695,-2.392,3.303,0.0,0.0,3.303,0,3.303,0.0,0.0,3.303,0.11,0.11,0.11,30.164,0.11,0.11,0.11,30.164,
12/31/1991,110.941002,-42.662998,68.278004,-50.451,17.827,-2.926,0.615,0.382,15.898,-6.915,8.983,0.0,0.0,8.983,0,8.983,0.0,0.0,8.983,0.3,0.3,0.3,29.775999,0.3,0.3,0.3,29.775999,
03/31/1992,87.319,-45.540001,41.778999,-44.918999,-3.14,-1.618,-0.899,1.44,-4.217,1.576,-2.641,0.0,0.0,-2.641,0,-2.641,0.0,0.0,-2.641,-0.09,-0.09,-0.09,30.355,-0.09,-0.09,-0.09,30.355,
06/30/1992,91.420998,-45.207001,46.213997,-44.941002,1.273,-1.417,0.587,0.007,0.45,-0.18,0.27,0.0,0.0,0.27,0,0.27,0.0,0.0,0.27,0.01,0.01,0.01,30.357,0.01,0.01,0.01,30.357,
