Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
04/30/2001,-27.475,-7.23,7.24,0.256,,,0.256,-27.740999,,,-27.740999,,-2.35,-2.35,0.0,,,-2.35,,,0.0,0.0,0.0,,,,,0.0,27.32,0.0,0.0,,,,0.0,0.0,0.0,27.32,,-2.505,0.0,46.969002,
07/31/2001,26.618999,-4.849,1.891,4.925,,,4.925,24.652,,,24.652,,-4.074,-4.062,0.0,,,-4.062,,,0.0,0.0,0.0,,,,,-0.012,-21.42,0.0,0.0,,,,0.0,0.0,0.0,-21.42,,1.125,0.0,0.0,
11/03/2001,-40.597,0.253,13.235,-5.687,,,-5.687,-48.397999,,,-48.397999,,-8.377,-8.374,0.0,,,-8.374,,,0.0,0.0,0.0,,,,,-0.003,49.695,0.0,0.0,,,,0.0,0.0,0.0,49.695,,0.721,0.0,0.0,
02/02/2002,119.572001,18.786,,10.138,,,10.138,90.647998,,,90.647998,,-5.684,-5.676,0.0,,,-5.676,,,0.0,0.0,0.0,,,,,-0.008,-41.12,0.0,14.475,,,,0.0,0.0,0.0,-55.595,,72.768,0.0,0.0,
05/04/2002,-59.016998,4.914,5.12,0.234,,,0.234,-69.285004,,,-69.285004,,-6.869,-6.133,0.0,,,-6.133,,,0.0,0.0,0.0,,,,,-0.736,98.53299,0.0,-249.007996,,,,347.540985,347.540985,0.0,0.0,,32.646999,6.77,46.969002,
08/03/2002,51.216,6.118,5.623,0.171,,,0.171,39.304001,,,39.304001,,-11.425,-11.403,0.0,,,-11.403,,,0.0,0.0,0.0,,,,,-0.022,-0.565,0.0,0.0,,,,0.05,0.05,0.0,-0.615,,39.226002,3.025,0.071,
11/02/2002,-16.218,9.785,5.862,0.166,,,0.166,-32.030998,,,-32.030998,,-11.763,-11.751,0.0,,,-11.751,,,0.0,0.0,0.0,,,,,-0.011999,0.479,0.0,-0.992,,,,0.479,0.479,0.0,0.992,,-27.502001,3.999,0.071,
02/01/2003,116.889,31.587,5.948,2.021,,,2.021,77.333,0.568,107.024,-30.259,,-10.26,-10.242,,,,-10.242,,,,,,,,,,-0.018,0.28,,0.0,,,,0.28,0.28,,0.0,,106.909,0.847,0.125,
05/03/2003,-46.386002,6.611,6.217,0.381,,0.0,0.381,-59.595001,1.698,5.175,-66.468001,,-11.307,-11.217,0.0,,,-11.217,,,0.0,0.0,0.0,,,,,-0.09,0.14,0.0,0.0,,,,0.14,0.182,-0.042,0.0,,-57.553001,23.282,0.069,
08/02/2003,9.254,6.606,6.872,1.627,,0.0,1.627,-5.851,-0.407,1.92,-7.364,,-26.999001,-23.705999,0.0,,,-23.705999,,,0.0,0.0,0.0,,,,,-3.293001,-12.585,0.0,-2.296,,,,-10.281,1.189,-11.47,-0.008,,-30.33,18.608,0.083,
11/01/2003,-13.055,10.693,7.718,1.254,,-0.017,1.271,-32.720001,-1.785,-153.225006,122.290005,,-16.955,-16.802,0.0,,,-16.802,,,0.0,0.0,0.0,,,,,-0.153,-22.559999,0.0,0.0,,,,-22.617999,0.876,-23.493999,0.058,,-52.57,9.092,0.086,
01/31/2004,121.463997,39.556999,8.68,26.556999,,5.73,20.826999,46.669998,-1.46,73.417999,-25.288001,,-12.772,-12.759,0.0,,,-12.759,,,0.0,0.0,0.0,,,,,-0.013,4.636,0.0,0.0,,,,4.652,4.652,0.0,-0.016,,113.328003,5.573,0.07,
05/01/2004,-17.540001,6.678,8.299,1.95,,-0.106,2.056,-34.466999,3.423,28.808001,-66.698,,-24.686001,-24.645,0.0,,,-24.645,,,0.0,0.0,0.0,,,,,-0.041,4.414,0.0,0.0,,,,4.476,4.476,0.0,-0.062,,-37.812,0.34,0.07,
07/31/2004,30.733,7.672,8.853,0.28,,0.004,0.276,13.928,-0.448,10.545,3.831,,-23.169001,-22.587999,0.0,,,-22.587999,,,0.0,0.0,0.0,,,,,-0.581001,-14.909,0.0,0.0,,,,-14.906,0.088,-14.994,-0.003,,-7.345,7.695,0.041,
10/30/2004,3.369,12.059,9.342,2.364,,0.191,2.173,-20.396,-3.92,-90.579002,74.103003,,-25.554001,-25.285999,0.0,,,-25.285999,,,0.0,0.0,0.0,,,,,-0.268002,-36.000002,0.0,74.019997,,,,-110.096998,1.684,-111.780998,0.077,,-58.185001,5.832,0.077,
01/29/2005,130.125,34.517,10.836,31.148,,4.663,26.485,53.624,0.678,40.648,12.298,,-26.483,-26.486,0.0,,,-26.486,,,0.0,0.0,0.0,,,,,0.003,-34.213,0.0,-37.5,,,,3.226,3.226,0.0,0.061,,69.429,6.036,1.259,
04/30/2005,-5.778,10.326,10.265,2.694,,-0.06,2.754,-29.063,-0.324,-38.826,10.087,,-23.429001,-22.812,0.0,,,-22.812,,,0.0,0.0,0.0,,,,,-0.617001,7.629,0.0,0.0,,,,7.775,7.775,0.0,-0.146,,-21.577999,0.539,0.07,
07/30/2005,-36.646999,7.903,10.82,3.6,,-0.299,3.899,-58.970001,0.718,-2.274,-57.414001,,-20.011999,-19.232,0.0,,,-19.232,,,0.0,0.0,0.0,,,,,-0.779999,6.199,0.0,0.0,,,,6.342,6.342,0.0,-0.143,,-50.459999,16.497,0.07,
10/29/2005,-18.245001,-2.46,19.201,12.831,,-0.03,12.861,-47.817001,-6.199,-168.848007,127.230006,,-932.309998,-29.327,0.0,,,-29.327,,,0.0,0.0,0.0,,,,,-902.982998,932.631984,0.0,929.246984,,,,3.247,3.247,0.0,0.138,,-17.923,1.027,1.721,
01/28/2006,352.088,85.015,26.373,25.06,,-7.827,32.887,215.64,-4.19,118.585,101.245,,-21.061,-39.325,0.0,,,-39.325,,,0.0,0.0,0.0,,,,,18.264,-10.465,0.0,-0.904,,,,3.436,3.436,0.0,-12.997,,320.562,22.371,7.397,
04/29/2006,-200.336,11.701,25.982,-22.192,,-2.192,-20.0,-215.827,5.363,-28.696,-192.494,,-22.24,-22.24,0.0,,,-22.24,,,0.0,0.0,0.0,,,,,0.0,45.864,0.0,0.0,,,,45.888,45.888,0.0,-0.024,,-176.712,12.422,33.13,
07/29/2006,15.349,3.177,26.39,-23.947,-21.106,-2.616,-0.225,9.729,4.779,57.807,-52.857,,-7.783,-27.08,0.0,,,-27.08,,,0.0,0.0,0.0,,,,,19.297,-13.721,0.0,-16.328,,,,3.498,3.498,0.0,-0.891,,-6.155,25.148,7.231,
10/28/2006,49.158001,13.569,27.371,-35.140999,,-1.684,-33.456999,43.359001,-5.849,-270.911987,320.119988,,-35.103001,-35.103001,0.0,,,-35.103001,,,0.0,0.0,0.0,,,,,0.0,-51.832999,0.0,-5.092,,,,18.094,18.094,0.0,-64.834999,,-37.778,-8.336,34.396999,
02/03/2007,559.282,129.803,30.433,123.432,,3.412,120.02,275.614,-1.427,123.384,153.657,,-60.81,-30.21,19.297,,,-49.507,,,0.0,0.0,0.0,,,,,-30.6,-27.017,0.0,-100.194,,,,10.139,10.139,0.0,63.038,,471.455,30.386,6.974,
