Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Funds From Operations - Basic,Funds From Operations - Diluted,Cash & Equivalents,Book Value,Tangible Book Value,Net Utility Plant,Source: Bloomberg
06/30/1996,221.638,221.638,221.638,,1.812352,0.687175,0.432453,0.205,0.205,0.205,0.205,0.205,0.205,0.19,0.410625,0.05994,,,0.063595,8.558036,,13.147023,
09/30/1996,222.222,221.811996,221.811996,,1.797923,0.744761,0.491709,0.24,0.24,0.24,0.24,0.24,0.24,0.19,0.676609,0.041855,,,0.032918,8.624515,,13.369734,
12/31/1996,223.358002,222.766006,222.766006,,2.145193,0.706441,0.466332,0.255,0.255,0.255,0.255,0.255,0.255,0.19,0.235799,-0.424827,,,0.04812,8.709533,,13.690662,
03/31/1997,224.600006,223.917999,223.917999,,2.27933,0.67171,0.407511,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.713324,0.364267,,,0.288615,8.745396,,13.639381,
06/30/1997,225.600006,225.154007,225.154007,,1.790836,0.403466,0.150004,-0.045,-0.045,0.04,-0.045,-0.045,0.04,0.0,0.299217,-0.070276,,,0.301316,8.526414,,13.49137,
09/30/1997,225.600006,225.731995,225.731995,,1.774733,0.532964,0.257292,0.105,0.105,0.105,0.105,0.105,0.105,0.1925,0.430688,-0.040437,,,0.158613,8.440075,,14.09714,
12/31/1997,225.731995,225.731995,225.731995,,2.105997,0.614955,0.328469,0.01,0.01,0.09,0.01,0.01,0.09,0.0,0.278596,-0.216713,,,0.08686,8.252849,,14.109559,
03/31/1998,225.731995,225.731995,225.731995,,2.262333,0.703861,0.416614,0.215,0.215,0.215,0.215,0.215,0.215,0.1925,0.697234,0.297353,,,0.090997,8.277631,,14.014468,
06/30/1998,230.552002,227.373993,227.373993,,2.044948,0.572818,0.304045,0.125,0.125,0.125,0.125,0.125,0.125,0.195,0.41317,0.069832,,,0.061166,8.127997,,13.871734,
09/30/1998,230.552002,230.552002,230.552002,,2.253934,0.817833,0.510804,0.25,0.25,0.25,0.25,0.25,0.25,0.195,0.652699,0.061522,,,0.096946,8.179148,,14.156815,
12/31/1998,231.214005,229.421997,229.421997,,2.170703,0.697662,0.398654,0.225,0.225,0.225,0.225,0.225,0.225,0.195,0.251253,-0.318374,,,0.071808,8.230925,,14.006007,
03/31/1999,232.932524,231.852,231.852,,2.314925,0.751781,0.449925,0.23,0.23,0.23,0.23,0.23,0.23,0.195,0.657307,0.141422,,,0.510371,8.286954,,13.878229,
06/30/1999,234.350006,233.227997,233.227997,,2.311078,0.751569,0.437473,0.21,0.21,0.21,0.21,0.21,0.21,0.195,0.345597,-1.472803,,,0.150924,8.329025,,14.018429,
09/30/1999,235.755997,234.613998,234.613998,,2.520297,0.916194,0.575277,0.295,0.295,0.295,0.295,0.295,0.295,0.195,0.719207,0.186592,,,0.170223,8.444332,,13.46904,
12/31/1999,237.807999,236.397995,236.397995,,2.561841,0.795882,0.486802,0.16,0.16,0.205,0.16,0.16,0.205,0.195,-0.308865,-1.000753,,,0.308976,8.442723,,16.175141,
03/31/2000,240.904007,239.0,239.0,,2.627615,0.848117,0.498745,0.21,0.21,0.21,0.21,0.21,0.21,0.195,1.093724,0.466109,,,0.102721,8.447286,,16.146315,
06/30/2000,243.750198,243.399994,241.600006,,3.125,0.826573,0.422599,0.125,0.125,0.155,0.125,0.125,0.155,0.195,0.161838,-0.597682,,,0.11241,8.533327,4.875484,16.646551,
09/30/2000,241.990005,245.600006,243.800003,,3.489746,0.993437,0.552502,0.185,0.185,0.26,0.18,0.18,0.255,0.195,0.477851,-0.360541,,,0.19133,8.581346,4.822926,17.876358,
12/31/2000,237.29,241.6,240.4,,4.663686,0.982533,0.497092,0.12,0.12,0.24,0.12,0.12,0.24,0.1,0.214975,-0.335358,,,0.170677,8.499305,5.014539,17.499263,
03/31/2001,235.5914,237.399994,235.800003,,5.746395,1.229432,0.779474,0.37,0.325,0.325,0.37,0.325,0.325,0.1,0.484309,-0.068278,,,0.250858,0.0,,16.694158,
06/30/2001,233.509995,237.0,235.199997,,3.665816,0.881803,0.440901,0.195,0.195,0.125,0.195,0.195,0.125,0.1,0.643707,0.057398,,,0.299773,0.0,,16.937605,
09/30/2001,232.968002,235.600006,233.800003,,3.528229,1.081694,0.643713,0.205,0.205,0.265,0.205,0.205,0.265,0.1,0.688623,-0.077844,,,0.309914,8.853577,5.259521,17.499399,
12/31/2001,230.842,236.6,236.6,,3.771344,1.117921,0.70541,0.155,0.155,0.3,0.155,0.155,0.3,0.1,0.609045,-0.45858,,,0.203602,8.906958,5.302328,18.142279,
03/31/2002,230.5634,232.0,230.199997,,4.283232,0.572546,0.149001,-0.02,-0.02,0.375,-0.02,-0.02,0.375,0.1,1.504344,0.944831,,,0.140959,8.736859,5.128308,18.129069,
06/30/2002,230.248199,232.800003,230.600006,,3.77667,0.904597,0.48699,0.195,0.195,0.195,0.195,0.195,0.195,0.1,0.428448,-0.202515,,,0.210642,8.840894,5.226099,18.420991,
09/30/2002,231.146393,232.199997,230.600006,,3.771899,1.019081,0.594102,0.225,0.225,0.225,0.225,0.225,0.225,0.1,0.852559,0.197311,,,0.157909,8.953201,5.352885,18.624128,
12/31/2002,232.056,233.0,231.6,,4.358808,1.784111,1.36399,0.32,0.32,0.32,0.315,0.315,0.315,0.1,0.300518,-0.432211,,,0.187886,9.219326,5.629245,18.955769,
03/31/2003,232.528,233.800003,232.399994,,4.524097,1.168244,0.740964,0.395,0.395,0.395,0.395,0.395,0.395,0.1,1.119621,0.482788,,,0.131167,9.525304,5.94208,21.654167,
06/30/2003,234.286606,235.800003,233.399994,,3.917309,0.944302,0.498286,0.21,0.21,0.21,0.21,0.21,0.21,0.1,0.657241,-0.218937,,,0.163048,9.650573,6.085708,22.00382,
09/30/2003,235.329803,237.600006,234.800003,,3.741482,1.00724,0.563884,0.13,0.13,0.235,0.13,0.13,0.235,0.1,0.569421,-0.217206,,,0.133005,9.69533,6.146268,22.363507,
12/31/2003,236.852,240.0,236.2,,4.370449,1.107959,0.679509,0.305,0.305,0.325,0.3,0.3,0.32,0.1,0.324301,-0.429721,,,0.225879,9.958117,6.428487,25.020266,
03/31/2004,,240.4,237.0,,4.493671,1.172152,0.772574,0.385,0.35,0.35,0.38,0.345,0.345,0.1,1.652743,1.064979,,,,,,,
06/30/2004,235.218,239.0,236.0,,3.029661,0.70678,0.315254,0.165,0.09,0.15,0.16,0.085,0.14,0.105,0.433475,-0.095339,,,0.090979,10.197774,8.319091,25.031248,
09/30/2004,234.054001,237.399994,234.800003,,2.940375,0.817717,0.428024,0.36,0.135,0.215,0.355,0.13,0.21,0.105,0.390119,-0.33816,,,0.203799,10.390337,8.501884,24.790006,
12/31/2004,235.4,237.4,234.8,,4.028535,1.151618,0.740204,0.39,0.36,0.39,0.39,0.36,0.39,0.105,0.031516,-1.028961,,,0.151232,10.587935,8.710705,24.920986,
03/31/2005,,236.6,234.0,,4.678205,1.118376,0.712821,0.385,0.385,0.385,0.38,0.38,0.38,0.11,1.609829,0.854274,,,,,,,
06/30/2005,233.963266,236.6,234.0,,3.369658,0.762821,0.384188,0.265,0.245,0.175,0.26,0.24,0.17,0.11,0.249145,-0.461538,,,0.088048,11.023525,9.134767,25.872865,
09/30/2005,233.963266,237.2,234.0,,3.407265,0.952564,0.548718,0.285,0.285,0.285,0.28,0.28,0.28,0.11,0.551282,-0.246581,,,0.12737,11.186371,9.297613,26.459282,
12/31/2005,233.96155,237.0,234.0,,4.850427,1.165812,0.759829,0.385,0.385,0.385,0.385,0.385,0.385,0.11,0.060256,-1.147436,,,0.312872,11.455301,9.566529,27.196349,
03/31/2006,233.96155,237.0,234.0,,5.32906,1.213248,0.818803,0.45,0.445,0.445,0.445,0.44,0.44,0.115,1.451709,0.501282,,,0.158573,11.790399,9.901627,27.790464,
06/30/2006,233.957766,236.8,234.0,,3.480342,0.83547,0.457692,0.27,0.255,0.25,0.265,0.25,0.245,0.115,1.029487,0.075214,,,0.077364,11.952585,10.063782,28.543186,
09/30/2006,233.957766,236.8,234.0,,3.588889,0.952137,0.560684,0.305,0.305,0.305,0.3,0.3,0.3,0.115,0.545726,-0.530769,,,0.090615,12.115862,10.22706,29.206126,
12/31/2006,233.938126,237.4,234.0,,4.680342,0.990598,0.592308,0.33,0.33,0.33,0.325,0.325,0.325,0.115,0.092735,-1.173932,,,0.158161,12.349419,10.460458,30.14686,
03/31/2007,233.900546,237.4,234.0,,5.560256,1.194444,0.788462,0.43,0.43,0.43,0.425,0.425,0.425,0.125,1.550855,0.285043,,,0.103035,12.624169,10.734904,31.114934,
06/30/2007,233.896678,237.0,233.8,,3.877246,0.833618,0.44953,0.245,0.245,0.245,0.245,0.245,0.245,0.125,0.396493,-0.836185,,,0.156907,12.734683,10.845387,32.00815,
09/30/2007,233.886144,236.4,233.8,,3.795979,1.09367,0.680496,0.355,0.355,0.355,0.35,0.35,0.35,0.125,0.757485,,,,2.137792,12.974689,11.085308,31.133097,
12/31/2007,233.867932,236.8,233.8,,9.826347,6.021386,5.680068,0.405,0.405,0.39,0.4,0.4,0.385,0.125,-0.428571,-0.899914,,,0.11716,13.251924,11.362396,32.844178,
03/31/2008,233.855906,236.6,233.8,,6.121044,1.28272,0.930282,0.525,0.525,0.525,0.52,0.52,0.52,0.135,1.470488,-0.01882,,,0.103483,13.647293,11.757668,33.831517,
06/30/2008,233.839882,236.6,233.8,,4.043627,0.812233,0.461506,0.25,0.25,0.25,0.245,0.245,0.245,0.135,0.983319,-0.273311,,,0.113753,13.76027,11.870516,34.77636,
09/30/2008,233.837992,236.4,233.8,,3.642002,0.957656,0.591959,0.33,0.325,0.325,0.325,0.32,0.32,0.135,0.296407,-0.759624,,,0.099642,13.963941,12.074171,35.638777,
12/31/2008,233.83558,235.8,233.8,,5.131737,1.18734,0.835757,0.43,0.43,0.43,0.425,0.425,0.425,0.135,0.399487,-0.65911,,,0.138987,14.270283,12.380494,36.423029,
03/31/2009,233.828016,236.0,233.8,,5.971771,1.414029,1.03935,0.605,0.605,0.605,0.6,0.6,0.6,0.16875,0.086826,-0.646279,,,0.073131,14.709957,12.820106,36.780879,
06/30/2009,233.82396,235.6,233.8,,3.574423,0.882378,0.506416,0.27,0.27,0.27,0.27,0.265,0.265,0.16875,0.901198,0.079983,,,0.053459,14.827822,12.937938,37.429013,
09/30/2009,233.822032,236.0,236.0,,3.455508,0.818644,0.442373,0.25,0.25,0.25,0.25,0.245,0.245,0.16875,0.858898,0.055085,,,0.045761,14.912624,13.022725,38.078961,
12/31/2009,233.80157,236.0,233.8,,4.53935,1.205731,0.838323,0.51,0.485,0.485,0.505,0.48,0.48,0.16875,0.822926,-0.284003,,,0.086398,15.256099,13.366035,38.56176,
03/31/2010,233.80148,236.8,233.8,,5.340462,1.298546,0.976903,0.555,0.555,0.555,0.55,0.55,0.55,0.2,1.298973,0.466638,,,0.054747,15.576463,13.686398,39.508732,
06/30/2010,233.795788,236.6,233.8,,3.810522,1.050043,0.69846,0.38,0.375,0.375,0.375,0.37,0.37,0.2,0.513259,-0.275877,,,0.044911,15.727828,13.837717,39.735532,
09/30/2010,233.793794,236.8,233.8,,4.162532,1.211292,0.868263,0.48,0.48,0.48,0.475,0.475,0.475,0.2,0.983747,0.2716,,,0.047905,15.944392,14.054265,40.205943,
12/31/2010,233.750744,236.8,233.8,,4.661249,1.263901,0.922583,0.54,0.535,0.535,0.53,0.53,0.53,0.2,0.670231,-0.41018,,,0.104813,16.265617,14.375141,41.075805,
03/31/2011,233.746331,236.6,233.7,,5.685494,1.62516,1.264869,0.73,0.73,0.73,0.72,0.72,0.72,0.26,1.673085,1.093282,,,1.009642,16.704861,14.81435,41.237011,
06/30/2011,233.739777,236.6,233.7,,4.243475,1.10997,0.746256,0.47,0.42,0.42,0.46,0.41,0.41,0.26,1.102268,0.196834,,,0.04535,16.888867,14.998303,42.018094,
09/30/2011,231.267725,234.9,232.2,,4.534022,1.321705,0.965978,0.56,0.56,0.56,0.55,0.55,0.55,0.26,0.770887,-0.370801,,,0.065292,17.039559,15.128786,43.236037,
12/31/2011,230.461537,233.6,230.9,,4.821135,1.214812,0.83586,0.5,0.49,0.49,0.5,0.49,0.49,0.26,0.71806,-0.22867,,,0.061182,17.19723,15.279773,44.087183,
03/31/2012,230.455017,233.2,230.5,,5.167896,1.675922,1.282863,0.75,0.75,0.75,0.74,0.74,0.74,0.3,1.477223,0.85987,,,0.07854,17.580437,15.662927,44.412138,
06/30/2012,230.447077,233.1,230.4,,4.10026,1.37066,0.966146,0.52,0.52,0.52,0.51,0.51,0.51,0.3,1.164062,0.418837,,,0.056846,17.709489,15.791912,44.872342,
09/30/2012,230.070094,232.9,230.4,,4.510851,1.627604,1.217882,0.68,0.68,0.68,0.67,0.67,0.67,0.3,1.665365,0.955729,,,0.056505,18.025811,16.105092,45.372259,
12/31/2012,229.005057,231.9,229.5,,4.667538,1.289325,0.87756,0.43,0.43,0.43,0.43,0.43,0.43,0.3,0.79085,-0.20915,,,0.155455,18.056806,16.127155,46.165793,
03/31/2013,228.72302,231.2,228.9,,5.570992,1.831367,1.402359,0.77,0.77,0.77,0.76,0.76,0.76,0.34,1.442988,0.859327,,,0.107991,18.378561,16.44653,46.414655,
06/30/2013,227.666738,230.5,228.4,,4.432137,1.440455,1.004816,0.52,0.52,0.52,0.52,0.52,0.52,0.34,1.537653,0.777145,,,0.09224,18.427813,16.486818,47.018287,
09/30/2013,226.519569,228.8,226.8,,4.643739,1.578042,1.137566,0.61,0.61,0.61,0.6,0.6,0.6,0.3825,1.626102,0.786596,,,0.081671,18.533057,16.582232,47.700956,
12/31/2013,225.946296,228.2,226.2,,5.209107,2.969938,1.200707,0.64,0.64,0.64,0.63,0.63,0.63,0.3825,5.442087,2.403183,,,0.115072,18.73454,16.778766,48.270763,
03/31/2014,225.519455,227.7,225.8,,7.506643,2.150133,1.690877,0.92,0.92,0.92,0.91,0.91,0.91,0.39,1.705492,1.133304,,,0.122384,19.164644,17.205168,48.517765,
06/30/2014,225.518628,227.6,225.5,,4.628381,1.523282,1.067406,0.59,0.59,0.608426,0.58,0.58,0.598453,0.39,1.490909,0.709091,,,0.148103,19.364697,17.405214,48.88288,
09/30/2014,225.517341,227.4,225.5,,4.582262,1.563193,1.091353,0.56,0.56,0.573836,0.56,0.56,0.573632,0.39,1.389357,0.46918,,,0.393318,19.503157,17.543662,49.374917,
12/31/2014,225.517339,227.4,225.5,,5.432816,1.541463,1.079823,0.54,0.54,0.547583,0.53,0.53,0.539147,0.39,0.728603,-0.372062,,,0.27448,19.59805,17.638555,49.919443,
03/31/2015,225.496574,227.3,225.5,,6.154767,2.066962,1.591131,0.87,0.87,0.9051,0.86,0.86,0.896516,0.4225,1.463415,0.784035,,,0.28914,20.002965,18.04329,50.182581,
06/30/2015,315.684458,229.1,227.5,,4.356923,1.202637,0.728791,0.36,0.36,0.541508,0.35,0.35,0.534605,0.6292,1.698901,0.754725,,,0.679159,26.788458,16.060974,58.695953,
09/30/2015,315.684451,317.1,315.7,,5.380741,1.654102,1.095027,0.58,0.58,0.585999,0.58,0.58,0.585999,0.2337,1.133671,-0.208742,,,0.070323,27.337108,16.601388,59.506257,
12/31/2015,315.683496,317.1,315.7,,5.854609,1.814381,1.204308,0.57,0.57,0.57,0.57,0.57,0.57,0.46,0.698131,-0.889135,,,0.157753,27.416067,17.838437,51.058102,
03/31/2016,315.647207,317.1,315.7,,6.95217,2.474501,1.866646,1.1,1.1,1.021856,1.09,1.09,1.015576,0.495,2.204308,1.216028,,,0.109933,27.937203,18.435772,61.014321,
06/30/2016,315.619968,317.0,315.6,,5.076046,1.6673,1.052281,0.57,0.57,0.512674,0.57,0.57,0.50817,0.495,1.673638,0.701838,,,0.101705,27.987773,18.336292,61.462841,
09/30/2016,315.617299,316.9,315.6,,5.426172,1.883714,1.264259,0.69,0.69,0.694233,0.68,0.68,0.686627,0.495,1.577313,0.368821,,,0.07921,28.171776,18.520214,62.13918,
12/31/2016,315.614941,316.7,315.6,,6.219899,1.757921,1.146071,0.62,0.62,0.62,0.61,0.61,0.61,0.495,1.209125,-0.13308,,,0.118816,28.293337,18.641703,53.531686,
03/31/2017,315.579222,317.2,315.6,,7.301965,2.564322,1.947719,1.13,1.13,1.13,1.12,1.12,1.12,0.52,2.264259,1.219582,,,0.144813,28.916986,19.264259,63.344475,
06/30/2017,315.576571,317.4,315.6,,5.169518,1.774081,1.147655,0.63,0.63,0.63,0.63,0.63,0.63,0.52,1.75,0.291508,,,0.115661,29.003421,19.32748,65.037464,
09/30/2017,315.575562,317.5,315.6,,5.251901,1.880228,1.242712,0.68,0.68,0.68,0.68,0.68,0.68,0.52,1.513625,0.584601,,,0.057356,29.138188,19.462217,66.174009,
12/31/2017,315.574624,317.2,315.6,,6.511407,1.95564,1.305767,1.37,1.37,0.711866,1.36,1.36,0.704467,0.52,1.058302,-1.718314,,,0.123267,29.981498,20.305498,57.240661,
03/31/2018,315.538808,316.9,315.5,,7.247227,2.388906,1.727734,1.24,1.24,1.24,1.23,1.23,1.23,0.5525,2.833597,1.440254,,,0.152438,30.63902,20.964141,68.030618,
06/30/2018,315.533448,316.9,315.5,,5.301109,1.703645,1.048494,0.73,0.73,0.73,0.73,0.73,0.73,0.5525,1.963233,0.454834,,,0.094443,30.823357,21.148313,66.802427,
09/30/2018,315.526051,316.9,315.5,,5.209826,1.633914,0.959429,0.74,0.74,0.74,0.74,0.74,0.74,0.5525,1.568304,-0.2542,,,0.045955,30.98096,21.305689,68.65899,
12/31/2018,315.523192,316.9,315.5,,6.582567,1.608558,0.918542,0.65,0.65,0.65,0.65,0.65,0.65,0.5525,1.386054,-0.595563,,,0.267809,31.024344,21.348985,59.169343,
03/31/2019,315.438398,316.7,315.5,,7.535341,2.442472,1.720444,1.33,1.33,1.33,1.33,1.33,1.33,0.59,2.331854,1.194612,,,0.097008,31.652773,21.974814,70.357002,
06/30/2019,315.43582,316.7,315.4,,5.041852,1.730818,0.997464,0.75,0.75,0.75,0.74,0.74,0.74,0.59,1.761256,0.187381,,,0.120151,31.753528,22.075489,71.443376,
09/30/2019,315.435595,316.8,315.4,,5.098288,1.731135,0.985732,0.74,0.74,0.74,0.74,0.74,0.74,0.59,1.742232,-0.338618,,,0.063404,31.863874,22.185828,73.026318,
12/31/2019,315.434531,316.7,315.4,,6.174699,1.904566,1.151237,0.77,0.77,0.77,0.77,0.77,0.77,0.59,1.600507,-0.775206,,,0.118884,32.061804,22.383726,63.160491,
03/31/2020,315.434531,316.7,315.4,,6.685479,2.744769,1.986684,1.43,1.43,1.43,1.43,1.43,1.43,0.6325,2.189283,0.61636,,,0.048822,32.793176,23.115098,75.442279,
06/30/2020,315.434531,316.5,315.4,,4.910273,1.843056,1.074192,0.77,0.77,0.77,0.76,0.76,0.76,0.6325,2.184845,0.469245,,,0.042164,32.918717,23.240639,76.630165,
09/30/2020,,,,,,,,0.748,0.748,0.748,0.748,0.748,0.748,0.63,1.77,,1.6,1.6,,,,,
12/31/2020,,,,,,,,0.812,0.812,0.812,0.812,0.812,0.812,0.628,1.685,,1.38,1.38,,,,,
