Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1997,,,,,,,,4.578918,,1.229674,0.768546,0.05663,-0.218429,,37.500002,,,
06/30/1997,,,,,,,,5.907108,,11.622924,7.261458,6.442727,6.190221,,37.524688,53.399262,,
09/30/1997,,,,,,,,5.584406,,13.381501,8.369083,7.601415,7.345526,,37.457817,44.262295,,
12/31/1997,,10.153291,1.843665,8.8352,4.079837,,,5.41854,,14.268098,8.914841,8.189468,8.051647,,37.519067,38.37838,6.256622,
03/31/1998,,15.316996,2.409958,11.035816,4.411859,,,7.714084,29.621252,16.772824,10.474168,9.766454,9.723992,,37.552743,32.02329,10.41199,
06/30/1998,,16.62812,2.640925,11.413234,4.642954,,,8.159137,24.872237,16.183412,10.114633,9.440324,9.393122,,37.5,34.458004,10.898402,
09/30/1998,,17.290257,2.726531,11.55519,4.621683,,,5.777166,7.821228,14.786795,9.215956,8.528198,8.486933,,37.674419,38.897893,10.564711,
12/31/1998,,18.441514,2.81925,12.260741,5.148392,,,7.27624,21.961008,15.325177,9.594334,8.950419,8.905344,,37.394958,36.876356,11.640956,
03/31/1999,,15.596029,2.301899,10.672004,5.452446,,13.428018,8.392511,15.441176,6.197547,3.873467,3.227889,3.163331,,37.5,97.959184,0.318286,
06/30/1999,,14.998942,2.27177,10.067372,5.281281,,14.204545,9.15404,23.762376,16.414141,10.164141,9.532828,9.469697,,38.076923,35.333333,9.699316,
09/30/1999,,15.41687,2.328839,10.11569,5.306591,,11.610487,6.242197,10.810811,14.918851,9.238452,8.614232,8.55181,,38.075314,37.956204,9.565211,
12/31/1999,,11.470007,1.724645,8.226524,5.241098,,12.059158,5.745165,,2.275313,1.308305,0.739477,0.682594,,42.5,450.0,-40.145023,
03/31/2000,,13.853104,2.000766,8.888971,4.965262,,11.595935,6.694561,,12.432756,7.352062,6.933652,6.873879,,40.865385,44.581967,7.677117,
06/30/2000,,12.667204,1.83763,8.05112,4.541344,,12.927981,8.028335,,13.459268,8.205431,7.615112,7.615112,,39.035088,44.186047,7.070067,
09/30/2000,,12.432944,1.84892,7.881857,4.864297,,13.922518,9.01937,98.0,14.769976,9.01937,8.414044,8.353511,,38.934426,41.304348,7.297598,
12/31/2000,,14.629601,2.185188,9.289762,5.664458,,13.961039,9.253247,77.777778,8.874459,5.411255,4.87013,4.816017,,39.02439,61.797753,5.588836,
03/31/2001,,11.591508,1.739853,8.45644,6.008979,,12.129681,7.490218,18.965517,2.683063,1.621017,1.062046,1.006149,,39.583333,316.666667,-25.114934,
06/30/2001,,8.357481,1.24324,6.511075,6.049818,,13.48559,8.863513,18.62069,3.480152,2.120718,1.576944,1.576944,,39.0625,209.637931,-9.162969,
09/30/2001,,6.081081,0.940102,5.271872,5.595939,,10.846707,6.198118,,7.360266,4.537908,3.984505,3.929164,,38.345865,86.204225,0.838932,
12/31/2001,,4.168476,0.658646,4.166063,5.671159,,13.658777,9.368836,10.555556,3.155819,1.824458,1.331361,1.282051,,42.1875,236.538462,-5.691573,
03/31/2002,,8.270459,1.275832,6.453443,6.390111,,12.582112,9.651339,30.0,13.693785,8.590197,8.084891,8.034361,,37.269373,38.773585,5.063705,
06/30/2002,,7.149839,1.100793,5.766924,6.694975,,13.128492,9.962756,16.504854,0.744879,0.465549,0.0,0.0,,37.5,,,
09/30/2002,,8.502521,1.335651,6.574754,7.017088,,9.888579,7.010214,11.239193,10.445682,6.592386,5.942433,5.896007,,36.888889,47.328244,4.478427,
12/31/2002,,12.486516,1.95306,9.062044,7.681127,,11.247265,7.964989,,12.647702,7.964989,7.789934,7.746171,,37.024221,25.423729,9.311978,
03/31/2003,,11.97526,1.844654,8.846652,8.166737,,14.061135,11.091703,20.257235,11.703057,7.379913,6.637555,6.593886,,36.940299,29.559748,8.435403,
06/30/2003,,15.008116,2.300909,10.558786,8.066092,,11.106328,8.910891,,11.192424,7.059836,6.284976,6.284976,,36.923077,30.322581,10.457268,
09/30/2003,,14.497041,2.339066,10.313358,8.91481,,13.673734,9.043704,36.942675,10.471657,6.577239,4.976201,4.932929,,37.190083,33.485915,9.642574,
12/31/2003,,14.893364,2.398732,11.08211,10.096504,,12.5,9.116242,20.704846,14.171975,8.917197,8.558917,8.519108,,37.078652,22.429907,11.552796,
03/31/2004,,14.740945,2.372383,10.823346,9.62845,,13.048731,10.189287,,12.082159,7.732582,6.846557,6.806283,,36.0,24.973822,11.059567,
