Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
04/02/2000,14.1,10.2,4.1,-3.4,,,-3.4,3.2,,,,3.2,,-3.8,-3.1,0.0,,,-3.1,,,0.0,0.0,0.0,,,,,-0.7,-12.8,0.0,-13.5,,,,0.7,0.7,0.0,0.0,,-2.5,,,
07/02/2000,-2.0,3.1,3.5,-0.6,,,-0.6,-8.0,,,,-8.0,,-7.0,-5.7,0.0,,,-5.7,,,0.0,0.0,0.0,,,,,-1.3,7.6,0.0,7.5,,,,0.1,0.1,0.0,0.0,,-1.4,,,
10/01/2000,6.7,9.8,3.8,7.3,,,7.3,-14.2,,,,-14.2,,-8.1,-8.0,0.0,,,-8.0,,,0.0,0.0,0.0,,,,,-0.1,1.699997,0.0,-83.800003,,,,85.5,85.5,0.0,0.0,,0.3,,,
12/31/2000,19.200001,9.2,3.2,7.9,,,7.9,-1.1,,,,-1.1,,-0.5,-13.4,0.0,,,-13.4,,,0.0,0.0,0.0,,,,,12.9,-7.3,0.0,-7.2,,,,-0.1,0.0,-0.1,0.0,,11.4,,,
04/01/2001,-25.9,4.8,5.4,-0.3,,,-0.3,-35.799999,,,,-35.799999,,-13.0,-9.4,0.0,,,-9.4,,,0.0,0.0,0.0,,,,,-3.6,28.600001,0.0,27.700001,,,,0.9,0.9,0.0,0.0,,-10.3,,,
07/01/2001,-4.1,-10.4,5.1,-4.0,,,-4.0,5.2,,,,5.2,,-6.1,-7.9,0.0,,,-7.9,,,0.0,0.0,0.0,,,,,1.8,10.8,0.0,10.3,,,,0.5,0.5,0.0,0.0,,0.6,,,
09/30/2001,11.2,5.7,4.7,15.6,,,15.6,-14.8,,,,-14.8,,-4.2,-3.5,0.0,,,-3.5,,,0.0,0.0,0.0,,,,,-0.7,-5.3,0.0,-6.1,,,,0.8,0.8,0.0,0.0,,1.7,,,
12/31/2001,36.5,6.5,4.2,1.3,,,1.3,24.5,,,,24.5,,-29.9,-5.6,0.0,,,-5.6,,,0.0,0.0,0.0,,,,,-24.3,-1.6,0.0,-1.9,,,,0.3,0.3,0.0,0.0,,5.0,,,
03/31/2002,8.5,5.1,5.1,3.5,,,3.5,-5.2,,,,-5.2,,-3.5,-3.5,0.0,,,-3.5,,,0.0,0.0,0.0,,,,,0.0,-9.9,0.0,-10.5,,,,0.6,0.6,0.0,0.0,,-4.9,,,
06/30/2002,25.299999,6.2,5.7,-3.8,,,-3.8,17.200001,,,,17.200001,,-3.5,-3.5,0.0,,,-3.5,,,0.0,0.0,0.0,,,,,0.0,-18.7,0.0,-19.5,,,,0.8,0.8,0.0,0.0,,3.1,,,
09/29/2002,25.1,6.9,5.5,0.7,,,0.7,12.0,,,,12.0,,-26.6,-3.0,0.0,,,-3.0,,,0.0,0.0,0.0,,,,,-23.6,0.3,0.0,0.0,,,,0.3,0.3,0.0,0.0,,-1.2,,,
12/29/2002,14.4,7.2,5.5,2.8,,,2.8,-1.1,,,,-1.1,,-4.0,-5.4,0.0,,,-5.4,,,0.0,0.0,0.0,,,,,1.4,-0.3,0.0,0.0,,,,-0.3,0.0,-0.3,0.0,,10.1,,,
03/30/2003,-1.8,5.5,5.6,-3.4,,,-3.4,-9.5,,,,-9.5,,-3.1,-2.9,0.0,,,-2.9,,,0.0,0.0,0.0,,,,,-0.2,1.3,0.0,0.0,,,,1.3,1.3,0.0,0.0,,-3.6,,,
06/29/2003,13.5,6.5,5.6,-4.6,,,-4.6,6.0,,,,6.0,,-24.1,-3.7,0.0,,,-3.7,,,0.0,0.0,0.0,,,,,-20.4,0.1,0.0,0.0,,,,0.1,0.1,0.0,0.0,,-10.5,,,
09/28/2003,26.799999,9.9,5.9,-2.8,,,-2.8,13.8,,,,13.8,,-6.0,-6.1,0.0,,,-6.1,,,0.0,0.0,0.0,,,,,0.1,0.9,0.0,0.0,,,,0.9,0.9,0.0,0.0,,21.700001,,,
12/28/2003,18.200001,7.8,6.0,17.299999,,,17.299999,-12.9,,,,-12.9,,-7.1,-7.5,0.0,,,-7.5,,,0.0,0.0,0.0,,,,,0.4,0.1,0.0,0.0,,,,0.1,0.1,0.0,0.0,,11.2,,,
