Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/1990,325.292999,107.625999,84.975998,0.0,-2.89,24.631001,,8.834,0.0,3.385,-19.339001,0.546,0.0,-5.289,79.136002,43.676998,,,0.0,,,,,,,,,,,,,0,,,,
06/30/1990,48.153999,66.82,84.360001,0.0,-2.612,12.495,,10.773,0.0,19.854,-14.583,1.278,0.0,6.327,-104.000999,-32.556999,,,0.0,,,,,,,,,,,,,0,,,,
09/30/1990,229.850998,82.858002,85.161003,0.0,-3.334,20.458,,9.068,0.0,15.909,-20.132,0.996,0.0,-4.032,12.69,30.209,,,0.0,,,,,,,,,,,,,0,,,,
12/31/1990,141.294998,86.601997,78.867996,0.0,-3.436,23.924999,,14.085,0.0,-28.563,-31.325001,-1.027,0.0,12.391,-1.911,-8.314,,,0.0,,,,,,,,,,,,,0,,,,
03/31/1991,290.234985,110.382004,89.617996,0.0,-2.389,22.033001,,6.06,0.0,-32.487999,12.783,-1.254,0.0,-6.642,88.713997,3.418,,,0.0,,,,,,,,,,,,,0,,,,
06/30/1991,50.421001,72.474998,87.126999,0.0,-2.49,11.539,,1.616,0.0,3.934,8.969,1.908,0.0,-0.693,-113.198997,-20.764999,,,0.0,,,,,,,,,,,,,0,,,,
09/30/1991,241.251007,80.850998,89.660004,0.0,-3.107,10.77,,-2.747,0.0,5.511,-11.221,1.308,0.0,-0.516,44.042999,26.698999,,,0.0,,,,,,,,,,,,,0,,,,
12/31/1991,177.091003,84.706001,91.339996,0.0,-3.924,7.776,,26.684999,0.0,-37.062,15.356,-0.762,0.0,-3.984,-1.7,-1.34,,,0.0,,,,,,,,,,,,,0,,,,
03/31/1992,211.966995,113.025002,93.051003,0.0,-3.755,-4.263,,41.334,0.0,-17.652,0.988,0.408,0.0,-2.812,66.689003,-75.045998,,,0.0,,,,,,,,,,,,,0,,,,
06/30/1992,123.473,69.790001,85.427002,0.0,-3.323,15.441,,4.056,0.0,16.459,18.483999,0.576,0.0,-2.42,-81.964996,0.948,,,0.0,,,,,,,,,,,,,0,,,,
