Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1990,,,40.618,,40.618,40.618,,,,,,,,,,,,
06/30/1990,,,49.877998,,49.877998,49.877998,,,,,,,,,,,,
09/30/1990,,,46.212002,,46.212002,46.212002,,,,,,,,,,,,
12/31/1990,,,0.0,,45.674999,45.674999,,,,,,,,,,,,
03/31/1991,,,41.208,,41.208,41.208,,,,,,,,,,,,
06/30/1991,,,47.277,,47.277,47.277,,,,,,,,,,,,
09/30/1991,,,44.990002,,44.990002,44.990002,,,,,,,,,,,,
12/31/1991,,,0.0,,47.084,47.084,,,,,,,,,,,,
03/31/1992,,,40.237,,40.237,40.237,,,,,,,,,,,,
06/30/1992,,,51.171001,,51.171001,51.171001,,,,,,,,,,,,
09/30/1992,,,49.125,,49.125,49.125,,,,,,,,,,,,
12/31/1992,,,0.0,,51.547001,51.547001,,,,,,,,,,,,
03/31/1993,,,42.027,,42.027,42.027,,,,,,,,,,,,
06/30/1993,,,54.799,,54.799,54.799,,,,,,,,,,,,
09/30/1993,,,50.945999,,50.945999,50.945999,,,,,,,,,,,,
12/31/1993,,,0.0,,58.798,58.798,,,,,,,,,,,,
03/31/1994,,,50.915001,,50.915001,50.915001,,,,,,,,,,,,
06/30/1994,,,70.726997,,70.726997,70.726997,,,,,,,,,,,,
09/30/1994,,,71.399002,,71.399002,71.399002,,,,,,,,,,,,
12/31/1994,,,0.0,,84.741997,84.741997,,,,,,,,,,,,
03/31/1995,,,75.030998,,75.030998,75.030998,,,,,,,,,,,,
06/30/1995,,,106.248001,,106.248001,106.248001,,,,,,,,,,,,
09/30/1995,,,100.015999,,100.015999,100.015999,,,,,,,,,,,,
12/31/1995,,,0.0,,106.313004,106.313004,,,,,,,,,,,,
03/31/1996,,,98.754997,,98.754997,98.754997,,,,,,,,,,,,
06/30/1996,,,130.375,,130.375,130.375,,,,,,,,,,,,
