Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
02/20/1988,17.5625,,18.0,18.125,17.0625,,,
05/20/1988,18.4375,4.982206,17.4375,19.1875,16.3125,,,
08/20/1988,20.625,11.864407,18.4375,21.75,18.25,,,
11/20/1988,22.5,9.090909,20.5,25.875,20.125,,,
02/20/1989,23.5,4.444444,22.125,25.0,21.875,,,
05/20/1989,29.75,26.595745,23.625,30.0,22.125,1787.409788,,
08/12/1989,32.125,7.983193,29.875,36.25,27.5,1932.415121,,
11/04/1989,29.125,-9.338521,32.0,36.25,27.75,1752.392979,,
02/24/1990,24.875,-14.592275,29.0,29.875,24.125,1491.579656,,
05/19/1990,29.0,16.582915,24.5,29.125,24.25,1728.08102,,
08/11/1990,25.875,-10.775862,29.25,29.75,25.0,1532.498656,,
11/03/1990,24.0,-7.246377,25.75,27.0,21.125,1414.46402,,
02/23/1991,29.75,23.958333,24.0,30.25,23.75,1754.000505,,
05/18/1991,28.875,-2.941176,29.875,31.25,28.25,1719.015402,,
08/10/1991,24.625,-14.718615,28.75,30.375,24.625,1466.270968,,
11/02/1991,23.375,-5.076142,24.25,25.125,21.75,1392.051408,,
02/29/1992,25.125,7.486631,23.125,26.25,20.625,1497.12342,,
05/23/1992,20.375,-18.905473,24.875,25.125,19.75,1215.103896,,
08/15/1992,20.0,-1.840491,20.375,21.375,19.375,1192.839966,,
11/07/1992,19.0,-5.0,20.0,20.625,16.875,1133.330967,,
02/27/1993,21.125,11.184211,19.0,22.875,18.75,1260.528711,,
05/22/1993,25.0,18.343195,21.25,27.5,21.0,1492.374992,,
08/14/1993,24.875,-0.5,25.0,27.375,24.25,1485.112103,,
11/06/1993,23.25,-6.532663,25.125,25.625,22.0,1387.048522,,
02/26/1994,25.75,10.752688,23.25,26.125,22.125,1534.339462,,
05/21/1994,21.0,-18.446602,25.875,26.375,20.0,1248.218983,59.304325,
08/13/1994,20.375,-2.97619,21.125,22.25,19.5,1208.767254,59.188728,
11/04/1994,23.0,12.883436,20.25,25.5,20.0,1363.325035,59.075588,
02/25/1995,23.625,2.717391,23.0,24.5,21.25,1399.875788,59.025463,
05/20/1995,28.0,18.518519,23.625,28.25,22.75,1659.728027,59.025463,
08/12/1995,30.375,8.482143,28.125,32.625,27.75,1802.300597,59.012264,
11/04/1995,32.125,5.761317,30.375,32.625,28.75,1908.578352,59.08493,
02/24/1996,33.0,2.723735,32.5,35.125,30.75,1965.282028,59.16053,
05/18/1996,33.5,1.515152,32.75,33.75,30.875,1997.705481,59.16053,
08/10/1996,33.625,0.373134,33.5,36.125,33.125,2010.774974,59.382725,
11/02/1996,34.125,1.486989,33.5,35.5,32.5,2042.995501,59.549763,
02/22/1997,32.5,-4.761905,34.125,36.125,31.875,1949.935036,59.618233,
05/17/1997,33.0,1.538462,32.5,33.75,30.5,1980.725979,59.618233,
08/09/1997,32.5625,-1.325758,32.9375,34.125,32.1875,1957.592376,59.771599,
11/01/1997,30.625,-5.950096,32.625,34.0,28.375,1838.7901,59.867958,
02/22/1998,35.5625,16.122449,30.8125,35.8125,30.125,2155.051903,59.792126,
05/23/1998,43.0,20.913884,35.3125,43.375,34.75,2599.09201,60.34906,
08/15/1998,43.0625,0.145349,43.0,43.25,42.75,2602.955838,60.193825,
