Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/30/1980,,,,,,,,,,,,,20.667752,,
12/31/1980,,,,,,,,,,,,,19.040845,,
03/31/1981,,,,,,,,,,,,,18.709438,,
06/30/1981,,,,,,,,,,,,,16.329332,,
09/30/1981,,,,,,,,,,,,,15.907541,,
12/31/1981,,,,,,,,,,,,,18.016495,,
03/31/1982,,,,,,,,,,,,,13.437052,,
06/30/1982,,,,,,,,,,,,,12.653726,,
09/30/1982,,,,,,,,,,,,,13.979354,,
12/31/1982,,,,,,,,,,,,,13.858843,,
03/31/1983,,,,,,,,,,,,,15.726774,,
06/30/1983,,,,,,,,,,,,,17.23317,,
09/30/1983,,,,,,,,,,,,,15.907541,,
12/31/1983,,,,,,,,,,,,,14.76268,,
03/31/1984,,,,,,,,,,,,,15.063959,,
06/30/1984,,,,,,,,,,,,,15.063959,,
09/30/1984,,,,,,,,,,,,,15.244727,,
12/31/1984,,,,,,,,,,,,,13.437052,,
03/31/1985,,,,,,,,,,,,,14.76268,,
06/30/1985,,,,,,,,,,,,,14.099866,,
09/30/1985,,,,,,,,,,,,,14.581913,,
12/31/1985,,,,,,,,,,,,,16.389588,,
03/31/1986,,,,,,,,,,,,,13.437052,,
06/30/1986,,,,,,,,,,,,,13.196028,,
09/30/1986,,,,,,,,,,,,,13.256284,,
12/31/1986,,,,,,,,,,,,,13.557563,,
03/31/1987,,,,,,,,,,,,,16.690867,,
06/30/1987,,,,,,,,,,,,,17.715216,,
09/30/1987,,,,,,,,,,,,,21.330566,,
12/31/1987,,,,,,,,,,,,,17.474193,,
03/31/1988,,,,,,,,,,,,,17.65496,,
06/30/1988,,,,,,,,,,,,,16.871634,,
09/30/1988,,,,,,,,,,,,,17.775472,,
12/31/1988,,,,,,,,,,,,,18.257519,,
03/31/1989,,,,,,,,,,,,,21.149799,,
06/30/1989,,,,,,,,,,,,,21.270311,,
09/30/1989,,,,,,,,,,,,,23.319009,,
12/31/1989,,,,,,,,,,,,,24.46387,,
03/31/1990,,3184.036085,3184.036085,3184.036085,1.71028,,,,,,,,24.524126,3279.01974,
06/30/1990,,3118.725036,3268.608335,2915.113238,1.514596,,,,,,,,21.812613,3006.668787,
09/30/1990,16.772727,3179.572739,3341.300043,3015.855764,1.514268,,0.66534,,,0.899736,,,22.234404,3077.275649,
12/31/1990,19.856194,3024.207783,3142.212539,2678.819396,1.458332,,0.607523,3.854117,,0.712836,4.127945,8.496353,21.631846,2625.373205,
03/31/1991,18.401287,2632.092193,2765.698146,2511.267519,1.380739,,0.579952,4.243948,,0.683961,4.07745,8.498498,20.667752,2501.107981,
06/30/1991,20.320513,2506.729828,2670.636295,2337.619599,1.284762,,0.540647,4.55821,,0.725956,4.61449,10.263293,19.1011,2609.955319,
