Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/2000,15.9,42.1,25.7,58.0,,58.0,-109.9,,,,-109.9,,-21.6,-16.6,0.5,,,-17.1,,,0.0,0.0,0.0,,,,,-5.0,7.8,-16.2,47.5,,,,-23.5,0.1,-23.6,0.0,,2.1,,,
12/31/2000,84.8,5.4,24.1,77.9,,77.9,-22.6,,,,-22.6,,-12.7,-2.6,12.5,,,-15.1,,,0.0,0.0,0.0,,,,,-10.1,-89.5,-16.0,-61.4,,,,-12.1,1.6,-13.7,0.0,,-17.4,,,
03/31/2001,27.0,6.4,24.8,-31.5,,-31.5,27.3,,,,27.3,,-24.6,-23.8,0.9,,,-24.7,,,0.0,0.0,0.0,,,,,-0.8,-5.1,-16.0,13.9,,,,-3.0,0.0,-3.0,0.0,,-2.7,,,
06/30/2001,23.5,6.2,24.8,29.3,-5.0,34.3,-36.8,-8.3,23.1,4.8,-56.4,,-17.7,-24.3,0.6,,,-24.9,,,0.0,0.0,0.0,,,,,6.6,-7.1,-16.1,8.8,,,,0.2,0.2,0.0,0.0,,-1.3,,,
09/30/2001,43.9,8.0,25.1,4.2,,4.2,6.6,,,,6.6,,-28.6,-25.7,3.0,,,-28.7,,,0.0,0.0,0.0,,,,,-2.9,0.3,-16.0,16.3,,,,0.0,0.0,0.0,0.0,,15.6,,,
12/31/2001,28.4,-45.8,23.9,92.3,,92.3,-42.0,,,,-42.0,,-14.1,-26.1,0.0,,,-26.1,,,0.0,0.0,0.0,,,,,12.0,-18.4,-16.1,-2.3,,,,0.0,0.0,0.0,0.0,,-4.1,,,
03/31/2002,81.9,-11.1,22.8,29.3,,29.3,40.9,,,,40.9,,-12.7,-15.4,0.0,,,-15.4,,,0.0,0.0,0.0,,,,,2.7,-72.4,-16.1,-56.3,,,,0.0,0.0,0.0,0.0,,-3.2,,,
06/30/2002,182.0,-7.5,45.4,0.3,2.7,-2.4,143.8,9.6,83.8,13.7,36.7,,-23.4,-23.4,2.1,,,-25.5,,,,,,,,,,0.0,-111.0,-32.2,-78.8,,,,,,,,,47.6,,,
09/30/2002,33.4,-7.5,23.1,22.9,,22.9,-5.1,,,,-5.1,,-10.3,-10.4,0.0,,,-10.4,,,0.0,0.0,0.0,,,,,0.1,-18.1,-16.1,-2.0,,,,0.0,0.0,0.0,0.0,,5.0,,,
12/31/2002,-0.1,-39.7,21.5,20.1,,20.1,-2.0,,,,-2.0,,-6.1,-12.8,,,,-12.8,,,,,,,,,,6.7,-9.6,-4.9,-4.7,,,,,,,,,-15.8,,,
03/31/2003,45.2,-27.1,18.0,10.4,-13.3,23.7,43.9,-21.2,-3.0,6.8,61.3,,-5.9,-5.9,5.9,,,-11.8,,,,,,,,,,0.0,12.7,-4.8,17.5,,,,,,,,,52.0,,,
06/30/2003,-28.1,-26.0,19.1,11.1,-26.0,37.1,-32.3,-35.6,-7.6,3.8,7.1,,-16.2,-16.2,0.8,,,-17.0,,,0.0,0.0,0.0,,,,,0.0,-0.9,-4.9,3.3,,,,0.0,0.0,0.0,0.7,,-45.2,,,
09/30/2003,35.0,-28.8,18.6,36.4,-40.7,77.1,8.8,-36.2,15.2,4.2,25.6,,-24.9,-22.7,0.0,,,-22.7,,,0.0,0.0,0.0,,,,,-2.2,2.2,-4.9,7.1,,,,0.0,0.0,0.0,0.0,,12.3,,,
12/31/2003,29.9,-232.7,18.9,11.3,,11.3,232.4,,,,232.4,,-23.3,-19.8,3.1,,,-22.9,,,0.0,0.0,0.0,,,,,-3.5,-5.5,-4.8,-0.9,,,,0.0,0.0,0.0,0.2,,1.1,,,
03/31/2004,-0.2,-50.4,18.8,-1.6,0.0,-1.6,33.0,-62.2,-7.2,47.0,55.4,,-10.9,-10.9,1.2,,,-12.1,,,0.0,0.0,0.0,,,,,0.0,-1.2,0.0,-3.1,,,,1.9,1.9,0.0,0.0,,-12.3,,,
06/30/2004,21.8,26.6,19.1,120.0,0.0,120.0,-143.9,5.3,-26.3,56.9,-179.8,,-20.8,-13.1,0.0,,,-13.1,,,0.0,0.0,0.0,,,,,-7.7,-4.3,-4.9,-0.1,,,,0.0,0.0,0.0,0.7,,-3.3,,,
09/30/2004,-13.1,8.6,18.5,-3.4,0.0,-3.4,-36.8,-27.4,-9.7,70.5,-70.2,,-14.8,-14.3,0.0,,,-14.3,,,0.0,0.0,0.0,,,,,-0.5,226.5,-4.8,-2.4,,,,232.9,232.9,0.0,0.8,,198.6,,,
12/31/2004,15.6,35.0,19.7,-102.5,-0.4,-102.1,63.4,5.9,-53.6,,111.1,,-8.1,-5.0,5.4,,,-10.4,,,0.0,0.0,0.0,,,,,-3.1,-19.3,-11.5,-10.3,,,,2.5,2.5,0.0,0.0,,-11.8,,,
03/31/2005,-4.7,61.0,17.8,12.1,-0.4,12.5,-95.6,-67.7,-55.1,,27.2,,-7.8,-7.8,0.0,,,-7.8,,,0.0,0.0,0.0,,,,,0.0,-7.1,-5.8,-5.8,,,,4.5,4.5,0.0,0.0,,-19.6,,,
06/30/2005,64.5,91.7,19.2,17.4,4.6,12.8,-63.8,-4.1,-54.4,,-5.3,,-30.9,-13.2,0.0,,,-13.2,,,0.0,0.0,0.0,,,,,-17.7,-11.6,-5.7,-7.7,,,,1.8,1.8,0.0,0.0,,22.0,,,
09/30/2005,135.8,88.3,18.7,14.7,2.3,12.4,14.1,3.7,19.3,,-8.9,,-24.1,-23.5,0.0,,,-23.5,,,0.0,0.0,0.0,,,,,-0.6,6.8,-5.9,-0.9,,,,13.6,13.6,0.0,0.0,,118.5,,,
12/31/2005,27.0,118.8,21.6,-188.3,-98.5,-89.8,74.9,-10.6,2.3,,83.2,,-46.4,-45.0,0.6,,,-45.6,,,0.0,0.0,0.0,,,,,-1.4,10.4,-9.7,-11.3,,,,6.2,6.2,0.0,25.2,,-9.0,,,
03/31/2006,36.0,106.5,19.3,12.5,0.3,12.2,-102.3,-70.1,-94.6,,62.4,,-53.3,-53.1,0.0,,,-53.1,,,0.0,0.0,0.0,,,,,-0.2,13.7,-9.9,-1.6,,,,25.2,25.2,0.0,0.0,,-3.6,,,
06/30/2006,-4.1,144.3,21.1,-11.8,-3.6,-8.2,-157.7,-48.2,-133.9,,24.4,,-49.5,-49.5,1.5,,,-51.0,,,0.0,0.0,0.0,,,,,0.0,7.7,-10.1,-0.8,,,,18.6,18.6,0.0,0.0,,-45.9,,,
09/30/2006,150.4,160.2,22.0,50.1,10.7,39.4,-81.9,-141.2,-303.4,,362.7,,-58.3,-58.5,0.3,,,-58.8,,,0.0,0.0,0.0,,,,,0.2,0.6,-10.0,-3.8,,,,14.4,14.4,0.0,0.0,,92.7,,,
12/31/2006,129.3,163.1,23.8,-116.2,2.0,-118.2,58.6,90.7,340.3,,-372.4,,-74.7,-75.2,0.2,,,-75.4,,,0.0,0.0,0.0,,,,,0.5,41.8,-13.1,-0.9,,,,55.8,55.8,0.0,0.0,,96.4,201.4,47.6,
03/31/2007,124.3,197.8,23.6,14.3,14.2,0.1,-111.4,-75.9,-156.0,,120.5,,-57.7,-57.7,0.0,,,-57.7,,,0.0,0.0,0.0,,,,,0.0,-20.5,-13.2,-11.0,,,,3.7,3.7,0.0,0.0,,46.1,,,
06/30/2007,112.5,206.5,25.0,-0.7,-5.0,4.3,-118.3,-23.1,-99.3,,4.1,,-89.6,-89.6,4.2,,,-93.8,,,0.0,0.0,0.0,,,,,0.0,-41.7,-13.3,-2.0,,,,23.7,23.7,0.0,-50.1,,-18.8,,,
09/30/2007,294.0,193.9,26.6,-7.4,-7.2,-0.2,80.9,61.8,83.2,,-64.1,,-137.5,-129.5,,,,-129.5,,,0.0,0.0,0.0,,,,,-8.0,-22.5,-13.3,-11.8,,,,2.6,2.6,0.0,0.0,,134.0,,,
12/31/2007,229.1,148.9,27.7,-72.3,53.5,-125.8,124.8,-4.1,54.7,,74.2,,-166.9,-166.4,0.0,,,-166.4,,,0.0,0.0,0.0,,,,,-0.5,-102.5,-18.3,0.9,,,,-35.0,26.2,-61.2,-50.1,,-40.3,287.2,42.9,
03/31/2008,66.0,142.0,27.3,19.0,25.3,-6.3,-122.3,-63.8,-169.3,80.9,29.9,,-111.7,-111.7,0.3,,,-112.0,,,0.0,0.0,0.0,,,,,0.0,-109.6,-18.2,-5.6,,,,-61.2,1.1,-62.3,-24.6,,-155.3,,,
06/30/2008,30.3,168.9,29.2,-5.9,1.6,-7.5,-161.9,-22.3,-85.8,,-53.8,,-143.9,-143.4,0.0,,,-143.4,,,0.0,0.0,0.0,,,,,-0.5,-68.8,-18.2,0.2,,,,-16.9,9.2,-26.1,-33.9,,-182.4,,,
09/30/2008,248.3,144.1,30.2,34.7,37.6,-2.9,39.3,-6.2,87.3,,-41.8,,-108.2,-108.7,1.0,,,-109.7,,,0.0,0.0,0.0,,,,,0.5,-162.2,-17.7,-6.8,,,,-171.6,,-171.6,33.9,,-22.1,,,
12/31/2008,409.9,110.9,32.1,-0.6,64.5,-65.1,267.5,214.0,196.4,,-142.9,,-150.1,-149.7,0.9,,,-150.6,,,0.0,0.0,0.0,,,,,-0.4,-78.0,-17.3,-35.4,,,,-9.5,0.0,-9.5,-15.8,,181.8,,,
03/31/2009,168.9,5.9,32.3,-9.6,-38.5,28.9,140.3,81.7,141.3,-45.9,-36.8,0.0,-109.2,-108.6,0.0,0.0,0.0,-108.6,-108.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,-23.6,-17.6,-5.2,0.0,0.0,-5.2,-0.7,0.0,-0.7,-0.1,0.0,36.1,,,
06/30/2009,-87.6,-13.4,32.1,-180.4,146.8,-327.2,74.1,50.6,53.3,3.8,-33.6,0.0,-103.6,-104.2,0.0,0.0,0.0,-104.2,-104.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,535.9,-18.5,571.5,0.0,754.9,-183.4,0.5,0.5,0.0,-17.6,0.0,344.7,,,
09/30/2009,68.1,1.4,32.2,-0.6,-12.8,12.2,35.1,-17.6,-44.4,46.6,50.5,0.0,-89.8,-89.8,5.5,5.5,0.0,-95.3,-95.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7,0.0,-3.2,0.0,2.7,-5.9,0.0,0.0,0.0,0.5,0.0,-24.4,,,
12/31/2009,69.1,37.8,36.0,39.9,28.1,11.8,-44.6,26.7,-82.4,25.6,-14.5,0.0,-151.1,-107.3,0.0,,0.0,-107.3,-107.3,0.0,0.0,0.0,0.0,-38.9,0.0,-38.9,0.0,-4.9,-35.5,-34.5,0.6,0.0,0.7,-0.1,0.1,0.8,-0.7,-1.7,0.0,-117.5,,,
03/31/2010,-72.0,18.2,34.6,32.0,24.8,7.2,-156.8,-80.5,-145.6,88.1,-18.8,0.0,-50.6,-51.2,0.0,,,-51.2,-51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-22.7,-17.7,-5.2,,0.0,-5.2,1.9,1.9,0.0,-1.7,0.0,-145.3,,,
06/30/2010,-468.2,36.4,35.2,22.0,11.2,10.8,-561.8,-96.8,-81.8,-33.2,-350.0,0.0,-46.0,-46.4,0.0,,,-46.4,-46.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-12.3,-17.6,-0.1,,,-0.1,0.3,0.3,0.0,5.1,,-526.5,,,
09/30/2010,129.5,1.0,36.2,44.7,34.0,10.7,47.6,-53.7,40.9,48.5,11.9,0.0,-35.8,-35.6,0.0,,0.0,-35.6,-35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-29.1,-17.7,-5.1,,0.9,-6.0,0.0,0.0,0.0,-6.3,0.0,64.6,,,
12/31/2010,91.0,15.1,35.5,45.8,32.2,13.6,-5.4,77.6,-12.5,-17.9,-52.6,0.0,-84.4,-85.9,0.0,,0.0,-85.9,-85.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-17.6,-17.8,2.0,,2.0,0.0,0.1,0.3,-0.2,-1.9,0.0,-11.0,,,
03/31/2011,-50.3,56.3,37.4,3.8,-2.4,6.2,-147.8,-148.6,-207.4,111.1,97.1,0.0,-41.7,-42.2,0.0,0.0,0.0,-42.2,-42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,476.0,-17.6,498.0,0.0,503.2,-5.2,1.9,1.9,0.0,-6.3,0.0,384.0,,,
06/30/2011,-21.7,64.0,43.2,-6.0,-10.7,4.7,-122.9,-29.1,-100.4,-48.6,55.2,0.0,-402.6,-55.5,0.0,0.0,0.0,-55.5,-55.5,0.0,0.0,0.0,0.0,-349.2,0.0,-349.2,0.0,2.1,-24.2,-19.1,-9.0,,,,-2.1,,,6.0,0.0,-448.5,,,
09/30/2011,179.5,62.3,46.6,51.2,43.2,8.0,19.4,38.8,30.2,-11.4,-38.2,0.0,-70.7,-71.1,0.0,0.0,0.0,-71.1,-71.1,0.0,0.0,0.0,0.0,0.0,-349.2,349.2,0.0,0.4,-45.1,-26.2,-17.9,0.0,0.0,-17.9,0.3,0.3,0.0,-1.3,0.0,63.7,,,
12/31/2011,189.3,31.7,47.2,32.1,22.6,9.5,78.3,60.1,50.3,-1.1,-31.0,,-109.7,-106.7,2.7,2.7,0.0,-109.4,-109.4,0.0,0.0,0.0,0.0,0.0,349.2,-349.2,0.0,-3.0,-130.5,-11.8,-118.0,0.0,0.0,-118.0,-0.9,0.0,-0.9,0.2,0.0,-50.9,,,
03/31/2012,-18.2,56.2,48.0,1.6,-12.0,13.6,-124.0,-44.0,-127.1,15.2,31.9,0.0,-69.0,-69.9,0.0,0.0,0.0,-69.9,-69.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,-43.1,-19.1,-1.4,0.0,0.0,-1.4,-23.1,0.2,-23.3,0.5,0.0,-130.3,,,
06/30/2012,78.0,56.4,48.2,12.0,-5.6,17.6,-38.6,8.9,-1.2,-54.2,7.9,0.0,-95.8,-95.8,0.0,0.0,0.0,-95.8,-95.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.2,-19.1,-4.1,0.0,0.3,-4.4,0.5,0.5,0.0,0.5,0.0,-40.0,,,
09/30/2012,186.0,35.3,48.9,0.3,-15.3,15.6,101.5,58.5,52.4,-42.4,33.0,0.0,-79.3,-78.4,1.5,1.5,0.0,-79.9,-79.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,-36.0,-19.1,-21.2,0.0,0.0,-21.2,-17.7,5.7,-23.4,22.0,0.0,70.7,,,
12/31/2012,181.7,10.5,48.9,48.0,13.5,34.5,74.3,72.4,-76.4,90.6,-12.3,,-134.6,-134.6,1.8,1.8,0.0,-136.4,-136.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.5,-19.2,-0.1,0.0,0.0,-0.1,-4.3,,,0.1,0.0,23.6,,,
03/31/2013,-57.4,10.0,48.5,54.2,36.0,18.2,-170.1,-68.2,-0.9,-20.4,-80.6,,-86.2,-86.9,0.0,0.0,0.0,-86.9,-86.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-23.0,-19.2,-0.1,0.0,0.0,-0.1,-3.7,3.0,-6.7,0.0,0.0,-166.6,,,
06/30/2013,115.4,4.4,48.4,39.0,21.1,17.9,23.6,26.0,32.5,-33.8,-1.1,0.0,-137.0,-136.8,0.0,0.0,0.0,-136.8,-136.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-42.3,-37.2,-5.2,0.0,0.6,-5.8,-0.4,0.0,-0.4,0.5,0.0,-63.9,,,
09/30/2013,169.4,-33.8,46.6,38.8,19.0,19.8,117.8,31.0,95.1,-23.2,14.9,,-171.5,-171.8,0.0,0.0,0.0,-171.8,-171.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,463.7,-19.3,488.2,0.0,499.4,-11.2,0.0,0.0,0.0,-5.2,0.0,461.6,,,
12/31/2013,141.0,173.4,46.4,-339.3,-6.0,-333.3,260.5,52.3,19.9,69.6,118.7,0.0,383.7,-217.2,0.0,0.0,0.0,-217.2,-217.2,0.0,0.0,0.0,0.0,600.9,600.9,0.0,0.0,0.0,-33.6,-1.2,-14.4,0.0,0.0,-14.4,2.6,2.6,0.0,-20.6,0.0,491.1,,,
03/31/2014,-56.9,-20.0,44.0,4.6,-1.7,6.3,-85.5,-28.6,-82.6,45.9,-20.2,,-108.9,-39.6,0.0,0.0,0.0,-39.6,-39.6,0.0,0.0,0.0,0.0,-71.1,0.0,-71.1,0.0,1.8,-23.3,-19.3,-0.1,0.0,0.0,-0.1,0.0,0.0,0.0,-3.9,0.0,-189.1,,,
06/30/2014,19.4,-4.0,43.5,22.2,12.2,10.0,-42.3,-91.1,4.6,36.3,7.9,,-79.4,-58.3,0.0,0.0,0.0,-58.3,-58.3,0.0,0.0,0.0,0.0,-21.4,0.0,-21.4,0.0,0.3,-422.6,-19.3,-403.3,0.0,0.0,-403.3,-3.9,0.0,-3.9,3.9,0.0,-482.6,,,
09/30/2014,-0.7,-0.7,44.1,16.5,4.5,12.0,-60.6,29.8,-10.6,-74.2,-5.6,0.0,-59.8,-59.6,0.0,0.0,0.0,-59.6,-59.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-30.4,-19.2,-11.3,0.0,0.0,-11.3,0.1,0.1,0.0,0.0,0.0,-90.9,,,
12/31/2014,94.1,22.1,45.2,3.7,16.7,-13.0,23.1,19.6,-55.1,74.1,-15.5,0.0,-68.1,-67.7,0.3,0.3,0.0,-68.0,-68.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.4,0.0,0.0,-20.7,-19.3,-0.2,0.0,0.0,-0.2,0.0,0.0,0.0,-1.2,0.0,5.3,,,
03/31/2015,12.0,10.0,45.6,10.1,5.0,5.1,-53.7,-87.3,0.3,2.7,30.6,,-22.5,-22.6,0.0,0.0,0.0,-22.6,-22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-21.0,-19.3,-0.3,0.0,0.0,-0.3,0.0,0.0,0.0,-1.4,0.0,-31.5,,,
06/30/2015,79.5,-16.4,48.0,-9.6,-14.6,5.0,57.5,97.5,-0.4,-72.0,32.4,0.0,-41.3,-40.7,0.0,0.0,0.0,-40.7,-40.7,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,0.0,-0.1,-25.3,-19.3,-6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,12.9,,,
09/30/2015,17.4,-144.6,47.8,25.4,19.2,6.2,88.8,95.9,116.8,-120.4,-3.5,0.0,-36.2,-36.2,0.0,0.0,0.0,-36.2,-36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.6,-19.3,-15.3,,,-15.3,0.0,0.0,0.0,0.0,0.0,-53.4,,,
12/31/2015,22.5,-226.9,48.5,63.5,-127.6,191.1,137.4,97.2,84.5,-21.6,-22.7,,-45.1,-45.0,0.0,,,-45.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-25.1,-8.6,-0.5,,,,0.0,0.0,0.0,-16.0,0.0,-47.7,,,
03/31/2016,-61.5,-101.2,44.1,-28.2,-38.7,10.5,23.8,-42.2,105.3,-43.2,3.9,0.0,-68.7,-69.5,0.0,0.0,0.0,-69.5,-69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,137.3,-8.6,152.0,0.0,152.2,-0.2,0.0,0.0,0.0,-6.1,0.0,7.1,,,
06/30/2016,27.9,-18.8,43.7,-17.5,-23.7,6.2,20.5,-50.0,72.0,5.9,-7.4,0.0,-74.8,-75.8,0.0,0.0,0.0,-75.8,-75.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,212.3,-8.6,237.4,0.0,237.8,-0.4,0.0,0.0,0.0,-16.5,0.0,165.4,,,
09/30/2016,-78.1,-530.8,42.4,354.3,-15.7,370.0,56.0,38.5,15.4,-22.9,25.0,0.0,-29.3,-29.6,0.0,,,-29.6,-29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-26.5,-8.6,-1.9,,,,0.0,0.0,0.0,-16.0,0.0,-133.9,,,
12/31/2016,68.0,9.9,40.1,-23.3,-41.7,18.4,41.3,1.9,42.0,9.0,-11.6,0.0,-27.2,-25.1,2.2,2.2,0.0,-27.3,-27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1,0.4,0.0,0.4,,,,0.0,0.0,0.0,0.0,0.0,41.2,,,
03/31/2017,-110.2,17.5,40.3,-123.3,1.2,-124.5,-44.7,-52.5,-14.9,47.2,-24.5,0.0,-22.2,-24.8,0.0,0.0,0.0,-24.8,-24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,62.6,0.0,67.4,0.0,67.7,-0.3,0.0,0.0,0.0,-4.8,0.0,-69.8,,,
06/30/2017,24.7,10.1,40.3,2.8,6.4,-3.6,-28.5,-34.0,-24.3,11.0,18.8,0.0,-29.8,-30.5,0.0,0.0,0.0,-30.5,-30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-0.1,0.0,-1.5,,,,0.0,0.0,0.0,1.4,0.0,-5.2,,,
09/30/2017,31.7,-121.2,40.1,127.7,-5.9,133.6,-14.9,12.7,-24.9,-2.0,-0.7,0.0,-30.1,-30.0,0.0,0.0,0.0,-30.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-31.3,0.0,-31.3,,,,0.0,0.0,0.0,0.0,0.0,-29.7,,,
