Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
03/31/1993,2.3125,,2.291667,2.75,2.291667,308.802007,,,
06/30/1993,2.708333,17.117117,2.3125,2.854167,2.0,363.122511,133.536003,,
09/30/1993,2.9375,8.461538,2.645833,3.166667,2.354167,394.976247,134.076004,,
10/31/1993,2.822917,-3.900709,2.979167,3.0,2.729167,633.83514,134.076004,,
01/31/1994,3.885417,37.638376,2.833333,3.916667,2.833333,885.828401,224.532005,,
04/30/1994,3.0,-22.788204,3.833333,4.166667,2.333333,685.440033,227.988007,,
07/31/1994,3.0,0.0,3.020833,3.270833,2.25,692.496002,228.480011,,
10/31/1994,5.880208,96.006944,3.041667,6.104167,2.875,1431.854237,230.832001,,
01/31/1995,5.5,-6.465899,5.895833,5.895833,5.395833,1344.948017,243.503998,,
04/30/1995,5.645833,2.651515,5.4375,7.1875,5.229167,1389.349248,244.536003,,
07/31/1995,7.1875,27.306273,5.708333,7.375,4.958333,1919.838836,246.084,,
10/31/1995,12.0,66.956522,7.083333,12.291667,6.75,3188.159928,263.208,,
01/31/1996,10.270833,-14.409722,11.916667,14.875,8.291667,2779.287377,265.679993,,
04/30/1996,8.666667,-15.618661,10.208333,11.583333,6.833333,2356.536052,270.599991,,
07/31/1996,5.833333,-32.692308,8.666667,9.291667,5.291667,1603.244965,271.908005,,
10/31/1996,4.5,-22.857143,5.791667,6.916667,4.3125,1249.128,274.841995,,
01/31/1997,4.875,8.333333,4.458333,6.708333,4.375,1359.715502,277.584,,
04/30/1997,3.6875,-24.358974,4.916667,4.9375,3.479167,1030.073607,278.916,,
07/31/1997,4.197917,13.841808,3.6875,4.875,3.645833,1182.35165,279.341995,,
10/31/1997,5.4375,29.528536,4.1875,6.0625,3.9375,1543.064654,281.652008,,
01/31/1998,6.229167,14.559387,5.5,6.96875,4.5,1787.758382,283.782005,,
04/30/1998,8.864583,42.307692,6.333333,9.15625,6.291667,2589.114366,286.998001,,
07/31/1998,8.291667,-6.462985,8.885417,11.322917,6.916667,2951.169985,292.074005,,
10/31/1998,8.416667,1.507538,8.333333,8.770833,5.697917,3005.860968,355.919998,,
01/31/1999,15.166667,80.19802,8.333333,17.458333,8.104167,5560.828156,357.131996,,
04/30/1999,14.354167,-5.357143,15.322917,18.458333,12.25,5335.357711,366.64801,,
07/31/1999,13.635417,-5.007257,14.25,16.552083,11.729167,5354.628125,371.694008,,
10/31/1999,14.5625,6.799083,13.583333,17.875,11.25,5517.41074,375.252014,,
01/31/2000,30.15625,107.081545,14.78125,45.0,13.84375,12128.421702,378.877991,,
04/30/2000,17.96875,-40.414508,31.09375,36.375,15.0,7304.117008,402.186005,,
07/31/2000,17.0,-5.391304,18.5625,23.09375,12.875,6946.200102,406.880798,,
10/31/2000,30.71875,80.698529,18.3125,30.9375,17.125,12712.217093,412.562195,,
01/31/2001,19.75,-35.707019,30.46875,34.65625,15.53125,8241.043106,413.825806,,
04/30/2001,16.02,-18.886076,19.625,23.6875,11.3125,6700.94188,417.267212,,
07/31/2001,17.19,7.303371,15.86,20.375,14.925,7237.883914,418.286804,,
10/31/2001,20.11,16.98662,17.25,21.865,14.27,8529.209535,422.44519,,
01/31/2002,19.625,-2.411735,20.225,23.525,18.475,8348.106011,424.127808,,
04/30/2002,19.59,-0.178344,19.5,20.905,17.26,8290.979787,425.381195,,
07/31/2002,21.99,12.251149,19.505,25.065,18.425,9286.99272,423.225006,,
10/31/2002,25.96,18.053661,21.875,26.74,19.43,10655.935309,418.327209,,
01/31/2003,22.05,-15.061633,25.98,27.5205,21.645,9071.512708,410.475189,,
04/30/2003,19.41,-11.972789,22.065,25.75,16.65,7966.870719,411.406403,,
07/31/2003,21.565,11.102524,19.39,24.59,19.05,8603.22736,410.451813,,
10/31/2003,25.05,16.160445,21.28,25.62,20.835,9944.549565,397.752808,,
