Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
05/31/1989,,5.269,0.15,0.154,-9.055,-3.482,,,,,,,,,,,,,,,,,
08/31/1989,,5.783,0.425,0.123,-6.884,-0.553,,,,,,,,,,,,,,,,,
11/30/1989,,5.493,0.329,0.114,3.853,9.789,,,,,,,,,,,,,,,,,
02/28/1990,,5.955,0.572,0.557,-6.987,0.097,,,,,,,,,,,,,,,0.097,,
05/31/1990,,7.107,0.651,0.282,-13.745,-5.705,,,,,,,,,,,,,,,,,
08/31/1990,,8.51,0.911,0.138,-4.146,5.413,,,,,,,,,,,,,,,,,
11/30/1990,,9.396,0.996,0.734,3.785,14.911,,,,,,,,,,,,,,,,,
02/28/1991,,10.904,1.342,-0.908,-3.154,8.184,,,,,,,,,,,,,,,8.184,,
03/31/1991,,12.187,1.37,0.58,6.777,20.914,,,,,,,,,,,,,,,,,
08/31/1991,,13.954,1.84,0.556,-21.142,-4.792,,,,,,,,,,,,,,,,,
11/30/1991,,15.342,2.001,-0.271,-4.613,12.459,,,,,,,,,,,,,,,,,
02/29/1992,,16.516001,2.311,-1.037,4.613,22.403,,,,,,,,,,,,,,,22.403,,
05/31/1992,,17.589001,2.582,0.074,-5.424,14.821,,,,,,,,,,,,,,,,,
08/31/1992,,19.274,2.946,0.352,2.029,24.601,,,,,,,,,,,,,,,,,
11/30/1992,,22.120001,2.897,0.267,-5.484,19.799999,,,,,,,,,,,,,,,,,
02/28/1993,,24.471,3.782,-0.67,1.278,28.861,,,,,,,,,,,,,,,28.861,,
05/31/1993,,26.229,3.713,-3.676,-7.785,18.481001,,,,,,,,,,,,,,,,,
08/31/1993,,28.274,4.105,1.271,-17.865999,15.784,,,,,,,,,,,,,,,,,
11/30/1993,,31.17,4.717,4.198,10.335,50.419998,,,,,,,,,,,,,,,,,
02/28/1994,,33.545,4.799,-6.096,15.121,47.369,,,,,,,,,,,,,,,47.369,,
05/31/1994,,36.16,5.511,-1.046,-1.677,38.948002,,,,,,,,,,,,,,,,,
08/31/1994,,38.465,6.364,0.947,-20.297001,25.479,,,,,,,,,,,,,,,,,
11/30/1994,,41.830002,7.155,-0.554,-13.357,35.074001,,,,,,,,,,,,,,,,,
02/28/1995,,45.52,7.801,-3.535,3.242,53.028,,,,,,,,,,,,,,,,,
05/31/1995,,46.262001,8.505,5.067,6.228,66.061996,,,-18.66,,,,,,,,,,,,,,
08/31/1995,,51.389,7.962,-0.565,-30.18,28.606001,,,-15.001,,,,,,,,,,,,,,
11/30/1995,,54.285999,9.574,-3.995,-14.309,45.556,,,-16.320999,,,,,,,,,,,,,,
02/29/1996,,-7.451,6.698,-38.745998,-21.490999,-60.990002,,,-17.778,,,,,,,,,,,,,,
05/31/1996,,57.189999,10.794,6.256,6.653,80.892998,,,-19.679001,,,,,,,,,,,,,,
08/31/1996,,36.908001,14.189,-17.575001,-31.697001,1.825,,,-31.719999,,,,,,,,,,,,,,
11/30/1996,,67.741997,11.95,2.128,-28.893,52.926998,,,-16.777,,,,,,,,,,,,,,
02/28/1997,,60.336,12.771,-4.566,-15.207,53.334,-40.190999,0.0,-26.191999,-111.578,97.579,0.0,24.607,0.0,8.577,0.0,0.0,15.859,0.0,0.171,37.75,,
05/31/1997,,58.824001,17.943001,-1.968,-67.676003,7.123,-60.250999,0.0,-26.594999,0.0,0.0,-33.655998,11.442,0.0,0.0,0.0,0.0,11.611,0.0,-0.169,-41.686001,,
08/31/1997,,57.587002,16.933001,-7.932,-70.261002,-3.673,18.962,0.0,-19.922001,0.0,0.0,38.883999,5.492,0.0,0.0,0.0,0.0,4.915,0.0,0.577,20.781,,
11/30/1997,,19.898001,15.329,2.313,4.27,41.810001,-32.511002,0.0,-17.52,0.0,0.0,-14.991,3.704,0.0,0.0,0.0,0.0,3.882,0.0,-0.178,13.003,,
02/28/1998,,-263.371002,15.076,177.102005,75.421997,4.229,-16.374001,0.0,-10.227,0.0,0.0,-6.147,12.297,0.0,0.0,0.0,0.0,3.148,0.0,9.149,0.152,,
