Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
11/30/2008,0.0,35.401,0.0,35.401,0.0,22.085,0.0,22.085,0.0,1.540153,0.0,1.540153,0.0,0.521904,0.0,0.521904,
02/28/2009,0.0,24.398,0.0,24.398,0.0,14.512,0.0,14.512,0.0,1.730838,0.0,1.730838,0.0,0.46088,0.0,0.46088,
05/31/2009,0.0,6.875,0.0,6.875,0.0,35.075,0.0,35.075,0.0,0.485631,0.0,0.485631,0.0,0.133003,0.0,0.133003,
08/31/2009,0.0,10.874,0.0,10.874,0.0,5.766,0.0,5.766,0.0,0.753878,0.0,0.753878,0.0,0.204481,0.0,0.204481,
11/30/2009,0.0,15.894,0.0,15.894,0.0,9.195,0.0,9.195,0.0,1.076102,0.0,1.076102,0.0,0.282799,0.0,0.282799,
02/28/2010,0.0,17.989,0.0,17.989,0.0,15.652,0.0,15.652,0.0,1.20673,0.0,1.20673,0.0,0.330081,0.0,0.330081,
05/31/2010,0.0,7.438,0.0,7.438,0.0,9.909,0.0,9.909,0.0,0.49205,0.0,0.49205,0.0,0.130645,0.0,0.130645,
08/31/2010,0.0,5.483,0.0,5.483,0.0,4.314,0.0,4.314,0.0,0.344243,0.0,0.344243,0.0,0.086106,0.0,0.086106,
11/30/2010,0.0,10.186,0.0,10.186,0.0,6.6,0.0,6.6,0.0,0.596675,0.0,0.596675,0.0,0.159544,0.0,0.159544,
02/28/2011,0.0,5.09,0.0,5.09,0.0,3.938,0.0,3.938,0.0,0.281465,0.0,0.281465,0.0,0.076972,0.0,0.076972,
05/31/2011,0.0,9.871,0.0,9.871,0.0,4.724,0.0,4.724,0.0,0.506367,0.0,0.506367,0.0,0.141915,0.0,0.141915,
08/31/2011,0.0,6.342,0.0,6.342,0.0,6.777,0.0,6.777,0.0,0.336656,0.0,0.336656,0.0,0.089856,0.0,0.089856,
11/30/2011,0.0,5.966,0.0,5.966,0.0,10.284,0.0,10.284,0.0,0.311425,0.0,0.311425,0.0,0.082868,0.0,0.082868,
02/29/2012,0.0,11.526,0.0,11.526,0.0,8.661,0.0,8.661,0.0,0.570935,0.0,0.570935,0.0,0.160819,0.0,0.160819,
05/31/2012,0.0,8.805,0.0,8.805,0.0,14.481,0.0,14.481,0.0,0.436783,0.0,0.436783,0.0,0.119425,0.0,0.119425,
08/31/2012,0.0,5.78,0.0,5.78,0.0,4.166,0.0,4.166,0.0,0.27428,0.0,0.27428,0.0,0.074073,0.0,0.074073,
11/30/2012,0.0,9.192,0.0,9.192,0.0,8.384,0.0,8.384,0.0,0.442765,0.0,0.442765,0.0,0.112296,0.0,0.112296,
02/28/2013,0.0,7.333,0.0,7.333,0.0,5.722,0.0,5.722,0.0,0.336687,0.0,0.336687,0.0,0.08891,0.0,0.08891,
05/31/2013,0.0,12.379,0.0,12.379,0.0,8.206,0.0,8.206,0.0,0.560892,0.0,0.560892,0.0,0.152198,0.0,0.152198,
08/31/2013,,11.504,0.0,,,,,,0.0,0.488375,0.0,0.488375,0.0,0.125675,0.0,0.125675,
11/30/2013,0.0,11.502,0.0,11.502,0.0,6.538,0.0,6.538,0.0,0.475732,0.0,0.475732,0.0,0.127384,0.0,0.127384,
02/28/2014,0.0,3.701,0.0,3.701,0.0,8.502,0.0,8.502,0.0,0.159497,0.0,0.159497,0.0,0.045533,0.0,0.045533,
05/31/2014,0.0,3.034,0.0,3.034,0.0,6.702,0.0,6.702,0.0,0.124842,0.0,0.124842,0.0,0.036904,0.0,0.036904,
08/31/2014,0.0,14.084,0.0,14.084,0.0,3.646,0.0,3.646,0.0,0.623084,0.0,0.623084,0.0,0.16609,0.0,0.16609,
11/30/2014,0.0,12.367,0.0,12.367,0.0,10.334,0.0,10.334,0.0,0.54869,0.0,0.54869,0.0,0.139426,0.0,0.139426,
02/28/2015,0.0,7.873,0.0,7.873,0.0,15.687,0.0,15.687,0.0,0.347752,0.0,0.347752,0.0,0.09178,0.0,0.09178,
05/31/2015,0.0,15.137,0.0,15.137,0.0,5.608,0.0,5.608,0.0,0.649395,0.0,0.649395,0.0,0.168835,0.0,0.168835,
08/31/2015,0.0,5.792,0.0,5.792,0.0,46.038,0.0,46.038,0.0,0.24805,0.0,0.24805,0.0,0.060386,0.0,0.060386,
11/30/2015,0.0,16.376,0.0,16.376,0.0,21.278,0.0,21.278,0.0,0.681965,0.0,0.681965,0.0,0.160217,0.0,0.160217,
02/29/2016,0.0,13.521,0.0,13.521,0.0,21.327,0.0,21.327,0.0,0.544058,0.0,0.544058,0.0,0.136601,0.0,0.136601,
05/31/2016,0.0,5.32,0.0,5.32,0.0,15.348,0.0,15.348,0.0,0.211846,0.0,0.211846,0.0,0.053704,0.0,0.053704,
08/31/2016,0.0,4.27,0.0,4.27,0.0,12.787,0.0,12.787,0.0,0.173754,0.0,0.173754,0.0,0.041365,0.0,0.041365,
