Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,6881.293945,198.420006,27.221001,171.199005,1300.616943,,,928.971008,,,,,866.515015,,,,,3294.522949,2973.459961,5417.123047,-2443.663086,277.359009,,,335.951996,,,,,,335.951996,3586.770966,,443.002991,443.002991,,,,857.403992,,,,,,1383.343018,,,1383.343018,2683.75,95.209,,,,,758.43103,,,758.43103,853.64003,3537.39003,0.0,405.821014,,,-52.592999,,2990.676006,3343.904022,0.0,3343.904022,6881.294052,
12/31/1992,6941.23584,258.176994,116.575996,141.600998,1244.395996,,,863.807983,,,,,865.356995,,,,,3231.738037,3099.238037,5497.141113,-2397.903076,270.639008,,,339.621002,,,,,,339.621002,3709.498047,,597.226013,597.226013,,,,916.263,,,,,,1269.019044,,,1269.019044,2782.508057,110.017998,,,,,701.06897,,,701.06897,811.086968,3593.595025,0.0,442.390015,,,-52.592999,,2957.843976,3347.640992,0.0,3347.640992,6941.236017,
03/31/1993,7136.143066,253.704002,51.515999,202.188004,1345.446045,,,887.903992,,,,,866.679016,,,,,3353.73291,3162.751953,5643.484863,-2480.73291,267.759003,,,351.898987,,,,,,351.898987,3782.409943,,501.569,501.569,,,,872.578003,,,,,,1627.960907,,,1627.960907,3002.10791,108.383003,,,,,585.883972,,,585.883972,694.266975,3696.374886,0.0,449.630005,,,-52.493,,3042.630939,3439.767944,0.0,3439.767944,7136.14283,
06/30/1993,7350.898926,279.038998,29.521999,249.516998,1331.472046,,,931.627014,,,,,909.763,,,,,3451.900879,3301.772949,5894.199219,-2592.426025,235.912994,,,361.312012,,,,,,361.312012,3898.997955,,485.605988,485.605988,,,,1003.112976,,,,,,1575.393097,,,1575.393097,3064.112061,108.694,,,,,638.054016,,,638.054016,746.748016,3810.860077,0.0,459.084991,,,-52.125,,3133.079102,3540.039093,0.0,3540.039093,7350.89917,
09/30/1993,7526.442871,352.535995,137.772995,214.763,1320.227051,,,932.088013,,,,,939.870972,,,,,3544.721924,3390.63501,6056.890137,-2666.254883,231.505997,,,359.579987,,,,,,359.579987,3981.720993,,509.572998,509.572998,,,,971.351013,,,,,,1635.26593,,,1635.26593,3116.189941,108.452003,,,,,713.682983,,,713.682983,822.134987,3938.324928,0.0,466.070007,,,-51.868,,3173.916096,3588.118103,0.0,3588.118103,7526.443031,
12/31/1993,7688.568848,378.824997,300.675995,78.149002,1336.222046,,,940.53302,,,,,929.955017,,,,,3585.534912,3510.990967,6221.145996,-2710.155029,221.815002,,,370.227997,,,,,,370.227997,4103.033966,,638.508972,638.508972,,,,843.593994,,,,,,1612.830139,,,1612.830139,3094.933105,306.839996,,,,,611.867004,,,611.867004,918.707,4013.640105,,469.828003,,,-51.783001,,3256.884075,3674.929077,,3674.929077,7688.569182,
03/31/1994,7747.416016,207.606003,171.063004,36.542999,1350.307007,,,983.239014,,,,,979.33197,,,,,3520.483887,3583.740967,6407.646973,-2823.906006,289.562988,,,353.627991,,,,,,353.627991,4226.931946,,602.828979,602.828979,,,,675.432007,,,,,,1775.868896,,,1775.868896,3054.129883,306.855011,,,,,634.672974,,,634.672974,941.527985,3995.657867,0.0,480.304688,,,-51.783001,,3323.230999,3751.752686,0.0,3751.752686,7747.410553,
06/30/1994,8082.936035,249.07299,180.595993,68.476997,1433.592041,,,1052.448975,,,,,986.72998,,,,,3721.843994,3685.080078,6623.61084,-2938.531006,272.380005,,,403.631989,,,,,,403.631989,4361.092072,,724.471985,724.471985,,,,745.797974,,,,,,1798.725159,,,1798.725159,3268.995117,307.274994,,,,,650.486023,,,650.486023,957.761017,4226.756134,0.0,492.165009,,,-51.743,,3415.757893,3856.179901,0.0,3856.179901,8082.936035,
09/30/1994,8356.158203,318.687004,222.031006,96.655998,1472.024048,,,1057.110962,,,,,1012.458008,,,,,3860.280029,3822.987061,6904.108887,-3081.12207,286.894989,,,385.996002,,,,,,385.996002,4495.878052,,592.479004,592.479004,,,,764.265015,,,,,,2051.020874,,,2051.020874,3407.764893,307.920013,,,,,681.984009,,,681.984009,989.904022,4397.668915,0.0,500.539001,,,-51.721001,,3509.670952,3958.488953,0.0,3958.488953,8356.157867,
12/31/1994,8523.723633,315.328003,290.272003,25.056,1468.519043,,,1018.190979,284.833008,218.643005,514.715027,0.0,1074.290039,,,,,3876.327881,3920.850098,7053.604004,-3132.753906,316.195007,,,410.351013,,,,,,410.351013,4647.396118,,671.099976,671.099976,,,,772.502991,,,,,,2032.263,,,2032.263,3475.865967,287.091003,,,,,711.367004,,,711.367004,998.458007,4474.323974,0.0,505.170013,,,-51.544998,,3595.774978,4049.399993,0.0,4049.399993,8523.723967,
03/31/1995,8751.091797,250.05201,184.210007,65.842003,1548.935059,,,1005.421997,,,,0.0,1085.426025,,,,,3889.834961,4053.376953,7300.354004,-3246.977051,394.79599,,,413.084015,,,,,,413.084015,4861.256958,,678.807007,678.807007,,,,883.547974,,,,,,2028.25293,,,2028.25293,3590.60791,285.548004,,,,,744.965027,,,744.965027,1030.513031,4621.120941,0.0,524.913025,,,-51.544998,,3656.603104,4129.97113,0.0,4129.97113,8751.092072,
06/30/1995,8990.323242,310.858006,254.395004,56.463001,1518.772949,,,1049.764038,,,,0.0,1160.735962,,,,,4040.131104,4153.082031,7544.199219,-3391.116943,388.78299,,,408.326996,,,,,,408.326996,4950.192017,,754.265991,754.265991,,,,829.593994,,,,,,1951.20105,,,1951.20105,3535.061035,435.730011,,,,,776.322998,,,776.322998,1212.053009,4747.114044,0.0,546.973999,,,-51.362999,,3747.598106,4243.209106,0.0,4243.209106,8990.323151,
09/30/1995,9069.881836,414.671013,320.799011,93.872002,1470.651001,,,1051.345947,,,,0.0,1140.831055,,,,,4077.499023,4182.808105,7621.574219,-3438.766113,407.475006,,,402.100006,,,,,,402.100006,4992.383118,,665.932007,665.932007,,,,937.192993,,,,,,1963.793945,,,1963.793945,3566.918945,435.296997,,,,,791.559021,,,791.559021,1226.856018,4793.774963,0.0,568.005005,,,-51.310001,,3759.412052,4276.107056,0.0,4276.107056,9069.882019,
12/31/1995,9412.580078,315.696991,281.196991,34.5,1563.037964,,,1110.94104,311.360992,238.942993,560.637024,0.0,1237.035034,,,,,4226.710938,4249.538086,7762.441895,-3512.903809,422.546997,,,513.783997,,,,,,513.783997,5185.86908,,755.921021,755.921021,,,,1049.863037,,,,,,1984.529907,,,1984.529907,3790.313965,435.197998,,,,,790.221008,,,790.221008,1225.419006,5015.732971,0.0,581.562012,,,-51.268002,,3866.552914,4396.846924,0.0,4396.846924,9412.579895,
03/31/1996,9312.019531,131.956997,87.921997,44.035,1562.321045,,,1156.917969,314.588989,268.983002,314.588989,0.0,1262.069946,,,,,4113.266113,4274.118164,7895.249023,-3621.131104,398.062988,,,526.572998,,,,,,526.572998,5198.75415,,709.14801,709.14801,,,,675.336975,,,,,,2107.010132,,,2107.010132,3491.495117,433.723999,,,,,821.133972,,,821.133972,1254.857971,4746.353088,0.0,608.921875,,,-51.021,,4007.754887,4565.655762,0.0,4565.655762,9312.00885,
06/30/1996,10553.874023,177.671005,111.482002,66.189003,1643.909058,,,1195.241943,307.695007,269.72699,617.820007,0.0,1309.583008,,,,,4326.404785,4335.334961,8044.533203,-3709.197998,468.218994,,,1423.915039,,,,,,1423.915039,6227.468994,,806.289978,806.289978,,,,1670.536987,,,,,,2049.997253,,,2049.997253,4526.824219,433.437012,,,,,953.117004,,,953.117004,1386.554016,5913.378235,0.0,628.216003,,,-50.990002,,4063.270031,4640.496033,0.0,4640.496033,10553.874268,
09/30/1996,10669.341797,179.169994,139.895996,39.273998,1549.738037,,,1224.704956,341.200012,261.144012,622.361023,0.0,1320.238037,,,,,4273.851074,4402.478027,8242.116211,-3839.637939,529.588013,,,1463.425049,,,,,,1463.425049,6395.491089,,788.09198,788.09198,,,,1451.542969,,,,,,2048.253235,,,2048.253235,4287.888184,682.166016,,,,,985.317993,,,985.317993,1667.484009,5955.372192,0.0,659.273987,,,-50.985001,,4105.681046,4713.970032,0.0,4713.970032,10669.342224,
12/31/1996,11125.599609,123.084,110.209,12.875,1708.807007,,,1238.204956,341.312988,269.442993,627.448975,0.0,1410.80603,,,,,4480.901855,4461.542969,8370.283203,-3908.73999,665.552979,,,1517.602051,979.79303,,,,,537.809021,6644.697999,,923.018005,923.018005,,,,1383.727051,,,,,,2036.971741,,,2036.971741,4343.716797,932.89801,,,,,1028.802979,,,1028.802979,1961.700989,6305.417786,0.0,694.380005,,,-50.605,,4176.406758,4820.181763,0.0,4820.181763,11125.599549,
03/31/1997,11200.393555,152.231003,134.093002,18.138,1731.197021,,,1199.714966,348.457001,276.848999,574.408997,0.0,1544.295044,,,,,4627.437988,4423.544922,8355.592773,-3932.048096,644.893982,,,1504.516968,,,,,,1504.516968,6572.955872,,966.853027,966.853027,,,,1201.911987,,,,,,2208.844849,,,2208.844849,4377.609863,931.22699,,,,,1035.389038,,,1035.389038,1966.616028,6344.225891,0.0,741.200012,,,-48.313999,,4163.281773,4856.167786,0.0,4856.167786,11200.393677,
06/30/1997,11433.526367,145.190005,126.521004,18.669001,1728.668945,1728.668945,,1263.985962,358.928009,282.346008,622.711975,,1450.087036,,,,,4587.932129,4501.500977,8568.668945,-4067.167969,640.453979,,,1703.639038,,,,,,1703.639038,6845.593994,,911.435974,911.435974,,,,1462.764038,,,,,,2139.5578,,,2139.5578,4513.757812,931.054993,,,,,1051.542969,,,1051.542969,1982.597962,6496.355774,,783.062988,,,-48.294998,4418.199219,-215.797287,4937.169922,,4937.169922,11433.525696,
09/30/1997,11575.99707,165.584007,129.404007,36.18,1700.113037,1700.113037,,1252.421021,352.990997,288.985992,610.44397,,1534.974976,,,,,4653.092773,4502.492188,8656.445312,-4153.953125,616.802002,,,1803.609985,,,,,,1803.609985,6922.904175,,819.88501,819.88501,,,,1637.793945,,,,,,2263.4729,,,2263.4729,4721.151855,939.484985,,,,,1073.067993,,,1073.067993,2012.552978,6733.704833,,802.682007,,,-48.242001,4365.628906,-277.776798,4842.292114,,4842.292114,11575.996947,
12/31/1997,12061.068359,259.010002,230.024002,28.986,1782.32605,,,1279.900024,324.891998,287.653015,667.35498,0.0,1716.972046,,,,,5038.208008,4569.690918,8790.157227,-4220.46582,630.96698,,,1822.202026,1112.125977,,,,,710.076049,7022.859924,,1001.057983,1001.057983,,,,1781.352051,,,,,,2252.057739,,,2252.057739,5034.467773,937.982971,,,,,1089.939941,,,1089.939941,2027.922912,7062.390685,0.0,907.106018,,,-48.237999,,4139.809044,4998.677063,0.0,4998.677063,12061.067748,
03/31/1998,12115.102,294.945,225.544,69.401,1701.232,1701.232,,1344.191,325.021,320.245,698.925,0.0,1841.436,,,,,5181.804,4585.875,8899.831,-4313.956,573.701,,,1773.722,,,,,,1773.722,6933.298,,942.589,942.589,,,,1290.488,,,,,,2493.498,,,2493.498,4726.575,1139.72,,,,,1107.095,,,1107.095,2246.815,6973.39,0.0,997.593,,,-46.818,4507.409,-316.472,5141.712,0.0,5141.712,12115.102,
06/30/1998,12684.540039,323.009002,251.768005,71.240997,1759.496948,,,1429.119995,368.667999,329.977997,730.473999,0.0,1663.572021,,,,,5175.198242,4666.634766,9119.481445,-4452.846191,728.520996,,,2114.186035,,,,,,2114.186035,7509.341797,,932.48999,932.48999,,,,1575.453979,,,,,,2492.176148,,,2492.176148,5000.120117,1141.258057,,,,,1233.192993,,,1233.192993,2374.45105,7374.571167,0.0,1053.942993,,,-46.780998,,4302.806877,5309.968872,0.0,5309.968872,12684.540039,
09/30/1998,12603.03418,274.033001,223.470001,50.563,1732.646973,,,1394.114014,384.026001,329.138,680.950012,0.0,1665.416016,,,,,5066.209961,4645.76709,9201.128906,-4555.361816,745.148987,,,2145.907959,,,,,,2145.907959,7536.824036,,922.341003,922.341003,,,,1419.969971,,,,,,2322.201233,,,2322.201233,4664.512207,1340.844971,,,,,1223.785034,,,1223.785034,2564.630005,7229.142212,0.0,1114.444946,,,-46.735001,,4306.181778,5373.891723,0.0,5373.891723,12603.033935,
12/31/1998,13259.92,411.065,315.238,95.827,1955.866,1955.866,,1412.74,367.616,347.15,697.974,0.0,1810.09,,,,,5589.761,4742.938,9403.493,-4660.555,967.819,,,1959.401,1349.822,,,,,609.579,7670.158,,1057.417,1057.417,,,,1759.145,,,,,,2149.34,,,2149.34,4965.902,1339.694,,,,,1200.732,,,1200.732,2540.426,7506.328,0.0,1310.5,,,-46.735,4743.315,-253.489,5753.591,0.0,5753.591,13259.919,
03/31/1999,13316.96,396.813,351.762,45.051,1983.431,,,1375.571,349.109,332.762,693.7,0.0,2015.484,,,,,5771.299,4683.923,9398.387,-4714.464,744.832,,,2116.903,,,,,,2116.903,7545.658,,1058.172,1058.172,,,,1286.394,,,,,,2364.629,,,2364.629,4709.195,1339.524,,,,,1206.0,,,1206.0,2545.524,7254.719,0.0,1364.07,,,-46.587,,4744.755,6062.238,0.0,6062.238,13316.957,
06/30/1999,13145.1,401.75,345.781,55.969,1909.378,1909.378,,1422.758,362.055,314.411,746.292,,1813.3,,,,,5547.186,4699.888,9499.59,-4799.702,717.243,,,2180.781,,,,,,2180.781,7597.912,,830.748,830.748,,,,982.861,,,,,,2356.809,,,2356.809,4170.418,1337.566,,,,,1197.843,,,1197.843,2535.409,6705.827,,1468.693,,,-46.421,5408.876,-391.877,6439.271,,6439.271,13145.098,
09/30/1999,13574.225,630.38,531.07,99.31,1883.498,1883.498,,1417.305,376.985,326.916,713.404,0.0,1946.866,,,,,5878.049,4716.534,9654.073,-4937.539,666.454,,,2313.188,,,,,,2313.188,7696.176,,1191.383,1191.383,,,,872.791,,,,,,2264.833,,,2264.833,4329.007,1336.425,,,,,1239.14,,,1239.14,2575.565,6904.572,,1516.933,,,-258.055,5815.966,-405.191,6669.653,,6669.653,13574.225,
12/31/1999,14471.04,723.296,608.097,115.199,2055.839,2055.839,,1495.444,384.148,338.818,772.478,0.0,2145.175,,,,,6419.754,4770.059,9797.567,-5027.508,954.778,,,2326.453,1574.851,,,,,751.602,8051.29,,1226.854,1226.854,,,,896.271,,,,,,2393.586,,,2393.586,4516.711,1336.789,,,,,1189.949,,,1189.949,2526.738,7043.449,0.0,1939.673,,,-257.756,6174.007,-428.329,7427.595,0.0,7427.595,14471.044,
03/31/2000,14960.923,775.347,680.894,94.453,1941.48,1941.48,,1622.309,389.409,368.784,864.116,0.0,2388.77,,,,,6727.906,4781.013,9891.241,-5110.228,1014.931,,,2437.073,,,,,,2437.073,8233.017,,1203.779,1203.779,,,,909.117,,,,,,2387.749,,,2387.749,4500.645,1326.746,,,,,1259.965,,,1259.965,2586.711,7087.356,0.0,2001.434,,,-257.347,6566.506,-437.026,7873.567,0.0,7873.567,14960.923,
06/30/2000,14964.08,984.251,840.149,144.102,2040.877,2040.877,,1684.307,426.461,372.621,885.225,,2188.601,,,,,6898.036,4770.77,9938.898,-5168.128,879.707,,,2415.568,,,,,,2415.568,8066.045,,1480.079,1480.079,,,,355.594,,,,,,2352.593,,,2352.593,4188.266,1326.416,,,,,1265.005,,,1265.005,2591.421,6779.687,,2074.238,,,-257.147,6879.49,-512.187,8184.394,,8184.394,14964.081,
09/30/2000,14980.161,967.641,878.115,89.526,2029.97,2029.97,,1732.461,429.982,393.38,909.099,0.0,2241.217,,,,,6971.289,4740.584,9980.201,-5239.617,858.837,,,2409.451,,,,,,2409.451,8008.872,,1263.7,1263.7,,,,547.022,,,,,,2473.383,,,2473.383,4284.105,1076.316,,,,,1306.079,,,1306.079,2382.395,6666.5,,2136.242,,,-255.703,6990.462,-557.34,8313.661,,8313.661,14980.161,
12/31/2000,15283.26,1156.718,914.218,242.5,2179.451,2179.451,,1741.331,466.951,370.407,903.973,0.0,2298.741,,,,,7376.241,4816.911,10127.9,-5310.987,637.979,,,2452.123,1555.26,,,,,896.863,7907.013,,1355.985,1355.985,,,,479.454,,,,,,2462.101,,,2462.101,4297.54,1076.368,,,,,1338.44,,,1338.44,2414.808,6712.348,0.0,2218.234,,,-257.586,7229.586,-619.328,8570.906,0.0,8570.906,15283.254,
03/31/2001,21978.53,758.19,492.19,266.0,2553.814,,,2239.728,540.271,398.73,1300.727,0.0,2639.638,,,,,8191.37,5417.172,10895.31,-5478.139,597.543,,,7772.44,5533.021,,,,,2239.419,13787.155,,1453.288,1453.288,,,,5966.82,5966.82,0.0,0.0,,,3468.712,,,3468.712,10888.82,1076.372,1076.372,0.0,0.0,,1913.837,,,1913.837,2990.209,13879.029,0.0,2314.811,,,-255.44,,6040.123,8099.494,0.0,8099.494,21978.523,
06/30/2001,22122.58,884.823,664.747,220.076,2490.833,2490.833,,2192.246,523.639,472.953,1195.654,,2395.67,,,,,7963.572,5310.531,11270.37,-5959.842,662.133,,,8186.346,5204.647,,,,,2981.699,14159.01,,1517.695,1517.695,,,,3242.091,,,,,,2648.609,,,2648.609,7408.395,4310.744,,,,,1845.041,,,1845.041,6155.785,13564.18,,2454.375,,,-254.816,7110.546,-751.703,8558.402,,8558.402,22122.582,
09/30/2001,22719.4,790.944,594.153,196.791,2688.536,2688.536,,2260.721,557.941,530.534,1172.246,,2430.7,,,,,8170.901,5539.035,11849.07,-6310.038,605.643,,,8403.82,5227.908,,,,,3175.912,14548.498,,1559.357,1559.357,,,,2920.266,,,,,,3302.138,,,3302.138,7781.761,4334.103,,,,,1932.47,,,1932.47,6266.573,14048.334,,2535.311,,,-250.192,7047.078,-661.132,8671.065,,8671.065,22719.399,
12/31/2001,23296.423,713.54,657.378,56.162,2812.727,2812.727,,2212.035,570.396,487.31,1154.329,,2680.887,,,,,8419.189,5551.547,11225.405,-5673.858,647.214,,,8678.473,7294.32,,,,,1384.153,14877.234,,1525.215,1525.215,,,,2953.335,,,,,,3448.267,,,3448.267,7926.817,4335.493,,,,,1974.681,,,1974.681,6310.174,14236.991,0.0,2643.443,,,-252.438,7281.395,-612.968,9059.432,0.0,9059.432,23296.423,
03/31/2002,22765.78,993.879,944.983,48.896,2644.357,2644.357,,2333.853,555.708,538.687,1239.458,,2103.432,,,,,8075.521,5470.134,11194.7,-5724.564,634.211,,,8585.91,7274.823,3240.16,4034.663,,,1311.087,14690.255,,1017.189,1017.189,,,,2576.102,,,,,,3358.779,,,3358.779,6952.07,4324.3,,,,,2043.603,,,2043.603,6367.903,13319.973,,2794.634,,,-232.826,7783.047,-899.052,9445.803,,9445.803,22765.776,
06/30/2002,23053.1,703.146,482.137,221.009,2826.996,2826.996,,2391.991,557.855,588.782,1245.354,,2087.912,,,,,8010.045,5611.546,11599.89,-5988.349,398.662,,,9032.848,7646.667,3539.591,4107.076,,,1386.181,15043.056,,1043.758,1043.758,,,,2390.909,,,,,,3433.632,,,3433.632,6868.299,4400.786,,,,,1895.22,,,1895.22,6296.006,13164.305,,2856.073,,,-232.37,7996.151,-731.058,9888.796,,9888.796,23053.101,
09/30/2002,23660.355,1013.86,742.648,271.212,2865.699,2865.699,,2446.103,576.336,546.693,1323.074,0.0,2158.487,,,,,8484.149,5713.597,11975.552,-6261.955,318.992,,,9143.617,7731.345,3711.069,4020.276,,,1412.272,15176.206,,887.802,887.802,,,,2480.947,,,,,,3348.459,,,3348.459,6717.208,4455.947,,,,,1940.027,,,1940.027,6395.974,13113.182,,2865.894,,,-231.859,8347.523,-434.385,10547.173,,10547.173,23660.355,
12/31/2002,24259.1,966.127,704.45,261.677,2927.37,2927.37,,2441.302,602.883,563.659,1274.76,0.0,2786.973,,,,,9121.772,5828.122,12147.67,-6319.551,250.779,,,9058.429,7651.781,3832.533,3819.248,,,1406.648,15137.33,,1661.65,1661.65,,,,2148.654,,,,,,3191.898,,,3191.898,7002.202,4273.973,,,,,2318.374,,,2318.374,6592.347,13594.549,0.0,2891.266,,,-231.845,8601.386,-596.254,10664.553,0.0,10664.553,24259.102,
03/31/2003,24882.58,1289.022,1020.484,268.538,2763.198,2763.198,,2653.64,737.647,533.43,1382.563,,2725.586,,,,,9431.446,5925.927,12480.26,-6554.332,233.2,,,9292.007,7866.512,4032.104,3834.408,,,1425.495,15451.134,,1618.432,1618.432,,,,2199.789,,,,,,3126.112,,,3126.112,6944.333,4269.728,,,,,2297.112,,,2297.112,6566.84,13511.173,,2912.86,,,-231.523,8920.532,-230.462,11371.407,,11371.407,24882.58,
