Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
04/01/1990,,,0.153,,0.153,0.153,,,,,,,,,,,,,
07/01/1990,,,0.625,,0.625,0.625,,,,,,,,,,,,,
09/30/1990,,,0.803,,0.803,0.803,,,,,,,,,,,,,
12/29/1990,,,0.0,,1.22,1.22,,,,,,,,,,,,,
03/31/1991,,,1.688,,1.688,1.688,,,,,,,,,,,,,
06/30/1991,,,3.244,,3.244,3.244,,,,,,,,,,,,,
09/29/1991,,,4.021,,4.021,4.021,,,,,,,,,,,,,
12/29/1991,,,0.0,,4.038,4.038,,,,,,,,,,,,,
03/29/1992,,,3.947,,3.947,3.947,,,,,,,,,,,,,
06/28/1992,,,3.681,,3.681,3.681,,,,,,,,,,,,,
09/27/1992,,,2.027,,2.027,2.027,,,,,,,,,,,,,
12/31/1992,,,0.0,,2.129,2.129,,,,,,,,,,,,,
04/03/1993,,,0.631,,0.631,0.631,,,,,,,,,,,,,
07/04/1993,,,0.506,,0.506,0.506,,,,,,,,,,,,,
10/03/1993,,,-14.721,,-14.721,-14.721,,,,,,,,,,,,,
12/31/1993,,,0.0,,0.601,0.601,,,,,,,,,,,,,
04/03/1994,,,0.673,,0.673,0.673,,,,,,,,,,,,,
07/03/1994,,,1.023,,1.023,1.023,,,,,,,,,,,,,
10/02/1994,,,-13.135,,-13.135,-13.135,,,,,,,,,,,,,
12/31/1994,,,0.0,,2.857,2.857,,,,,,,,,,,,,
04/02/1995,,,4.1,,4.1,4.1,,,,,,,,,,,,,
07/02/1995,,,5.939,,5.939,5.939,,,,,,,,,,,,,
10/01/1995,,,-3.47,,-3.47,-3.47,,,,,,,,,,,,,
12/31/1995,,,14.321,,-5.09,-5.09,,,,,,,,,,,,,
03/31/1996,,,8.826,,8.826,8.826,,,,,,,,,,,,,
06/30/1996,,,7.198,,7.198,7.198,,,,,,,,,,,,,
09/30/1996,,,-0.841,,-73.293999,-73.293999,,,,,,,,,,,,,
12/31/1996,,,0.0,,9.12,9.12,,,,,,,,,,,,,
03/31/1997,,,8.48,,8.48,8.48,,,,,,,,,,,,,
06/30/1997,,,8.932,,8.932,8.932,,,,,,,,,,,,,
09/30/1997,,,7.291,,7.291,7.291,,,,,,,,,,,,,
12/28/1997,,,-0.948,,9.555,9.555,,,,,,,,,,,,,
03/29/1998,,,9.649,,9.649,9.649,,,,,,,,,,,,,
06/28/1998,,,9.863,,-29.313,-29.313,,,,,,,,,,,,,
09/27/1998,,,12.676,,4.529,4.529,,,,,,,,,,,,,
12/27/1998,,,11.381,,9.697,9.697,,,,,,,,,,,,,
