Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
01/31/1997,5976.577277,-168.695,,,162.63,,5970.512277,1886.839,8.619177,0.027239,,,,,,6036.09425,6030.02925,71.052823,,
04/30/1997,4615.27737,-273.055,,,304.054,,4646.27637,1935.938,15.705772,0.06544,,,,,,4622.09,4653.089,55.369413,,
07/31/1997,5156.732257,-232.279,,,385.144,,5309.597257,2065.024,18.650824,0.072537,,,,,,5187.2175,5340.0825,63.323092,,
10/31/1997,3444.141065,-309.413,,,362.51,,3497.238065,2103.56,17.233167,0.103656,0.244587,6.842651,13.310591,10.100664,-29.152502,3481.519125,3534.616125,41.759008,,
01/31/1998,3120.017651,-305.413,,,350.428,,3165.032651,2090.992,16.758935,0.110719,0.221897,6.12005,12.357182,5.502327,21.60755,3114.34425,3159.35925,38.231248,,
04/30/1998,3675.896721,-319.491,,,450.509,,3806.914721,2045.775,22.021434,0.11834,0.26511,5.516276,9.059014,5.419559,15.054894,3820.87125,3951.88925,48.934106,,
07/31/1998,3219.870158,-308.727,,,624.387,,3535.530158,2142.92,29.137205,0.176603,0.248759,5.101444,8.429972,4.691586,15.824127,3251.178875,3566.838875,46.186098,,
10/31/1998,2933.159092,-340.544,,,729.062,,3321.677092,2254.671,32.335627,0.219486,0.245963,4.916567,8.588937,4.538407,25.361979,2948.119875,3336.637875,43.953495,,
01/31/1999,2870.609085,-308.248,,,678.18,,3240.541085,2243.856,30.223865,0.20928,0.240221,4.780448,8.510942,5.187974,-302.614213,2864.599875,3234.531875,42.755906,,
04/30/1999,2529.736456,-207.871,,,674.053,,2995.918456,2154.758,31.282074,0.22499,0.225273,4.426136,8.020127,7.69281,-13.544424,2508.26475,2974.44675,39.525374,,
07/31/1999,3039.036166,-219.886,,,560.852,,3380.002166,2075.102,27.027683,0.165932,0.263247,5.055849,9.613039,6.246247,-460.258601,3038.620437,3379.586437,44.55733,,
10/31/1999,2946.483375,-209.614,0.0,0.0,1358.931,,4095.800375,2940.303,46.21738,0.331786,0.329844,6.267042,12.213801,8.300322,-376.340867,3024.478875,4173.795875,55.428801,,
01/31/2000,3050.128356,-148.13,,,666.144,,3568.142356,2293.349,29.046778,0.186692,0.296558,5.488909,10.620356,8.553792,-42.3446,3041.200688,3559.214687,46.720226,,
04/30/2000,2540.031715,-120.209,,,842.121,,3261.943715,2475.727,34.015099,0.258165,0.283689,5.089264,10.104747,8.445024,-21.676106,2577.230812,3299.142813,43.101425,,
07/31/2000,2255.884328,-105.638,,,743.098,,2893.344328,2389.027,31.10463,0.25683,0.255336,4.761077,9.74679,9.937112,-12.239993,2268.641813,2906.101813,38.236813,,
10/31/2000,2586.255,-6.929,0.0,0.0,0.0,,2579.326,1374.618,0.0,0.0,,,26.618431,,,2586.255,2579.326,34.906229,,
01/31/2001,1282.477739,-2.189,0.0,0.0,593.932007,,1874.220746,1459.642014,40.690252,0.316895,,,200.666035,,,1289.555429,1881.298436,25.413851,,
04/30/2001,1672.988188,-11.221,0.0,0.0,516.886002,,2178.65319,1393.096024,37.103401,0.23725,,,,,,1671.97528,2177.640281,29.313706,,
07/31/2001,1278.02019,-3.004,0.0,0.0,491.203995,,1766.220184,1356.209965,36.218875,0.27811,,,,,,1270.478118,1758.678113,23.74271,,
10/31/2001,1528.151974,-5.664,0.0,0.0,548.231003,,2070.718976,1414.580997,38.755717,0.264754,1.720888,14.038011,,,,1524.810432,2067.377435,27.77848,,
03/31/2002,1264.288959,-17.922001,0.0,0.0,600.549011,,1846.915969,1444.055992,41.587654,0.325163,1.417596,13.714179,,,,1256.498083,1839.125094,24.68809,,
06/30/2002,950.7982,-2.344,0.0,0.0,630.45,,1578.9042,1456.123,43.29648,0.399296,1.144672,14.465718,,,,945.4515,1573.5575,21.089736,,
09/30/2002,482.859897,-15.545,0.0,0.0,575.44101,,1042.755906,1397.414986,41.178964,0.551846,0.703628,8.842385,,,,480.318615,1040.214624,13.929042,,
12/31/2002,732.090968,-2.725,0.0,0.0,550.045013,,1279.410981,1358.257019,40.496387,0.429921,0.826557,11.872672,,,,724.169144,1271.489158,16.986789,,
03/31/2003,708.007997,-4.366,0.0,0.0,588.892975,,1292.534972,1377.133995,42.762213,0.455611,0.834349,10.953129,,,,700.591383,1285.118358,17.160581,,
06/30/2003,990.31335,-24.929,0.0,0.0,603.323,,1568.70735,1387.141,43.493992,0.384599,1.006767,10.375323,,,,980.3325,1558.7265,20.830277,,
09/30/2003,1001.476748,-49.487999,0.0,0.0,664.375,,1616.363749,1441.893974,46.07655,0.411031,1.058599,11.085639,,,,991.834167,1606.721168,21.465938,,
12/31/2003,1570.573926,-88.752998,0.0,0.0,788.041026,,2269.861954,1546.997005,50.940049,0.347176,1.492388,15.056428,,,,1553.759937,2253.047965,30.061067,,
03/31/2004,1673.126646,-131.559006,0.0,0.0,818.730989,,2360.298629,1577.456964,51.901954,0.346876,1.52064,14.022687,,,,1654.058201,2341.230184,31.134398,,
06/30/2004,2140.744105,-224.399002,0.0,0.0,932.290981,,2848.636084,1702.775959,54.751242,0.327276,1.759269,14.328939,,,,2338.693627,3046.585606,37.53836,,
09/30/2004,2198.969362,-188.117004,0.0,0.0,926.991024,,2937.843381,1699.450054,54.546529,0.315535,1.745795,12.744585,222.986228,,,2213.926122,2952.800142,38.650747,,
12/31/2004,2671.26317,-122.531,0.0,0.0,920.528,,3469.26017,1697.401,54.231616,0.265338,2.020861,16.166472,,,,2677.17,3475.167,45.390752,,
03/31/2005,3073.392442,-137.047,0.0,0.0,910.076,,3846.421442,1741.67,52.253067,0.236603,2.044249,13.236638,65.834072,,,3575.7722,4348.8012,50.110982,,
06/30/2005,2899.253615,-144.949997,0.0,0.0,889.635978,,3643.939596,1757.801978,50.610705,0.244141,1.81863,11.341873,44.912055,11.087049,-80.659728,3371.300399,4115.986379,47.408547,,
09/30/2005,3928.026498,-140.667007,0.0,0.0,881.552005,,4668.911495,1771.105983,49.774097,0.188813,2.222568,13.187153,39.953033,13.373943,-166.136223,4573.114098,5313.999096,60.702572,,
12/31/2005,3103.067383,-319.418,0.0,0.0,1113.262,,3896.911383,1954.246,56.966318,0.285678,1.767902,9.147808,20.356954,,,2904.629,3698.473,47.558115,,
03/31/2006,2957.084492,-281.953003,0.0,0.0,1108.860948,,3783.992437,1862.100938,59.548917,0.29304,1.724935,9.991557,25.932321,,,2964.665488,3791.573434,46.156479,,
06/30/2006,2890.660034,-233.951004,0.0,0.0,1107.554964,0.0,3764.263994,1812.822969,61.095594,0.294229,1.736859,10.932585,32.810048,,,2946.816101,3820.420061,46.879779,,
09/30/2006,1691.150071,-257.294006,,,1106.178029,,2540.034094,1834.258046,60.306565,0.435497,1.160131,7.245771,21.267618,,,1697.333563,2546.217586,31.450972,,
12/31/2006,1883.16318,-239.245,0.0,0.0,1104.907,,2748.82518,1802.198,61.308857,0.401956,1.238275,8.001168,24.322658,9.169888,1681.76269,1876.984,2742.646,33.908484,,
03/31/2007,1945.451692,-271.303009,0.0,0.0,1104.141042,,2778.289724,1839.670034,60.018428,0.397418,1.22514,7.344105,19.523075,7.942019,40.772292,1944.341437,2777.179469,34.259998,,
06/30/2007,2162.939513,-321.868988,0.0,0.0,1104.214969,,2945.285494,1875.811954,58.865974,0.374909,1.264386,6.994482,16.174178,7.966617,30.511161,2176.558722,2958.904703,36.289438,,
09/30/2007,1736.270998,-336.662994,0.0,0.0,1104.401983,,2504.009987,1867.213995,59.147049,0.441053,1.053449,6.08267,14.658163,6.00958,15.615836,1756.029891,2523.76888,31.468301,,
12/31/2007,2857.998,-365.22,0.0,0.0,1104.547,,3597.325,1888.551,58.48648,0.307047,1.490462,8.449145,20.015496,7.997318,20.056961,2860.0,3599.327,44.998061,,
03/31/2008,2939.734261,-391.046997,0.0,0.0,1104.631056,,3653.318319,1944.148054,56.818258,0.302364,1.490622,8.354586,18.9149,7.416876,23.061938,2941.790504,3655.374563,45.359923,,
06/30/2008,7571.798906,-351.904,0.0,0.0,1104.028,,8323.922906,1855.531,59.499302,0.132633,3.129407,16.134198,30.861349,,,7515.1875,8267.3115,103.062401,,
