Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
09/30/1988,,,93.544998,,103.399002,103.399002,,,,,,,
12/31/1988,,,80.309998,,84.262001,84.262001,,,,,,,
03/31/1989,,,85.307999,,90.231003,90.231003,,,,,,,
06/30/1989,,,89.957001,,102.599998,102.599998,,,,,,,
09/30/1989,,,57.535999,,78.787003,78.787003,,,,,,,
12/31/1989,,,101.785004,,126.540001,126.540001,,,,,,,
03/31/1990,,,0.0,,75.417001,75.417001,,,,,,,
06/30/1990,,,0.0,,111.756998,111.756998,,,,,,,
09/30/1990,,,0.0,,105.220003,105.220003,,,,,,,
12/31/1990,,,0.0,,91.346002,91.346002,,,,,,,
03/31/1991,,,0.0,,82.160998,82.160998,,,,,,,
06/30/1991,,,0.0,,101.701998,101.701998,,,,,,,
09/30/1991,,,0.0,,105.737002,105.737002,,,,,,,
12/31/1991,,,0.0,,107.424999,107.424999,,,,,,,
03/31/1992,,,0.0,,180.191996,180.191996,,,,,,,
06/30/1992,,,0.0,,141.044994,141.044994,,,,,,,
09/30/1992,,,0.0,,-65.983001,-65.983001,,,,,,,
12/31/1992,,,0.0,,-419.641013,-419.641013,,,,,,,
03/31/1993,,,0.0,,85.928998,85.928998,,,,,,,
06/30/1993,,,0.0,,106.403002,106.403002,,,,,,,
09/30/1993,,,0.0,,139.35,139.35,,,,,,,
12/31/1993,,,0.0,,87.532001,87.532001,,,,,,,
03/31/1994,,,0.0,,62.327996,62.327996,,,,,,,
06/30/1994,,,0.0,,125.657001,125.657001,,,,,,,
09/30/1994,,,0.0,,127.678999,127.678999,,,,,,,
12/31/1994,,,0.0,,118.715999,118.715999,,,,,,,
03/31/1995,,,0.0,,108.450001,108.450001,,,,,,,
06/30/1995,,,0.0,,110.828003,110.828003,,,,,,,
09/30/1995,,,0.0,,140.240002,140.240002,,,,,,,
12/31/1995,,,0.0,,153.110994,153.110994,,,,,,,
03/31/1996,,,0.0,,126.635999,126.635999,,,,,,,
06/30/1996,,,0.0,,127.893994,127.893994,,,,,,,
09/30/1996,,,0.0,,126.755006,126.755006,,,,,,,
12/31/1996,,,0.0,,60.15,60.15,,,,,,,
03/31/1997,,,0.0,,122.364,122.364,,,,,,,
06/30/1997,,,0.0,,278.638,278.638,,,,,,,
09/30/1997,,,0.0,,204.868,204.868,,,,,,,
12/31/1997,,,0.0,,253.630964,253.630964,,,,,,,
03/31/1998,,,0.0,,186.0,186.0,,,,,,,
06/30/1998,,,110.900002,,-283.0,-283.0,,,,,,,
09/30/1998,,,82.5,,59.0,59.0,,,,,,,
12/31/1998,,,128.600006,,94.61,94.61,,,,,,,
03/31/1999,,,152.5,,162.0,162.0,,,,,,,
06/30/1999,,,176.300003,,201.0,201.0,,,,,,,
09/30/1999,,,155.800003,,324.0,324.0,,,,,,,
12/31/1999,,,155.899994,,137.0,137.0,,,,,,,
03/31/2000,,,150.300003,,352.0,352.0,,,,,,,
06/30/2000,,,158.899994,,208.0,208.0,,,,,,,
09/30/2000,,,171.899994,,226.0,226.0,,,,,,,
12/31/2000,,,144.399994,,188.0,188.0,,,,,,,
03/31/2001,,,173.899994,,198.0,198.0,,,,,,,
06/30/2001,,,90.800003,,99.0,99.0,,,,,,,
09/30/2001,,,-544.5,,-663.0,-663.0,,,,,,,
12/31/2001,,,-552.5,,-739.0,-739.0,,,,,,,
03/31/2002,,,169.0,,150.0,150.0,,,,,,,
06/30/2002,,,-193.800003,,-219.0,-219.0,,,,,,,
09/30/2002,,,120.300003,,61.0,61.0,,,,,,,
12/31/2002,,,194.399994,,224.0,224.0,,,,,,,
