Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1993,421.02301,-350.332001,70.69101,-31.504,39.187,,0.0,0.981,40.168,0.0,40.167999,0.0,0.0,40.167999,0.0,,40.167999,,,40.168,,,,,,,,,
06/30/1993,364.734009,-311.68399,53.050018,-24.417999,28.632,,0.0,0.68,29.312,0.0,29.312,0.0,0.0,29.312,0.0,,29.312,,,29.312,,,,,,,,,
09/30/1993,400.050995,-339.304993,60.746002,-25.750999,34.994999,,0.0,1.169,36.163999,0.0,36.164001,0.0,0.0,36.164001,0.0,,36.164001,,,36.163999,,,,,,,,,
12/31/1993,545.856018,-459.520996,86.335022,-40.008999,46.326,,0.0,2.018,48.344,-2.8,45.543999,0.0,0.0,45.543999,0.0,,45.543999,,,45.544,0.145,0.145,0.145,315.919488,0.145,0.145,0.145,315.919488,
03/31/1994,615.924988,-531.385986,84.539001,-46.541,37.998001,,0.0,1.704,39.702001,-14.35,25.351999,0.0,0.0,25.351999,0.0,,25.351999,,,25.352001,,0.08,0.08,315.166107,0.08,0.08,0.08,315.166107,
06/30/1994,616.529785,-560.640625,55.88916,-50.980988,4.907997,,0.0,1.101999,6.009996,-2.25,3.759998,0.0,0.0,3.759998,0.0,,3.759998,,,3.759996,,0.0125,0.0125,313.818359,0.0125,0.0125,0.0125,313.818359,
09/30/1994,644.421021,-552.815002,91.606018,-49.550999,42.055,,0.0,0.302,42.357,-14.751,27.606001,0.0,0.0,27.606001,0.0,,27.606001,,,27.606,,0.0875,0.0875,313.59201,0.0875,0.0875,0.0875,313.59201,
12/31/1994,824.323975,-698.856018,125.467957,-69.431999,56.035999,,0.0,1.998,58.033999,-18.778999,39.255001,0.0,0.0,39.255001,0.0,,39.255001,,,39.255,0.125,0.125,0.125,315.440004,0.125,0.125,0.125,315.440004,
03/31/1995,776.028992,-652.700989,123.328003,-71.134003,52.194,,0.0,4.778,56.972,-18.518999,38.452999,0.0,0.0,38.452999,0.0,,38.452999,,,38.453001,,0.1225,0.1225,315.328003,0.1225,0.1225,0.1225,315.328003,
06/30/1995,766.392029,-644.291992,122.100037,-74.948997,47.151001,,0.0,4.398,51.549001,-16.771999,34.777,0.0,0.0,34.777,0.0,,34.777,,,34.777001,0.11,0.11,0.11,315.127991,0.11,0.11,0.11,315.127991,
