Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,28.26091,,28.26091,20.707031,20.707031,20.150857,,26.729073,27.377644,,
06/30/1990,,,,,,27.5884,,27.5884,20.509301,20.509301,19.972664,,25.659694,34.584027,,
09/30/1990,,,,,,28.331258,,28.331258,20.74559,20.745591,20.221883,,26.774906,30.731108,,
12/31/1990,,,,,,23.762621,,24.093323,17.90533,17.905331,17.407623,,25.683436,40.091189,,
03/31/1991,,20.789857,1.272347,7.554544,,25.987502,23.83682,25.987502,18.836079,18.836079,18.565706,,27.518701,0.0,20.789857,
06/30/1991,,15.590724,1.01827,5.16315,,26.900501,26.242992,26.900501,19.615645,19.615645,19.353387,,27.080747,47.481128,8.188072,
09/30/1991,,17.715671,1.141022,5.567271,,27.226504,26.14845,27.226504,19.735911,19.735911,19.477259,,27.512139,36.58225,11.23488,
12/31/1991,,20.692383,1.325189,5.677395,,28.176567,32.548321,28.176567,20.329387,20.329387,19.833796,,27.850023,0.0,20.692383,
03/31/1992,,20.745428,1.450612,7.850871,,28.870893,49.660377,28.870893,20.624017,20.624019,20.386578,,28.564671,32.260976,14.052751,
06/30/1992,,11.152808,0.773964,3.665498,,28.847817,47.447851,-4.804071,-3.27475,-3.274749,-3.512153,,,,,
09/30/1992,,11.766437,0.83317,3.61582,,31.418895,72.735794,31.418895,22.516879,22.516878,22.282314,,28.333319,31.177429,8.097964,
12/31/1992,,12.129281,0.865629,3.594402,,30.121068,62.428908,30.121068,22.683153,22.683154,22.449555,,24.693395,33.611044,8.052503,
03/31/1993,,12.027319,0.917628,4.447891,,29.91598,66.574539,29.91598,21.2281,21.228101,21.217375,,29.040933,35.719704,7.731197,
06/30/1993,,16.640964,1.237988,5.568214,,30.828265,81.978768,30.828265,21.191774,21.191773,21.191773,,31.258621,36.208152,10.615579,
09/30/1993,,16.094067,1.206236,4.644268,,31.058989,3.124976,31.058989,21.464422,21.464421,21.464421,,30.891434,39.776093,9.692476,
12/31/1993,,16.068918,1.177646,4.511507,,35.886507,103.671058,30.641406,21.478691,21.478689,21.478689,,29.90305,35.661003,10.338581,
03/31/1994,,15.726129,1.174721,4.301495,,33.694149,172.532001,33.694149,22.589475,22.589475,22.589475,,32.957279,35.141917,10.199666,
06/30/1994,,16.156793,1.233039,4.254871,,34.909451,81.12585,34.909451,23.065672,23.065671,23.065671,,33.927142,38.210085,9.983269,
09/30/1994,,16.571697,1.263357,3.972021,,35.500201,79.112491,35.500201,23.416047,23.416045,23.416045,,34.039678,37.669474,10.329226,
12/31/1994,,16.934393,1.215358,3.923833,,34.7058,2.695312,33.096271,22.210801,22.210802,22.210802,,32.890322,38.690645,10.382367,
03/31/1995,,16.412112,1.196173,3.597621,,35.094837,54.025248,35.094837,23.153346,23.153349,23.153349,,34.026347,37.207817,10.305523,
06/30/1995,,16.5079,1.189239,3.33061,,34.472679,21.962433,34.472679,22.81654,22.816539,22.816539,,33.812686,40.314382,9.852842,
09/30/1995,,16.338426,1.201609,3.347741,,35.562359,36.787315,35.562359,23.325906,23.325905,23.325905,,34.408441,38.070501,10.118306,
12/31/1995,,16.536271,1.199905,3.65464,,34.059793,26.093736,34.059793,22.653073,22.653074,22.653074,,33.490278,37.622758,10.31487,
03/31/1996,,16.460104,1.243845,3.664731,,36.823107,50.474517,36.823107,23.959039,23.959039,23.959039,,34.934771,35.366102,10.638807,
06/30/1996,,17.512141,1.261022,3.530803,,38.150223,88.837249,38.150223,24.769789,24.76979,24.76979,,35.073017,38.138743,10.83323,
09/30/1996,,18.690825,1.32832,3.705263,,39.141925,172.065614,40.436158,26.212104,26.212103,25.187501,,35.17657,35.926794,11.975811,
12/31/1996,,16.413099,1.197432,3.584961,,36.907224,574.584594,20.616754,12.866511,12.86651,11.962071,,37.591968,73.909193,4.28231,
03/31/1997,,16.340222,1.21425,3.557437,,36.763362,-37.783246,41.783235,27.013898,27.013898,26.080856,,35.347519,38.228573,10.093588,
06/30/1997,,16.615531,1.223508,3.510377,,41.593071,255.10524,41.593071,26.745709,26.745709,25.86422,,35.69672,36.147006,10.609514,
09/30/1997,,17.932638,1.285087,3.539641,,42.954658,105.339959,42.954658,27.863223,27.863223,26.994193,,35.133408,34.078106,11.821535,
12/31/1997,,21.092464,1.507766,4.323124,,42.013136,111.012953,42.013136,27.760882,27.760882,26.918759,,33.923329,32.928169,14.147102,
03/31/1998,,21.852594,1.547328,4.40079,,44.476484,128.059891,44.476484,28.850059,28.850058,27.995844,,35.134128,35.810232,14.027129,
06/30/1998,,22.248773,1.615586,4.609037,,45.195053,106.926365,45.195053,29.298833,29.298833,28.465943,,35.172478,34.078901,14.666635,
09/30/1998,,22.108144,1.679493,4.655795,,46.381515,128.131578,46.381515,30.141507,30.141509,29.307442,,35.013966,33.052626,14.800822,
12/31/1998,,22.228066,1.665658,4.827625,,44.279647,114.050196,45.615176,30.11045,30.110451,29.294825,,33.990279,32.425672,15.020466,
03/31/1999,,22.046478,1.704979,4.730495,,46.090929,78.069286,46.090929,30.265195,30.265195,29.452034,,34.335898,36.263296,14.051698,
06/30/1999,,22.307312,1.774443,4.856988,,42.728356,11.091954,42.728356,26.456507,30.251964,29.479317,,38.082085,39.534295,13.488274,
09/30/1999,,21.974787,1.827287,5.068952,,46.894718,52.338692,46.894718,30.38403,30.38403,29.621818,,35.20799,33.842746,14.537916,
12/31/1999,,21.772497,1.787513,5.032172,,43.984361,41.773546,45.499148,29.568808,29.568808,28.849284,,35.012392,32.834907,14.623518,
03/31/2000,,20.648672,1.709815,4.737084,,38.738521,17.524217,38.738521,23.52588,27.83195,27.228077,,39.270061,38.527288,12.693299,
06/30/2000,,21.066926,1.760652,4.965816,,41.959084,39.530106,41.959084,26.770704,28.283214,27.696411,,36.198075,32.738682,14.169892,
