Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
12/31/2007,,,,,,30.639513,28.179137,,29.570586,21.15739,16.208994,16.208994,,28.451231,,,
03/31/2008,,,,,,22.560905,21.221568,,21.383212,12.862256,17.919409,17.919409,,39.848812,54.971649,,
06/30/2008,,,,,,29.962086,28.722205,,28.691464,20.780818,16.682037,16.682037,,27.571429,23.808354,,
09/30/2008,,,,,,25.26506,23.855422,,22.325301,16.39759,15.879518,15.879518,,26.551538,29.286798,,
12/31/2008,,7.845213,4.247402,5.028787,,8.430233,2.960526,-56.875493,1.125346,-5.072715,5.454856,5.522853,,550.769231,120.407524,-1.601014,
03/31/2009,,5.868485,3.219904,3.045256,,-1.585855,-4.50237,-65.669291,-6.835581,-10.53591,5.596063,5.596063,,,126.710098,-1.567478,
06/30/2009,,4.099132,2.366465,0.911528,,12.589986,9.918413,-62.22919,10.270357,4.511278,12.110062,12.110062,,56.074766,54.557464,1.86275,
09/30/2009,,3.719658,2.169352,0.544972,,24.610371,21.776707,-35.668277,21.025786,14.834231,14.905072,14.905072,,29.447439,41.825095,2.163908,
12/31/2009,,5.118073,3.120993,2.596468,,28.256218,24.926451,99.47121,24.391549,17.945975,14.830168,14.830168,,26.425439,80.243913,1.011131,
03/31/2010,,5.993322,2.964303,6.035239,,35.9199,33.375052,155.249267,36.795995,29.828953,13.210958,13.210958,,18.93424,47.157895,3.166997,
06/30/2010,,4.819129,2.38726,7.614937,,35.501906,32.858958,121.432983,34.930114,30.266836,5.184244,5.184244,,13.350309,119.852941,-0.956739,
09/30/2010,,5.396358,2.59879,6.673438,,6.389676,3.630259,,8.593012,2.87483,16.231245,16.231245,,66.544567,34.001293,3.561527,
12/31/2010,,6.136716,2.970622,6.687987,,19.640253,16.596986,,20.651434,15.23578,17.034516,17.034516,,26.224105,29.540525,4.323898,
03/31/2011,,7.011754,2.89058,5.351802,,16.363282,13.647425,,17.025212,9.666115,17.278302,17.278302,,43.2247,29.070423,4.973408,
06/30/2011,,8.472621,3.467648,3.97263,,18.728972,15.728972,,19.140187,12.093458,17.102804,17.102804,,36.816406,31.092896,5.838238,
09/30/2011,,8.728384,3.541375,4.600025,,17.037482,13.499699,223.93736,14.281419,8.358388,16.726799,16.726799,,41.473684,33.726034,5.784646,
12/31/2011,,8.907634,3.667654,5.95677,,33.908334,31.691907,,38.702236,31.080132,20.288838,20.288838,,19.694221,27.6609,6.443702,
03/31/2012,,8.961947,3.862701,5.695657,,12.78901,10.438232,,14.356196,7.236142,18.75786,18.75786,,49.595687,28.726147,6.387525,
06/30/2012,,8.768443,3.627762,6.617269,,30.922795,28.213485,,29.211652,22.978203,15.67529,15.67529,,21.338912,51.349572,4.265885,
09/30/2012,,8.862409,3.833633,7.459054,,20.445803,18.315416,316.770186,22.290167,15.159286,16.826117,16.826117,,31.99115,46.504928,4.740952,
12/31/2012,,8.239281,3.675956,5.745957,,19.126779,16.977166,,16.509028,11.197096,15.161938,15.161938,,32.175926,52.473124,3.915873,
03/31/2013,,8.543572,3.915963,6.917387,,26.011509,24.006474,202.675159,25.33717,17.577774,19.978421,19.978421,,30.624556,35.396607,5.519437,
